,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
23,2012,1,11,10,,,315.0,,,211.0,10034.0,,,180.0,,,,46.0,,,,,7.0,-9999.0,-9999.0,
24,2012,1,11,22,,,250.0,,,243.0,10052.0,,,130.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,
25,2012,1,12,1,,,295.0,,,220.0,10054.0,,,,90.0,,,,77.0,,,,,0.0,-9999.0,-9999.0
26,2012,1,12,10,,,331.0,,,218.0,10022.0,,,,70.0,,,,26.0,,,,,7.0,-9999.0,-9999.0
27,2012,1,12,22,,,266.0,,,240.0,10050.0,,,130.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,
28,2012,1,13,1,,,305.0,,,221.0,10055.0,,,,90.0,,,,21.0,,,,,0.0,-9999.0,-9999.0
29,2012,1,13,10,,,270.0,,,251.0,10034.0,,,360.0,,,,41.0,,,,,7.0,-9999.0,-9999.0,
30,2012,1,13,22,,,260.0,,,253.0,10064.0,,,340.0,,,,15.0,,,,,8.0,-9999.0,-9999.0,
31,2012,1,14,1,,,270.0,,,249.0,10077.0,,,360.0,,,,31.0,,,,,8.0,-9999.0,-9999.0,
32,2012,1,14,10,,,290.0,,,240.0,10052.0,,,270.0,,,,46.0,,,,,7.0,-9999.0,-9999.0,
33,2012,1,14,22,,,255.0,,,245.0,10070.0,,,270.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,
34,2012,1,15,1,,,290.0,,,247.0,10075.0,,,270.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,
35,2012,1,15,10,,,365.0,,,192.0,10031.0,,,270.0,,,,21.0,,,,,6.0,-9999.0,-9999.0,
36,2012,1,15,22,,,246.0,,,230.0,10057.0,,,230.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,
37,2012,1,16,1,,,289.0,,,220.0,10064.0,,,230.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,
38,2012,1,16,10,,,373.0,,,185.0,10026.0,,,310.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,
39,2012,1,16,22,,,253.0,,,199.0,10062.0,,,200.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,
40,2012,1,17,1,,,314.0,,,181.0,10067.0,,,,90.0,,,,21.0,,,,,0.0,-9999.0,-9999.0
41,2012,1,17,10,,,370.0,,,164.0,10044.0,,,340.0,,,,41.0,,,,,0.0,-9999.0,-9999.0,
42,2012,1,17,22,,,262.0,,,211.0,10093.0,,,,20.0,,,,31.0,,,,,0.0,-9999.0,-9999.0
43,2012,1,18,1,,,310.0,,,183.0,10094.0,,,340.0,,,,31.0,,,,,0.0,-9999.0,-9999.0,
44,2012,1,18,10,,,374.0,,,179.0,10055.0,,,340.0,,,,31.0,,,,,7.0,-9999.0,-9999.0,
45,2012,1,18,22,,,259.0,,,203.0,10079.0,,,200.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,
46,2012,1,19,1,,,305.0,,,208.0,10085.0,,,180.0,,,,36.0,,,,,0.0,-9999.0,-9999.0,
47,2012,1,19,10,,,375.0,,,196.0,10025.0,,,250.0,,,,57.0,,,,,5.0,-9999.0,-9999.0,
48,2012,1,19,22,,,273.0,,,223.0,10070.0,,,180.0,,,,36.0,,,,,0.0,-9999.0,-9999.0,
49,2012,1,20,1,,,320.0,,,208.0,10068.0,,,130.0,,,,62.0,,,,,0.0,-9999.0,-9999.0,
50,2012,1,20,10,,,360.0,,,199.0,10017.0,,,110.0,,,,36.0,,,,,7.0,-9999.0,-9999.0,
51,2012,1,20,22,,,265.0,,,236.0,10047.0,,,180.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,
52,2012,1,21,1,,,315.0,,,220.0,10049.0,,,180.0,,,,31.0,,,,,0.0,-9999.0,-9999.0,
53,2012,1,21,10,,,377.0,,,214.0,10001.0,,,,20.0,,,,15.0,,,,,7.0,-9999.0,-9999.0
54,2012,1,21,22,,,250.0,,,234.0,10056.0,,,180.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,
55,2012,1,22,1,,,306.0,,,240.0,10066.0,,,130.0,,,,41.0,,,,,6.0,-9999.0,-9999.0,
56,2012,1,22,22,,,250.0,,,243.0,10063.0,,,130.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,
57,2012,1,23,1,,,295.0,,,237.0,10066.0,,,200.0,,,,46.0,,,,,0.0,-9999.0,-9999.0,
58,2012,1,23,10,,,385.0,,,209.0,10011.0,,,310.0,,,,21.0,,,,,6.0,-9999.0,-9999.0,
59,2012,1,23,22,,,290.0,,,224.0,10021.0,,,,90.0,,,,51.0,,,,,6.0,-9999.0,-9999.0
60,2012,1,24,1,,,345.0,,,204.0,10030.0,,,,90.0,,,,57.0,,,,,0.0,-9999.0,-9999.0
61,2012,1,24,22,,,270.0,,,234.0,10019.0,,,130.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,
62,2012,1,25,1,,,320.0,,,214.0,10015.0,,,,90.0,,,,67.0,,,,,0.0,-9999.0,-9999.0
63,2012,1,25,22,,,240.0,,,217.0,,9995.0,,,130.0,,,,36.0,,,,,0.0,-9999.0,-9999.0
64,2012,1,26,1,,,310.0,,,227.0,10003.0,,,,90.0,,,,57.0,,,,,0.0,-9999.0,-9999.0
65,2012,1,26,22,,,270.0,,,226.0,,9996.0,,,130.0,,,,26.0,,,,,7.0,-9999.0,-9999.0
66,2012,1,27,1,,,305.0,,,208.0,10005.0,,,,50.0,,,,57.0,,,,,8.0,-9999.0,-9999.0
67,2012,1,27,22,,,264.0,,,208.0,,9973.0,,,110.0,,,,41.0,,,,,7.0,-9999.0,-9999.0
68,2012,1,29,10,,,275.0,,,261.0,,9964.0,,,310.0,,,,10.0,,,,,8.0,-9999.0,-9999.0
69,2012,1,30,1,,,281.0,,,248.0,10010.0,,,,70.0,,,,57.0,,,,,7.0,-9999.0,-9999.0
70,2012,1,30,10,,,295.0,,,229.0,10005.0,,,,50.0,,,,46.0,,,,,7.0,-9999.0,-9999.0
71,2012,1,30,22,,,261.0,,,222.0,10044.0,,,,70.0,,,,46.0,,,,,8.0,-9999.0,-9999.0
72,2012,1,31,1,,,277.0,,,250.0,10063.0,,,,50.0,,,,46.0,,,,,0.0,-9999.0,-9999.0
73,2012,1,31,10,,,318.0,,,209.0,10049.0,,,360.0,,,,72.0,,,,,4.0,-9999.0,-9999.0,
74,2012,1,31,22,,,248.0,,,230.0,10084.0,,,,20.0,,,,31.0,,,,,0.0,-9999.0,-9999.0
75,2012,2,1,1,,,284.0,,,238.0,10096.0,,,360.0,,,,67.0,,,,,5.0,-9999.0,-9999.0,
76,2012,2,1,10,,,320.0,,,190.0,10061.0,,,310.0,,,,57.0,,,,,0.0,-9999.0,-9999.0,
77,2012,2,1,22,,,240.0,,,228.0,10079.0,,,360.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,
78,2012,2,2,1,,,283.0,,,209.0,10084.0,,,270.0,,,,21.0,,,,,6.0,-9999.0,-9999.0,
79,2012,2,2,10,,,342.0,,,205.0,10037.0,,,270.0,,,,62.0,,,,,3.0,-9999.0,-9999.0,
80,2012,2,2,22,,,239.0,,,218.0,10058.0,,,230.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,
81,2012,2,3,1,,,275.0,,,190.0,10066.0,,,230.0,,,,26.0,,,,,1.0,-9999.0,-9999.0,
82,2012,2,3,10,,,341.0,,,195.0,10028.0,,,250.0,,,,31.0,,,,,0.0,-9999.0,-9999.0,
83,2012,2,3,22,,,242.0,,,207.0,10056.0,,,200.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,
84,2012,2,4,1,,,282.0,,,200.0,10069.0,,,160.0,,,,41.0,,,,,0.0,-9999.0,-9999.0,
85,2012,2,4,10,,,340.0,,,176.0,10034.0,,,180.0,,,,51.0,,,,,1.0,-9999.0,-9999.0,
86,2012,2,4,22,,,254.0,,,178.0,10059.0,,,180.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,
87,2012,2,5,1,,,321.0,,,168.0,10070.0,,,,90.0,,,,72.0,,,,,0.0,-9999.0,-9999.0
88,2012,2,5,22,,,265.0,,,233.0,10064.0,,,,20.0,,,,31.0,,,,,0.0,-9999.0,-9999.0
89,2012,2,6,1,,,305.0,,,223.0,10079.0,,,,20.0,,,,57.0,,,,,0.0,-9999.0,-9999.0
90,2012,2,6,10,,,348.0,,,198.0,10050.0,,,340.0,,,,46.0,,,,,3.0,-9999.0,-9999.0,
91,2012,2,7,1,,,292.0,,,228.0,10094.0,,,360.0,,,,10.0,,,,,0.0,-9999.0,-9999.0,
92,2012,2,7,10,,,371.0,,,150.0,10049.0,,,290.0,,,,31.0,,,,,0.0,-9999.0,-9999.0,
93,2012,2,7,22,,,255.0,,,225.0,10090.0,,,270.0,,,,21.0,,,,,5.0,-9999.0,-9999.0,
94,2012,2,8,1,,,294.0,,,220.0,10103.0,,,200.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,
95,2012,2,8,10,,,365.0,,,182.0,10067.0,,,230.0,,,,15.0,,,,,6.0,-9999.0,-9999.0,
96,2012,2,8,22,,,245.0,,,212.0,10098.0,,,230.0,,,,10.0,,,,,0.0,-9999.0,-9999.0,
97,2012,2,9,1,,,300.0,,,204.0,10106.0,,,130.0,,,,41.0,,,,,0.0,-9999.0,-9999.0,
98,2012,2,9,10,,,390.0,,,138.0,10072.0,,,,90.0,,,,15.0,,,,,0.0,-9999.0,-9999.0
99,2012,2,9,22,,,240.0,,,214.0,10102.0,,,250.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,
100,2012,2,10,1,,,302.0,,,201.0,10115.0,,,130.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,
101,2012,2,10,22,,,248.0,,,182.0,10113.0,,,230.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,
102,2012,2,11,1,,,328.0,,,149.0,10124.0,,,160.0,,,,41.0,,,,,0.0,-9999.0,-9999.0,
103,2012,2,11,10,,,395.0,,,163.0,10080.0,,,200.0,,,,26.0,,,,,6.0,-9999.0,-9999.0,
104,2012,2,11,22,,,240.0,,,154.0,10120.0,,,200.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,
105,2012,2,12,1,,,315.0,,,134.0,10134.0,,,160.0,,,,57.0,,,,,0.0,-9999.0,-9999.0,
106,2012,2,12,10,,,387.0,,,110.0,10099.0,,,180.0,,,,36.0,,,,,0.0,-9999.0,-9999.0,
107,2012,2,12,22,,,240.0,,,167.0,10128.0,,,160.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,
108,2012,2,13,1,,,333.0,,,145.0,10137.0,,,110.0,,,,57.0,,,,,0.0,-9999.0,-9999.0,
109,2012,2,13,10,,,390.0,,,,98.0,10104.0,,,230.0,,,,46.0,,,,,0.0,-9999.0,-9999.0
110,2012,2,13,22,,,247.0,,,160.0,10124.0,,,180.0,,,,41.0,,,,,0.0,-9999.0,-9999.0,
111,2012,2,14,1,,,308.0,,,144.0,10134.0,,,160.0,,,,57.0,,,,,0.0,-9999.0,-9999.0,
112,2012,2,14,10,,,383.0,,,,72.0,10083.0,,,230.0,,,,31.0,,,,,0.0,-9999.0,-9999.0
113,2012,2,14,22,,,226.0,,,185.0,10096.0,,,200.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,
114,2012,2,15,1,,,281.0,,,185.0,10106.0,,,180.0,,,,46.0,,,,,0.0,-9999.0,-9999.0,
115,2012,2,15,10,,,386.0,,,134.0,10055.0,,,250.0,,,,31.0,,,,,0.0,-9999.0,-9999.0,
116,2012,2,15,22,,,233.0,,,207.0,10080.0,,,200.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,
117,2012,2,16,1,,,281.0,,,209.0,10090.0,,,200.0,,,,36.0,,,,,0.0,-9999.0,-9999.0,
118,2012,2,16,10,,,390.0,,,155.0,10061.0,,,250.0,,,,57.0,,,,,0.0,-9999.0,-9999.0,
119,2012,2,16,22,,,231.0,,,203.0,10086.0,,,200.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,
120,2012,2,17,1,,,280.0,,,203.0,10102.0,,,180.0,,,,36.0,,,,,0.0,-9999.0,-9999.0,
121,2012,2,17,10,,,385.0,,,135.0,10068.0,,,230.0,,,,57.0,,,,,0.0,-9999.0,-9999.0,
122,2012,2,17,22,,,250.0,,,193.0,10082.0,,,200.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,
123,2012,2,18,1,,,295.0,,,201.0,10090.0,,,200.0,,,,36.0,,,,,0.0,-9999.0,-9999.0,
124,2012,2,18,10,,,395.0,,,113.0,10053.0,,,230.0,,,,57.0,,,,,4.0,-9999.0,-9999.0,
125,2012,2,18,22,,,253.0,,,186.0,10080.0,,,200.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,
126,2012,2,19,1,,,335.0,,,191.0,10097.0,,,,70.0,,,,26.0,,,,,0.0,-9999.0,-9999.0
127,2012,2,19,10,,,381.0,,,176.0,10052.0,,,310.0,,,,31.0,,,,,6.0,-9999.0,-9999.0,
128,2012,2,19,22,,,264.0,,,218.0,10094.0,,,130.0,,,,36.0,,,,,7.0,-9999.0,-9999.0,
129,2012,2,20,1,,,300.0,,,212.0,10118.0,,,,20.0,,,,31.0,,,,,7.0,-9999.0,-9999.0
130,2012,2,20,10,,,370.0,,,189.0,10073.0,,,160.0,,,,26.0,,,,,4.0,-9999.0,-9999.0,
131,2012,2,20,22,,,268.0,,,219.0,10085.0,,,180.0,,,,10.0,,,,,0.0,-9999.0,-9999.0,
132,2012,2,21,1,,,341.0,,,185.0,10090.0,,,,90.0,,,,51.0,,,,,0.0,-9999.0,-9999.0
133,2012,2,21,10,,,354.0,,,199.0,10063.0,,,310.0,,,,36.0,,,,,7.0,-9999.0,-9999.0,
134,2012,2,21,22,,,274.0,,,191.0,10074.0,,,230.0,,,,21.0,,,,,7.0,-9999.0,-9999.0,
135,2012,2,22,1,,,336.0,,,184.0,10080.0,,,110.0,,,,36.0,,,,,0.0,-9999.0,-9999.0,
136,2012,2,22,10,,,391.0,,,140.0,10032.0,,,,20.0,,,,26.0,,,,,7.0,-9999.0,-9999.0
137,2012,2,22,22,,,265.0,,,196.0,10076.0,,,180.0,,,,46.0,,,,,7.0,-9999.0,-9999.0,
138,2012,2,23,1,,,295.0,,,166.0,10078.0,,,180.0,,,,51.0,,,,,7.0,-9999.0,-9999.0,
139,2012,2,23,10,,,346.0,,,192.0,10040.0,,,130.0,,,,10.0,,,,,7.0,-9999.0,-9999.0,
140,2012,2,23,22,,,250.0,,,196.0,10057.0,,,180.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,
141,2012,2,24,1,,,298.0,,,192.0,10077.0,,,160.0,,,,36.0,,,,,0.0,-9999.0,-9999.0,
142,2012,2,24,10,,,375.0,,,101.0,10031.0,,,160.0,,,,51.0,,,,,0.0,-9999.0,-9999.0,
143,2012,2,24,22,,,230.0,,,191.0,10054.0,,,180.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,
144,2012,2,25,1,,,263.0,,,179.0,10066.0,,,180.0,,,,51.0,,,,,0.0,-9999.0,-9999.0,
145,2012,2,25,10,,,359.0,,,103.0,10027.0,,,200.0,,,,51.0,,,,,0.0,-9999.0,-9999.0,
146,2012,2,25,22,,,210.0,,,169.0,10062.0,,,230.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,
147,2012,2,26,1,,,255.0,,,153.0,10064.0,,,180.0,,,,51.0,,,,,0.0,-9999.0,-9999.0,
148,2012,2,26,10,,,362.0,,,,94.0,10025.0,,,250.0,,,,31.0,,,,,0.0,-9999.0,-9999.0
149,2012,2,26,22,,,215.0,,,166.0,10037.0,,,230.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,
150,2012,2,27,1,,,285.0,,,125.0,10042.0,,,160.0,,,,46.0,,,,,0.0,-9999.0,-9999.0,
151,2012,2,27,22,,,240.0,,,176.0,10008.0,,,270.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,
152,2012,2,28,1,,,287.0,,,166.0,10021.0,,,230.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,
153,2012,2,28,10,,,396.0,,,173.0,,9986.0,,,340.0,,,,21.0,,,,,0.0,-9999.0,-9999.0
154,2012,2,28,22,,,270.0,,,210.0,10022.0,,,,50.0,,,,26.0,,,,,0.0,-9999.0,-9999.0
155,2012,2,29,1,,,313.0,,,235.0,10041.0,,,,70.0,,,,46.0,,,,,0.0,-9999.0,-9999.0
156,2012,2,29,10,-9999.0,,,233.0,10023.0,,,310.0,,,,62.0,,,,,7.0,-9999.0,-9999.0,,,
157,2012,2,29,22,,,269.0,,,217.0,10071.0,,,,70.0,,,,36.0,,,,,4.0,-9999.0,-9999.0
158,2012,3,1,1,,,299.0,,,161.0,10088.0,,,,90.0,,,,62.0,,,,,0.0,-9999.0,-9999.0
159,2012,3,1,10,,,340.0,,,157.0,10049.0,,,230.0,,,,21.0,,,,,5.0,-9999.0,-9999.0,
160,2012,3,1,22,,,244.0,,,232.0,10067.0,,,130.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,
161,2012,3,2,1,,,296.0,,,125.0,10083.0,,,,90.0,,,,57.0,,,,,0.0,-9999.0,-9999.0
162,2012,3,2,10,,,346.0,,,110.0,10046.0,,,,20.0,,,,10.0,,,,,0.0,-9999.0,-9999.0
163,2012,3,2,22,,,230.0,,,199.0,10065.0,,,110.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,
164,2012,3,3,1,,,289.0,,,192.0,10082.0,,,,70.0,,,,46.0,,,,,0.0,-9999.0,-9999.0
165,2012,3,3,10,,,331.0,,,155.0,10046.0,,,130.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,
166,2012,3,3,22,,,240.0,,,217.0,10081.0,,,360.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,
167,2012,3,4,1,,,276.0,,,213.0,10097.0,,,,20.0,,,,10.0,,,,,0.0,-9999.0,-9999.0
168,2012,3,4,10,,,359.0,,,153.0,10064.0,,,160.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,
169,2012,3,4,22,,,220.0,,,188.0,10089.0,,,130.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,
170,2012,3,5,1,,,313.0,,,145.0,10107.0,,,,70.0,,,,26.0,,,,,0.0,-9999.0,-9999.0
171,2012,3,5,10,,,371.0,,,,56.0,10058.0,,,110.0,,,,26.0,,,,,0.0,-9999.0,-9999.0
172,2012,3,5,22,,,235.0,,,196.0,10075.0,,,360.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,
173,2012,3,6,1,,,299.0,,,177.0,10097.0,,,,90.0,,,,46.0,,,,,0.0,-9999.0,-9999.0
174,2012,3,6,10,,,375.0,,,136.0,10056.0,,,200.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,
175,2012,3,6,22,,,225.0,,,150.0,10071.0,,,250.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,
176,2012,3,7,1,,,333.0,,,129.0,10080.0,,,,70.0,,,,26.0,,,,,0.0,-9999.0,-9999.0
177,2012,3,7,10,,,400.0,,,122.0,10033.0,,,110.0,,,,36.0,,,,,3.0,-9999.0,-9999.0,
178,2012,3,7,22,,,270.0,,,241.0,10073.0,,,360.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,
179,2012,3,8,1,,,311.0,,,236.0,10084.0,,,,70.0,,,,26.0,,,,,0.0,-9999.0,-9999.0
180,2012,3,8,10,,,358.0,,,158.0,10031.0,,,250.0,,,,36.0,,,,,0.0,-9999.0,-9999.0,
181,2012,3,8,22,,,248.0,,,205.0,10068.0,,,130.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,
182,2012,3,9,1,,,316.0,,,185.0,10081.0,,,130.0,,,,46.0,,,,,0.0,-9999.0,-9999.0,
183,2012,3,9,22,,,269.0,,,164.0,10062.0,,,180.0,,,,26.0,,,,,8.0,-9999.0,-9999.0,
184,2012,3,10,1,,,300.0,,,165.0,10070.0,,,180.0,,,,36.0,,,,,8.0,-9999.0,-9999.0,
185,2012,3,10,10,,,359.0,,,146.0,10040.0,,,,20.0,,,,41.0,,,,,7.0,-9999.0,-9999.0
186,2012,3,10,22,,,274.0,,,206.0,10052.0,,,160.0,,,,31.0,,,,,7.0,-9999.0,-9999.0,
187,2012,3,11,1,,,336.0,,,134.0,10056.0,,,130.0,,,,67.0,,,,,6.0,-9999.0,-9999.0,
188,2012,3,11,10,,,329.0,,,167.0,10044.0,,,,90.0,,,108.0,,,,,7.0,-9999.0,-9999.0,
189,2012,3,11,22,,,267.0,,,166.0,10042.0,,,130.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,
190,2012,3,12,1,,,320.0,,,179.0,10051.0,,,,70.0,,,113.0,,,,,6.0,-9999.0,-9999.0,
191,2012,3,12,10,,,350.0,,,199.0,10022.0,,,,50.0,,,,77.0,,,,,7.0,-9999.0,-9999.0
192,2012,3,12,22,,,267.0,,,211.0,10034.0,,,180.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,
193,2012,3,13,1,,,330.0,,,210.0,10040.0,,,110.0,,,,62.0,,,,,0.0,-9999.0,-9999.0,
194,2012,3,13,10,,,365.0,,,202.0,10005.0,,,110.0,,,,31.0,,,,,8.0,-9999.0,-9999.0,
195,2012,3,14,1,,,320.0,,,224.0,10028.0,,,180.0,,,,21.0,,,,,7.0,-9999.0,-9999.0,
196,2012,3,14,22,,,270.0,,,219.0,,9990.0,,,340.0,,,,15.0,,,,,0.0,-9999.0,-9999.0
197,2012,3,15,1,,,331.0,,,216.0,10000.0,,,,20.0,,,,26.0,,,,,0.0,-9999.0,-9999.0
198,2012,3,15,22,,,267.0,,,227.0,,9998.0,,,160.0,,,,31.0,,,,,7.0,-9999.0,-9999.0
199,2012,3,16,1,,,305.0,,,192.0,10011.0,,,110.0,,,,93.0,,,,,6.0,-9999.0,-9999.0,
200,2012,3,16,22,,,235.0,,,140.0,10010.0,,,160.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,
201,2012,3,17,1,,,261.0,,,144.0,10015.0,,,110.0,,,,87.0,,,,,0.0,-9999.0,-9999.0,
202,2012,3,17,10,,,251.0,,,187.0,,9991.0,,,160.0,,,,77.0,,,,,7.0,-9999.0,-9999.0
203,2012,3,17,22,,,218.0,,,183.0,,9993.0,,,180.0,,,,36.0,,,,,2.0,-9999.0,-9999.0
204,2012,3,18,1,,,241.0,,,172.0,10006.0,,,180.0,,,,41.0,,,,,6.0,-9999.0,-9999.0,
205,2012,3,18,10,,,320.0,,,225.0,,9986.0,,,270.0,,,,87.0,,,,,6.0,-9999.0,-9999.0
206,2012,3,18,22,,,230.0,,,201.0,10045.0,,,230.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,
207,2012,3,19,1,,,271.0,,,197.0,10058.0,,,200.0,,,,36.0,,,,,0.0,-9999.0,-9999.0,
208,2012,3,19,10,,,340.0,,,262.0,10027.0,,,200.0,,,,41.0,,,,,0.0,-9999.0,-9999.0,
209,2012,3,19,22,,,260.0,,,207.0,10060.0,,,130.0,,,,51.0,,,,,0.0,-9999.0,-9999.0,
210,2012,3,20,1,,,279.0,,,165.0,10075.0,,,130.0,,,,98.0,,,,,0.0,-9999.0,-9999.0,
211,2012,3,20,10,,,308.0,,,290.0,10055.0,,,130.0,,,,72.0,,,,,2.0,-9999.0,-9999.0,
212,2012,3,20,22,,,236.0,,,209.0,10082.0,,,110.0,,,,26.0,,,,,0.0,-9999.0,-9999.0,
213,2012,3,21,1,,,269.0,,,269.0,10089.0,,,130.0,,,,77.0,,,,,0.0,-9999.0,-9999.0,
214,2012,3,21,10,,,322.0,-9999.0,10048.0,,,110.0,,,,31.0,,,,,7.0,-9999.0,-9999.0,,,
215,2012,3,21,22,,,245.0,,,176.0,10083.0,,,130.0,,,,41.0,,,,,6.0,-9999.0,-9999.0,
216,2012,3,22,1,,,281.0,,,175.0,10093.0,,,,90.0,,,,72.0,,,,,0.0,-9999.0,-9999.0
217,2012,3,22,10,,,313.0,,,170.0,10073.0,,,,90.0,,,,46.0,,,,,7.0,-9999.0,-9999.0
218,2012,3,22,22,,,246.0,,,198.0,10101.0,,,110.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,
219,2012,3,23,1,,,296.0,,,201.0,10110.0,,,,90.0,,,,77.0,,,,,0.0,-9999.0,-9999.0
220,2012,3,23,22,,,226.0,,,217.0,10106.0,,,130.0,,,,21.0,,,,,8.0,-9999.0,-9999.0,
221,2012,3,24,1,,,252.0,,,225.0,10112.0,,,130.0,,,,41.0,,,,,5.0,-9999.0,-9999.0,
222,2012,3,24,10,,,265.0,,,214.0,10085.0,,,130.0,,,,36.0,,,,,7.0,-9999.0,-9999.0,
223,2012,3,25,1,,,258.0,,,205.0,10102.0,,,,70.0,,,,15.0,,,,,0.0,-9999.0,-9999.0
