,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR
0,2017,1,1,2,0,-72,10392,10,62,0,0,-9999
1,2017,1,1,3,0,-72,10393,360,67,0,0,-9999
2,2017,1,1,4,-6,-67,10388,350,51,0,0,-9999
3,2017,1,1,5,0,-67,10390,360,67,0,0,-9999
4,2017,1,1,6,-11,-67,10386,350,67,0,0,-9999
5,2017,1,1,7,0,-72,10387,10,62,0,0,-9999
6,2017,1,1,8,-6,-72,10393,360,72,0,0,-9999
7,2017,1,1,9,-17,-61,10389,10,51,0,0,-9999
8,2017,1,1,10,-17,-72,10390,340,57,0,0,-9999
9,2017,1,1,11,-28,-78,10389,320,36,0,0,-9999
10,2017,1,1,12,-44,-78,10388,350,31,0,0,-9999
11,2017,1,1,13,-56,-83,10392,330,26,0,0,-9999
12,2017,1,1,14,-67,-89,10396,340,46,0,0,-9999
13,2017,1,1,15,-61,-83,10391,330,26,0,0,-9999
14,2017,1,1,16,-72,-89,10392,330,31,0,0,-9999
15,2017,1,1,17,-67,-89,10385,340,46,0,0,-9999
16,2017,1,1,18,-67,-89,10379,340,46,0,0,-9999
17,2017,1,1,19,-56,-89,10378,340,41,0,0,-9999
18,2017,1,1,20,-56,-89,10379,350,51,0,0,-9999
19,2017,1,1,21,-50,-89,10377,330,31,0,0,-9999
20,2017,1,1,22,-44,-83,10373,340,46,0,0,-9999
21,2017,1,1,23,-39,-83,10371,330,31,0,0,-9999
22,2017,1,2,0,-44,-83,10372,330,31,0,0,-9999
23,2017,1,2,1,-39,-83,10366,330,51,0,0,-9999
24,2017,1,2,2,-44,-83,10366,330,31,0,0,-9999
25,2017,1,2,3,-50,-89,10364,330,26,0,0,-9999
26,2017,1,2,4,-44,-89,10360,340,46,0,0,-9999
27,2017,1,2,5,-61,-94,10361,340,41,0,0,-9999
28,2017,1,2,6,-72,-94,10363,340,36,0,0,-9999
29,2017,1,2,7,-67,-94,10362,330,31,0,0,-9999
30,2017,1,2,8,-61,-94,10360,340,31,0,0,-9999
31,2017,1,2,9,-61,-94,10363,340,41,0,0,-9999
32,2017,1,2,10,-56,-94,10360,330,36,0,0,-9999
33,2017,1,2,11,-50,-94,10359,340,57,0,0,-9999
34,2017,1,2,12,-50,-94,10358,350,62,0,0,-9999
35,2017,1,2,13,-39,-94,10355,340,62,0,0,-9999
36,2017,1,2,14,-44,-94,10351,350,67,0,0,-9999
37,2017,1,2,15,-39,-100,10347,360,67,0,0,-9999
38,2017,1,2,16,-39,-100,10344,10,57,0,0,-9999
39,2017,1,2,17,-33,-100,10347,350,67,0,0,-9999
40,2017,1,2,18,-39,-100,10344,360,62,0,0,-9999
41,2017,1,2,19,-44,-94,10344,360,67,0,0,-9999
42,2017,1,2,20,-39,-100,10353,360,62,0,0,-9999
43,2017,1,2,21,-28,-94,10352,10,72,0,0,-9999
44,2017,1,2,22,-22,-94,10352,350,72,0,0,-9999
45,2017,1,2,23,-22,-89,10354,10,72,0,0,-9999
46,2017,1,3,0,-22,-89,10349,10,82,0,0,-9999
47,2017,1,3,1,-33,-83,10352,10,98,0,0,-9999
48,2017,1,3,2,-39,-83,10350,-9999,-9999,0,0,-9999
49,2017,1,3,3,-39,-83,10353,-9999,-9999,0,0,-9999
50,2017,1,3,4,-28,-89,10354,-9999,-9999,0,0,-9999
51,2017,1,3,5,-28,-89,10353,-9999,-9999,0,0,-9999
52,2017,1,3,6,-33,-89,10352,-9999,-9999,0,0,-9999
53,2017,1,3,7,-33,-89,10349,-9999,-9999,0,0,-9999
54,2017,1,3,8,-22,-89,10352,-9999,-9999,0,0,-9999
55,2017,1,3,9,-22,-94,10351,-9999,-9999,0,0,-9999
56,2017,1,3,10,-22,-94,10354,-9999,-9999,0,0,-9999
57,2017,1,3,11,-28,-89,10355,-9999,-9999,0,0,-9999
58,2017,1,3,12,-22,-94,10355,-9999,-9999,0,0,-9999
59,2017,1,3,13,-22,-94,10354,-9999,-9999,0,0,-9999
60,2017,1,3,14,-17,-94,10350,-9999,-9999,0,0,-9999
61,2017,1,3,15,-11,-100,10350,-9999,-9999,0,0,-9999
62,2017,1,3,16,-17,-100,10350,-9999,-9999,0,0,-9999
63,2017,1,3,17,0,-100,10350,-9999,-9999,0,0,-9999
64,2017,1,3,18,-6,-94,10355,-9999,-9999,0,0,-9999
65,2017,1,3,19,-6,-94,10355,-9999,-9999,0,0,-9999
66,2017,1,3,20,-11,-94,10362,-9999,-9999,0,0,-9999
67,2017,1,3,21,0,-94,10363,-9999,-9999,0,0,-9999
68,2017,1,3,22,6,-94,10359,-9999,-9999,0,0,-9999
69,2017,1,3,23,6,-83,10362,20,72,0,0,-9999
70,2017,1,4,0,0,-83,10359,10,77,0,0,-9999
71,2017,1,4,1,0,-83,10359,10,72,0,0,-9999
72,2017,1,4,2,11,-83,10361,10,98,0,0,-9999
73,2017,1,4,3,-6,-83,10359,10,88,0,0,-9999
74,2017,1,4,4,0,-83,10361,360,82,0,0,-9999
75,2017,1,4,5,-6,-83,10360,20,67,0,0,-9999
76,2017,1,4,6,-17,-78,10358,10,72,0,0,-9999
77,2017,1,4,7,-11,-78,10357,360,77,0,0,-9999
78,2017,1,4,8,-6,-78,10356,360,82,0,0,-9999
79,2017,1,4,9,-6,-78,10352,360,67,0,0,-9999
80,2017,1,4,10,-11,-78,10347,350,62,0,0,-9999
81,2017,1,4,11,-11,-78,10344,350,57,0,0,-9999
82,2017,1,4,12,0,-83,10340,10,62,0,0,-9999
83,2017,1,4,13,0,-78,10340,10,88,0,0,-9999
84,2017,1,4,14,-6,-89,10338,20,77,0,0,-9999
85,2017,1,4,15,-11,-89,10340,10,77,0,0,-9999
86,2017,1,4,16,-11,-94,10341,10,88,0,0,-9999
87,2017,1,4,17,-17,-94,10340,10,72,0,0,-9999
88,2017,1,4,18,-17,-83,10346,360,72,0,0,-9999
89,2017,1,4,19,-17,-78,10352,10,103,0,0,-9999
90,2017,1,4,20,-17,-78,10352,10,93,0,0,-9999
91,2017,1,4,21,-6,-78,10347,20,93,0,0,-9999
92,2017,1,4,22,11,-72,10346,40,98,0,0,-9999
93,2017,1,4,23,28,-61,10347,10,108,0,0,-9999
94,2017,1,5,0,28,-50,10347,30,108,0,0,-9999
95,2017,1,5,1,28,-50,10350,30,103,0,0,-9999
