,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
0,1,1,3,,,,,,-9999.0,,,,135800-99999-2017
1,1,1,6,,,,,,,,,,135800-99999-2017
2,1,1,9,,20.0,-9999.0,,-9999.0,-9999.0,-9999.0,,,135800-99999-2017
3,1,1,15,,40.0,-9999.0,,-9999.0,-9999.0,-9999.0,,,135800-99999-2017
4,1,1,18,,,-66.0,-9999.0,,,,0.0,-9999.0,135800-99999-2017
5,1,2,0,,,,,,,,,,135800-99999-2017
6,1,2,3,,,,,,-9999.0,,,,135800-99999-2017
7,1,2,6,,,,,,-9999.0,,,,135800-99999-2017
8,1,2,9,,32.0,-9999.0,,-9999.0,-9999.0,-9999.0,,,135800-99999-2017
9,1,2,15,,56.0,-9999.0,,,1.0,-9999.0,-9999.0,,135800-99999-2017
10,1,2,18,,12.0,-9999.0,,,,0.0,-9999.0,-9999.0,135800-99999-2017
11,1,2,21,,24.0,-9999.0,,,3.0,-9999.0,-9999.0,,135800-99999-2017
12,1,3,3,,18.0,-9999.0,,,4.0,-9999.0,-9999.0,,135800-99999-2017
13,1,3,6,,30.0,-9999.0,,,5.0,-9999.0,-9999.0,,135800-99999-2017
14,1,3,9,,76.0,18.0,-9999.0,,,4.0,-9999.0,-9999.0,135800-99999-2017
15,1,3,15,,50.0,-6.0,-9999.0,,,8.0,-9999.0,-9999.0,135800-99999-2017
16,1,3,21,,50.0,-6.0,-9999.0,0.0,8.0,-9999.0,-9999.0,,135800-99999-2017
17,1,4,6,,36.0,-2.0,-9999.0,,,8.0,-9999.0,-9999.0,135800-99999-2017
18,1,4,9,,42.0,,6.0,,,,6.0,-9999.0,135800-99999-2017
19,1,4,15,,52.0,,9.0,,,7.0,-9999.0,-9999.0,135800-99999-2017
20,1,4,18,,40.0,-2.0,-9999.0,0.0,7.0,-9999.0,-9999.0,,135800-99999-2017
21,1,4,21,,36.0,-6.0,-9999.0,,,,8.0,-9999.0,135800-99999-2017
22,1,5,3,,34.0,-9999.0,,,8.0,-9999.0,-9999.0,,135800-99999-2017
23,1,5,6,,36.0,-9999.0,,,8.0,-9999.0,-9999.0,,135800-99999-2017
24,1,5,9,,50.0,-9999.0,,,7.0,-9999.0,-9999.0,,135800-99999-2017
25,1,5,15,,36.0,12.0,-9999.0,,,8.0,-9999.0,-9999.0,135800-99999-2017
26,1,5,21,,,,,,8.0,-9999.0,-9999.0,,135800-99999-2017
27,1,6,0,,,,,,,,,60.0,135800-99999-2017
28,1,6,3,,,,,30.0,-9999.0,-9999.0,,,135800-99999-2017
29,1,6,6,,,,,30.0,-9999.0,-9999.0,,,135800-99999-2017
30,1,6,9,,,,340.0,,-9999.0,,,,135800-99999-2017
31,1,6,15,,,,250.0,,-9999.0,,,,135800-99999-2017
32,1,6,18,,,,340.0,,-9999.0,,,,135800-99999-2017
33,1,6,21,,-182.0,360.0,,,,,,,135800-99999-2017
34,1,7,0,,-193.0,360.0,,,,,,0.0,135800-99999-2017
35,1,7,3,,-182.0,360.0,,,,,,,135800-99999-2017
36,1,7,6,,-171.0,360.0,,,,,,,135800-99999-2017
37,1,7,9,,-182.0,340.0,,,,,,,135800-99999-2017
38,1,7,12,,,,360.0,,,,,,135800-99999-2017
