,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
0,1,1,3,,,10119,,90.0,21.0,8,-9999,-9999.0,485810-99999-2017
1,1,3,12,,,10094,,,,-9999,-9999,,485810-99999-2017
2,1,3,15,,,10105,,,,-9999,-9999,,485810-99999-2017
3,1,4,0,,,10092,,90.0,10.0,8,-9999,-9999.0,485810-99999-2017
4,1,4,3,,,10106,,,,-9999,-9999,,485810-99999-2017
5,1,4,6,,,10086,,,,-9999,-9999,,485810-99999-2017
6,1,4,9,,,10070,,90.0,46.0,8,-9999,-9999.0,485810-99999-2017
7,1,4,12,,,10081,,40.0,10.0,6,-9999,-9999.0,485810-99999-2017
8,1,4,15,,,10092,,60.0,10.0,6,-9999,-9999.0,485810-99999-2017
9,1,5,3,,,10092,,,,-9999,-9999,,485810-99999-2017
10,1,5,6,,,10072,,70.0,15.0,8,-9999,-9999.0,485810-99999-2017
11,1,5,9,,,10055,,,,-9999,-9999,,485810-99999-2017
12,1,6,6,,,10061,,,,-9999,-9999,,485810-99999-2017
13,1,7,9,,,10034,,,,-9999,-9999,,485810-99999-2017
14,1,7,12,,,10058,,,,-9999,-9999,,485810-99999-2017
15,1,8,3,,,10090,,70.0,21.0,8,-9999,-9999.0,485810-99999-2017
16,1,9,3,,,10096,,,,-9999,-9999,,485810-99999-2017
17,1,9,6,,,10073,,50.0,15.0,5,-9999,-9999.0,485810-99999-2017
18,1,9,9,,,10055,,80.0,36.0,6,-9999,-9999.0,485810-99999-2017
19,1,9,12,,,10072,,30.0,36.0,6,-9999,-9999.0,485810-99999-2017
20,1,9,15,,,10091,,90.0,10.0,5,-9999,-9999.0,485810-99999-2017
21,1,10,3,,,10107,,,,-9999,-9999,,485810-99999-2017
22,1,10,6,,,10084,,90.0,36.0,3,-9999,-9999.0,485810-99999-2017
23,1,10,9,,,10065,,30.0,36.0,3,-9999,-9999.0,485810-99999-2017
24,1,10,15,,,10101,,,,-9999,-9999,,485810-99999-2017
25,1,11,3,,,10112,,,,-9999,-9999,,485810-99999-2017
26,1,11,6,,,10091,,50.0,21.0,6,-9999,-9999.0,485810-99999-2017
27,1,11,9,,,10074,,70.0,41.0,7,-9999,-9999.0,485810-99999-2017
28,1,12,3,,,10107,,,,-9999,-9999,,485810-99999-2017
29,1,12,6,,,10089,,90.0,26.0,5,-9999,-9999.0,485810-99999-2017
30,1,12,9,,,10064,,70.0,15.0,5,-9999,-9999.0,485810-99999-2017
31,1,13,3,,,10109,,,,-9999,-9999,,485810-99999-2017
32,1,13,9,,,10069,,50.0,10.0,8,-9999,-9999.0,485810-99999-2017
33,1,14,3,,,10107,,,,-9999,-9999,,485810-99999-2017
34,1,14,9,,,10076,,40.0,31.0,6,-9999,-9999.0,485810-99999-2017
35,1,15,3,,,10123,,,,-9999,-9999,,485810-99999-2017
36,1,15,6,,,10098,,50.0,21.0,3,-9999,-9999.0,485810-99999-2017
37,1,15,9,,,10083,,,,-9999,-9999,,485810-99999-2017
38,1,15,12,,,10098,,,,-9999,-9999,,485810-99999-2017
39,1,16,3,,,10123,,,,-9999,-9999,,485810-99999-2017
40,1,16,9,,,10075,,,,-9999,-9999,,485810-99999-2017
41,1,17,3,,,10117,,,,-9999,-9999,,485810-99999-2017
42,1,17,6,,,10098,,80.0,15.0,8,-9999,-9999.0,485810-99999-2017
43,1,17,9,,,10086,,60.0,15.0,8,-9999,-9999.0,485810-99999-2017
44,1,18,3,,,10141,,80.0,15.0,8,-9999,-9999.0,485810-99999-2017
45,1,19,3,,,10136,,,,-9999,-9999,,485810-99999-2017
46,1,19,9,,,10096,,40.0,26.0,8,-9999,-9999.0,485810-99999-2017
47,1,20,3,,,10134,,,,-9999,-9999,,485810-99999-2017
48,1,20,9,,,10103,,40.0,26.0,8,-9999,-9999.0,485810-99999-2017
49,1,21,9,,,10116,,90.0,26.0,8,-9999,-9999.0,485810-99999-2017
50,1,21,12,,,10136,,90.0,51.0,8,-9999,-9999.0,485810-99999-2017
51,1,22,0,,,10136,,80.0,10.0,7,-9999,-9999.0,485810-99999-2017
52,1,22,3,,,10151,,90.0,36.0,8,-9999,-9999.0,485810-99999-2017
53,1,22,6,,,10130,,,,-9999,-9999,,485810-99999-2017
54,1,22,9,,,10109,,80.0,51.0,5,-9999,-9999.0,485810-99999-2017
55,1,23,0,,,10129,,90.0,15.0,8,-9999,-9999.0,485810-99999-2017
56,1,23,3,,,10145,,,,-9999,-9999,,485810-99999-2017
57,1,23,9,,,10115,,80.0,26.0,7,-9999,-9999.0,485810-99999-2017
58,1,24,3,,,10154,,,,-9999,-9999,,485810-99999-2017
59,1,24,9,,,10125,,,,-9999,-9999,,485810-99999-2017
60,1,25,3,,,10156,,20.0,15.0,8,-9999,-9999.0,485810-99999-2017
61,1,25,9,,,10114,,70.0,21.0,8,-9999,-9999.0,485810-99999-2017
62,1,26,3,,,10149,,40.0,10.0,8,-9999,-9999.0,485810-99999-2017
63,1,26,9,,,10111,,,,-9999,-9999,,485810-99999-2017
