,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
0,1,1,2,,50.0,-33.0,10125.0,57.0,-9999.0,,0.0,-9999.0,725025-94741-2017
1,1,1,3,,50.0,-33.0,10124.0,41.0,-9999.0,,0.0,-9999.0,725025-94741-2017
2,1,1,4,,50.0,-39.0,10124.0,41.0,-9999.0,,0.0,-9999.0,725025-94741-2017
3,1,1,5,,50.0,-33.0,10120.0,26.0,-9999.0,,0.0,-9999.0,725025-94741-2017
4,1,1,6,,50.0,-28.0,10119.0,31.0,-9999.0,,-9999.0,,725025-94741-2017
5,1,1,7,,50.0,-17.0,10121.0,31.0,-9999.0,,-9999.0,,725025-94741-2017
6,1,1,8,,56.0,-28.0,10125.0,31.0,-9999.0,,0.0,-9999.0,725025-94741-2017
7,1,2,12,,11.0,-39.0,10321.0,26.0,-9999.0,,-9999.0,,725025-94741-2017
8,1,2,13,,11.0,-22.0,10323.0,15.0,-9999.0,,5.0,-9999.0,725025-94741-2017
9,1,2,14,,11.0,-11.0,10326.0,26.0,-9999.0,,5.0,-9999.0,725025-94741-2017
10,1,2,16,,39.0,,11.0,-9999.0,,,,,725025-94741-2017
11,1,5,15,,,,,,,,,,725025-94741-2017
12,1,5,16,,,,,,,,,,725025-94741-2017
13,1,5,23,,-6.0,10141.0,,-9999.0,,,-9999.0,,725025-94741-2017
14,1,6,0,,-6.0,10141.0,,-9999.0,,,-9999.0,,725025-94741-2017
15,1,6,1,,,-111.0,10148.0,41.0,-9999.0,,0.0,-9999.0,725025-94741-2017
16,1,6,2,,,-111.0,10148.0,51.0,-9999.0,,0.0,-9999.0,725025-94741-2017
17,1,6,3,,,-111.0,10147.0,41.0,-9999.0,,0.0,-9999.0,725025-94741-2017
18,1,6,4,,-6.0,10143.0,,-9999.0,,,-9999.0,,725025-94741-2017
19,1,6,5,,-6.0,-94.0,10143.0,41.0,-9999.0,,0.0,-9999.0,725025-94741-2017
20,1,6,7,,,-9999.0,,-9999.0,,,,,725025-94741-2017
21,1,6,10,,,-9999.0,,-9999.0,,,,,725025-94741-2017
22,1,6,11,,,10143.0,,-9999.0,,,,,725025-94741-2017
23,1,6,13,,,10161.0,,-9999.0,,,,,725025-94741-2017
24,1,6,14,,,10173.0,,-9999.0,,,,,725025-94741-2017
25,1,6,15,,-6.0,-83.0,10180.0,41.0,-9999.0,,-9999.0,,725025-94741-2017
26,1,6,20,,,-117.0,10180.0,36.0,-9999.0,,0.0,-9999.0,725025-94741-2017
27,1,7,11,,,,,-9999.0,,,-9999.0,,725025-94741-2017
28,1,7,12,,,,,-9999.0,,,-9999.0,,725025-94741-2017
29,1,7,13,,,,,-9999.0,,,-9999.0,,725025-94741-2017
30,1,7,14,,,,,-9999.0,,,,,725025-94741-2017
31,1,7,15,,,,,-9999.0,,,,,725025-94741-2017
32,1,7,16,,,10255.0,,36.0,-9999.0,,5.0,-9999.0,725025-94741-2017
33,1,7,17,,,10236.0,,51.0,-9999.0,,8.0,-9999.0,725025-94741-2017
34,1,7,19,,,10216.0,,-9999.0,,,-9999.0,,725025-94741-2017
35,1,7,20,,,10217.0,,-9999.0,,,-9999.0,,725025-94741-2017
36,1,7,21,,,10203.0,,-9999.0,,,,,725025-94741-2017
37,1,7,22,,,10204.0,,-9999.0,,,-9999.0,,725025-94741-2017
38,1,7,23,,,10206.0,,-9999.0,,,,,725025-94741-2017
39,1,8,1,,,10201.0,,-9999.0,,,,,725025-94741-2017
40,1,8,2,,,-9999.0,,-9999.0,,,,,725025-94741-2017
41,1,8,3,,,10207.0,,-9999.0,,,,,725025-94741-2017
42,1,8,4,,,,,,,,,,725025-94741-2017
43,1,8,5,,,,,,,,,,725025-94741-2017
44,1,8,17,,,,,,,,,,725025-94741-2017
45,1,8,19,,,,,,,,,,725025-94741-2017
46,1,8,20,,,,,,,,,,725025-94741-2017
47,1,8,21,,,,,,,,,,725025-94741-2017
48,1,8,23,,,,,,,,,,725025-94741-2017
49,1,9,12,,-183.0,,,0.0,,,-9999.0,,725025-94741-2017
50,1,9,17,,,-9999.0,,,0.0,,0.0,-9999.0,725025-94741-2017
51,1,9,19,,,-9999.0,,,,0.0,,,725025-94741-2017
52,1,9,20,,,-9999.0,,,,0.0,,,725025-94741-2017
53,1,9,22,,,-9999.0,,,0.0,,0.0,-9999.0,725025-94741-2017
