,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
0,1,1,1,,,11.0,10086.0,,-9999.0,0.0,-9999.0,,722710-93045-2017
1,1,1,19,,78.0,,44.0,10068.0,67.0,-1.0,-9999.0,,722710-93045-2017
2,1,1,20,,72.0,,50.0,10055.0,41.0,-1.0,-9999.0,,722710-93045-2017
3,1,1,21,,67.0,,39.0,10048.0,67.0,-1.0,-9999.0,,722710-93045-2017
4,1,1,22,,67.0,,28.0,10054.0,41.0,,0.0,-9999.0,722710-93045-2017
5,1,1,23,,67.0,,39.0,10064.0,62.0,,3.0,-9999.0,722710-93045-2017
6,1,4,10,,78.0,-17.0,10153.0,,-9999.0,0.0,-9999.0,,722710-93045-2017
7,1,5,3,,,10103.0,-9999.0,,,,0.0,-9999.0,722710-93045-2017
8,1,6,15,,50.0,,,6.0,103.0,-1.0,-9999.0,,722710-93045-2017
9,1,6,17,,39.0,-17.0,10136.0,,26.0,,0.0,-9999.0,722710-93045-2017
10,1,7,23,,67.0,-94.0,10287.0,,-9999.0,0.0,-9999.0,,722710-93045-2017
11,1,8,3,,44.0,-67.0,10300.0,,-9999.0,0.0,-9999.0,,722710-93045-2017
12,1,10,4,,,10127.0,-9999.0,,,,0.0,-9999.0,722710-93045-2017
13,1,10,19,,,10125.0,-9999.0,,,,0.0,-9999.0,722710-93045-2017
14,1,11,19,,,-9999.0,-9999.0,-9999.0,,,,,722710-93045-2017
15,1,11,20,-9999.0,,,,,,-9999.0,,,722710-93045-2017
16,1,12,21,,,10124.0,-9999.0,-9999.0,,,,,722710-93045-2017
17,1,13,23,,,10174.0,,,-9999.0,0.0,-9999.0,,722710-93045-2017
18,1,14,15,,78.0,-28.0,10189.0,,21.0,,0.0,-9999.0,722710-93045-2017
19,1,14,16,,89.0,-22.0,10194.0,,31.0,,0.0,-9999.0,722710-93045-2017
