,,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
2017,3,19,,94.0,-17.0,10094.0,270.0,,36.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,3,20,,,10093.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,6,,,-9999.0,,26.0,-9999.0,,,,,,723147-53870-2017
2017,3,7,,,-9999.0,,21.0,,,2.0,-9999.0,,,723147-53870-2017
2017,3,8,,,,,,,,,,,,723147-53870-2017
2017,3,9,,,-9999.0,,21.0,,,4.0,-9999.0,,,723147-53870-2017
2017,3,10,,,,,,,,,,,,723147-53870-2017
2017,3,11,,,,,,,,,,,,723147-53870-2017
2017,3,12,,,,,,,,,,,,723147-53870-2017
2017,3,13,,,,,,,,,,,,723147-53870-2017
2017,3,14,,-6.0,10218.0,-9999.0,,26.0,,,0.0,,,723147-53870-2017
2017,3,15,,,-156.0,10221.0,300.0,,36.0,,,-9999.0,-9999.0,723147-53870-2017
2017,3,16,,11.0,10223.0,-9999.0,,26.0,,,0.0,,,723147-53870-2017
2017,3,21,,44.0,10210.0,,,,,,,-9999.0,,723147-53870-2017
2017,3,22,,44.0,10213.0,,,,,,,-9999.0,,723147-53870-2017
2017,3,23,,33.0,10220.0,-9999.0,,26.0,,,0.0,,,723147-53870-2017
2017,3,0,,22.0,10230.0,-9999.0,,31.0,,,0.0,,,723147-53870-2017
2017,3,21,,,-9999.0,,31.0,,,0.0,,0.0,-9999.0,723147-53870-2017
2017,3,22,,,-9999.0,,26.0,,,0.0,,0.0,-9999.0,723147-53870-2017
2017,3,23,,,-9999.0,,21.0,,,0.0,,0.0,-9999.0,723147-53870-2017
2017,3,14,,50.0,-89.0,10304.0,150.0,,26.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,3,17,,,,,,,,,,,,723147-53870-2017
2017,3,18,,,,,,,,,,,,723147-53870-2017
2017,3,0,,,10239.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,1,,,10241.0,,,,-9999.0,,,,,723147-53870-2017
2017,3,2,,,,0.0,,200.0,,21.0,-9999.0,-1.0,-9999.0,723147-53870-2017
2017,3,3,,,-6.0,10225.0,200.0,,31.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,3,4,,,-6.0,10217.0,220.0,,31.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,3,5,,,,0.0,,230.0,,21.0,-9999.0,-1.0,-9999.0,723147-53870-2017
2017,3,7,,,44.0,10207.0,220.0,,36.0,-9999.0,,-9999.0,,723147-53870-2017
2017,3,8,,,56.0,10207.0,210.0,,31.0,-9999.0,,5.0,-9999.0,723147-53870-2017
2017,3,9,,94.0,,56.0,,200.0,,31.0,-9999.0,10.0,-9999.0,723147-53870-2017
2017,3,11,,89.0,,56.0,,230.0,,21.0,-9999.0,15.0,-9999.0,723147-53870-2017
2017,3,14,,,72.0,10189.0,,,,,,,,723147-53870-2017
2017,3,19,,,94.0,10150.0,,,,,,,,723147-53870-2017
2017,3,20,,,10143.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,18,,,10215.0,-9999.0,,,,,,,,723147-53870-2017
2017,3,6,,,22.0,10160.0,220.0,,15.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,3,7,,,28.0,10152.0,210.0,,15.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,3,21,,,10107.0,-9999.0,,15.0,,,,,,723147-53870-2017
2017,3,1,,,10123.0,,,,-9999.0,,,,,723147-53870-2017
2017,3,4,,,94.0,10133.0,260.0,,51.0,-9999.0,,-9999.0,,723147-53870-2017
2017,3,5,,,10124.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,7,,,10125.0,,40.0,,36.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,3,8,,,10127.0,,30.0,,41.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,3,9,,,10134.0,,20.0,,26.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,3,8,,72.0,-11.0,10322.0,190.0,,26.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,3,17,,,61.0,10315.0,220.0,,36.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,3,17,,,89.0,10256.0,,,,,,,,723147-53870-2017
2017,3,18,,,89.0,10246.0,,,,,,,,723147-53870-2017
2017,3,19,,,83.0,10237.0,160.0,,41.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,3,20,,,89.0,10227.0,170.0,,36.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,3,23,,,78.0,10215.0,190.0,,26.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,3,0,,,83.0,10219.0,190.0,,15.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,3,3,,,89.0,10222.0,160.0,,26.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,3,13,,,10222.0,-9999.0,,15.0,,,,,,723147-53870-2017
2017,3,14,,,10222.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,15,,,10221.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,16,,,10221.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,17,,,10215.0,,,,-9999.0,,,,,723147-53870-2017
2017,3,19,,,10202.0,,,,-9999.0,,,,,723147-53870-2017
2017,3,20,,,10196.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,21,,,10194.0,-9999.0,,26.0,,,,,,723147-53870-2017
2017,3,22,,,10190.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,1,,,10191.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,5,,,10188.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,6,,,10187.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,7,,,10187.0,-9999.0,,15.0,,,,,,723147-53870-2017
2017,3,8,,,10183.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,13,,,10197.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,14,,,10195.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,15,,,10198.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,16,,,10194.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,23,,,10136.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,0,,,10136.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,4,,,-9999.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,5,,,10136.0,,,,-9999.0,,,,,723147-53870-2017
2017,3,7,,,10130.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,8,,,10139.0,,,,-9999.0,,,,,723147-53870-2017
2017,3,9,,,10128.0,,,,-9999.0,,,,,723147-53870-2017
2017,3,10,,,10128.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,11,,,10131.0,,,,-9999.0,,,,,723147-53870-2017
2017,3,13,,,10133.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,19,,,94.0,10117.0,,,,,,,,723147-53870-2017
2017,3,20,,,10114.0,-9999.0,,31.0,,,,,,723147-53870-2017
2017,3,0,,,83.0,10126.0,360.0,,21.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,3,18,,,94.0,10171.0,,,,,,,,723147-53870-2017
2017,3,9,,,10177.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,10,,,10176.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,11,,,10178.0,-9999.0,,15.0,,,,,,723147-53870-2017
2017,3,12,,,10185.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,13,,,10186.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,14,,,10187.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,15,,,10188.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,16,,,10180.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,17,,,10171.0,,80.0,,41.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,3,18,,,10167.0,,90.0,,15.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,3,19,,,-9999.0,,80.0,,15.0,-9999.0,,-9999.0,,723147-53870-2017
2017,3,21,,,10136.0,,80.0,,21.0,-9999.0,,5.0,-9999.0,723147-53870-2017
2017,3,22,,,10132.0,,90.0,,21.0,-9999.0,,3.0,-9999.0,723147-53870-2017
2017,3,23,,,10130.0,-9999.0,,21.0,,,-1.0,,,723147-53870-2017
2017,3,1,,,10124.0,,,,-9999.0,,,,,723147-53870-2017
2017,3,2,,,10124.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,3,,,10122.0,-9999.0,,31.0,,,,,,723147-53870-2017
2017,3,4,,,10113.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,5,,,10104.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,7,,,10084.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,8,,,10073.0,,,,-9999.0,,,,,723147-53870-2017
2017,3,9,,,10064.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,10,,,10063.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,11,,,10064.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,13,,,10064.0,,,,-9999.0,,,,,723147-53870-2017
2017,3,14,,,10060.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,15,,,10057.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,3,16,,,10054.0,-9999.0,,,0.0,-9999.0,,,,723147-53870-2017
2017,3,22,,,67.0,10041.0,240.0,,67.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,0,,,50.0,10069.0,340.0,,31.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,15,,,67.0,10153.0,,,0.0,,,-9999.0,,723147-53870-2017
2017,4,17,,,61.0,10221.0,,,0.0,,,-9999.0,,723147-53870-2017
2017,4,7,,,10177.0,-9999.0,,26.0,,,,,,723147-53870-2017
2017,4,8,,,10173.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,9,,,10178.0,,,,-9999.0,-9999.0,-9999.0,,,723147-53870-2017
2017,4,10,,,10177.0,,80.0,,15.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,11,,,10172.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,12,,,10173.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,13,,,10171.0,,80.0,,21.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,14,,,-9999.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,15,,,10155.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,16,,,10138.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,17,,,10118.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,19,,,10107.0,,,,-9999.0,,,,,723147-53870-2017
2017,4,20,,,10095.0,,,,-9999.0,,,,,723147-53870-2017
2017,4,21,,,10103.0,,,,-9999.0,,,,,723147-53870-2017
2017,4,22,,,10098.0,-9999.0,,26.0,,,30.0,,,723147-53870-2017
2017,4,23,,,10060.0,,,,-9999.0,,,,,723147-53870-2017
2017,4,1,,,10072.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,2,,,10068.0,-9999.0,,21.0,,,,,,723147-53870-2017
2017,4,3,,,10066.0,-9999.0,,26.0,,,,,,723147-53870-2017
2017,4,4,,,10063.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,5,,,10059.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,6,,,10054.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,7,,,10051.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,8,,,10051.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,9,,,10054.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,10,,,10060.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,11,,,10069.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,18,,,10083.0,-9999.0,,,,,,,,723147-53870-2017
2017,4,16,,,10145.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,17,,,10133.0,-9999.0,,26.0,,,58.0,,,723147-53870-2017
2017,4,18,,,10124.0,,,,-9999.0,,,,114.0,723147-53870-2017
2017,4,19,,,10133.0,,,,-9999.0,,,,,723147-53870-2017
2017,4,20,,,10122.0,,50.0,,15.0,-9999.0,,-9999.0,,723147-53870-2017
2017,4,21,,,10114.0,,70.0,,31.0,-9999.0,,-9999.0,,723147-53870-2017
2017,4,22,,,10097.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,1,,,10084.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,5,,,10050.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,8,,,10016.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,9,,,10011.0,,,,-9999.0,,,,,723147-53870-2017
2017,4,10,,,10001.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,14,,,50.0,10011.0,230.0,,77.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,16,,,33.0,10017.0,230.0,,77.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,17,,,28.0,10016.0,230.0,,67.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,18,,,22.0,10020.0,250.0,,72.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,19,,,17.0,10022.0,240.0,,67.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,20,,,17.0,10022.0,230.0,,62.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,22,,,,0.0,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,23,,,-6.0,10050.0,,,2.0,,,-9999.0,,723147-53870-2017
2017,4,5,,,-6.0,10087.0,,,,,,,,723147-53870-2017
2017,4,7,,83.0,,-6.0,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,8,,83.0,-11.0,10085.0,,,,,,,,723147-53870-2017
2017,4,9,,94.0,-22.0,10090.0,,,,,,,,723147-53870-2017
2017,4,17,,,10110.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,19,,,10111.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,18,,,10184.0,-9999.0,,,,,,,,723147-53870-2017
2017,4,19,,,10176.0,-9999.0,,,,,,,,723147-53870-2017
2017,4,22,,,10165.0,-9999.0,,,,,,,,723147-53870-2017
2017,4,13,,,10240.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,16,,,89.0,10262.0,,,0.0,,,-9999.0,,723147-53870-2017
2017,4,13,,,10265.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,17,,,10253.0,-9999.0,,,,,,,,723147-53870-2017
2017,4,18,,,10247.0,-9999.0,,,,,,,,723147-53870-2017
2017,4,20,,,10229.0,-9999.0,,15.0,,,,,,723147-53870-2017
2017,4,21,,,10225.0,-9999.0,,31.0,,,,,,723147-53870-2017
2017,4,11,,,10249.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,13,,,10256.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,14,,,10257.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,15,,,10255.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,16,,,10251.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,18,,,10227.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,23,,,10197.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,6,,,10198.0,,,,-9999.0,-9999.0,-9999.0,,,723147-53870-2017
2017,4,7,,,10191.0,,,,,,,-9999.0,,723147-53870-2017
2017,4,8,,,10192.0,,,,,,,-9999.0,,723147-53870-2017
2017,4,9,,,10192.0,,,,,,,-9999.0,,723147-53870-2017
2017,4,10,,,10189.0,,,,,,,-9999.0,,723147-53870-2017
2017,4,11,,,10193.0,,,,,,,-9999.0,,723147-53870-2017
2017,4,12,,,10197.0,,,,,,,-9999.0,,723147-53870-2017
2017,4,13,,,10196.0,,,,,,,-9999.0,,723147-53870-2017
2017,4,14,,,10195.0,-9999.0,,31.0,,,0.0,,,723147-53870-2017
2017,4,15,,,10197.0,-9999.0,,26.0,,,0.0,,,723147-53870-2017
2017,4,16,,,10191.0,,,,,,,-9999.0,,723147-53870-2017
2017,4,17,,,10181.0,,,,,,,-9999.0,,723147-53870-2017
2017,4,18,,,10175.0,,,,-9999.0,-9999.0,-9999.0,,,723147-53870-2017
2017,4,19,,,10166.0,,,,,,,-9999.0,,723147-53870-2017
2017,4,20,,,10159.0,,,,,,,-9999.0,,723147-53870-2017
2017,4,21,,,10159.0,,,,-9999.0,-9999.0,-9999.0,,,723147-53870-2017
2017,4,22,,,10162.0,,,0.0,,,0.0,,,723147-53870-2017
2017,4,0,,,10167.0,,,0.0,,,0.0,,,723147-53870-2017
2017,4,6,,,10191.0,,,,,,,-9999.0,,723147-53870-2017
2017,4,7,,,10189.0,,10.0,,31.0,,,-9999.0,-9999.0,723147-53870-2017
2017,4,8,,,10189.0,,20.0,,41.0,,,-9999.0,-9999.0,723147-53870-2017
2017,4,9,,,10196.0,,20.0,,36.0,,,-9999.0,-9999.0,723147-53870-2017
2017,4,10,,,10203.0,,40.0,,41.0,-9999.0,-9999.0,,,723147-53870-2017
2017,4,11,,,10213.0,,40.0,,41.0,-9999.0,-9999.0,,,723147-53870-2017
2017,4,12,,,10222.0,,40.0,,41.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,13,,,10229.0,,40.0,,41.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,14,,,10236.0,,40.0,,46.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,15,,,10244.0,,70.0,,46.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,16,,,10246.0,,60.0,,41.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,17,,,10242.0,,30.0,,41.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,18,,,10243.0,,70.0,,26.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,20,,,10236.0,,50.0,,26.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,21,,,10232.0,,70.0,,26.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,22,,,10235.0,,30.0,,26.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,23,,,10242.0,,10.0,,15.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,0,,,10241.0,,20.0,,21.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,2,,,10256.0,,,,-9999.0,,,,,723147-53870-2017
2017,4,3,,,10259.0,,,,-9999.0,,,,,723147-53870-2017
2017,4,4,,,10260.0,-9999.0,,26.0,,,-1.0,,,723147-53870-2017
2017,4,5,,,10262.0,,70.0,,26.0,-9999.0,,-9999.0,,723147-53870-2017
2017,4,7,,,10254.0,,70.0,,15.0,-9999.0,,-9999.0,,723147-53870-2017
2017,4,8,,,10253.0,,80.0,,21.0,-9999.0,,-9999.0,,723147-53870-2017
2017,4,9,,,10254.0,,80.0,,15.0,-9999.0,,-9999.0,,723147-53870-2017
2017,4,10,,,10256.0,,70.0,,21.0,-9999.0,,8.0,-9999.0,723147-53870-2017
2017,4,11,,,10267.0,,10.0,,26.0,-9999.0,,3.0,-9999.0,723147-53870-2017
2017,4,13,,,10278.0,,40.0,,31.0,-9999.0,,8.0,-9999.0,723147-53870-2017
2017,4,14,,,10280.0,,20.0,,26.0,-9999.0,,5.0,-9999.0,723147-53870-2017
2017,4,15,,,10281.0,,50.0,,26.0,-9999.0,,3.0,-9999.0,723147-53870-2017
2017,4,16,,,10281.0,,40.0,,26.0,-9999.0,,3.0,-9999.0,723147-53870-2017
2017,4,17,,,10276.0,,40.0,,26.0,-9999.0,,-9999.0,,723147-53870-2017
2017,4,19,,,10268.0,,50.0,,21.0,-9999.0,,3.0,-9999.0,723147-53870-2017
2017,4,20,,,10256.0,,80.0,,15.0,-9999.0,,-9999.0,,723147-53870-2017
2017,4,23,,,10250.0,,10.0,,21.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,18,,,10137.0,-9999.0,,,,,,,,723147-53870-2017
2017,4,20,,,10118.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,2,,,10128.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,4,,,10128.0,,10.0,,36.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,17,,,10115.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,3,,,10113.0,,40.0,,51.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,4,,,10125.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,5,,,10133.0,,30.0,,77.0,-9999.0,,-9999.0,,723147-53870-2017
2017,4,7,,,10127.0,,40.0,,51.0,-9999.0,,-9999.0,,723147-53870-2017
2017,4,8,,,10122.0,,60.0,,41.0,-9999.0,,-9999.0,,723147-53870-2017
2017,4,9,,,10121.0,,30.0,,62.0,-9999.0,,-9999.0,,723147-53870-2017
2017,4,10,,,10130.0,,60.0,,41.0,-9999.0,,-9999.0,,723147-53870-2017
2017,4,11,,,10132.0,,60.0,,46.0,-9999.0,,8.0,-9999.0,723147-53870-2017
2017,4,13,,,10138.0,,40.0,,82.0,-9999.0,,-9999.0,,723147-53870-2017
2017,4,14,,,89.0,10142.0,,40.0,,88.0,-9999.0,-1.0,-9999.0,723147-53870-2017
2017,4,15,,,83.0,10147.0,,30.0,,51.0,-9999.0,56.0,-9999.0,723147-53870-2017
2017,4,16,,,89.0,10151.0,,30.0,,51.0,-9999.0,56.0,-9999.0,723147-53870-2017
2017,4,19,,,10133.0,,40.0,,62.0,-9999.0,,-9999.0,,723147-53870-2017
2017,4,20,,,10125.0,,50.0,,46.0,-9999.0,,-9999.0,,723147-53870-2017
2017,4,21,,,10122.0,,50.0,,46.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,22,,,10121.0,,30.0,,57.0,-9999.0,,5.0,-9999.0,723147-53870-2017
2017,4,23,,,10120.0,,50.0,,62.0,-9999.0,,-9999.0,,723147-53870-2017
2017,4,1,,,10123.0,,50.0,,57.0,-9999.0,,-9999.0,,723147-53870-2017
2017,4,2,,,94.0,10127.0,360.0,,41.0,-9999.0,,-9999.0,,723147-53870-2017
2017,4,3,,,89.0,10127.0,,20.0,,57.0,-9999.0,69.0,-9999.0,723147-53870-2017
2017,4,4,,,89.0,10124.0,,20.0,,67.0,-9999.0,76.0,-9999.0,723147-53870-2017
2017,4,5,,,89.0,10121.0,,10.0,,41.0,-9999.0,69.0,-9999.0,723147-53870-2017
2017,4,7,,,89.0,10102.0,,10.0,,41.0,-9999.0,15.0,-9999.0,723147-53870-2017
2017,4,10,,,89.0,10096.0,,20.0,,62.0,-9999.0,13.0,-9999.0,723147-53870-2017
2017,4,13,,,89.0,10099.0,,10.0,,51.0,-9999.0,-1.0,-9999.0,723147-53870-2017
2017,4,14,,,89.0,10105.0,,20.0,,57.0,-9999.0,-1.0,-9999.0,723147-53870-2017
2017,4,15,,,94.0,10091.0,,40.0,103.0,-9999.0,,8.0,-9999.0,723147-53870-2017
2017,4,17,,,10085.0,,40.0,,77.0,-9999.0,,-9999.0,,723147-53870-2017
2017,4,19,,,10078.0,,30.0,,41.0,-9999.0,,3.0,-9999.0,723147-53870-2017
2017,4,20,,,10078.0,,20.0,,31.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,21,,,10080.0,,10.0,,36.0,-9999.0,,5.0,-9999.0,723147-53870-2017
2017,4,22,,,10076.0,,20.0,,46.0,-9999.0,,-9999.0,,723147-53870-2017
2017,4,23,,,10070.0,,20.0,,62.0,-9999.0,,-9999.0,,723147-53870-2017
2017,4,1,,,10069.0,,40.0,,57.0,-9999.0,,3.0,-9999.0,723147-53870-2017
2017,4,2,,,10057.0,,,,-9999.0,,,,,723147-53870-2017
2017,4,3,,,10063.0,,10.0,,31.0,-9999.0,,-9999.0,,723147-53870-2017
2017,4,4,,,10061.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,5,,,10058.0,,,,-9999.0,,,,,723147-53870-2017
2017,4,7,,,10044.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,8,,,10045.0,,10.0,,26.0,-9999.0,,-9999.0,,723147-53870-2017
2017,4,9,,,10040.0,-9999.0,,26.0,,,,,,723147-53870-2017
2017,4,10,,,10044.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,11,,,10048.0,,,,-9999.0,,,,,723147-53870-2017
2017,4,13,,,10056.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,14,,,10060.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,15,,,10061.0,,10.0,,31.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,16,,,10062.0,,30.0,,26.0,-9999.0,,0.0,-9999.0,723147-53870-2017
2017,4,17,,,10060.0,,20.0,,36.0,-9999.0,,-9999.0,,723147-53870-2017
2017,4,19,,,10057.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,20,,,10055.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,16,,,10105.0,-9999.0,,15.0,,,,,,723147-53870-2017
2017,4,6,,,10098.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,7,,,10098.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,15,,,10124.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,16,,,10116.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,17,,,10120.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,18,,,10110.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,19,,,10107.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,20,,,10107.0,,,,-9999.0,,,,,723147-53870-2017
2017,4,21,,,10106.0,,,,-9999.0,,,,,723147-53870-2017
2017,4,22,,,10102.0,,,,-9999.0,,,,,723147-53870-2017
2017,4,23,,,10102.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,5,,,10125.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,7,,,10133.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,8,,,10137.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,14,,,10174.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,16,,,10180.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,17,,,10178.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,18,,,10177.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,22,,,10170.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,12,,,10215.0,-9999.0,,15.0,,,,,,723147-53870-2017
2017,4,13,,,10220.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
2017,4,14,,,10220.0,,,,-9999.0,,,-9999.0,,723147-53870-2017
