,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
2017,1,1,,,0.0,,-4.0,,20.0,-9999.0,-9999.0,-9999.0,013230-99999-2017
2017,1,2,,-1.0,,-3.0,10084.0,10.0,-9999.0,-9999.0,-9999.0,,013230-99999-2017
2017,1,3,,-3.0,,-5.0,10086.0,10.0,-9999.0,-9999.0,-9999.0,,013230-99999-2017
2017,1,4,,-4.0,,-6.0,10087.0,-9999.0,-9999.0,-9999.0,,,013230-99999-2017
2017,1,5,,-1.0,,-3.0,10089.0,20.0,-9999.0,-9999.0,-9999.0,,013230-99999-2017
2017,1,6,,-1.0,,-3.0,10086.0,10.0,-9999.0,-9999.0,-9999.0,,013230-99999-2017
2017,1,8,,10.0,,-4.0,10107.0,60.0,-9999.0,-9999.0,-9999.0,,013230-99999-2017
2017,1,9,,,4.0,-12.0,10121.0,20.0,-9999.0,-9999.0,-9999.0,,013230-99999-2017
2017,1,12,,,1.0,-31.0,10156.0,60.0,-9999.0,-9999.0,-9999.0,,013230-99999-2017
2017,1,13,,-2.0,,10162.0,,-9999.0,-9999.0,-9999.0,,,013230-99999-2017
2017,1,14,,,,,,-9999.0,-9999.0,,,,013230-99999-2017
2017,1,15,,,,,,-9999.0,-9999.0,,,,013230-99999-2017
2017,1,16,,,,,,-9999.0,-9999.0,,,,013230-99999-2017
2017,1,17,,,,,,-9999.0,-9999.0,,,,013230-99999-2017
2017,1,18,,,,,,-9999.0,-9999.0,,,,013230-99999-2017
2017,1,20,,,,,,-9999.0,-9999.0,,,,013230-99999-2017
2017,1,21,,,,,,-9999.0,-9999.0,,,,013230-99999-2017
2017,1,23,,,,,,-9999.0,-9999.0,,,,013230-99999-2017
2017,2,0,,,,,,-9999.0,-9999.0,-9999.0,,,013230-99999-2017
2017,2,1,,,,,,-9999.0,-9999.0,,,,013230-99999-2017
2017,2,2,,,,,,-9999.0,-9999.0,,,,013230-99999-2017
2017,2,3,,,,,,-9999.0,-9999.0,,,,013230-99999-2017
2017,2,4,,,,,,-9999.0,-9999.0,,,,013230-99999-2017
2017,2,5,,,,,,-9999.0,,,,,013230-99999-2017
2017,2,9,,,,,,-9999.0,-9999.0,,,,013230-99999-2017
2017,2,10,,,,,,-9999.0,-9999.0,,,,013230-99999-2017
2017,2,11,,,,,,-9999.0,,,,,013230-99999-2017
2017,2,12,,,,,,-9999.0,-9999.0,-9999.0,,,013230-99999-2017
2017,2,13,,,,,,-9999.0,,,,,013230-99999-2017
2017,2,14,,,,,,-9999.0,-9999.0,,,,013230-99999-2017
2017,2,15,,,,,,-9999.0,-9999.0,,,,013230-99999-2017
2017,2,16,,,,,,-9999.0,-9999.0,,,,013230-99999-2017
2017,2,17,,,,,,-9999.0,-9999.0,,,,013230-99999-2017
2017,2,18,,,,,,-9999.0,-9999.0,,,,013230-99999-2017
2017,2,19,,,,,,-9999.0,-9999.0,,,,013230-99999-2017
2017,2,20,,,,,,-9999.0,-9999.0,,,,013230-99999-2017
2017,2,23,,,,,,-9999.0,-9999.0,,,,013230-99999-2017
2017,3,0,,,,,,-9999.0,-9999.0,,,,013230-99999-2017
2017,3,1,,,,,,-9999.0,-9999.0,,,,013230-99999-2017
