,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
0,1,1,1,,50.0,-9999.0,,,-9999.0,,,,161790-99999-2017
1,1,1,2,,40.0,-9999.0,,,-9999.0,,,,161790-99999-2017
2,1,1,3,,45.0,-9999.0,,,-9999.0,,,,161790-99999-2017
3,1,1,4,,50.0,-9999.0,,,-9999.0,,,,161790-99999-2017
4,1,1,5,,40.0,-9999.0,,,-9999.0,,,,161790-99999-2017
5,1,1,6,,44.0,-9999.0,,,-9999.0,,,,161790-99999-2017
6,1,1,7,,40.0,-9999.0,,,-9999.0,,,,161790-99999-2017
7,1,1,8,,40.0,-9999.0,,,-9999.0,,,,161790-99999-2017
8,1,1,9,,48.0,-9999.0,,,-9999.0,-9999.0,,,161790-99999-2017
9,1,1,10,,50.0,-9999.0,,,-9999.0,,,,161790-99999-2017
10,1,1,11,,60.0,-9999.0,,,-9999.0,,,,161790-99999-2017
11,1,1,12,,76.0,-9999.0,,,,,,,161790-99999-2017
12,1,1,13,,90.0,-9999.0,,,-9999.0,,,,161790-99999-2017
13,1,1,14,,98.0,-9999.0,,,-9999.0,,,,161790-99999-2017
14,1,1,15,,88.0,-9999.0,,,-9999.0,,,,161790-99999-2017
15,1,1,16,,78.0,-9999.0,,,-9999.0,,,,161790-99999-2017
16,1,1,17,,70.0,,21.0,-9999.0,0.0,-9999.0,-9999.0,,161790-99999-2017
17,1,1,18,,68.0,,31.0,-9999.0,2.0,-9999.0,-9999.0,,161790-99999-2017
18,1,1,19,,68.0,,34.0,-9999.0,2.0,-9999.0,-9999.0,,161790-99999-2017
19,1,1,20,,68.0,,32.0,-9999.0,2.0,-9999.0,-9999.0,,161790-99999-2017
20,1,1,21,,68.0,,31.0,-9999.0,2.0,-9999.0,-9999.0,,161790-99999-2017
21,1,1,22,,68.0,,27.0,-9999.0,2.0,-9999.0,-9999.0,,161790-99999-2017
22,1,1,23,,68.0,,27.0,-9999.0,2.0,-9999.0,-9999.0,,161790-99999-2017
23,1,2,1,,68.0,,32.0,-9999.0,1.0,-9999.0,-9999.0,,161790-99999-2017
24,1,2,2,,64.0,,28.0,-9999.0,1.0,-9999.0,-9999.0,,161790-99999-2017
25,1,2,3,,64.0,,37.0,-9999.0,3.0,-9999.0,-9999.0,,161790-99999-2017
26,1,2,4,,62.0,,42.0,-9999.0,5.0,-9999.0,-9999.0,,161790-99999-2017
27,1,2,5,,64.0,,49.0,-9999.0,6.0,-9999.0,-9999.0,,161790-99999-2017
28,1,2,6,,68.0,,53.0,-9999.0,7.0,-9999.0,-9999.0,,161790-99999-2017
29,1,2,7,,70.0,,53.0,-9999.0,5.0,-9999.0,-9999.0,,161790-99999-2017
30,1,2,8,,68.0,,50.0,-9999.0,4.0,-9999.0,-9999.0,,161790-99999-2017
31,1,2,9,,76.0,,52.0,-9999.0,3.0,-9999.0,-9999.0,,161790-99999-2017
32,1,2,10,,80.0,,53.0,-9999.0,3.0,-9999.0,-9999.0,,161790-99999-2017
