,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR
0,2017,1,1,3,-55,-73,10111,180,30,8,-9999,-9999
1,2017,1,1,6,-49,-85,10092,200,40,8,-9999,-9999
2,2017,1,1,9,-46,-77,10068,180,50,8,-9999,-9999
3,2017,1,1,12,-43,-62,10039,180,50,8,-9999,-9999
4,2017,1,1,15,-43,-59,10011,190,40,8,-9999,-9999
5,2017,1,1,18,-49,-85,10004,200,70,8,-9999,-9999
6,2017,1,1,21,-55,-93,10009,220,60,8,-9999,-9999
7,2017,1,2,0,-53,-90,10015,200,50,8,-9999,-9999
8,2017,1,2,3,-56,-94,10025,200,60,8,-9999,-9999
9,2017,1,2,6,-54,-76,10038,210,50,8,-9999,-9999
10,2017,1,2,9,-55,-97,10060,230,60,8,-9999,-9999
11,2017,1,2,12,-50,-86,10069,190,50,8,-9999,-9999
12,2017,1,2,15,-44,-83,10068,210,40,8,-9999,-9999
13,2017,1,2,18,-40,-70,10069,200,40,8,-9999,-9999
14,2017,1,2,21,-41,-71,10078,220,50,8,-9999,-9999
15,2017,1,3,0,-42,-76,10090,200,40,8,-9999,-9999
16,2017,1,3,3,-38,-67,10104,200,50,8,-9999,-9999
17,2017,1,3,6,-38,-67,10111,200,40,8,-9999,-9999
18,2017,1,3,9,-32,-83,10117,200,30,8,-9999,-9999
19,2017,1,3,12,-45,-80,10119,200,30,8,-9999,-9999
20,2017,1,3,15,-38,-75,10106,180,20,8,-9999,-9999
21,2017,1,3,18,-44,-71,10091,120,20,8,-9999,-9999
22,2017,1,3,21,-43,-52,10080,0,-9999,8,-9999,-9999
23,2017,1,4,0,-15,-45,10083,210,70,8,-9999,-9999
24,2017,1,4,3,-15,-52,10095,180,60,8,-9999,-9999
25,2017,1,4,6,-9,-51,10104,200,50,8,-9999,-9999
26,2017,1,4,9,-3,-43,10101,190,70,8,-9999,-9999
27,2017,1,4,12,-5,-39,10115,200,60,8,-9999,-9999
28,2017,1,4,15,-3,-47,10123,200,70,8,-9999,-9999
29,2017,1,4,18,-3,-40,10128,210,80,8,-9999,-9999
30,2017,1,4,21,-5,-39,10142,210,70,8,-9999,-9999
31,2017,1,5,0,0,-29,10158,230,90,8,-9999,-9999
32,2017,1,5,3,-12,-59,10196,230,60,8,-9999,-9999
33,2017,1,5,6,-16,-46,10197,220,50,8,-9999,-9999
34,2017,1,5,9,-12,-59,10214,200,30,8,-9999,-9999
35,2017,1,5,12,-10,-42,10226,180,30,6,-9999,-9999
36,2017,1,5,15,-11,-34,10226,200,50,6,-9999,-9999
37,2017,1,5,18,-7,-35,10227,210,30,7,-9999,-9999
38,2017,1,5,21,-12,-41,10230,180,40,8,-9999,-9999
39,2017,1,6,0,-16,-27,10231,240,80,8,-9999,-9999
40,2017,1,6,3,-35,-87,10285,280,60,8,-9999,-9999
41,2017,1,6,6,-74,-123,10312,280,50,8,-9999,-9999
42,2017,1,6,9,-112,-140,10329,310,30,8,-9999,-9999
43,2017,1,6,12,-154,-181,10377,310,40,8,-9999,-9999
44,2017,1,6,15,-214,-247,10421,310,40,6,-9999,-9999
45,2017,1,6,18,-255,-287,10446,300,10,0,-9999,-9999
46,2017,1,6,21,-279,-303,10466,0,-9999,0,-9999,-9999
47,2017,1,7,0,-285,-310,10475,0,-9999,0,-9999,-9999
48,2017,1,7,3,-316,-339,10485,0,-9999,2,-9999,-9999
49,2017,1,7,6,-270,-302,10479,40,10,2,-9999,-9999
50,2017,1,7,9,-246,-286,10465,0,-9999,3,-9999,-9999
51,2017,1,7,12,-245,-285,10453,80,20,8,-9999,-9999
52,2017,1,7,15,-237,-270,10424,50,20,8,-9999,-9999
53,2017,1,7,18,-224,-264,10390,0,-9999,8,-9999,-9999
54,2017,1,7,21,-207,-232,10351,80,20,8,-9999,-9999
55,2017,1,8,0,-184,-210,10318,80,20,8,-9999,-9999
56,2017,1,8,3,-147,-167,10296,90,10,8,-9999,-9999
57,2017,1,8,6,-123,-143,10284,90,10,8,-9999,-9999
58,2017,1,8,9,-97,-109,10280,110,10,8,-9999,-9999
59,2017,1,8,12,-93,-109,10297,230,30,6,-9999,-9999
60,2017,1,8,15,-106,-119,10312,270,20,8,-9999,-9999
61,2017,1,8,18,-105,-118,10303,0,-9999,8,-9999,-9999
62,2017,1,8,21,-98,-110,10279,90,10,8,-9999,-9999
63,2017,1,9,0,-72,-77,10239,110,20,8,-9999,-9999
64,2017,1,9,3,-52,-69,10217,110,10,8,-9999,-9999
65,2017,1,9,6,-38,-71,10194,200,30,8,-9999,-9999
66,2017,1,9,9,-35,-49,10165,100,30,8,-9999,-9999
67,2017,1,9,12,-53,-67,10174,220,50,8,-9999,-9999
68,2017,1,9,15,-74,-118,10211,230,80,6,-9999,-9999
69,2017,1,9,18,-157,-196,10261,240,40,1,-9999,-9999
70,2017,1,9,21,-182,-208,10293,260,10,8,-9999,-9999
71,2017,1,10,0,-172,-206,10294,230,30,8,-9999,-9999
72,2017,1,10,3,-197,-230,10305,240,20,8,-9999,-9999
73,2017,1,10,6,-198,-231,10320,250,20,5,-9999,-9999
74,2017,1,10,9,-195,-236,10311,0,-9999,6,-9999,-9999
75,2017,1,10,12,-239,-257,10314,0,-9999,5,-9999,-9999
76,2017,1,10,15,-284,-308,10311,0,-9999,5,-9999,-9999
77,2017,1,10,18,-255,-280,10297,0,-9999,8,-9999,-9999
78,2017,1,10,21,-234,-259,10277,0,-9999,8,-9999,-9999
79,2017,1,11,0,-250,-274,10257,0,-9999,1,-9999,-9999
80,2017,1,11,3,-236,-255,10253,0,-9999,8,-9999,-9999
81,2017,1,11,6,-203,-222,10219,0,-9999,6,-9999,-9999
82,2017,1,11,9,-164,-190,10196,0,-9999,8,-9999,-9999
83,2017,1,11,12,-179,-198,10187,0,-9999,8,-9999,-9999
84,2017,1,11,15,-173,-185,10172,0,-9999,8,-9999,-9999
85,2017,1,11,18,-176,-188,10146,0,-9999,6,-9999,-9999
86,2017,1,11,21,-192,-204,10138,120,20,8,-9999,-9999
87,2017,1,12,0,-153,-180,10133,180,20,8,-9999,-9999
88,2017,1,12,3,-74,-95,10131,170,30,8,-9999,-9999
89,2017,1,12,6,-78,-109,10158,200,60,8,-9999,-9999
90,2017,1,12,9,-98,-151,10183,200,10,8,-9999,-9999
91,2017,1,12,12,-96,-148,10210,190,20,8,-9999,-9999
92,2017,1,12,15,-95,-141,10225,200,40,8,-9999,-9999
93,2017,1,12,18,-104,-140,10234,180,40,8,-9999,-9999
94,2017,1,12,21,-116,-151,10238,120,20,8,-9999,-9999
95,2017,1,13,0,-124,-159,10247,0,-9999,8,-9999,-9999
96,2017,1,13,3,-141,-161,10252,90,10,8,-9999,-9999
97,2017,1,13,6,-116,-160,10252,180,40,6,-9999,-9999
98,2017,1,13,9,-124,-186,10257,190,40,8,-9999,-9999
99,2017,1,13,12,-138,-165,10265,170,10,6,-9999,-9999
100,2017,1,13,15,-142,-169,10276,280,40,8,-9999,-9999
101,2017,1,13,18,-186,-212,10290,300,10,8,-9999,-9999
102,2017,1,13,21,-193,-219,10301,0,-9999,8,-9999,-9999
103,2017,1,14,0,-221,-247,10312,0,-9999,6,-9999,-9999
104,2017,1,14,3,-219,-238,10319,0,-9999,8,-9999,-9999
105,2017,1,14,6,-202,-221,10323,120,20,8,-9999,-9999
106,2017,1,14,9,-177,-203,10305,110,10,8,-9999,-9999
107,2017,1,14,12,-176,-195,10304,0,-9999,8,-9999,-9999
108,2017,1,14,15,-174,-193,10299,0,-9999,8,-9999,-9999
109,2017,1,14,18,-189,-208,10299,0,-9999,8,-9999,-9999
110,2017,1,14,21,-204,-223,10310,290,10,8,-9999,-9999
111,2017,1,15,0,-250,-274,10333,300,20,6,-9999,-9999
112,2017,1,15,3,-292,-316,10360,300,20,2,-9999,-9999
113,2017,1,15,6,-283,-307,10378,290,10,4,-9999,-9999
114,2017,1,15,9,-276,-307,10401,290,10,8,-9999,-9999
115,2017,1,15,12,-298,-322,10427,290,10,0,-9999,-9999
116,2017,1,15,15,-334,-356,10437,0,-9999,0,-9999,-9999
117,2017,1,15,18,-349,-371,10449,0,-9999,0,-9999,-9999
118,2017,1,15,21,-375,-399,10451,0,-9999,0,-9999,-9999
119,2017,1,16,0,-380,-409,10449,0,-9999,0,-9999,-9999
120,2017,1,16,3,-400,-428,10450,0,-9999,0,-9999,-9999
121,2017,1,16,6,-357,-387,10446,0,-9999,0,-9999,-9999
122,2017,1,16,9,-310,-341,10430,0,-9999,8,-9999,-9999
123,2017,1,16,12,-312,-343,10428,0,-9999,8,-9999,-9999
124,2017,1,16,15,-325,-348,10429,0,-9999,6,-9999,-9999
125,2017,1,16,18,-291,-316,10420,0,-9999,8,-9999,-9999
126,2017,1,16,21,-310,-334,10423,0,-9999,0,-9999,-9999
127,2017,1,17,0,-331,-354,10429,0,-9999,0,-9999,-9999
128,2017,1,17,3,-352,-374,10442,0,-9999,2,-9999,-9999
129,2017,1,17,6,-302,-326,10448,0,-9999,3,-9999,-9999
130,2017,1,17,9,-265,-297,10436,0,-9999,2,-9999,-9999
131,2017,1,17,12,-286,-310,10443,0,-9999,2,-9999,-9999
132,2017,1,17,15,-270,-295,10439,100,10,6,-9999,-9999
133,2017,1,17,18,-233,-258,10423,100,10,8,-9999,-9999
134,2017,1,17,21,-205,-231,10406,120,10,8,-9999,-9999
135,2017,1,18,0,-208,-234,10380,110,10,8,-9999,-9999
136,2017,1,18,3,-219,-238,10383,0,-9999,8,-9999,-9999
137,2017,1,18,6,-148,-182,10367,210,40,8,-9999,-9999
138,2017,1,18,12,-144,-179,10348,220,20,5,-9999,-9999
139,2017,1,18,15,-134,-161,10339,230,30,8,-9999,-9999
140,2017,1,18,18,-135,-170,10336,230,50,8,-9999,-9999
141,2017,1,18,21,-145,-172,10339,230,30,8,-9999,-9999
142,2017,1,19,0,-154,-181,10347,230,30,8,-9999,-9999
143,2017,1,19,3,-157,-184,10354,220,20,8,-9999,-9999
144,2017,1,19,6,-153,-187,10364,240,20,8,-9999,-9999
145,2017,1,19,9,-156,-190,10372,230,30,8,-9999,-9999
146,2017,1,19,12,-177,-203,10385,240,10,3,-9999,-9999
147,2017,1,19,15,-203,-222,10388,0,-9999,8,-9999,-9999
148,2017,1,19,18,-206,-225,10388,0,-9999,8,-9999,-9999
149,2017,1,19,21,-197,-216,10371,0,-9999,8,-9999,-9999
150,2017,1,20,0,-183,-202,10363,0,-9999,8,-9999,-9999
151,2017,1,20,3,-167,-186,10341,0,-9999,8,-9999,-9999
152,2017,1,20,6,-148,-175,10322,0,-9999,8,-9999,-9999
153,2017,1,20,9,-121,-165,10299,0,-9999,8,-9999,-9999
154,2017,1,20,12,-137,-172,10288,110,20,8,-9999,-9999
155,2017,1,20,15,-102,-146,10272,0,-9999,6,-9999,-9999
156,2017,1,20,18,-81,-117,10250,160,20,8,-9999,-9999
157,2017,1,20,21,-70,-83,10230,130,10,8,-9999,-9999
158,2017,1,21,0,-57,-83,10219,190,30,8,-9999,-9999
159,2017,1,21,3,-64,-92,10213,170,20,8,-9999,-9999
160,2017,1,21,6,-52,-89,10198,180,10,8,-9999,-9999
161,2017,1,21,9,-35,-110,10171,190,50,8,-9999,-9999
162,2017,1,21,12,-23,-66,10158,170,30,8,-9999,-9999
163,2017,1,21,15,-32,-46,10152,0,-9999,8,-9999,-9999
164,2017,1,21,18,-39,-44,10147,0,-9999,8,-9999,-9999
165,2017,1,21,21,-45,-54,10151,210,40,6,-9999,-9999
166,2017,1,22,0,-47,-95,10172,200,50,5,-9999,-9999
167,2017,1,22,3,-50,-113,10184,200,60,8,-9999,-9999
168,2017,1,22,6,-48,-110,10197,210,50,8,-9999,-9999
169,2017,1,22,9,-52,-111,10201,190,40,8,-9999,-9999
170,2017,1,22,12,-49,-127,10198,200,50,8,-9999,-9999
171,2017,1,22,15,-46,-122,10190,180,40,8,-9999,-9999
172,2017,1,22,18,-51,-125,10191,180,30,6,-9999,-9999
173,2017,1,22,21,-71,-129,10191,170,10,0,-9999,-9999
174,2017,1,23,0,-70,-127,10177,170,30,2,-9999,-9999
175,2017,1,23,3,-58,-110,10156,0,-9999,8,-9999,-9999
176,2017,1,23,6,-31,-81,10130,110,10,8,-9999,-9999
177,2017,1,23,9,0,-50,10099,170,80,8,-9999,-9999
178,2017,1,23,12,-8,-46,10088,170,20,8,-9999,-9999
