,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
0,1,1,1,,,10305.0,,,-9999.0,-9999.0,-9999.0,,112900-99999-2017
1,1,1,2,,,10303.0,,,-9999.0,-9999.0,-9999.0,,112900-99999-2017
2,1,1,3,,,10293.0,,,-9999.0,-9999.0,-9999.0,,112900-99999-2017
3,1,1,4,,,10287.0,,,-9999.0,-9999.0,-9999.0,,112900-99999-2017
4,1,1,5,,,10284.0,,,-9999.0,-9999.0,-9999.0,,112900-99999-2017
5,1,1,6,,,10283.0,,,-9999.0,-9999.0,-9999.0,,112900-99999-2017
6,1,1,7,,,10278.0,,,-9999.0,-9999.0,-9999.0,,112900-99999-2017
7,1,1,8,,,10272.0,,,-9999.0,-9999.0,,,112900-99999-2017
8,1,1,9,,,10263.0,,,-9999.0,-9999.0,,,112900-99999-2017
9,1,1,10,,,,-58.0,10252.0,10.0,-9999.0,-9999.0,-9999.0,112900-99999-2017
10,1,1,11,,14.0,-50.0,10242.0,,-9999.0,-9999.0,-9999.0,,112900-99999-2017
11,1,1,12,,26.0,-51.0,10230.0,,-9999.0,-9999.0,,,112900-99999-2017
12,1,1,13,,40.0,-49.0,10222.0,,-9999.0,-9999.0,-9999.0,,112900-99999-2017
13,1,1,14,,49.0,-54.0,10218.0,,-9999.0,-9999.0,-9999.0,,112900-99999-2017
14,1,1,15,,29.0,-64.0,10217.0,,-9999.0,-9999.0,-9999.0,,112900-99999-2017
15,1,1,16,,-5.0,-50.0,10222.0,,10.0,-9999.0,-9999.0,-9999.0,112900-99999-2017
16,1,1,17,,,10222.0,,,-9999.0,-9999.0,-9999.0,,112900-99999-2017
17,1,1,18,,,10222.0,,,-9999.0,-9999.0,-9999.0,,112900-99999-2017
18,1,1,19,,,10223.0,,,-9999.0,-9999.0,-9999.0,,112900-99999-2017
19,1,1,20,,,10221.0,,,-9999.0,-9999.0,-9999.0,,112900-99999-2017
20,1,1,21,,,10221.0,,,-9999.0,-9999.0,-9999.0,,112900-99999-2017
21,1,1,22,,,10219.0,,,-9999.0,-9999.0,-9999.0,,112900-99999-2017
22,1,1,23,,,10218.0,,,-9999.0,-9999.0,-9999.0,,112900-99999-2017
23,1,2,0,,,10214.0,,,-9999.0,-9999.0,,,112900-99999-2017
24,1,2,1,,,10212.0,,,-9999.0,-9999.0,-9999.0,,112900-99999-2017
25,1,2,2,,,10212.0,,,-9999.0,-9999.0,-9999.0,,112900-99999-2017
26,1,2,3,,,10207.0,,,-9999.0,-9999.0,-9999.0,,112900-99999-2017
27,1,2,4,,,10202.0,,,-9999.0,-9999.0,-9999.0,,112900-99999-2017
28,1,2,5,,,10198.0,,,-9999.0,-9999.0,-9999.0,,112900-99999-2017
29,1,2,6,,,10196.0,,,-9999.0,-9999.0,,,112900-99999-2017
30,1,2,7,,,10200.0,,,-9999.0,-9999.0,-9999.0,,112900-99999-2017
31,1,2,8,,,10202.0,,,-9999.0,-9999.0,-9999.0,,112900-99999-2017
32,1,2,9,,,10194.0,,,-9999.0,,,,112900-99999-2017
