,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
0,1,1,4,,,-110.0,-9999.0,120.0,,0.0,-9999.0,-9999.0,720519-99999-2017
1,1,1,5,,,-110.0,-9999.0,120.0,,0.0,-9999.0,-9999.0,720519-99999-2017
2,1,1,6,,,-110.0,-9999.0,120.0,,0.0,-9999.0,-9999.0,720519-99999-2017
3,1,1,7,,,-120.0,-9999.0,140.0,,0.0,-9999.0,-9999.0,720519-99999-2017
4,1,1,8,,,-110.0,-9999.0,110.0,,0.0,-9999.0,-9999.0,720519-99999-2017
5,1,1,11,,-120.0,-9999.0,,,0.0,-9999.0,-9999.0,,720519-99999-2017
6,1,1,13,,-110.0,-9999.0,,,0.0,-9999.0,-9999.0,,720519-99999-2017
7,1,1,14,,-140.0,-9999.0,,,0.0,-9999.0,-9999.0,,720519-99999-2017
8,1,1,15,,-120.0,-9999.0,,,-9999.0,-9999.0,,,720519-99999-2017
9,1,1,16,,-120.0,-9999.0,,,,,,,720519-99999-2017
10,1,1,17,,-120.0,-9999.0,,,4.0,-9999.0,-9999.0,,720519-99999-2017
11,1,1,18,,-120.0,-9999.0,,,0.0,-9999.0,-9999.0,,720519-99999-2017
12,1,1,19,,,-110.0,-9999.0,320.0,,0.0,-9999.0,-9999.0,720519-99999-2017
13,1,1,20,,-120.0,-9999.0,,,,,,,720519-99999-2017
14,1,1,21,,-120.0,-9999.0,,,,,,,720519-99999-2017
15,1,1,22,,-120.0,-9999.0,,,,,,,720519-99999-2017
16,1,1,23,,-120.0,-9999.0,,,,,,,720519-99999-2017
17,1,2,0,,-120.0,-9999.0,,,,,,,720519-99999-2017
18,1,2,1,,-130.0,-9999.0,,,,,,,720519-99999-2017
19,1,2,2,,-130.0,-9999.0,,,-9999.0,-9999.0,,,720519-99999-2017
20,1,2,3,,-130.0,-9999.0,,,,,,,720519-99999-2017
21,1,2,4,,-150.0,-9999.0,,,,,,,720519-99999-2017
22,1,2,5,,-170.0,-9999.0,,,,,,,720519-99999-2017
23,1,2,6,,-170.0,-9999.0,,,,,,,720519-99999-2017
24,1,2,7,,-180.0,-9999.0,,,,,,,720519-99999-2017
25,1,2,8,,-180.0,-9999.0,,,,,,,720519-99999-2017
26,1,2,9,,-200.0,-9999.0,,,,,,,720519-99999-2017
27,1,2,10,,-200.0,-9999.0,,,,,,,720519-99999-2017
28,1,2,11,,-200.0,-9999.0,,,,,,,720519-99999-2017
29,1,2,12,,-210.0,-9999.0,,,,,,,720519-99999-2017
30,1,2,13,,-210.0,-9999.0,,,,,,,720519-99999-2017
31,1,2,14,,-210.0,-9999.0,,,,,,,720519-99999-2017
32,1,2,15,,-220.0,-9999.0,,,0.0,-9999.0,-9999.0,,720519-99999-2017
33,1,2,16,,-220.0,-9999.0,,,0.0,-9999.0,-9999.0,,720519-99999-2017
34,1,2,17,,-220.0,-9999.0,,,4.0,-9999.0,-9999.0,,720519-99999-2017
35,1,2,18,,-210.0,-9999.0,,,4.0,-9999.0,-9999.0,,720519-99999-2017
36,1,2,19,,-210.0,-9999.0,,,0.0,-9999.0,-9999.0,,720519-99999-2017
37,1,2,20,,-210.0,-9999.0,,,4.0,-9999.0,-9999.0,,720519-99999-2017
38,1,2,21,,-200.0,-9999.0,,,,,,,720519-99999-2017
39,1,2,22,,-210.0,-9999.0,,,,,,,720519-99999-2017
40,1,2,23,,-210.0,-9999.0,,,,,,,720519-99999-2017
41,1,3,0,,-220.0,-9999.0,,,,,,,720519-99999-2017
42,1,3,1,,-210.0,-9999.0,,,,,,,720519-99999-2017
43,1,3,2,,-210.0,-9999.0,,,,,,,720519-99999-2017
44,1,3,3,,-230.0,-9999.0,,,,,,,720519-99999-2017
45,1,3,4,,-230.0,-9999.0,,,,,,,720519-99999-2017
46,1,3,5,,-250.0,-9999.0,,,0.0,-9999.0,-9999.0,,720519-99999-2017
