,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR
0,2017,1,1,6,8,5,10107,220,20,8,-9999,-9999
1,2017,1,1,9,12,8,10103,250,20,8,-9999,-9999
2,2017,1,1,12,12,5,10087,240,20,8,-9999,-9999
3,2017,1,1,15,9,5,10077,230,40,8,-9999,-9999
4,2017,1,1,18,9,2,10066,230,30,8,-9999,-9999
5,2017,1,1,21,11,4,10052,230,30,8,-9999,-9999
6,2017,1,2,0,13,6,10041,230,30,8,-9999,-9999
7,2017,1,2,6,4,0,10018,250,20,7,-9999,-9999
8,2017,1,2,9,3,0,10009,310,10,7,-9999,-9999
9,2017,1,2,12,3,0,9999,330,10,8,-9999,-9999
10,2017,1,2,18,1,-3,10001,280,20,7,-9999,-9999
11,2017,1,2,21,1,-7,10005,240,20,7,-9999,-9999
12,2017,1,3,0,-6,-15,10005,270,20,7,-9999,-9999
13,2017,1,3,6,-36,-55,10038,320,10,7,-9999,-9999
14,2017,1,3,9,-20,-41,10043,250,20,7,-9999,-9999
15,2017,1,3,12,-25,-34,10037,270,20,8,-9999,-9999
16,2017,1,3,18,-30,-51,10038,240,20,7,-9999,-9999
17,2017,1,3,21,-34,-53,10030,230,20,7,-9999,-9999
18,2017,1,4,0,-38,-52,10001,200,30,8,-9999,-9999
19,2017,1,4,6,-38,-49,9896,150,50,8,-9999,-9999
20,2017,1,4,9,-15,-24,9866,180,40,8,-9999,-9999
21,2017,1,4,12,-2,-10,9851,210,30,8,-9999,-9999
22,2017,1,4,18,-5,-9,9880,230,10,8,-9999,-9999
23,2017,1,4,21,-10,-14,9903,0,-9999,8,-9999,-9999
24,2017,1,5,0,-40,-54,9926,20,30,8,-9999,-9999
25,2017,1,5,6,-128,-154,10010,360,40,8,-9999,-9999
26,2017,1,5,9,-145,-174,10055,350,40,7,-9999,-9999
27,2017,1,5,12,-152,-182,10088,330,40,7,-9999,-9999
28,2017,1,5,18,-163,-191,10172,350,30,8,-9999,-9999
29,2017,1,5,21,-174,-202,10210,340,30,6,-9999,-9999
30,2017,1,6,0,-180,-208,10241,360,30,8,-9999,-9999
31,2017,1,6,6,-205,-234,10298,360,30,8,-9999,-9999
32,2017,1,6,9,-210,-249,10326,360,30,6,-9999,-9999
33,2017,1,6,12,-201,-243,10325,330,30,0,-9999,-9999
34,2017,1,6,15,-210,-242,10339,360,20,0,-9999,-9999
35,2017,1,6,18,-221,-253,10347,0,-9999,0,-9999,-9999
36,2017,1,6,21,-236,-268,10348,0,-9999,0,-9999,-9999
37,2017,1,7,0,-249,-278,10345,0,-9999,0,-9999,-9999
38,2017,1,7,3,-259,-287,10329,0,-9999,0,-9999,-9999
39,2017,1,7,6,-265,-295,10325,0,-9999,0,-9999,-9999
40,2017,1,7,9,-239,-280,10324,330,10,0,-9999,-9999
41,2017,1,7,12,-216,-256,10304,340,20,0,-9999,-9999
42,2017,1,7,15,-225,-255,10302,340,10,0,-9999,-9999
43,2017,1,7,18,-240,-266,10307,0,-9999,0,-9999,-9999
44,2017,1,7,21,-256,-283,10306,0,-9999,0,-9999,-9999
45,2017,1,8,0,-266,-293,10301,0,-9999,0,-9999,-9999
46,2017,1,8,3,-272,-299,10300,0,-9999,0,-9999,-9999
47,2017,1,8,6,-287,-314,10309,0,-9999,1,-9999,-9999
48,2017,1,8,9,-214,-243,10301,20,20,0,-9999,-9999
49,2017,1,8,12,-170,-216,10285,340,20,0,-9999,-9999
50,2017,1,8,15,-190,-220,10289,340,20,1,-9999,-9999
51,2017,1,8,18,-212,-240,10296,0,-9999,0,-9999,-9999
52,2017,1,8,21,-225,-247,10298,330,10,0,-9999,-9999
53,2017,1,9,0,-238,-261,10294,0,-9999,0,-9999,-9999
54,2017,1,9,3,-234,-260,10292,0,-9999,0,-9999,-9999
55,2017,1,9,6,-235,-259,10285,330,10,0,-9999,-9999
56,2017,1,9,9,-191,-229,10292,0,-9999,2,-9999,-9999
57,2017,1,9,12,-123,-175,10281,0,-9999,1,-9999,-9999
58,2017,1,9,15,-154,-176,10276,0,-9999,2,-9999,-9999
59,2017,1,9,18,-168,-187,10281,0,-9999,2,-9999,-9999
60,2017,1,9,21,-172,-190,10278,0,-9999,6,-9999,-9999
61,2017,1,10,0,-179,-198,10273,0,-9999,1,-9999,-9999
62,2017,1,10,3,-184,-204,10269,0,-9999,2,-9999,-9999
63,2017,1,10,6,-178,-200,10272,0,-9999,7,-9999,-9999
64,2017,1,10,9,-150,-179,10274,0,-9999,7,-9999,-9999
65,2017,1,10,12,-115,-152,10260,0,-9999,8,-9999,-9999
66,2017,1,10,15,-100,-122,10258,0,-9999,8,-9999,-9999
67,2017,1,10,18,-94,-111,10258,140,10,8,-9999,-9999
68,2017,1,10,21,-84,-98,10259,130,10,8,-9999,-9999
69,2017,1,11,0,-73,-84,10250,170,10,8,-9999,-9999
70,2017,1,11,6,-64,-75,10237,160,10,8,-9999,-9999
71,2017,1,11,9,-59,-74,10227,190,20,8,-9999,-9999
72,2017,1,11,12,-46,-70,10204,210,30,6,-9999,-9999
73,2017,1,11,18,-53,-67,10165,180,40,8,-9999,-9999
74,2017,1,11,21,-47,-57,10137,160,30,8,-9999,-9999
75,2017,1,12,0,-47,-61,10102,160,40,8,-9999,-9999
76,2017,1,12,6,-49,-57,10037,150,30,8,-9999,-9999
77,2017,1,12,9,-50,-65,10010,130,30,8,-9999,-9999
78,2017,1,12,12,-47,-62,9988,150,20,8,-9999,-9999
79,2017,1,12,18,-58,-74,9988,200,30,8,-9999,-9999
80,2017,1,12,21,-65,-81,9999,200,20,8,-9999,-9999
81,2017,1,13,0,-50,-64,10011,200,20,8,-9999,-9999
82,2017,1,13,6,-13,-21,10025,200,30,8,-9999,-9999
83,2017,1,13,9,-1,-15,10028,200,30,8,-9999,-9999
84,2017,1,13,12,2,-16,10022,160,30,8,-9999,-9999
85,2017,1,13,18,-7,-25,9996,160,50,8,-9999,-9999
86,2017,1,13,21,-12,-25,9994,160,50,8,-9999,-9999
87,2017,1,14,0,-14,-30,9990,160,40,8,-9999,-9999
88,2017,1,14,6,-27,-37,9988,160,40,8,-9999,-9999
89,2017,1,14,9,-28,-37,9988,130,20,8,-9999,-9999
90,2017,1,14,12,-18,-26,9968,60,20,8,-9999,-9999
91,2017,1,14,18,2,-3,9946,150,20,8,-9999,-9999
92,2017,1,14,21,-1,-13,9953,190,30,8,-9999,-9999
93,2017,1,15,0,-21,-30,9971,220,30,8,-9999,-9999
94,2017,1,15,6,-19,-30,10036,230,20,8,-9999,-9999
95,2017,1,15,9,-13,-28,10071,240,20,8,-9999,-9999
96,2017,1,15,12,-9,-24,10100,260,10,7,-9999,-9999
97,2017,1,15,18,-18,-27,10153,230,10,8,-9999,-9999
98,2017,1,15,21,-25,-40,10170,210,10,8,-9999,-9999
99,2017,1,16,0,-26,-39,10188,240,10,8,-9999,-9999
100,2017,1,16,6,-62,-67,10219,0,-9999,8,-9999,-9999
101,2017,1,16,9,-42,-57,10231,210,10,7,-9999,-9999
102,2017,1,16,12,-28,-53,10236,150,10,1,-9999,-9999
103,2017,1,16,15,-62,-69,10255,0,-9999,2,-9999,-9999
104,2017,1,16,18,-67,-75,10268,0,-9999,6,-9999,-9999
105,2017,1,16,21,-60,-68,10288,270,10,6,-9999,-9999
106,2017,1,17,0,-94,-103,10305,0,-9999,5,-9999,-9999
107,2017,1,17,3,-98,-109,10319,0,-9999,6,-9999,-9999
108,2017,1,17,6,-96,-107,10335,0,-9999,7,-9999,-9999
109,2017,1,17,9,-84,-96,10351,0,-9999,8,-9999,-9999
110,2017,1,17,12,-50,-59,10354,250,10,8,-9999,-9999
111,2017,1,17,15,-49,-57,10361,0,-9999,8,-9999,-9999
112,2017,1,17,18,-51,-59,10369,0,-9999,7,-9999,-9999
113,2017,1,17,21,-48,-57,10379,280,10,7,-9999,-9999
114,2017,1,18,0,-50,-60,10382,0,-9999,7,-9999,-9999
115,2017,1,18,6,-58,-67,10391,0,-9999,8,-9999,-9999
116,2017,1,18,12,-39,-68,10396,250,10,3,-9999,-9999
117,2017,1,18,18,-89,-101,10399,220,10,0,-9999,-9999
118,2017,1,18,21,-92,-103,10395,220,10,0,-9999,-9999
119,2017,1,19,0,-90,-105,10376,220,10,0,-9999,-9999
120,2017,1,19,3,-94,-109,10361,210,10,7,-9999,-9999
121,2017,1,19,6,-85,-103,10348,220,30,8,-9999,-9999
122,2017,1,19,9,-66,-86,10338,220,30,8,-9999,-9999
123,2017,1,19,12,-55,-74,10312,220,40,8,-9999,-9999
124,2017,1,19,18,-55,-67,10283,220,30,8,-9999,-9999
125,2017,1,19,21,-48,-62,10268,240,30,8,-9999,-9999
126,2017,1,20,0,-43,-49,10256,230,20,8,-9999,-9999
127,2017,1,20,6,-15,-20,10239,270,20,8,-9999,-9999
128,2017,1,20,9,-2,-8,10245,270,10,8,-9999,-9999
129,2017,1,20,12,7,-1,10239,270,10,8,-9999,-9999
130,2017,1,20,15,4,-5,10235,250,10,8,-9999,-9999
131,2017,1,20,18,2,-6,10220,250,10,8,-9999,-9999
132,2017,1,20,21,5,0,10205,250,20,8,-9999,-9999
133,2017,1,21,0,6,1,10192,280,20,8,-9999,-9999
134,2017,1,21,6,9,5,10200,310,20,8,-9999,-9999
135,2017,1,21,9,14,4,10216,310,20,8,-9999,-9999
136,2017,1,21,12,15,-9,10223,340,20,7,-9999,-9999
137,2017,1,21,18,-17,-27,10271,300,10,0,-9999,-9999
138,2017,1,21,21,-23,-31,10289,290,20,7,-9999,-9999
139,2017,1,22,0,-14,-27,10298,280,10,8,-9999,-9999
140,2017,1,22,3,-17,-30,10298,270,10,7,-9999,-9999
141,2017,1,22,6,-23,-30,10295,240,20,8,-9999,-9999
142,2017,1,22,9,-13,-20,10293,240,30,8,-9999,-9999
143,2017,1,22,12,5,-10,10279,250,30,8,-9999,-9999
144,2017,1,22,15,7,-7,10273,260,30,8,-9999,-9999
145,2017,1,22,18,2,-9,10268,250,20,8,-9999,-9999
146,2017,1,22,21,-4,-15,10266,240,20,8,-9999,-9999
147,2017,1,23,0,-8,-20,10257,230,20,8,-9999,-9999
148,2017,1,23,3,-11,-23,10246,240,30,8,-9999,-9999
149,2017,1,23,6,-14,-23,10230,230,40,8,-9999,-9999
150,2017,1,23,9,-18,-28,10224,240,50,8,-9999,-9999
151,2017,1,23,12,-15,-26,10205,240,40,8,-9999,-9999
152,2017,1,23,15,-16,-26,10194,250,30,8,-9999,-9999
153,2017,1,23,18,-16,-31,10183,230,30,8,-9999,-9999
154,2017,1,23,21,-19,-32,10175,240,20,8,-9999,-9999
155,2017,1,24,0,-21,-30,10165,230,30,8,-9999,-9999
156,2017,1,24,6,-15,-31,10151,250,20,8,-9999,-9999
157,2017,1,24,9,-1,-20,10157,270,20,8,-9999,-9999
158,2017,1,24,12,11,-14,10158,290,20,8,-9999,-9999
159,2017,1,24,18,6,-11,10169,290,20,8,-9999,-9999
160,2017,1,24,21,-1,-19,10176,310,30,8,-9999,-9999
161,2017,1,25,0,-11,-42,10192,10,50,8,-9999,-9999
162,2017,1,25,6,-62,-103,10260,20,30,8,-9999,-9999
163,2017,1,25,9,-62,-106,10292,10,30,0,-9999,-9999
164,2017,1,25,12,-48,-130,10300,20,40,0,-9999,-9999
165,2017,1,25,18,-93,-135,10331,340,30,0,-9999,-9999
166,2017,1,25,21,-125,-141,10354,350,10,0,-9999,-9999
167,2017,1,26,0,-149,-164,10361,0,-9999,0,-9999,-9999
168,2017,1,26,3,-166,-184,10366,0,-9999,0,-9999,-9999
169,2017,1,26,6,-174,-193,10362,0,-9999,3,-9999,-9999
170,2017,1,26,9,-136,-153,10350,190,10,7,-9999,-9999
171,2017,1,26,12,-78,-122,10322,200,20,8,-9999,-9999
172,2017,1,26,18,-61,-89,10267,240,20,8,-9999,-9999
173,2017,1,26,21,-47,-55,10244,250,20,8,-9999,-9999
174,2017,1,27,0,-30,-42,10223,250,10,8,-9999,-9999
175,2017,1,27,6,-4,-8,10221,300,10,8,-9999,-9999
176,2017,1,27,9,5,1,10235,330,10,8,-9999,-9999
177,2017,1,27,12,10,3,10239,350,20,8,-9999,-9999
178,2017,1,27,18,3,1,10258,0,-9999,9,-9999,-9999
179,2017,1,27,21,3,1,10270,0,-9999,8,-9999,-9999
180,2017,1,28,0,1,-1,10274,0,-9999,8,-9999,-9999
181,2017,1,28,6,-3,-6,10283,0,-9999,8,-9999,-9999
182,2017,1,28,9,2,-8,10290,0,-9999,8,-9999,-9999
183,2017,1,28,12,0,-12,10286,260,10,8,-9999,-9999
184,2017,1,28,18,-7,-11,10296,350,10,8,-9999,-9999
185,2017,1,28,21,-8,-16,10301,0,-9999,8,-9999,-9999
186,2017,1,29,0,-10,-15,10304,160,10,8,-9999,-9999
187,2017,1,29,6,-12,-19,10310,190,30,8,-9999,-9999
188,2017,1,29,9,-10,-25,10315,180,30,8,-9999,-9999
189,2017,1,29,12,-12,-27,10307,190,30,8,-9999,-9999
190,2017,1,29,15,-18,-28,10308,170,40,8,-9999,-9999
191,2017,1,29,18,-25,-36,10309,190,40,8,-9999,-9999
192,2017,1,29,21,-34,-40,10309,180,50,8,-9999,-9999
193,2017,1,30,0,-41,-62,10305,180,50,8,-9999,-9999
194,2017,1,30,3,-49,-71,10299,180,40,8,-9999,-9999
195,2017,1,30,6,-52,-72,10296,190,30,8,-9999,-9999
196,2017,1,30,9,-51,-76,10298,190,40,8,-9999,-9999
197,2017,1,30,12,-49,-77,10289,210,30,8,-9999,-9999
198,2017,1,30,18,-54,-79,10286,190,40,8,-9999,-9999
199,2017,1,30,21,-53,-81,10282,190,20,8,-9999,-9999
200,2017,1,31,0,-62,-87,10273,170,30,8,-9999,-9999
201,2017,1,31,3,-68,-90,10269,190,10,8,-9999,-9999
202,2017,1,31,6,-70,-89,10273,190,20,8,-9999,-9999
203,2017,1,31,9,-74,-93,10274,140,30,8,-9999,-9999
204,2017,1,31,12,-67,-91,10274,150,10,8,-9999,-9999
205,2017,1,31,18,-69,-88,10279,190,10,8,-9999,-9999
206,2017,1,31,21,-71,-84,10273,200,10,8,-9999,-9999
207,2017,2,1,0,-75,-85,10271,220,10,8,-9999,-9999
208,2017,2,1,3,-75,-83,10272,0,-9999,8,-9999,-9999
209,2017,2,1,6,-70,-80,10278,0,-9999,8,-9999,-9999
210,2017,2,1,9,-60,-78,10279,230,10,8,-9999,-9999
211,2017,2,1,12,-46,-76,10276,230,10,8,-9999,-9999
212,2017,2,1,15,-42,-72,10279,0,-9999,8,-9999,-9999
213,2017,2,1,18,-62,-78,10282,240,10,7,-9999,-9999
214,2017,2,1,21,-76,-83,10288,270,10,8,-9999,-9999
215,2017,2,2,0,-64,-70,10286,0,-9999,8,-9999,-9999
216,2017,2,2,3,-64,-70,10283,0,-9999,9,-9999,-9999
217,2017,2,2,6,-56,-63,10280,0,-9999,8,-9999,-9999
218,2017,2,2,9,-50,-58,10276,170,10,8,-9999,-9999
219,2017,2,2,12,-44,-53,10260,120,20,8,-9999,-9999
220,2017,2,2,18,-42,-54,10242,120,30,8,-9999,-9999
221,2017,2,2,21,-39,-57,10228,140,30,8,-9999,-9999
222,2017,2,3,0,-35,-56,10214,130,20,8,-9999,-9999
223,2017,2,3,6,-37,-60,10190,140,30,8,-9999,-9999
224,2017,2,3,9,-35,-60,10181,120,30,8,-9999,-9999
225,2017,2,3,12,-25,-57,10167,130,20,8,-9999,-9999
226,2017,2,3,18,-33,-59,10159,90,20,8,-9999,-9999
227,2017,2,3,21,-38,-61,10153,60,10,7,-9999,-9999
228,2017,2,4,0,-43,-62,10147,20,20,8,-9999,-9999
229,2017,2,4,3,-54,-73,10144,50,20,2,-9999,-9999
230,2017,2,4,6,-79,-90,10153,20,20,2,-9999,-9999
231,2017,2,4,9,-46,-81,10149,50,20,6,-9999,-9999
232,2017,2,4,12,-30,-71,10138,20,20,8,-9999,-9999
233,2017,2,4,15,-30,-69,10138,0,-9999,7,-9999,-9999
234,2017,2,4,18,-37,-68,10139,20,10,8,-9999,-9999
235,2017,2,4,21,-56,-75,10144,0,-9999,0,-9999,-9999
236,2017,2,5,0,-58,-82,10142,10,10,8,-9999,-9999
237,2017,2,5,3,-60,-82,10139,40,10,8,-9999,-9999
238,2017,2,5,6,-60,-83,10144,0,-9999,8,-9999,-9999
239,2017,2,5,9,-50,-83,10146,60,10,8,-9999,-9999
240,2017,2,5,12,-43,-78,10149,50,10,8,-9999,-9999
241,2017,2,5,15,-49,-84,10152,50,30,8,-9999,-9999
242,2017,2,5,18,-59,-87,10169,60,20,8,-9999,-9999
243,2017,2,5,21,-63,-92,10181,60,20,8,-9999,-9999
244,2017,2,6,0,-71,-95,10195,60,20,8,-9999,-9999
245,2017,2,6,6,-76,-98,10230,60,30,8,-9999,-9999
246,2017,2,6,9,-74,-108,10252,60,30,7,-9999,-9999
247,2017,2,6,12,-80,-125,10268,50,30,8,-9999,-9999
248,2017,2,6,18,-106,-152,10310,60,30,0,-9999,-9999
249,2017,2,6,21,-114,-166,10324,70,30,0,-9999,-9999
250,2017,2,7,0,-132,-172,10341,60,30,7,-9999,-9999
251,2017,2,7,3,-151,-182,10352,60,30,0,-9999,-9999
252,2017,2,7,6,-167,-198,10369,60,40,3,-9999,-9999
253,2017,2,7,9,-145,-197,10387,60,20,1,-9999,-9999
254,2017,2,7,12,-108,-190,10387,60,30,1,-9999,-9999
255,2017,2,7,15,-137,-209,10399,50,30,0,-9999,-9999
256,2017,2,7,18,-158,-218,10415,60,30,0,-9999,-9999
257,2017,2,7,21,-170,-219,10425,50,20,0,-9999,-9999
258,2017,2,8,0,-181,-220,10436,60,20,0,-9999,-9999
259,2017,2,8,3,-189,-222,10438,60,10,1,-9999,-9999
260,2017,2,8,6,-205,-231,10441,50,10,1,-9999,-9999
261,2017,2,8,9,-147,-204,10446,50,10,2,-9999,-9999
262,2017,2,8,12,-105,-190,10436,60,20,2,-9999,-9999
263,2017,2,8,15,-116,-191,10434,50,10,2,-9999,-9999
264,2017,2,8,18,-144,-202,10441,30,10,0,-9999,-9999
265,2017,2,8,21,-159,-201,10449,50,10,0,-9999,-9999
266,2017,2,9,0,-173,-210,10453,40,10,0,-9999,-9999
267,2017,2,9,3,-178,-209,10453,50,10,0,-9999,-9999
268,2017,2,9,6,-198,-223,10461,0,-9999,0,-9999,-9999
269,2017,2,9,9,-119,-190,10453,0,-9999,0,-9999,-9999
270,2017,2,9,12,-60,-184,10443,0,-9999,0,-9999,-9999
271,2017,2,9,15,-72,-184,10439,0,-9999,0,-9999,-9999
272,2017,2,9,18,-111,-183,10444,30,10,0,-9999,-9999
273,2017,2,9,21,-130,-171,10447,0,-9999,3,-9999,-9999
274,2017,2,10,0,-116,-135,10442,0,-9999,8,-9999,-9999
275,2017,2,10,3,-104,-115,10441,0,-9999,8,-9999,-9999
276,2017,2,10,6,-99,-112,10435,0,-9999,8,-9999,-9999
277,2017,2,10,9,-73,-88,10436,30,10,8,-9999,-9999
278,2017,2,10,12,-37,-69,10427,20,20,8,-9999,-9999
279,2017,2,10,18,-38,-68,10417,20,30,8,-9999,-9999
280,2017,2,10,21,-43,-64,10419,30,40,7,-9999,-9999
281,2017,2,11,0,-42,-63,10422,30,10,8,-9999,-9999
282,2017,2,11,3,-48,-70,10417,50,20,8,-9999,-9999
283,2017,2,11,6,-54,-69,10423,50,20,8,-9999,-9999
284,2017,2,11,9,-49,-67,10429,40,10,8,-9999,-9999
285,2017,2,11,12,-42,-67,10425,30,10,8,-9999,-9999
286,2017,2,11,15,-47,-70,10424,20,20,8,-9999,-9999
287,2017,2,11,18,-54,-72,10425,60,10,8,-9999,-9999
288,2017,2,11,21,-61,-73,10428,360,10,8,-9999,-9999
289,2017,2,12,0,-63,-73,10428,0,-9999,8,-9999,-9999
290,2017,2,12,3,-66,-76,10425,0,-9999,8,-9999,-9999
291,2017,2,12,6,-68,-78,10426,0,-9999,8,-9999,-9999
292,2017,2,12,9,-70,-80,10430,300,10,8,-9999,-9999
293,2017,2,12,12,-67,-84,10423,0,-9999,8,-9999,-9999
294,2017,2,12,18,-55,-71,10410,350,10,8,-9999,-9999
295,2017,2,12,21,-61,-79,10402,350,20,8,-9999,-9999
296,2017,2,13,0,-61,-80,10397,350,20,8,-9999,-9999
297,2017,2,13,3,-66,-83,10388,240,10,8,-9999,-9999
298,2017,2,13,6,-77,-89,10379,240,20,8,-9999,-9999
299,2017,2,13,9,-73,-96,10371,260,10,8,-9999,-9999
300,2017,2,13,12,-49,-92,10355,280,20,8,-9999,-9999
301,2017,2,13,15,-49,-89,10329,250,30,8,-9999,-9999
302,2017,2,13,18,-46,-80,10313,250,20,8,-9999,-9999
303,2017,2,13,21,-43,-74,10293,310,30,8,-9999,-9999
304,2017,2,14,0,-48,-66,10271,300,20,8,-9999,-9999
305,2017,2,14,3,-45,-56,10245,300,30,8,-9999,-9999
306,2017,2,14,6,-25,-35,10222,300,30,8,-9999,-9999
307,2017,2,14,9,-6,-21,10222,310,30,8,-9999,-9999
308,2017,2,14,12,10,-11,10219,310,30,8,-9999,-9999
309,2017,2,14,15,16,-10,10237,300,20,7,-9999,-9999
310,2017,2,14,18,3,-12,10256,300,20,0,-9999,-9999
311,2017,2,14,21,-11,-22,10271,310,10,0,-9999,-9999
312,2017,2,15,0,-8,-24,10285,340,20,7,-9999,-9999
313,2017,2,15,3,-21,-33,10296,320,10,0,-9999,-9999
314,2017,2,15,6,-35,-44,10321,310,10,0,-9999,-9999
315,2017,2,15,9,9,-37,10339,10,10,0,-9999,-9999
316,2017,2,15,12,32,-72,10338,50,10,1,-9999,-9999
317,2017,2,15,15,20,-73,10345,270,10,6,-9999,-9999
318,2017,2,15,18,-23,-70,10353,290,10,0,-9999,-9999
319,2017,2,15,21,-55,-72,10355,0,-9999,0,-9999,-9999
320,2017,2,16,0,-74,-87,10346,0,-9999,0,-9999,-9999
321,2017,2,16,3,-53,-70,10328,0,-9999,8,-9999,-9999
322,2017,2,16,6,-46,-61,10309,180,10,6,-9999,-9999
323,2017,2,16,9,6,-43,10278,220,40,5,-9999,-9999
324,2017,2,16,12,13,-33,10263,210,30,7,-9999,-9999
325,2017,2,16,15,-12,-40,10248,200,40,7,-9999,-9999
326,2017,2,16,18,-20,-30,10233,210,30,8,-9999,-9999
327,2017,2,16,21,-15,-26,10214,210,30,8,-9999,-9999
328,2017,2,17,0,-30,-37,10198,210,20,7,-9999,-9999
329,2017,2,17,3,-36,-43,10182,220,30,7,-9999,-9999
330,2017,2,17,6,-26,-34,10174,220,10,8,-9999,-9999
331,2017,2,17,9,5,1,10161,220,20,8,-9999,-9999
332,2017,2,17,12,28,10,10150,240,20,8,-9999,-9999
333,2017,2,17,15,27,11,10148,260,10,8,-9999,-9999
334,2017,2,17,18,27,10,10149,250,20,8,-9999,-9999
335,2017,2,17,21,21,3,10154,280,10,8,-9999,-9999
336,2017,2,18,0,15,6,10151,290,10,8,-9999,-9999
337,2017,2,18,6,9,1,10157,240,10,8,-9999,-9999
338,2017,2,18,9,18,3,10162,250,20,8,-9999,-9999
339,2017,2,18,12,24,8,10167,260,10,8,-9999,-9999
340,2017,2,18,15,19,-1,10176,300,20,8,-9999,-9999
341,2017,2,18,18,13,-15,10192,280,20,8,-9999,-9999
342,2017,2,18,21,0,-22,10199,260,20,8,-9999,-9999
343,2017,2,19,0,-1,-22,10200,230,20,8,-9999,-9999
344,2017,2,19,3,3,-17,10198,230,30,8,-9999,-9999
345,2017,2,19,6,7,-12,10187,230,30,8,-9999,-9999
346,2017,2,19,9,14,-16,10180,230,40,8,-9999,-9999
347,2017,2,19,12,20,-14,10167,230,50,8,-9999,-9999
348,2017,2,19,15,16,-11,10153,240,40,8,-9999,-9999
349,2017,2,19,18,10,-13,10148,230,40,8,-9999,-9999
350,2017,2,19,21,9,-14,10141,230,40,8,-9999,-9999
351,2017,2,20,0,10,-5,10130,220,40,8,-9999,-9999
352,2017,2,20,6,12,-9,10106,230,50,8,-9999,-9999
353,2017,2,20,9,17,-4,10086,210,50,8,-9999,-9999
