,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
0,1,1,4,,68.0,,58.0,,134.0,8.0,-9999.0,-9999.0,061190-99999-2017
1,1,1,5,,66.0,,58.0,,134.0,8.0,-9999.0,-9999.0,061190-99999-2017
2,1,1,6,,63.0,,56.0,,129.0,7.0,-9999.0,-9999.0,061190-99999-2017
3,1,1,7,,64.0,,58.0,,129.0,8.0,-9999.0,-9999.0,061190-99999-2017
4,1,1,8,,65.0,,59.0,,134.0,8.0,-9999.0,-9999.0,061190-99999-2017
5,1,1,9,,64.0,,58.0,,134.0,8.0,-9999.0,-9999.0,061190-99999-2017
6,1,1,10,,65.0,,59.0,,108.0,8.0,-9999.0,-9999.0,061190-99999-2017
7,1,2,9,,11.0,-14.0,10165.0,280.0,26.0,0.0,-9999.0,-9999.0,061190-99999-2017
8,1,2,11,,25.0,-17.0,10165.0,290.0,36.0,0.0,-9999.0,-9999.0,061190-99999-2017
9,1,2,12,,31.0,-13.0,10163.0,280.0,41.0,0.0,-9999.0,-9999.0,061190-99999-2017
10,1,2,15,,27.0,-11.0,10161.0,290.0,36.0,0.0,-9999.0,-9999.0,061190-99999-2017
11,1,3,10,,56.0,,46.0,,103.0,7.0,-9999.0,-9999.0,061190-99999-2017
12,1,3,11,,58.0,,44.0,,129.0,7.0,-9999.0,-9999.0,061190-99999-2017
13,1,3,13,,60.0,,51.0,,149.0,7.0,-9999.0,-9999.0,061190-99999-2017
14,1,3,14,,62.0,,55.0,,134.0,7.0,-9999.0,-9999.0,061190-99999-2017
15,1,3,15,,67.0,,60.0,,124.0,8.0,-9999.0,-9999.0,061190-99999-2017
16,1,3,16,,70.0,,62.0,,118.0,7.0,-9999.0,-9999.0,061190-99999-2017
17,1,3,17,,72.0,,61.0,,113.0,7.0,-9999.0,-9999.0,061190-99999-2017
18,1,3,18,,74.0,,50.0,,108.0,1.0,-9999.0,-9999.0,061190-99999-2017
19,1,3,20,,72.0,,39.0,,103.0,3.0,-9999.0,-9999.0,061190-99999-2017
20,1,4,11,,39.0,-19.0,10016.0,350.0,,-9999.0,-9999.0,,061190-99999-2017
21,1,4,12,,32.0,-26.0,10030.0,350.0,93.0,1.0,-9999.0,-9999.0,061190-99999-2017
22,1,4,13,,27.0,-25.0,10050.0,340.0,88.0,3.0,-9999.0,-9999.0,061190-99999-2017
23,1,4,14,,28.0,-26.0,10060.0,330.0,77.0,0.0,-9999.0,-9999.0,061190-99999-2017
24,1,4,15,,27.0,-36.0,10073.0,340.0,,-9999.0,-9999.0,,061190-99999-2017
25,1,4,16,,17.0,-44.0,10085.0,340.0,82.0,0.0,-9999.0,-9999.0,061190-99999-2017
26,1,4,17,,14.0,-71.0,10097.0,350.0,,-9999.0,-9999.0,,061190-99999-2017
27,1,4,18,,11.0,-78.0,10108.0,350.0,,-9999.0,-9999.0,,061190-99999-2017
28,1,4,19,,,,-78.0,,118.0,0.0,-9999.0,-9999.0,061190-99999-2017
29,1,4,20,,,,-46.0,,113.0,0.0,-9999.0,-9999.0,061190-99999-2017
30,1,4,23,,-2.0,-34.0,10181.0,360.0,72.0,1.0,-9999.0,-9999.0,061190-99999-2017
31,1,5,3,,,10236.0,,20.0,93.0,1.0,-9999.0,-9999.0,061190-99999-2017
32,1,5,4,,,10250.0,,20.0,88.0,0.0,-9999.0,-9999.0,061190-99999-2017
33,1,5,5,,,10259.0,,20.0,88.0,1.0,-9999.0,-9999.0,061190-99999-2017
34,1,5,6,,,10273.0,,10.0,88.0,1.0,-9999.0,-9999.0,061190-99999-2017
35,1,5,7,,,10288.0,,10.0,67.0,1.0,-9999.0,-9999.0,061190-99999-2017
36,1,5,8,,,10302.0,,20.0,77.0,1.0,-9999.0,-9999.0,061190-99999-2017
37,1,5,9,,,10317.0,,20.0,72.0,1.0,-9999.0,-9999.0,061190-99999-2017
38,1,5,10,,,10327.0,,20.0,67.0,1.0,-9999.0,-9999.0,061190-99999-2017
39,1,5,11,,,10332.0,,50.0,82.0,3.0,-9999.0,-9999.0,061190-99999-2017
40,1,5,13,,,10349.0,,50.0,88.0,1.0,-9999.0,-9999.0,061190-99999-2017
41,1,5,14,,,,,,,-9999.0,-9999.0,,061190-99999-2017
42,1,5,15,,,,,,,-9999.0,-9999.0,,061190-99999-2017
43,1,5,16,,,,,,,-9999.0,-9999.0,,061190-99999-2017
44,1,5,17,,,,,,,-9999.0,-9999.0,,061190-99999-2017
45,1,5,18,,,,,,,-9999.0,-9999.0,,061190-99999-2017
46,1,5,19,,,,,,,-9999.0,-9999.0,,061190-99999-2017
47,1,5,20,,,10399.0,,30.0,51.0,0.0,-9999.0,-9999.0,061190-99999-2017
48,1,5,21,,,,,,,-9999.0,-9999.0,,061190-99999-2017
49,1,5,22,,,10405.0,,40.0,41.0,1.0,-9999.0,-9999.0,061190-99999-2017
50,1,5,23,,,10412.0,,60.0,36.0,1.0,-9999.0,-9999.0,061190-99999-2017
51,1,6,0,,,,,,,-9999.0,-9999.0,,061190-99999-2017
52,1,6,1,,,,,,,-9999.0,-9999.0,,061190-99999-2017
