,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR
0,2017,1,1,1,260,210,-9999,20,21,-9999,-9999,-9999
1,2017,1,1,11,240,220,-9999,190,21,-9999,-9999,-9999
2,2017,1,1,12,238,218,10099,210,20,7,-9999,-9999
3,2017,1,1,13,250,220,-9999,0,0,-9999,-9999,-9999
4,2017,1,1,14,260,220,-9999,190,15,-9999,-9999,-9999
5,2017,1,1,15,282,215,10103,310,10,5,-9999,-9999
6,2017,1,1,16,300,210,-9999,-9999,21,-9999,-9999,-9999
7,2017,1,1,17,240,220,-9999,210,15,-9999,-9999,-9999
8,2017,1,1,18,318,215,10065,200,30,4,-9999,0
9,2017,1,1,19,330,200,-9999,200,26,-9999,-9999,-9999
10,2017,1,1,20,350,190,-9999,170,21,-9999,-9999,-9999
11,2017,1,1,21,340,200,-9999,200,31,-9999,-9999,-9999
12,2017,1,1,22,340,190,-9999,210,26,-9999,-9999,-9999
13,2017,1,1,23,320,190,-9999,180,21,-9999,-9999,-9999
14,2017,1,2,0,318,214,10044,110,10,2,-9999,-9999
15,2017,1,2,1,290,220,-9999,20,21,-9999,-9999,-9999
16,2017,1,2,11,230,210,-9999,-9999,10,-9999,-9999,-9999
17,2017,1,2,12,230,220,-9999,30,15,-9999,-9999,-9999
18,2017,1,2,13,250,220,-9999,0,0,-9999,-9999,-9999
19,2017,1,2,14,260,220,-9999,230,15,-9999,-9999,-9999
20,2017,1,2,15,272,223,10106,280,10,3,-9999,-9999
21,2017,1,2,16,300,210,-9999,-9999,10,-9999,-9999,-9999
22,2017,1,2,17,320,220,-9999,170,21,-9999,-9999,-9999
23,2017,1,2,18,315,205,10075,190,40,4,-9999,-9999
24,2017,1,2,19,340,200,-9999,-9999,21,-9999,-9999,-9999
25,2017,1,2,20,340,190,-9999,-9999,21,-9999,-9999,-9999
26,2017,1,2,21,328,191,10035,150,30,5,-9999,-9999
27,2017,1,2,22,330,190,-9999,140,21,-9999,-9999,-9999
28,2017,1,2,23,320,180,-9999,-9999,10,-9999,-9999,-9999
29,2017,1,3,0,304,190,10046,20,10,2,-9999,0
30,2017,1,3,1,270,210,-9999,90,15,-9999,-9999,-9999
31,2017,1,3,2,270,200,-9999,-9999,10,-9999,-9999,-9999
32,2017,1,3,3,271,212,10074,140,10,3,-9999,-9999
33,2017,1,3,11,220,180,-9999,-9999,10,0,-9999,-9999
34,2017,1,3,12,230,190,-9999,0,0,0,-9999,-9999
35,2017,1,3,13,240,190,-9999,180,26,-9999,-9999,-9999
36,2017,1,3,14,270,190,-9999,200,41,-9999,-9999,-9999
37,2017,1,3,15,278,188,10088,200,30,3,-9999,-9999
38,2017,1,3,16,300,190,-9999,170,26,-9999,-9999,-9999
39,2017,1,3,17,320,180,-9999,200,26,-9999,-9999,-9999
40,2017,1,3,18,331,166,10046,200,30,1,-9999,0
41,2017,1,3,19,340,170,-9999,260,15,-9999,-9999,-9999
42,2017,1,3,20,350,160,-9999,270,15,-9999,-9999,-9999
43,2017,1,3,21,350,150,-9999,300,15,-9999,-9999,-9999
44,2017,1,3,22,350,150,-9999,250,26,-9999,-9999,-9999
45,2017,1,3,23,330,150,-9999,-9999,10,-9999,-9999,-9999
46,2017,1,4,0,303,197,10026,260,10,1,-9999,0
47,2017,1,4,1,290,200,-9999,-9999,10,0,-9999,-9999
48,2017,1,4,2,270,200,-9999,-9999,10,0,-9999,-9999
49,2017,1,4,3,270,203,10061,100,10,1,-9999,-9999
50,2017,1,4,11,220,200,-9999,200,21,-9999,-9999,-9999
51,2017,1,4,12,225,204,10087,210,20,7,-9999,-9999
52,2017,1,4,13,240,190,-9999,-9999,10,-9999,-9999,-9999
53,2017,1,4,14,270,190,-9999,-9999,10,-9999,-9999,-9999
54,2017,1,4,15,285,181,10085,160,10,4,-9999,-9999
55,2017,1,4,16,300,190,-9999,240,15,-9999,-9999,-9999
56,2017,1,4,17,320,180,-9999,210,36,-9999,-9999,-9999
57,2017,1,4,18,324,188,10043,160,20,3,-9999,0
58,2017,1,4,20,340,170,-9999,150,21,-9999,-9999,-9999
59,2017,1,4,21,336,181,10012,30,30,7,-9999,-9999
60,2017,1,4,22,330,180,-9999,360,26,-9999,-9999,-9999
61,2017,1,4,23,310,180,-9999,350,21,-9999,-9999,-9999
62,2017,1,5,0,298,217,10028,20,30,6,-9999,0
63,2017,1,5,1,290,220,-9999,360,21,-9999,-9999,-9999
64,2017,1,5,2,280,230,-9999,310,15,-9999,-9999,-9999
65,2017,1,5,3,270,221,10058,90,10,4,-9999,-9999
66,2017,1,5,11,230,210,-9999,290,26,-9999,-9999,-9999
67,2017,1,5,12,230,205,10097,20,20,7,-9999,-9999
68,2017,1,5,13,220,210,-9999,0,0,-9999,-9999,-9999
69,2017,1,5,16,260,210,-9999,320,36,-9999,-9999,-9999
70,2017,1,5,17,280,220,-9999,360,31,-9999,-9999,-9999
71,2017,1,5,18,293,201,10070,50,30,7,-9999,20
72,2017,1,5,19,260,210,-9999,90,36,-9999,-9999,-9999
73,2017,1,5,20,280,200,-9999,80,26,-9999,-9999,-9999
74,2017,1,5,21,290,209,10042,350,20,6,-9999,-9999
75,2017,1,5,22,290,200,-9999,30,21,-9999,-9999,-9999
76,2017,1,5,23,280,200,-9999,10,31,-9999,-9999,-9999
77,2017,1,6,0,270,214,10065,30,30,7,-9999,0
78,2017,1,6,1,260,210,-9999,50,21,-9999,-9999,-9999
79,2017,1,6,2,260,210,-9999,50,15,-9999,-9999,-9999
80,2017,1,6,3,249,215,10090,320,20,2,-9999,-9999
81,2017,1,6,11,230,220,-9999,10,21,-9999,-9999,-9999
82,2017,1,6,12,230,221,10098,350,20,8,-9999,-9999
