,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
0,1,1,4,,80.0,-50.0,-9999.0,180.0,26.0,,,,720278-03704-2017
1,1,1,5,,70.0,-50.0,-9999.0,190.0,15.0,4.0,-9999.0,-9999.0,720278-03704-2017
2,1,1,6,,70.0,-50.0,-9999.0,180.0,26.0,,,,720278-03704-2017
3,1,1,7,,70.0,-30.0,-9999.0,190.0,26.0,,,,720278-03704-2017
4,1,1,8,,70.0,-20.0,-9999.0,200.0,21.0,,,,720278-03704-2017
5,1,1,9,,70.0,-10.0,-9999.0,,,-9999.0,-9999.0,,720278-03704-2017
6,1,1,10,,70.0,-10.0,-9999.0,,,-9999.0,-9999.0,,720278-03704-2017
7,1,1,12,,60.0,,,,,-9999.0,,,720278-03704-2017
8,1,1,15,,60.0,,50.0,,,,,,720278-03704-2017
9,1,1,16,,80.0,,60.0,,,,,,720278-03704-2017
10,1,1,17,,,70.0,-9999.0,170.0,15.0,,,,720278-03704-2017
11,1,1,18,,,60.0,-9999.0,170.0,21.0,,,,720278-03704-2017
12,1,1,20,,,70.0,-9999.0,,,-9999.0,-9999.0,,720278-03704-2017
13,1,1,21,,,70.0,-9999.0,160.0,15.0,,,,720278-03704-2017
14,1,1,22,,,70.0,-9999.0,,,-9999.0,-9999.0,,720278-03704-2017
15,1,1,23,,,70.0,-9999.0,100.0,15.0,,,,720278-03704-2017
16,1,2,0,,,70.0,-9999.0,120.0,15.0,,,,720278-03704-2017
17,1,2,1,,,80.0,-9999.0,120.0,15.0,,,,720278-03704-2017
18,1,2,2,,,80.0,-9999.0,120.0,26.0,,,,720278-03704-2017
19,1,2,3,,90.0,,80.0,,,,,,720278-03704-2017
20,1,2,4,,90.0,,80.0,,,,,,720278-03704-2017
21,1,2,5,,90.0,,80.0,,,-9999.0,-9999.0,-9999.0,720278-03704-2017
22,1,2,9,,70.0,,70.0,,,,33.0,-9999.0,720278-03704-2017
23,1,2,10,,70.0,,70.0,,,,64.0,-9999.0,720278-03704-2017
24,1,2,11,,70.0,,70.0,,,,56.0,-9999.0,720278-03704-2017
25,1,2,12,,70.0,,70.0,,,,74.0,-9999.0,720278-03704-2017
26,1,2,18,,90.0,,90.0,,,,10.0,-9999.0,720278-03704-2017
27,1,2,19,,90.0,,90.0,,,,,,720278-03704-2017
28,1,2,21,,80.0,,80.0,,,,,,720278-03704-2017
29,1,2,22,,80.0,,80.0,,,,,,720278-03704-2017
30,1,2,23,,80.0,,80.0,,,,,,720278-03704-2017
31,1,3,0,,80.0,,80.0,,,,,,720278-03704-2017
32,1,3,1,,80.0,,80.0,,,,,,720278-03704-2017
33,1,3,2,,70.0,,70.0,,,,,,720278-03704-2017
34,1,3,3,,70.0,,70.0,,,,,,720278-03704-2017
35,1,3,4,,70.0,,70.0,,,,,,720278-03704-2017
36,1,3,5,,70.0,,70.0,,,,,,720278-03704-2017
37,1,3,6,,70.0,,70.0,,,,,,720278-03704-2017
38,1,3,7,,70.0,,70.0,,,,,,720278-03704-2017
39,1,3,8,,70.0,,70.0,,,,,,720278-03704-2017
40,1,3,9,,70.0,,70.0,,,-9999.0,,,720278-03704-2017
41,1,3,10,,70.0,,70.0,,,-9999.0,,,720278-03704-2017
42,1,3,11,,70.0,,70.0,,,-9999.0,-9999.0,-9999.0,720278-03704-2017
43,1,3,16,,70.0,,70.0,,,-9999.0,-9999.0,-9999.0,720278-03704-2017
44,1,3,17,,80.0,,80.0,,,-9999.0,-9999.0,-9999.0,720278-03704-2017
45,1,3,18,,80.0,,80.0,,,,,,720278-03704-2017
46,1,3,19,,,-9999.0,,,-9999.0,,,,720278-03704-2017
47,1,3,20,,,-9999.0,,,-9999.0,,,,720278-03704-2017
48,1,3,21,,,90.0,-9999.0,220.0,31.0,,,,720278-03704-2017
49,1,3,22,,,90.0,-9999.0,220.0,21.0,,,,720278-03704-2017
50,1,3,23,,,90.0,-9999.0,210.0,15.0,,,,720278-03704-2017
51,1,4,0,,,90.0,-9999.0,200.0,21.0,,,,720278-03704-2017
52,1,4,1,,,-9999.0,,,-9999.0,,,,720278-03704-2017
53,1,4,2,,,-9999.0,,,-9999.0,,,,720278-03704-2017
54,1,4,3,,,-9999.0,,,-9999.0,,,,720278-03704-2017
55,1,4,4,,,-9999.0,,,-9999.0,,,,720278-03704-2017
56,1,4,5,,,-9999.0,,,-9999.0,,,,720278-03704-2017
57,1,4,6,,,-9999.0,,,-9999.0,,,,720278-03704-2017
58,1,4,7,,,-9999.0,,,-9999.0,,,,720278-03704-2017
59,1,4,8,,,-9999.0,,,-9999.0,,,,720278-03704-2017
60,1,4,9,,,-9999.0,,,-9999.0,,,,720278-03704-2017
61,1,4,10,,,-9999.0,,,-9999.0,,,,720278-03704-2017
62,1,4,11,,,-9999.0,,,-9999.0,,,,720278-03704-2017
63,1,4,12,,,-9999.0,,,-9999.0,,,,720278-03704-2017
64,1,4,13,,,-9999.0,,,,-9999.0,,,720278-03704-2017
65,1,4,14,,,-9999.0,,,-9999.0,,,,720278-03704-2017
66,1,4,15,,,-9999.0,,,-9999.0,,,,720278-03704-2017
67,1,4,16,,,-9999.0,,,-9999.0,,,,720278-03704-2017
68,1,4,17,,,-9999.0,,,-9999.0,,,,720278-03704-2017
69,1,4,18,,,90.0,-9999.0,260.0,51.0,4.0,-9999.0,-9999.0,720278-03704-2017
70,1,4,19,,,40.0,-9999.0,250.0,57.0,0.0,-9999.0,-9999.0,720278-03704-2017
71,1,4,20,,,30.0,-9999.0,270.0,41.0,0.0,-9999.0,-9999.0,720278-03704-2017
72,1,4,21,,,10.0,-9999.0,250.0,36.0,0.0,-9999.0,-9999.0,720278-03704-2017
73,1,4,23,,,-9999.0,,,,-9999.0,-9999.0,,720278-03704-2017
74,1,5,1,,60.0,-10.0,-9999.0,240.0,15.0,0.0,-9999.0,-9999.0,720278-03704-2017
75,1,5,2,,60.0,-30.0,-9999.0,260.0,15.0,0.0,-9999.0,-9999.0,720278-03704-2017
76,1,5,3,,60.0,-70.0,-9999.0,290.0,26.0,0.0,-9999.0,-9999.0,720278-03704-2017
77,1,5,4,,50.0,-80.0,-9999.0,280.0,15.0,0.0,-9999.0,-9999.0,720278-03704-2017
78,1,5,6,,10.0,-80.0,-9999.0,270.0,15.0,0.0,-9999.0,-9999.0,720278-03704-2017
79,1,5,10,,,-9999.0,,,,-9999.0,-9999.0,,720278-03704-2017
80,1,5,12,,,-9999.0,,,,-9999.0,-9999.0,,720278-03704-2017
81,1,5,15,,20.0,-70.0,-9999.0,320.0,26.0,,,,720278-03704-2017
82,1,5,16,,20.0,-70.0,-9999.0,,,-9999.0,-9999.0,,720278-03704-2017
83,1,5,17,,30.0,-80.0,-9999.0,,,-9999.0,-9999.0,,720278-03704-2017
84,1,5,19,,40.0,-70.0,-9999.0,,,-9999.0,-9999.0,,720278-03704-2017
85,1,5,20,,40.0,-70.0,-9999.0,,,,,,720278-03704-2017
86,1,5,21,,40.0,-60.0,-9999.0,110.0,36.0,,,,720278-03704-2017
87,1,5,22,,30.0,-60.0,-9999.0,,,-9999.0,-9999.0,,720278-03704-2017
