,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
0,1,1,1,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
1,1,1,2,,,-9999.0,,,-9999.0,,,,656600-99999-2017
2,1,1,3,,,10110.0,,,,,,,656600-99999-2017
3,1,1,4,,,-9999.0,,,-9999.0,,,,656600-99999-2017
4,1,1,5,,,-9999.0,,,-9999.0,,,,656600-99999-2017
5,1,1,6,,,10116.0,,,,,1.0,-9999.0,656600-99999-2017
6,1,1,7,,,-9999.0,,,-9999.0,,,,656600-99999-2017
7,1,1,8,,,-9999.0,,,-9999.0,,,,656600-99999-2017
8,1,1,9,,,10131.0,,,,,2.0,-9999.0,656600-99999-2017
9,1,1,10,,,-9999.0,,,-9999.0,,,,656600-99999-2017
10,1,1,11,,,-9999.0,,,,,,,656600-99999-2017
11,1,1,12,,,10119.0,,,,,4.0,-9999.0,656600-99999-2017
12,1,1,13,,,-9999.0,,,,,,,656600-99999-2017
13,1,1,14,,,-9999.0,,,,,,,656600-99999-2017
14,1,1,15,,,10090.0,,,,3.0,-9999.0,-9999.0,656600-99999-2017
15,1,1,16,,,-9999.0,,,,0.0,-9999.0,-9999.0,656600-99999-2017
16,1,1,17,,,-9999.0,,,,0.0,-9999.0,-9999.0,656600-99999-2017
17,1,1,18,,,-9999.0,,,,0.0,-9999.0,-9999.0,656600-99999-2017
18,1,1,19,,,-9999.0,,,,,,,656600-99999-2017
19,1,1,20,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
20,1,1,21,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
21,1,1,22,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
22,1,1,23,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
23,1,2,0,,,10116.0,,,,,,,656600-99999-2017
24,1,2,2,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
25,1,2,3,,,10108.0,,,,,4.0,-9999.0,656600-99999-2017
26,1,2,4,,,-9999.0,,,-9999.0,,,,656600-99999-2017
27,1,2,5,,,-9999.0,,,-9999.0,,,,656600-99999-2017
28,1,2,6,,,10111.0,,,,4.0,-9999.0,-9999.0,656600-99999-2017
29,1,2,7,,,-9999.0,,,-9999.0,,,,656600-99999-2017
30,1,2,8,,,-9999.0,,,-9999.0,,,,656600-99999-2017
31,1,2,9,,,-9999.0,,,-9999.0,,,,656600-99999-2017
32,1,2,10,,,-9999.0,,,,,,,656600-99999-2017
33,1,2,11,,,-9999.0,,,,,,,656600-99999-2017
34,1,2,12,,,-9999.0,,,,,,,656600-99999-2017
35,1,2,13,,,-9999.0,,,-9999.0,,,,656600-99999-2017
36,1,2,14,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
37,1,2,15,,,-9999.0,,,,,,,656600-99999-2017
38,1,2,16,,,-9999.0,,,,,,,656600-99999-2017
39,1,2,17,,,-9999.0,,,,,,,656600-99999-2017
40,1,2,18,,,-9999.0,,,,,,,656600-99999-2017
41,1,2,19,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
42,1,2,20,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
43,1,2,21,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
44,1,2,22,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
45,1,3,0,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
46,1,3,3,,,-9999.0,,,,,,,656600-99999-2017
47,1,3,4,,,-9999.0,,,-9999.0,,,,656600-99999-2017
48,1,3,5,,,-9999.0,,,-9999.0,,,,656600-99999-2017
49,1,3,7,,,-9999.0,,,-9999.0,,,,656600-99999-2017
50,1,3,8,,,-9999.0,,,-9999.0,,,,656600-99999-2017
51,1,3,9,,,-9999.0,,,-9999.0,,,,656600-99999-2017
52,1,3,10,,,-9999.0,,,-9999.0,,,,656600-99999-2017
53,1,3,11,,,-9999.0,,,-9999.0,,,,656600-99999-2017
54,1,3,12,,,-9999.0,,,,,,,656600-99999-2017
55,1,3,13,,,-9999.0,,,,,,,656600-99999-2017
56,1,3,14,,,-9999.0,,,-9999.0,,,,656600-99999-2017
57,1,3,15,,,-9999.0,,,-9999.0,,,,656600-99999-2017
58,1,3,16,,,-9999.0,,,,,,,656600-99999-2017
59,1,3,17,,,-9999.0,,,,,,,656600-99999-2017
60,1,3,18,,,10099.0,,,,2.0,-9999.0,-9999.0,656600-99999-2017
61,1,3,19,,,-9999.0,,,,,,,656600-99999-2017
62,1,3,20,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
63,1,3,21,,,10117.0,,,,,,,656600-99999-2017
64,1,3,22,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
65,1,3,23,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
66,1,4,0,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
67,1,4,1,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
68,1,4,5,,,-9999.0,,,-9999.0,,,,656600-99999-2017
69,1,4,6,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
70,1,4,7,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
71,1,4,8,,,-9999.0,,,-9999.0,,,,656600-99999-2017
72,1,4,9,,,10128.0,,,,,2.0,-9999.0,656600-99999-2017
73,1,4,10,,,-9999.0,,,,0.0,-9999.0,-9999.0,656600-99999-2017
74,1,4,11,,,-9999.0,,,,0.0,-9999.0,-9999.0,656600-99999-2017
75,1,4,12,,,10121.0,,,,4.0,-9999.0,-9999.0,656600-99999-2017
76,1,4,13,,,-9999.0,,,,,,,656600-99999-2017
77,1,4,14,,,-9999.0,,,,,,,656600-99999-2017
78,1,4,15,,,10098.0,,,,4.0,-9999.0,-9999.0,656600-99999-2017
79,1,4,16,,,-9999.0,,,,,,,656600-99999-2017
80,1,4,17,,,-9999.0,,,,,,,656600-99999-2017
81,1,4,18,,,10095.0,,,,2.0,-9999.0,-9999.0,656600-99999-2017
82,1,4,19,,,-9999.0,,,,,,,656600-99999-2017
83,1,4,20,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
84,1,4,21,,,10117.0,,,,,,,656600-99999-2017
85,1,4,22,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
86,1,4,23,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
87,1,5,0,,,10125.0,,,,,,,656600-99999-2017
88,1,5,1,,,-9999.0,,,,,,,656600-99999-2017
89,1,5,2,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
90,1,5,3,,,10109.0,,,,,,,656600-99999-2017
91,1,5,6,,,10111.0,,,,,5.0,-9999.0,656600-99999-2017
92,1,5,7,,,-9999.0,,,-9999.0,,,,656600-99999-2017
93,1,5,8,,,-9999.0,,,-9999.0,,,,656600-99999-2017
94,1,5,9,,,10127.0,,,,,4.0,-9999.0,656600-99999-2017
95,1,5,10,,,-9999.0,,,,,,,656600-99999-2017
96,1,5,11,,,-9999.0,,,,,,,656600-99999-2017
97,1,5,12,,,10110.0,,,,5.0,-9999.0,-9999.0,656600-99999-2017
98,1,5,13,,,-9999.0,,,,,,,656600-99999-2017
99,1,5,14,,,-9999.0,,,,,,,656600-99999-2017
100,1,5,15,,,-9999.0,,,,,,,656600-99999-2017
101,1,5,16,,,-9999.0,,,,,,,656600-99999-2017
102,1,5,17,,,-9999.0,,,,,,,656600-99999-2017
103,1,5,18,,,-9999.0,,,,,,,656600-99999-2017
104,1,5,19,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
105,1,5,20,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
106,1,5,21,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
107,1,5,22,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
108,1,5,23,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
109,1,6,0,,,10112.0,,,,,,,656600-99999-2017
110,1,6,1,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
111,1,6,3,,,10096.0,,,,,3.0,-9999.0,656600-99999-2017
112,1,6,4,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
113,1,6,5,,,-9999.0,,,-9999.0,-9999.0,-9999.0,,656600-99999-2017
114,1,6,6,,,10103.0,,,,,7.0,-9999.0,656600-99999-2017
115,1,6,7,,,-9999.0,,,-9999.0,,,,656600-99999-2017
116,1,6,8,,,-9999.0,,,-9999.0,,,,656600-99999-2017
117,1,6,9,,,-9999.0,,,-9999.0,,,,656600-99999-2017
118,1,6,10,,,-9999.0,,,-9999.0,,,,656600-99999-2017
119,1,6,11,,,-9999.0,,,-9999.0,,,,656600-99999-2017
120,1,6,12,,,-9999.0,,,-9999.0,,,,656600-99999-2017
