,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR
0,2017,1,1,7,6,-21,10257,90,10,5,-9999,-9999
1,2017,1,1,8,13,-16,10260,70,5,5,-9999,-9999
2,2017,1,1,9,42,-1,10257,300,5,3,-9999,-9999
3,2017,1,1,10,45,-8,10248,270,10,3,-9999,-9999
4,2017,1,1,11,44,-7,10243,360,10,5,-9999,-9999
5,2017,1,1,12,50,-5,10238,340,15,5,-9999,0
6,2017,1,1,13,61,-3,10237,60,5,3,-9999,-9999
7,2017,1,1,14,52,-7,10236,80,15,0,-9999,-9999
8,2017,1,1,15,43,-2,10234,110,10,0,-9999,-9999
9,2017,1,1,16,28,-6,10233,50,5,0,-9999,-9999
10,2017,1,1,17,20,-5,10235,80,10,0,-9999,-9999
11,2017,1,1,18,7,-12,10237,90,15,0,-9999,-9999
12,2017,1,1,19,-10,-20,-9999,30,21,-9999,-9999,-9999
13,2017,1,1,20,-20,-30,-9999,30,26,-9999,-9999,-9999
14,2017,1,1,21,-30,-30,-9999,30,21,-9999,-9999,-9999
15,2017,1,1,22,-30,-40,-9999,40,21,-9999,-9999,-9999
16,2017,1,1,23,-30,-40,-9999,30,26,-9999,-9999,-9999
17,2017,1,2,2,-50,-60,-9999,40,26,-9999,-9999,-9999
18,2017,1,2,3,-50,-60,-9999,40,26,-9999,-9999,-9999
19,2017,1,2,4,-50,-60,-9999,30,26,-9999,-9999,-9999
20,2017,1,2,5,-50,-70,-9999,40,26,-9999,-9999,-9999
21,2017,1,2,6,-26,-69,10227,70,15,2,-9999,-9999
22,2017,1,2,7,-18,-61,10228,60,15,2,-9999,-9999
23,2017,1,2,8,-3,-56,10228,60,15,2,-9999,-9999
24,2017,1,2,9,23,-51,10226,70,15,0,-9999,-9999
25,2017,1,2,10,51,-27,10219,330,10,0,-9999,-9999
26,2017,1,2,11,66,-3,10211,330,10,1,-9999,-9999
27,2017,1,2,12,79,-10,10204,280,5,3,-9999,0
