,,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
2017,3,21,,,10164.0,-9999.0,,26.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,3,22,,,10158.0,-9999.0,,15.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,3,0,,,10150.0,-9999.0,,15.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,3,0,,,11.0,10146.0,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,3,22,,,10113.0,-9999.0,-9999.0,,,,,,,723815-23161-2017
2017,3,0,,-9999.0,,230.0,,,,0.0,,-9999.0,,723815-23161-2017
2017,3,1,,,,,240.0,103.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,3,22,,,83.0,10132.0,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,3,23,,,89.0,10127.0,,,,-9999.0,,,,723815-23161-2017
2017,3,1,,,89.0,10126.0,,,,,,,,723815-23161-2017
2017,3,2,,,94.0,10132.0,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,3,3,,,94.0,10132.0,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,3,12,,,78.0,10127.0,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,3,13,,,72.0,10133.0,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,3,1,,,11.0,10099.0,,,,,,,,723815-23161-2017
2017,3,2,,,11.0,10120.0,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,3,11,,,17.0,10125.0,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,3,12,,,17.0,10125.0,,,,,,,,723815-23161-2017
2017,3,13,,94.0,,,6.0,,240.0,124.0,-9999.0,0.0,-9999.0,723815-23161-2017
2017,3,18,,,10223.0,-9999.0,,21.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,3,22,,,10178.0,-9999.0,,21.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,3,23,,,10165.0,-9999.0,,15.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,3,1,,,10154.0,-9999.0,,31.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,3,11,,,50.0,10148.0,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,3,23,,,10099.0,,,,144.0,,,,,723815-23161-2017
2017,3,0,,,10106.0,,,,154.0,,,,,723815-23161-2017
2017,3,20,,,10184.0,-9999.0,,21.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,3,22,,,10166.0,-9999.0,,15.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,3,9,,,33.0,10132.0,,,,,,-9999.0,,723815-23161-2017
2017,3,10,,,22.0,10123.0,,,,,,-9999.0,,723815-23161-2017
2017,3,11,,,22.0,10115.0,,,,,,-9999.0,,723815-23161-2017
2017,3,12,,,28.0,10106.0,,,,,,-9999.0,,723815-23161-2017
2017,3,13,,,33.0,10105.0,,,,,,-9999.0,,723815-23161-2017
2017,3,14,,,39.0,10102.0,,,,,,-9999.0,,723815-23161-2017
2017,3,15,,,50.0,10101.0,,,,,,-9999.0,,723815-23161-2017
2017,3,16,,,39.0,10087.0,,,,,,,,723815-23161-2017
2017,3,17,,,33.0,10081.0,,,,,,,,723815-23161-2017
2017,3,18,,,,6.0,10063.0,260.0,,,,-9999.0,,723815-23161-2017
2017,3,19,,,,6.0,10047.0,260.0,,,,-9999.0,,723815-23161-2017
2017,3,20,,,28.0,10039.0,,,,,,,,723815-23161-2017
2017,3,21,,,44.0,10035.0,,,,-9999.0,-9999.0,,,723815-23161-2017
2017,3,22,,,28.0,-9999.0,,,,-9999.0,-9999.0,,,723815-23161-2017
2017,3,5,,,10060.0,,,,113.0,-9999.0,,,,723815-23161-2017
2017,3,6,,,10057.0,,,,103.0,,,,,723815-23161-2017
2017,3,7,,,10058.0,,,,118.0,,,,,723815-23161-2017
2017,3,8,,,10053.0,,,,103.0,,,,,723815-23161-2017
2017,3,9,,,10060.0,,,,,-9999.0,-9999.0,,,723815-23161-2017
2017,3,10,,94.0,-89.0,10059.0,,,,-9999.0,-9999.0,,,723815-23161-2017
2017,3,11,,94.0,-83.0,10058.0,,,,-9999.0,-9999.0,,,723815-23161-2017
2017,3,12,,89.0,-78.0,10058.0,,,,-9999.0,-9999.0,,,723815-23161-2017
2017,3,13,,83.0,-78.0,10068.0,,,,-9999.0,-9999.0,,,723815-23161-2017
2017,3,23,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,0,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,1,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,2,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,3,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,4,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,5,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,6,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,7,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,8,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,9,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,10,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,11,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,12,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,13,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,14,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,15,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,16,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,17,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,18,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,19,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,20,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,21,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,22,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,23,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,0,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,1,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,2,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,3,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,4,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,5,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,6,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,7,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,8,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,9,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,10,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,12,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,13,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,14,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,17,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,18,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,19,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,20,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,21,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,22,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,23,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,0,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,1,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,2,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,3,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,6,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,7,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,8,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,9,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,10,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,11,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,12,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,13,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,14,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,15,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,16,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,17,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,18,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,19,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,20,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,21,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,22,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,23,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,0,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,1,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,2,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,3,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,4,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,5,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,6,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,7,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,8,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,11,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,12,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,13,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,14,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,15,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,16,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,17,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,18,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,19,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,20,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,4,21,,,-9999.0,,,,,0.0,,-9999.0,,723815-23161-2017
2017,4,17,,,10193.0,-9999.0,,21.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,4,6,,,,,210.0,108.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,4,7,,,,,220.0,113.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,4,10,,,10112.0,,,,,,,,,723815-23161-2017
2017,4,11,,,10112.0,,,,,,,,,723815-23161-2017
2017,4,20,,,10100.0,,,,149.0,,,,,723815-23161-2017
2017,4,10,,,72.0,10108.0,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,4,21,,,10124.0,-9999.0,,26.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,4,22,,,10115.0,-9999.0,,21.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,4,20,,,10139.0,-9999.0,,31.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,4,22,,,10123.0,-9999.0,,26.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,4,20,,,10122.0,-9999.0,,21.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,4,21,,,10114.0,-9999.0,,15.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,4,23,,,-9999.0,,,,,0.0,,-9999.0,,723815-23161-2017
2017,4,20,,,10159.0,-9999.0,-9999.0,,,,,,,723815-23161-2017
2017,4,16,,,10138.0,-9999.0,,15.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,4,8,,,-9999.0,,,,,0.0,,-9999.0,,723815-23161-2017
2017,4,14,,,10177.0,-9999.0,,15.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,4,23,,,-9999.0,,,,,0.0,,-9999.0,,723815-23161-2017
2017,4,18,,,10186.0,-9999.0,,21.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,4,22,,,-9999.0,,,,,0.0,,-9999.0,,723815-23161-2017
2017,5,20,,,10125.0,-9999.0,,21.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,5,21,,,10100.0,-9999.0,,15.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,5,22,,,10093.0,-9999.0,,21.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,5,1,,,10078.0,-9999.0,,21.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,5,21,,,10125.0,-9999.0,-9999.0,,,,,,,723815-23161-2017
2017,5,22,,,10117.0,-9999.0,,31.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,5,0,,,10104.0,-9999.0,,21.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,5,18,,,61.0,10125.0,-9999.0,,,,,,,723815-23161-2017
2017,5,23,,,44.0,,9998.0,240.0,,-9999.0,,-9999.0,,723815-23161-2017
2017,5,1,,,44.0,,9996.0,270.0,,-9999.0,,-9999.0,,723815-23161-2017
2017,5,5,,,10010.0,,,,154.0,,,,,723815-23161-2017
2017,5,19,,,10092.0,-9999.0,,21.0,,,2.0,0.0,-9999.0,723815-23161-2017
2017,5,22,,,10083.0,-9999.0,,31.0,,,2.0,0.0,-9999.0,723815-23161-2017
2017,5,0,,,10081.0,,,,,,,,,723815-23161-2017
2017,5,1,,,10083.0,,,,,,,,,723815-23161-2017
2017,5,19,,,10111.0,-9999.0,-9999.0,,,,,,,723815-23161-2017
2017,5,0,,,10082.0,-9999.0,-9999.0,,,,,,,723815-23161-2017
2017,5,1,,,10079.0,-9999.0,,21.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,5,10,,,78.0,10115.0,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,5,11,,,78.0,10121.0,,10.0,,21.0,-9999.0,0.0,-9999.0,723815-23161-2017
2017,5,12,,,78.0,10128.0,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,5,0,,,10043.0,,,,,,,,,723815-23161-2017
2017,5,15,,,,0.0,10066.0,210.0,,98.0,-9999.0,0.0,-9999.0,723815-23161-2017
2017,5,22,,,-6.0,10074.0,,,,,,,,723815-23161-2017
2017,5,23,,,,6.0,10073.0,230.0,,88.0,-9999.0,-9999.0,,723815-23161-2017
2017,5,1,,,-6.0,10071.0,,,,,,,,723815-23161-2017
2017,5,15,,,61.0,10088.0,,,,,,,,723815-23161-2017
2017,5,16,,,56.0,10096.0,,,,,,,,723815-23161-2017
2017,5,20,,,10112.0,-9999.0,,15.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,5,21,,,10105.0,-9999.0,,21.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,5,0,,,10090.0,-9999.0,-9999.0,,,,,,,723815-23161-2017
2017,5,1,,,-9999.0,,,,,0.0,,-9999.0,,723815-23161-2017
2017,5,17,,,10155.0,-9999.0,,31.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,5,0,,,10115.0,-9999.0,-9999.0,,,,,,,723815-23161-2017
2017,5,1,,,10113.0,-9999.0,,15.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,5,18,,,10135.0,-9999.0,,21.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,5,19,,,10129.0,-9999.0,,15.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,5,20,,,10122.0,-9999.0,-9999.0,,,,,,,723815-23161-2017
2017,5,22,,,10107.0,-9999.0,-9999.0,,,,,,,723815-23161-2017
2017,5,0,,,10092.0,-9999.0,,15.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,5,20,,,10106.0,-9999.0,,31.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,5,19,,,-6.0,10129.0,-9999.0,,,,,,,723815-23161-2017
2017,5,1,,,10070.0,-9999.0,,15.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,5,5,,,,,230.0,129.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,5,17,,,,,250.0,108.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,5,18,,,,,260.0,103.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,5,21,,,,,260.0,108.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,5,19,,,,6.0,10133.0,,,0.0,,-9999.0,,723815-23161-2017
2017,5,22,,,10112.0,-9999.0,,26.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,5,19,,,11.0,10087.0,-9999.0,,,,,,,723815-23161-2017
2017,6,20,,,44.0,10079.0,-9999.0,,,,,,,723815-23161-2017
2017,6,22,,,10055.0,-9999.0,,21.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,6,19,,,10092.0,-9999.0,,21.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,6,20,,,10094.0,-9999.0,-9999.0,,,,,,,723815-23161-2017
2017,6,20,,,10124.0,-9999.0,,15.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,6,21,,,10115.0,-9999.0,-9999.0,,,,,,,723815-23161-2017
2017,6,22,,,10106.0,-9999.0,,21.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,6,20,,,10101.0,-9999.0,,21.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,6,21,,,10095.0,-9999.0,-9999.0,,,,,,,723815-23161-2017
2017,6,23,,,10083.0,-9999.0,,26.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,6,1,,,10073.0,-9999.0,,26.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,6,4,,,10081.0,,,,,,,,,723815-23161-2017
2017,6,5,,,,6.0,10091.0,250.0,,72.0,-9999.0,0.0,-9999.0,723815-23161-2017
2017,6,1,,,10063.0,-9999.0,,15.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,6,4,,,10039.0,,,,,,,,,723815-23161-2017
2017,6,5,,,,6.0,10046.0,290.0,,62.0,-9999.0,0.0,-9999.0,723815-23161-2017
2017,6,0,,,,,230.0,103.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,6,2,,,,,230.0,103.0,,,2.0,0.0,-9999.0,723815-23161-2017
2017,6,22,,-9999.0,,230.0,,72.0,,,2.0,0.0,-9999.0,723815-23161-2017
2017,6,23,,-9999.0,,190.0,,93.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,6,21,,,10066.0,-9999.0,,15.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,6,23,,,10052.0,-9999.0,,15.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,6,23,,,,,240.0,149.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,6,4,,,22.0,10067.0,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,6,5,,,39.0,10076.0,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,6,6,,,17.0,10081.0,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,6,9,,,10082.0,,,,,,,,,723815-23161-2017
2017,6,10,,,10079.0,,,,,,,,,723815-23161-2017
2017,6,21,,,10071.0,-9999.0,,26.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,7,22,,,10039.0,-9999.0,,21.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,7,18,,,50.0,10111.0,-9999.0,,,,,,,723815-23161-2017
2017,7,19,,,,0.0,10108.0,,,0.0,,-9999.0,,723815-23161-2017
2017,7,19,,,10143.0,-9999.0,,15.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,7,13,,,10101.0,-9999.0,,15.0,,,2.0,0.0,-9999.0,723815-23161-2017
2017,7,23,,,10081.0,-9999.0,,15.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,7,23,,,10066.0,,,,,,,,,723815-23161-2017
2017,7,15,,,78.0,10126.0,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,7,21,,,33.0,10108.0,-9999.0,,,,,,,723815-23161-2017
2017,7,8,,,78.0,10062.0,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,7,10,,,50.0,10074.0,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,7,20,,,10103.0,-9999.0,-9999.0,,,,,,,723815-23161-2017
2017,7,23,,,10071.0,-9999.0,,21.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,7,1,,,10062.0,-9999.0,,15.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,7,19,,,10100.0,-9999.0,,21.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,7,20,,,10095.0,-9999.0,,26.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,7,1,,,83.0,10023.0,-9999.0,,,,,,,723815-23161-2017
2017,7,17,,,10083.0,-9999.0,,15.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,7,20,,,10081.0,,,,,,,,,723815-23161-2017
2017,7,21,,,10077.0,,,,,,,,,723815-23161-2017
2017,7,1,,,10070.0,,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,7,3,,,10080.0,,,,,,,,,723815-23161-2017
2017,7,6,-9999.0,-9999.0,,,,-9999.0,,,,,,723815-23161-2017
2017,7,13,,,10106.0,,,,,,,,,723815-23161-2017
2017,7,17,,,10120.0,,,,,,,,,723815-23161-2017
2017,7,19,,,10115.0,-9999.0,,15.0,,,4.0,0.0,-9999.0,723815-23161-2017
2017,7,21,,,10102.0,-9999.0,,26.0,,,4.0,0.0,-9999.0,723815-23161-2017
2017,7,23,,,10094.0,,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,7,1,,,10096.0,,,,,-9999.0,,,,723815-23161-2017
2017,7,2,,,10106.0,,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,7,12,,,10128.0,,,,,,,,,723815-23161-2017
2017,7,18,,,10135.0,-9999.0,,15.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,7,2,,,10083.0,,,,,,,,,723815-23161-2017
2017,7,19,,,50.0,10116.0,-9999.0,,,,,,,723815-23161-2017
2017,7,1,,,10073.0,-9999.0,,15.0,,,2.0,0.0,-9999.0,723815-23161-2017
2017,8,23,,,10076.0,,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,8,8,,,10109.0,-9999.0,,21.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,8,9,,,10107.0,-9999.0,,31.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,8,7,,,10140.0,,,,,,,,,723815-23161-2017
2017,8,16,,,10151.0,,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,8,19,,,10163.0,,,,,-9999.0,,,,723815-23161-2017
2017,8,20,,,10165.0,,,,,-9999.0,,,,723815-23161-2017
2017,8,23,,,10138.0,,,,,-9999.0,,,,723815-23161-2017
2017,8,16,,,10129.0,-9999.0,,15.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,8,20,,,10109.0,,,,,,,,,723815-23161-2017
2017,8,1,,,72.0,10045.0,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,8,0,,,10060.0,-9999.0,,21.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,8,1,,,10057.0,,,,,,,,,723815-23161-2017
2017,8,2,,,10063.0,,,,,,,,,723815-23161-2017
2017,8,3,,,,6.0,10072.0,280.0,,77.0,-9999.0,0.0,-9999.0,723815-23161-2017
2017,8,4,,,10082.0,,,,,,,,,723815-23161-2017
2017,8,21,,,39.0,10087.0,-9999.0,,,,,,,723815-23161-2017
2017,8,21,,,10075.0,-9999.0,,15.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,8,22,,,10064.0,-9999.0,,31.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,8,23,,,10055.0,-9999.0,-9999.0,,,,,,,723815-23161-2017
2017,8,22,,,39.0,10061.0,-9999.0,,,,,,,723815-23161-2017
2017,8,21,,,10078.0,-9999.0,,15.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,8,23,,-9999.0,,260.0,,,,0.0,,-9999.0,,723815-23161-2017
2017,8,18,,,61.0,10067.0,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,8,19,,,28.0,10061.0,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,8,20,,,,0.0,10056.0,250.0,,82.0,-9999.0,0.0,-9999.0,723815-23161-2017
2017,8,21,,,10051.0,,,,,,,,,723815-23161-2017
2017,8,23,,,56.0,10105.0,-9999.0,,,,,,,723815-23161-2017
2017,8,19,,,67.0,10099.0,-9999.0,,,,,,,723815-23161-2017
2017,8,0,,,78.0,10049.0,-9999.0,,31.0,,,,,723815-23161-2017
2017,8,1,,,89.0,-9999.0,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,8,17,,,10083.0,-9999.0,,31.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,8,18,,,10121.0,-9999.0,,21.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,8,21,,,72.0,10066.0,-9999.0,,,,,,,723815-23161-2017
2017,8,15,,,10111.0,,,,,,,,,723815-23161-2017
2017,8,16,,,10104.0,,,,,,,,,723815-23161-2017
2017,8,17,,,10103.0,,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,9,20,,,10101.0,-9999.0,,26.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,9,8,,,10121.0,-9999.0,,15.0,,,0.0,0.0,-9999.0,723815-23161-2017
2017,9,9,,,-9999.0,,,,,,,,,723815-23161-2017
2017,9,22,,,10102.0,,,,,-9999.0,,,,723815-23161-2017
2017,9,8,,,83.0,10110.0,,,,,,-9999.0,,723815-23161-2017
2017,9,16,,,50.0,10118.0,,,,,,-9999.0,,723815-23161-2017
2017,9,21,,,10083.0,,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,9,22,,,10076.0,-9999.0,,15.0,-9999.0,,10.0,,,723815-23161-2017
2017,9,1,,,10080.0,,,,,,,,,723815-23161-2017
2017,9,5,,,10105.0,,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,9,8,,,10121.0,,,,,,,,,723815-23161-2017
2017,9,15,,,10149.0,,,,,,,,,723815-23161-2017
2017,9,20,,,10145.0,,,,,-9999.0,,-9999.0,,723815-23161-2017
2017,9,18,,,10146.0,-9999.0,,31.0,,,0.0,0.0,-9999.0,723815-23161-2017
