,,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
2017,2,8,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,9,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,10,,,-9999.0,,,,26.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,11,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,12,,,-9999.0,,,,26.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,13,,,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,14,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,15,,,-9999.0,,,,51.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,16,,,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,17,,,-9999.0,,,,36.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,18,,,-9999.0,,,,41.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,19,,,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,20,,,-9999.0,,,,21.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,21,,,-9999.0,,,,21.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,22,,,-9999.0,,,,15.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,23,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,0,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,1,,,-9999.0,,,,26.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,2,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,3,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,4,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,5,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,6,,,-9999.0,,,,21.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,7,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,8,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,9,,,93.0,-9999.0,,,41.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,10,,,80.0,-9999.0,,,46.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,11,,,60.0,-9999.0,,,51.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,12,,,19.0,-9999.0,,,51.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,13,,,70.0,-9999.0,,,46.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,14,,,70.0,-9999.0,,10.0,,51.0,-9999.0,-9999.0,-9999.0,683820-99999-2017
2017,2,16,,,80.0,-9999.0,,10.0,,46.0,-9999.0,-9999.0,-9999.0,683820-99999-2017
2017,2,17,,,80.0,-9999.0,,20.0,,31.0,-9999.0,-9999.0,-9999.0,683820-99999-2017
2017,2,18,,,-9999.0,,,,36.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,19,,,-9999.0,,,,41.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,20,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,21,,,-9999.0,,,,26.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,22,,,-9999.0,,,,21.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,23,,,-9999.0,,,,21.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,0,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,1,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,2,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,3,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,4,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,5,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,6,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,7,,,-9999.0,,,,15.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,8,,,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,9,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,10,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,11,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,12,,,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,13,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,14,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,15,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,16,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,17,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,18,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,19,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,20,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,21,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,22,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,23,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,0,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,1,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,2,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,3,,,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,4,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,5,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,6,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,7,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,8,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,9,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,10,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,11,,,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,13,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,14,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,15,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,16,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,17,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,19,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,20,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,21,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,22,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,23,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,1,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,2,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,3,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,4,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,5,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,6,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,7,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,8,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,9,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,10,,,-9999.0,,,,21.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,11,,,-9999.0,,,,26.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,13,,,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,14,,,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,16,,,-9999.0,,,,36.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,17,,,-9999.0,,,,36.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,18,,,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,19,,,-9999.0,,,,36.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,20,,,-9999.0,,,,41.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,21,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,22,,,-9999.0,,,,26.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,23,,,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,0,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,1,,,-9999.0,,,,41.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,2,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,3,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,4,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,5,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,6,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,7,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,8,,,-9999.0,,,,21.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,9,,,-9999.0,,,,15.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,10,,,-9999.0,,,,36.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,11,,,-9999.0,,,,36.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,12,,,-9999.0,,,,26.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,13,,,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,14,,,-9999.0,,,,15.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,15,,,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,16,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,17,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,18,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,19,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,20,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,21,,,-9999.0,,,,26.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,22,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,23,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,0,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,1,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,2,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,3,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,4,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,5,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,6,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,7,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,8,,,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,9,,,-9999.0,,,,21.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,10,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,11,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,12,,,-9999.0,,,,21.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,13,,,-9999.0,,,,21.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,14,,,-9999.0,,,,26.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,15,,,-9999.0,,,,36.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,16,,,-9999.0,,,,36.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,17,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,18,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,19,,,-9999.0,,,,36.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,20,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,21,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,22,,,-9999.0,,,,21.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,23,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,0,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,1,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,2,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,3,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,4,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,5,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,6,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,7,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,8,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,9,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,10,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,11,,,-9999.0,,,,26.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,12,,,-9999.0,,,,36.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,13,,,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,14,,,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,15,,,-9999.0,,,,41.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,16,,,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,17,,,-9999.0,,,,46.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,18,,,-9999.0,,,,51.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,19,,,-9999.0,,,,36.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,20,,,-9999.0,,,,46.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,21,,,-9999.0,,,,46.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,22,,,-9999.0,,,,51.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,23,,,-9999.0,,,,46.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,0,,,-9999.0,,,,36.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,1,,,-9999.0,,,,36.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,2,,,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,3,,,-9999.0,,,,36.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,4,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,5,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,6,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,7,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,8,,,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,9,,,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,10,,,-9999.0,,,,26.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,11,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,12,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,13,,,-9999.0,,,,51.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,14,,,-9999.0,,,,41.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,15,,,-9999.0,,,,46.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,16,,,-9999.0,,,,41.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,17,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,18,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,19,,,-9999.0,,,,26.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,20,,,-9999.0,,,,26.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,21,,,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,23,,,-9999.0,,,,26.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,0,,,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,1,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,2,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,3,,,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,4,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,5,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,6,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,7,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,8,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,9,,,-9999.0,,,,21.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,10,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,11,,,-9999.0,,,,15.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,12,,,-9999.0,,,,26.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,13,,,-9999.0,,,,36.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,14,,,-9999.0,,,,26.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,15,,,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,16,,,-9999.0,,,,26.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,17,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,18,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,19,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,20,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,21,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,22,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,23,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,0,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,1,,,-9999.0,,,,-9999.0,-9999.0,,,,683820-99999-2017
2017,2,2,,,-9999.0,,,,-9999.0,-9999.0,,,,683820-99999-2017
2017,2,3,,,-9999.0,,,,-9999.0,-9999.0,,,,683820-99999-2017
2017,2,4,,,-9999.0,,,,41.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,5,,,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,6,,,-9999.0,,,,15.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,7,,,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,8,,,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,9,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,10,,,-9999.0,,,,15.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,11,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,12,,,-9999.0,,,,21.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,13,,,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,14,,,-9999.0,,,,26.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,15,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,16,,,-9999.0,,,,15.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,17,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,18,,,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,19,,,-9999.0,,,,26.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,20,,,-9999.0,,,,26.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,21,,,-9999.0,,,,21.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,22,,,-9999.0,,,,15.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,23,,,-9999.0,,,,15.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,0,,,-9999.0,,,,15.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,1,,,-9999.0,,,,15.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,2,,,-9999.0,,,,21.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,3,,,-9999.0,,,,21.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,4,,,-9999.0,,,,15.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,5,,,-9999.0,,,,,5.0,-9999.0,-9999.0,-9999.0,683820-99999-2017
2017,2,6,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,7,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,8,,,-9999.0,,,,15.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,9,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,10,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,11,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,13,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,14,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,15,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,16,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,17,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,18,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,19,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,20,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,21,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,22,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,23,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,0,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,1,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,2,,,-9999.0,,,,36.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,3,,,-9999.0,,,,36.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,4,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,5,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,6,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,7,,,-9999.0,,,,26.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,8,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,9,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,10,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,11,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
2017,2,12,,,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,683820-99999-2017
2017,2,13,,,-9999.0,,,,-9999.0,-9999.0,-9999.0,,,683820-99999-2017
