,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR
0,2017,1,1,1,221,99,10173,160,72,-9999,-9999,-9999
1,2017,1,1,2,230,90,-9999,120,77,-9999,-9999,-9999
2,2017,1,1,3,240,92,10165,150,67,-9999,-9999,-9999
3,2017,1,1,4,244,92,10160,140,77,-9999,-9999,-9999
4,2017,1,1,5,250,80,-9999,150,72,-9999,-9999,-9999
5,2017,1,1,6,250,93,10151,140,82,-9999,-9999,-9999
6,2017,1,1,7,250,97,10150,150,88,-9999,-9999,0
7,2017,1,1,8,240,100,-9999,130,93,-9999,-9999,-9999
8,2017,1,1,9,221,109,10156,140,98,-9999,-9999,-9999
9,2017,1,1,10,199,117,10167,140,98,-9999,-9999,-9999
10,2017,1,1,11,180,120,-9999,130,93,-9999,-9999,-9999
11,2017,1,1,12,176,118,10183,140,72,-9999,-9999,-9999
12,2017,1,1,13,183,121,10186,130,88,-9999,-9999,-9999
13,2017,1,1,14,180,110,-9999,120,77,-9999,-9999,-9999
14,2017,1,1,15,177,108,10184,130,88,-9999,-9999,-9999
15,2017,1,1,16,176,114,10182,110,88,-9999,-9999,-9999
16,2017,1,1,17,180,120,-9999,130,77,-9999,-9999,-9999
17,2017,1,1,18,172,115,10180,130,82,-9999,-9999,-9999
18,2017,1,1,19,166,109,10178,130,77,-9999,-9999,-9999
19,2017,1,1,20,160,110,-9999,120,46,-9999,-9999,-9999
20,2017,1,1,21,163,108,10185,120,62,-9999,-9999,-9999
21,2017,1,1,22,178,107,10191,110,82,-9999,-9999,-9999
22,2017,1,1,23,190,110,-9999,110,82,-9999,-9999,-9999
23,2017,1,2,0,207,108,10194,110,77,-9999,-9999,-9999
24,2017,1,2,1,227,105,10189,100,72,-9999,-9999,-9999
25,2017,1,2,2,240,100,-9999,110,77,-9999,-9999,-9999
26,2017,1,2,3,263,78,10177,110,67,-9999,-9999,-9999
27,2017,1,2,4,273,77,10166,130,67,-9999,-9999,-9999
28,2017,1,2,5,280,80,-9999,100,77,-9999,-9999,-9999
29,2017,1,2,6,292,77,10152,130,62,-9999,-9999,-9999
30,2017,1,2,7,285,92,10148,130,82,-9999,-9999,0
31,2017,1,2,8,270,110,-9999,130,103,-9999,-9999,-9999
32,2017,1,2,9,252,114,10152,130,108,-9999,-9999,-9999
33,2017,1,2,10,228,115,10160,120,108,-9999,-9999,-9999
34,2017,1,2,11,200,130,-9999,130,108,-9999,-9999,-9999
35,2017,1,2,12,186,126,10169,130,98,-9999,-9999,-9999
36,2017,1,2,13,176,129,10172,130,98,-9999,-9999,-9999
37,2017,1,2,14,170,130,-9999,130,77,-9999,-9999,-9999
38,2017,1,2,15,168,131,10171,120,62,-9999,-9999,-9999
39,2017,1,2,16,172,133,10172,110,88,-9999,-9999,-9999
40,2017,1,2,17,170,130,-9999,110,77,-9999,-9999,-9999
41,2017,1,2,18,167,134,10169,110,72,-9999,-9999,-9999
42,2017,1,2,19,161,132,10166,120,57,-9999,-9999,-9999
43,2017,1,2,20,150,130,-9999,130,41,-9999,-9999,-9999
44,2017,1,2,21,155,132,10169,140,41,-9999,-9999,-9999
45,2017,1,2,22,177,140,10171,120,72,-9999,-9999,-9999
46,2017,1,2,23,200,140,-9999,120,77,-9999,-9999,-9999
47,2017,1,3,0,221,142,10163,100,77,-9999,-9999,-9999
48,2017,1,3,1,250,139,10159,90,67,-9999,-9999,-9999
49,2017,1,3,2,280,120,-9999,70,72,-9999,-9999,-9999
50,2017,1,3,3,296,116,10141,90,57,-9999,-9999,-9999
51,2017,1,3,4,298,93,10132,70,57,-9999,-9999,-9999
52,2017,1,3,5,310,90,-9999,160,41,-9999,-9999,-9999
53,2017,1,3,6,324,86,10115,300,31,-9999,-9999,-9999
54,2017,1,3,7,332,79,10110,110,72,-9999,-9999,0
55,2017,1,3,8,300,130,-9999,140,98,-9999,-9999,-9999
56,2017,1,3,9,279,131,10118,130,103,-9999,-9999,-9999
57,2017,1,3,10,253,132,10127,130,98,-9999,-9999,-9999
58,2017,1,3,11,230,140,-9999,140,82,-9999,-9999,-9999
59,2017,1,3,12,204,141,10138,130,82,-9999,-9999,-9999
60,2017,1,3,13,189,144,10143,130,67,-9999,-9999,-9999
61,2017,1,3,14,180,150,-9999,140,57,-9999,-9999,-9999
62,2017,1,3,15,172,147,10139,130,57,-9999,-9999,-9999
63,2017,1,3,16,167,147,10137,140,46,-9999,-9999,-9999
64,2017,1,3,17,160,150,-9999,130,46,-9999,-9999,-9999
65,2017,1,3,18,162,151,10133,130,46,-9999,-9999,-9999
66,2017,1,3,19,159,148,10132,120,46,-9999,-9999,-9999
67,2017,1,3,20,150,140,-9999,140,31,-9999,-9999,-9999
68,2017,1,3,21,150,140,10139,140,26,-9999,-9999,-9999
69,2017,1,3,22,184,156,10144,130,46,-9999,-9999,-9999
70,2017,1,3,23,210,150,-9999,130,51,-9999,-9999,-9999
71,2017,1,4,0,239,143,10141,110,46,-9999,-9999,-9999
72,2017,1,4,1,265,125,10138,100,41,-9999,-9999,-9999
73,2017,1,4,2,300,100,-9999,110,41,-9999,-9999,-9999
74,2017,1,4,3,306,95,10129,160,46,-9999,-9999,-9999
75,2017,1,4,4,315,91,10122,200,41,-9999,-9999,-9999
76,2017,1,4,5,330,90,-9999,150,46,-9999,-9999,-9999
77,2017,1,4,6,335,82,10105,210,36,-9999,-9999,-9999
78,2017,1,4,7,331,92,10099,170,57,-9999,-9999,0
79,2017,1,4,8,320,120,-9999,130,82,-9999,-9999,-9999
80,2017,1,4,9,305,124,10103,150,88,-9999,-9999,-9999
81,2017,1,4,10,270,123,10109,140,93,-9999,-9999,-9999
82,2017,1,4,11,230,130,-9999,140,88,-9999,-9999,-9999
83,2017,1,4,12,204,150,10125,140,82,-9999,-9999,-9999
84,2017,1,4,13,187,150,10128,140,77,-9999,-9999,-9999
85,2017,1,4,14,180,150,-9999,140,62,-9999,-9999,-9999
86,2017,1,4,15,173,149,10129,130,62,-9999,-9999,-9999
87,2017,1,4,16,167,149,10128,130,51,-9999,-9999,-9999
88,2017,1,4,17,160,150,-9999,140,46,-9999,-9999,-9999
89,2017,1,4,18,162,147,10124,130,46,-9999,-9999,-9999
90,2017,1,4,19,156,143,10124,140,36,-9999,-9999,-9999
91,2017,1,4,20,160,150,-9999,110,51,-9999,-9999,-9999
92,2017,1,4,21,159,143,10127,110,36,-9999,-9999,-9999
93,2017,1,4,22,179,150,10127,100,46,-9999,-9999,-9999
94,2017,1,4,23,200,150,-9999,100,57,-9999,-9999,-9999
95,2017,1,5,0,239,137,10121,90,51,-9999,-9999,-9999
96,2017,1,5,1,269,125,10116,80,41,-9999,-9999,-9999
97,2017,1,5,2,290,110,-9999,80,41,-9999,-9999,-9999
98,2017,1,5,3,318,75,10098,100,46,-9999,-9999,-9999
99,2017,1,5,4,333,73,10087,90,31,-9999,-9999,-9999
100,2017,1,5,5,350,60,-9999,120,26,-9999,-9999,-9999
101,2017,1,5,6,365,57,10067,90,41,-9999,-9999,-9999
102,2017,1,5,7,358,31,10058,70,26,-9999,-9999,0
103,2017,1,5,8,360,30,-9999,70,26,-9999,-9999,-9999
104,2017,1,5,9,359,32,10047,130,21,-9999,-9999,-9999
105,2017,1,5,10,351,36,10045,80,26,-9999,-9999,-9999
106,2017,1,5,11,290,120,-9999,120,88,-9999,-9999,-9999
107,2017,1,5,12,261,129,10058,120,77,-9999,-9999,-9999
