,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
0,1,1,3,,,10087.0,,,,-9999.0,-9999.0,,969730-99999-2017
1,1,1,9,,,10054.0,,,,,,7.0,969730-99999-2017
2,1,1,15,,,10087.0,,,,,,8.0,969730-99999-2017
3,1,1,21,,,10075.0,,,,,,8.0,969730-99999-2017
4,1,2,0,,,10094.0,,,,,,8.0,969730-99999-2017
5,1,2,3,,,10092.0,,,,-9999.0,-9999.0,,969730-99999-2017
6,1,2,9,,,10066.0,,,,,,8.0,969730-99999-2017
7,1,2,15,,,10093.0,,,,,,8.0,969730-99999-2017
8,1,2,21,,,10074.0,,,0.0,8.0,-9999.0,-9999.0,969730-99999-2017
9,1,3,0,,,10085.0,,,,,,5.0,969730-99999-2017
10,1,3,3,,,10086.0,,,,-9999.0,-9999.0,,969730-99999-2017
11,1,3,9,,,10057.0,,,,-9999.0,-9999.0,,969730-99999-2017
12,1,3,12,,,10077.0,,,,-9999.0,,,969730-99999-2017
13,1,3,15,,,10081.0,,,,-9999.0,-9999.0,,969730-99999-2017
14,1,3,18,,,10071.0,,,5.0,6.0,-9999.0,,969730-99999-2017
15,1,3,21,,,10069.0,,,,-9999.0,-9999.0,,969730-99999-2017
16,1,4,0,,,10079.0,,,,,,8.0,969730-99999-2017
17,1,4,3,,,10077.0,,,,,,7.0,969730-99999-2017
18,1,4,6,,,10063.0,,,,-9999.0,-9999.0,,969730-99999-2017
19,1,4,9,,,10049.0,,,,-9999.0,-9999.0,,969730-99999-2017
20,1,4,12,,,10075.0,,,,-9999.0,,,969730-99999-2017
21,1,4,15,,,10085.0,,,,,,3.0,969730-99999-2017
22,1,4,18,,,10072.0,,,,,,3.0,969730-99999-2017
23,1,4,21,,,10071.0,,,,-9999.0,-9999.0,,969730-99999-2017
24,1,5,0,,,10088.0,,,,-9999.0,-9999.0,,969730-99999-2017
25,1,5,3,,,10083.0,,,,-9999.0,-9999.0,,969730-99999-2017
26,1,5,6,,,10071.0,,,,-9999.0,,,969730-99999-2017
27,1,5,9,,,10065.0,,,,-9999.0,-9999.0,,969730-99999-2017
28,1,5,12,,,10072.0,,,,-9999.0,-9999.0,,969730-99999-2017
29,1,5,15,,,10079.0,,,5.0,3.0,-9999.0,-9999.0,969730-99999-2017
30,1,5,18,,,10070.0,,,,,,3.0,969730-99999-2017
31,1,5,21,,,10065.0,,,5.0,6.0,-9999.0,-9999.0,969730-99999-2017
32,1,6,0,,,10084.0,,,,-9999.0,-9999.0,,969730-99999-2017
33,1,6,3,,,10077.0,,,,-9999.0,-9999.0,,969730-99999-2017
34,1,6,9,,,10049.0,,,,-9999.0,-9999.0,,969730-99999-2017
35,1,6,15,,,10074.0,,,,-9999.0,-9999.0,,969730-99999-2017
36,1,6,18,,,10065.0,,,,-9999.0,-9999.0,,969730-99999-2017
37,1,6,21,,,10067.0,,,,,,1.0,969730-99999-2017
38,1,7,0,,,10078.0,,,,-9999.0,-9999.0,,969730-99999-2017
39,1,7,3,,,10076.0,,,,-9999.0,-9999.0,,969730-99999-2017
40,1,7,6,,,10050.0,,,,-9999.0,-9999.0,,969730-99999-2017
41,1,7,9,,,10041.0,,,,-9999.0,-9999.0,,969730-99999-2017
42,1,7,15,,,10075.0,,,,,,5.0,969730-99999-2017
43,1,7,18,,,10063.0,,,,,,4.0,969730-99999-2017
44,1,7,21,,,10060.0,,,,,,4.0,969730-99999-2017
45,1,8,0,,,10077.0,,,,,,4.0,969730-99999-2017
46,1,8,3,,,10074.0,,,,-9999.0,-9999.0,,969730-99999-2017
47,1,8,6,,,10055.0,,,,-9999.0,-9999.0,,969730-99999-2017
48,1,8,9,,,10041.0,,,,-9999.0,-9999.0,,969730-99999-2017
49,1,8,12,,,10060.0,,,,-9999.0,-9999.0,,969730-99999-2017
50,1,8,15,,,10073.0,,,,,,3.0,969730-99999-2017
51,1,8,18,,,10067.0,,,,,,3.0,969730-99999-2017
52,1,8,21,,,10064.0,,,,,,2.0,969730-99999-2017
53,1,9,0,,,10080.0,,,,,,3.0,969730-99999-2017
54,1,9,3,,,10081.0,,,,-9999.0,-9999.0,,969730-99999-2017
55,1,9,6,,,10059.0,,,,-9999.0,-9999.0,,969730-99999-2017
56,1,9,9,,,10049.0,,,,-9999.0,-9999.0,,969730-99999-2017
57,1,9,12,,,10071.0,,,,-9999.0,-9999.0,,969730-99999-2017
58,1,9,15,,,10083.0,,,5.0,2.0,-9999.0,-9999.0,969730-99999-2017
59,1,9,18,,,10076.0,,,,-9999.0,-9999.0,,969730-99999-2017
60,1,9,21,,,10073.0,,,5.0,3.0,-9999.0,-9999.0,969730-99999-2017
61,1,10,0,,,10090.0,,,,-9999.0,-9999.0,,969730-99999-2017
62,1,10,3,,,10084.0,,,,-9999.0,-9999.0,,969730-99999-2017
63,1,10,6,,,10074.0,,,,-9999.0,,,969730-99999-2017
64,1,10,9,,,10055.0,,,,,,7.0,969730-99999-2017
65,1,10,12,,,10089.0,,,,-9999.0,,,969730-99999-2017
66,1,10,15,,,10098.0,,,,-9999.0,-9999.0,,969730-99999-2017
67,1,10,18,,,10085.0,,,5.0,3.0,-9999.0,-9999.0,969730-99999-2017
68,1,10,21,,,10076.0,,,,-9999.0,-9999.0,,969730-99999-2017
69,1,11,0,,,10089.0,,,,-9999.0,-9999.0,,969730-99999-2017
70,1,11,3,,,10092.0,,,,-9999.0,-9999.0,,969730-99999-2017
71,1,11,9,,,10048.0,,,,-9999.0,-9999.0,,969730-99999-2017
72,1,11,15,,,10096.0,,,,-9999.0,-9999.0,,969730-99999-2017
73,1,11,21,,,10071.0,,,,-9999.0,-9999.0,,969730-99999-2017
74,1,12,0,,,10084.0,,,,-9999.0,-9999.0,,969730-99999-2017
75,1,12,3,,,10084.0,,,,-9999.0,-9999.0,,969730-99999-2017
76,1,12,6,,,10066.0,,70.0,62.0,8.0,-9999.0,,969730-99999-2017
77,1,12,9,,,10052.0,,,,,,6.0,969730-99999-2017
78,1,12,12,,,10069.0,,,,,,6.0,969730-99999-2017
79,1,12,15,,,10086.0,,,,-9999.0,-9999.0,,969730-99999-2017
80,1,12,21,,,10070.0,,,,,,8.0,969730-99999-2017
81,1,13,0,,,10081.0,,,,,,8.0,969730-99999-2017
82,1,13,3,,,10078.0,,,,-9999.0,-9999.0,,969730-99999-2017
83,1,13,6,,,10071.0,,,,-9999.0,-9999.0,,969730-99999-2017
84,1,13,9,,,10058.0,,,,-9999.0,-9999.0,,969730-99999-2017
85,1,13,12,,,10073.0,,,,-9999.0,-9999.0,,969730-99999-2017
86,1,13,15,,,10079.0,,,,-9999.0,-9999.0,,969730-99999-2017
87,1,13,18,,,10082.0,,,,-9999.0,-9999.0,,969730-99999-2017
88,1,13,21,,,10077.0,,,,-9999.0,-9999.0,,969730-99999-2017
89,1,14,0,,,10086.0,,,0.0,8.0,-9999.0,-9999.0,969730-99999-2017
90,1,14,3,,,10084.0,,,,-9999.0,-9999.0,,969730-99999-2017
91,1,14,6,,,10079.0,,,,,,300.0,969730-99999-2017
92,1,14,9,,,10054.0,,,,-9999.0,-9999.0,,969730-99999-2017
93,1,14,12,,,10081.0,,,,-9999.0,,,969730-99999-2017
94,1,14,15,,,10091.0,,,,-9999.0,-9999.0,,969730-99999-2017
95,1,14,21,,,10084.0,,,,-9999.0,-9999.0,,969730-99999-2017
96,1,15,0,,,10093.0,,,,-9999.0,-9999.0,,969730-99999-2017
97,1,15,3,,,10102.0,,,,-9999.0,-9999.0,,969730-99999-2017
98,1,15,6,,,10084.0,,,,-9999.0,-9999.0,,969730-99999-2017
99,1,15,9,,,10070.0,,,,-9999.0,-9999.0,,969730-99999-2017
100,1,15,12,,,10080.0,,,,-9999.0,-9999.0,,969730-99999-2017
101,1,15,15,,,10089.0,,,,,,6.0,969730-99999-2017
102,1,15,18,,,10078.0,,,,-9999.0,-9999.0,,969730-99999-2017
103,1,15,21,,,10077.0,,,,-9999.0,-9999.0,,969730-99999-2017
104,1,16,0,,,10101.0,,,,-9999.0,-9999.0,,969730-99999-2017
105,1,16,3,,,10103.0,,,,,,8.0,969730-99999-2017
106,1,16,6,,,10088.0,,,,-9999.0,,,969730-99999-2017
107,1,16,9,,,10072.0,,,,-9999.0,-9999.0,,969730-99999-2017
108,1,16,15,,,10091.0,,,,-9999.0,-9999.0,,969730-99999-2017
109,1,16,21,,,10088.0,,,,,,8.0,969730-99999-2017
110,1,17,0,,,10098.0,,,,,,8.0,969730-99999-2017
111,1,17,3,,,10105.0,,,,-9999.0,-9999.0,,969730-99999-2017
112,1,17,9,,,10080.0,,,,-9999.0,-9999.0,,969730-99999-2017
113,1,17,12,,,10102.0,,,,-9999.0,,,969730-99999-2017
114,1,17,15,,,10111.0,,,,,,6.0,969730-99999-2017
115,1,17,18,,,10099.0,,,,-9999.0,-9999.0,,969730-99999-2017
116,1,17,21,,,10100.0,,,,,,7.0,969730-99999-2017
117,1,18,0,,,10120.0,,,,,,8.0,969730-99999-2017
118,1,18,3,,,10117.0,,,,-9999.0,-9999.0,,969730-99999-2017
