,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR
0,2017,1,1,7,220,-40,-9999,40,62,-9999,-9999,-9999
1,2017,1,1,8,250,-10,-9999,40,51,-9999,-9999,-9999
2,2017,1,1,12,336,-16,-9999,0,0,7,-9999,-9999
3,2017,1,1,14,360,0,-9999,0,0,-9999,-9999,-9999
4,2017,1,1,15,340,10,-9999,0,0,7,-9999,-9999
5,2017,1,2,6,200,-46,-9999,100,41,6,-9999,-9999
6,2017,1,2,7,220,-50,-9999,80,62,-9999,-9999,-9999
7,2017,1,2,8,250,30,-9999,100,72,-9999,-9999,-9999
8,2017,1,2,9,268,-30,-9999,100,41,5,-9999,-9999
9,2017,1,2,11,330,-30,-9999,120,41,-9999,-9999,-9999
10,2017,1,2,12,336,-22,-9999,100,31,3,-9999,-9999
11,2017,1,2,13,350,30,-9999,120,21,-9999,-9999,-9999
12,2017,1,2,14,350,30,-9999,0,0,-9999,-9999,-9999
13,2017,1,2,15,340,10,-9999,0,0,3,-9999,-9999
14,2017,1,3,8,240,70,-9999,40,31,-9999,-9999,-9999
15,2017,1,3,9,265,-50,-9999,40,51,3,-9999,-9999
16,2017,1,3,10,300,-60,-9999,40,51,-9999,-9999,-9999
17,2017,1,3,11,320,-60,-9999,40,31,-9999,-9999,-9999
18,2017,1,3,12,338,-16,-9999,100,21,2,-9999,-9999
19,2017,1,3,14,340,-30,-9999,20,51,-9999,-9999,-9999
20,2017,1,3,15,339,-19,-9999,20,31,2,-9999,-9999
21,2017,1,4,6,183,-82,-9999,60,41,3,-9999,-9999
22,2017,1,4,7,200,-80,-9999,80,62,0,-9999,-9999
23,2017,1,4,9,243,-80,-9999,80,62,3,-9999,-9999
24,2017,1,4,10,280,-60,-9999,100,41,0,-9999,-9999
25,2017,1,4,11,290,-50,-9999,40,41,0,-9999,-9999
26,2017,1,4,12,310,-34,-9999,80,31,3,-9999,-9999
27,2017,1,4,13,320,-50,-9999,40,51,-9999,-9999,-9999
28,2017,1,4,15,317,-52,-9999,40,51,2,-9999,-9999
29,2017,1,5,6,180,-60,-9999,40,62,-9999,-9999,-9999
30,2017,1,5,7,210,-60,-9999,40,72,-9999,-9999,-9999
31,2017,1,5,8,230,-50,-9999,40,31,-9999,-9999,-9999
32,2017,1,5,9,256,-18,-9999,100,41,3,-9999,-9999
33,2017,1,5,10,280,-20,-9999,100,31,-9999,-9999,-9999
34,2017,1,5,11,310,-30,-9999,100,21,-9999,-9999,-9999
35,2017,1,5,12,322,-33,-9999,0,0,3,-9999,-9999
36,2017,1,5,15,331,-48,-9999,20,41,3,-9999,-9999
37,2017,1,6,6,208,-60,-9999,100,21,7,-9999,-9999
