,,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
2017,1,10,,24.0,-9999.0,-9999.0,-9999.0,18.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,11,,15.0,-9999.0,-9999.0,-9999.0,,8.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,13,,-2.0,-9999.0,-9999.0,-9999.0,,8.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,15,,-1.0,-9999.0,-9999.0,-9999.0,,6.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,16,,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0,,,999999-04222-2017
2017,1,17,,11.0,-9999.0,-9999.0,-9999.0,,8.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,18,,20.0,-9999.0,-9999.0,-9999.0,12.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,19,,16.0,-9999.0,-9999.0,-9999.0,13.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,21,,12.0,-9999.0,-9999.0,-9999.0,,4.0,-9999.0,,6.0,-9999.0,999999-04222-2017
2017,1,22,,,3.0,-9999.0,-9999.0,,,4.0,,10.0,-9999.0,999999-04222-2017
2017,1,23,,,7.0,-9999.0,-9999.0,,,7.0,,11.0,-9999.0,999999-04222-2017
2017,1,2,,,5.0,-9999.0,-9999.0,,10.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,5,,-1.0,-9999.0,-9999.0,-9999.0,11.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,6,,-1.0,-9999.0,-9999.0,-9999.0,11.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,7,,-1.0,-9999.0,-9999.0,-9999.0,10.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,8,,,0.0,-9999.0,-9999.0,,10.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,10,,,2.0,-9999.0,-9999.0,,10.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,11,,,2.0,-9999.0,-9999.0,,10.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,12,,,2.0,-9999.0,-9999.0,,12.0,-9999.0,,3.0,-9999.0,999999-04222-2017
2017,1,13,,,4.0,-9999.0,-9999.0,,12.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,14,,,4.0,-9999.0,-9999.0,,11.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,15,,,5.0,-9999.0,-9999.0,,14.0,-9999.0,,4.0,-9999.0,999999-04222-2017
2017,1,16,,,6.0,-9999.0,-9999.0,,12.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,17,,11.0,-9999.0,-9999.0,-9999.0,12.0,-9999.0,,4.0,-9999.0,,999999-04222-2017
2017,1,18,,16.0,-9999.0,-9999.0,-9999.0,12.0,-9999.0,,9.0,-9999.0,,999999-04222-2017
2017,1,19,,23.0,-9999.0,-9999.0,-9999.0,13.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,20,,28.0,-9999.0,-9999.0,-9999.0,13.0,-9999.0,,3.0,-9999.0,,999999-04222-2017
2017,1,21,,31.0,-9999.0,-9999.0,-9999.0,,6.0,-9999.0,16.0,-9999.0,,999999-04222-2017
2017,1,22,,35.0,-9999.0,-9999.0,-9999.0,,5.0,-9999.0,20.0,-9999.0,,999999-04222-2017
2017,1,23,,34.0,-9999.0,-9999.0,-9999.0,10.0,-9999.0,,-9999.0,,,999999-04222-2017
2017,1,0,,24.0,-9999.0,-9999.0,-9999.0,,5.0,-9999.0,30.0,-9999.0,,999999-04222-2017
2017,1,1,,,1.0,-9999.0,-9999.0,,13.0,-9999.0,22.0,-9999.0,,999999-04222-2017
2017,1,2,,,1.0,-9999.0,-9999.0,,11.0,-9999.0,18.0,-9999.0,,999999-04222-2017
2017,1,3,,,1.0,-9999.0,-9999.0,,,7.0,,31.0,-9999.0,999999-04222-2017
2017,1,4,,,3.0,-9999.0,-9999.0,,11.0,-9999.0,29.0,-9999.0,,999999-04222-2017
2017,1,5,,,1.0,-9999.0,-9999.0,,10.0,-9999.0,43.0,-9999.0,,999999-04222-2017
2017,1,6,,,3.0,-9999.0,-9999.0,,14.0,-9999.0,35.0,-9999.0,,999999-04222-2017
2017,1,7,,,4.0,-9999.0,-9999.0,,14.0,-9999.0,19.0,-9999.0,,999999-04222-2017
2017,1,8,,,5.0,-9999.0,-9999.0,,18.0,-9999.0,29.0,-9999.0,,999999-04222-2017
2017,1,9,,,4.0,-9999.0,-9999.0,,17.0,-9999.0,33.0,-9999.0,,999999-04222-2017
2017,1,10,,,9.0,-9999.0,-9999.0,,18.0,-9999.0,16.0,-9999.0,,999999-04222-2017
2017,1,11,,10.0,-9999.0,-9999.0,-9999.0,20.0,-9999.0,,2.0,-9999.0,,999999-04222-2017
2017,1,12,,,8.0,-9999.0,-9999.0,,18.0,-9999.0,,2.0,-9999.0,999999-04222-2017
2017,1,13,,,8.0,-9999.0,-9999.0,,18.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,14,,10.0,-9999.0,-9999.0,-9999.0,17.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,15,,,8.0,-9999.0,-9999.0,,16.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,16,,41.0,-9999.0,-9999.0,-9999.0,17.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,17,,51.0,-9999.0,-9999.0,-9999.0,20.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,18,,61.0,-9999.0,-9999.0,-9999.0,22.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,19,,66.0,-9999.0,-9999.0,-9999.0,28.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,20,,60.0,-9999.0,-9999.0,-9999.0,22.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,21,-9999.0,-9999.0,,,,-9999.0,,,,,,999999-04222-2017
2017,1,22,,64.0,-9999.0,-9999.0,-9999.0,15.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,23,,62.0,-9999.0,-9999.0,-9999.0,20.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,0,,61.0,-9999.0,-9999.0,-9999.0,18.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,1,,44.0,-9999.0,-9999.0,-9999.0,12.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,2,,16.0,-9999.0,-9999.0,-9999.0,,8.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,3,,,5.0,-9999.0,-9999.0,,11.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,6,,,2.0,-9999.0,-9999.0,,11.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,7,,11.0,-9999.0,-9999.0,-9999.0,16.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,8,,12.0,-9999.0,-9999.0,-9999.0,17.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,9,,12.0,-9999.0,-9999.0,-9999.0,20.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,10,,13.0,-9999.0,-9999.0,-9999.0,23.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,11,,,8.0,-9999.0,-9999.0,,27.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,12,,,4.0,-9999.0,-9999.0,,22.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,13,,,4.0,-9999.0,-9999.0,,16.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,14,,,5.0,-9999.0,-9999.0,,19.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,15,,,2.0,-9999.0,-9999.0,,23.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,16,,,6.0,-9999.0,-9999.0,,24.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,17,,13.0,-9999.0,-9999.0,-9999.0,21.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,18,,28.0,-9999.0,-9999.0,-9999.0,21.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,19,,41.0,-9999.0,-9999.0,-9999.0,17.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,20,,57.0,-9999.0,-9999.0,-9999.0,17.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,21,,72.0,-9999.0,-9999.0,-9999.0,18.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,22,,66.0,-9999.0,-9999.0,-9999.0,16.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,23,,69.0,-9999.0,-9999.0,-9999.0,16.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,0,,46.0,-9999.0,-9999.0,-9999.0,13.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,1,,29.0,-9999.0,-9999.0,-9999.0,15.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,2,,,9.0,-9999.0,-9999.0,,17.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,3,,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0,,,999999-04222-2017
2017,1,4,,-6.0,-9999.0,-9999.0,-9999.0,14.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,5,,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0,,,999999-04222-2017
2017,1,6,,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0,,,999999-04222-2017
2017,1,7,,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0,,,999999-04222-2017
2017,1,8,,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0,,,999999-04222-2017
2017,1,9,,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0,,,999999-04222-2017
2017,1,10,,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0,,,999999-04222-2017
2017,1,11,,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0,,,999999-04222-2017
2017,1,12,,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0,,,999999-04222-2017
2017,1,13,,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0,,,999999-04222-2017
2017,1,14,,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0,,,999999-04222-2017
2017,1,15,,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0,,,999999-04222-2017
2017,1,16,,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0,,,999999-04222-2017
2017,1,17,,-9999.0,-9999.0,-9999.0,,-9999.0,,,-9999.0,,,999999-04222-2017
2017,1,18,,,8.0,-9999.0,-9999.0,,22.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,19,,34.0,-9999.0,-9999.0,-9999.0,19.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,20,,51.0,-9999.0,-9999.0,-9999.0,16.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,21,,60.0,-9999.0,-9999.0,-9999.0,,9.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,22,,63.0,-9999.0,-9999.0,-9999.0,12.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,23,,60.0,-9999.0,-9999.0,-9999.0,,8.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,0,,54.0,-9999.0,-9999.0,-9999.0,,9.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,1,,50.0,-9999.0,-9999.0,-9999.0,,6.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,2,,32.0,-9999.0,-9999.0,-9999.0,,4.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,3,,25.0,-9999.0,-9999.0,-9999.0,11.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,4,,21.0,-9999.0,-9999.0,-9999.0,15.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,5,,17.0,-9999.0,-9999.0,-9999.0,16.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,6,,18.0,-9999.0,-9999.0,-9999.0,15.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,7,,18.0,-9999.0,-9999.0,-9999.0,13.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,9,,,1.0,-9999.0,-9999.0,,,8.0,,18.0,-9999.0,999999-04222-2017
2017,1,10,,,0.0,-9999.0,-9999.0,,,4.0,,20.0,-9999.0,999999-04222-2017
2017,1,11,,,1.0,-9999.0,-9999.0,,,1.0,,15.0,-9999.0,999999-04222-2017
2017,1,12,,,0.0,-9999.0,-9999.0,,,1.0,,20.0,-9999.0,999999-04222-2017
2017,1,13,,,2.0,-9999.0,-9999.0,,12.0,-9999.0,15.0,-9999.0,,999999-04222-2017
2017,1,14,,,2.0,-9999.0,-9999.0,,,7.0,,17.0,-9999.0,999999-04222-2017
2017,1,15,,,3.0,-9999.0,-9999.0,,,6.0,,40.0,-9999.0,999999-04222-2017
2017,1,17,,,0.0,-9999.0,-9999.0,,,2.0,,33.0,-9999.0,999999-04222-2017
2017,1,18,,,1.0,-9999.0,-9999.0,,,0.0,,21.0,-9999.0,999999-04222-2017
2017,1,19,,,2.0,-9999.0,-9999.0,,,3.0,,11.0,-9999.0,999999-04222-2017
2017,1,20,,,5.0,-9999.0,-9999.0,,,7.0,,14.0,-9999.0,999999-04222-2017
2017,1,21,,,4.0,-9999.0,-9999.0,,,3.0,,12.0,-9999.0,999999-04222-2017
2017,1,22,,,7.0,-9999.0,-9999.0,,13.0,-9999.0,42.0,-9999.0,,999999-04222-2017
2017,1,23,,,9.0,-9999.0,-9999.0,,12.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,0,,,9.0,-9999.0,-9999.0,,13.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,1,,,7.0,-9999.0,-9999.0,,16.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,2,,,7.0,-9999.0,-9999.0,,18.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,3,,,9.0,-9999.0,-9999.0,,15.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,4,,,9.0,-9999.0,-9999.0,,12.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,5,,11.0,-9999.0,-9999.0,-9999.0,16.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,6,,13.0,-9999.0,-9999.0,-9999.0,15.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,7,,10.0,-9999.0,-9999.0,-9999.0,18.0,-9999.0,,3.0,-9999.0,,999999-04222-2017
2017,1,8,,15.0,-9999.0,-9999.0,-9999.0,20.0,-9999.0,,4.0,-9999.0,,999999-04222-2017
2017,1,9,,17.0,-9999.0,-9999.0,-9999.0,19.0,-9999.0,,-9999.0,,,999999-04222-2017
2017,1,10,,17.0,-9999.0,-9999.0,-9999.0,11.0,-9999.0,,-9999.0,,,999999-04222-2017
2017,1,11,,12.0,-9999.0,-9999.0,-9999.0,11.0,-9999.0,,-9999.0,,,999999-04222-2017
2017,1,12,,17.0,-9999.0,-9999.0,-9999.0,16.0,-9999.0,,-9999.0,,,999999-04222-2017
2017,1,13,,20.0,-9999.0,-9999.0,-9999.0,21.0,-9999.0,,-9999.0,,,999999-04222-2017
2017,1,14,,27.0,-9999.0,-9999.0,-9999.0,21.0,-9999.0,,-9999.0,,,999999-04222-2017
2017,1,15,,50.0,-9999.0,-9999.0,-9999.0,12.0,-9999.0,,,,,999999-04222-2017
2017,1,16,,36.0,-9999.0,-9999.0,-9999.0,14.0,-9999.0,,-9999.0,,,999999-04222-2017
2017,1,17,,68.0,-9999.0,-9999.0,-9999.0,13.0,-9999.0,,-9999.0,,,999999-04222-2017
2017,1,18,,75.0,-9999.0,-9999.0,-9999.0,28.0,-9999.0,,-9999.0,,,999999-04222-2017
2017,1,19,,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,,999999-04222-2017
2017,1,20,,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,,999999-04222-2017
2017,1,21,,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,,999999-04222-2017
2017,1,22,,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,,999999-04222-2017
2017,1,23,,92.0,-9999.0,-9999.0,-9999.0,11.0,-9999.0,,9.0,-9999.0,,999999-04222-2017
2017,1,0,,87.0,-9999.0,-9999.0,-9999.0,17.0,-9999.0,,-9999.0,,,999999-04222-2017
2017,1,1,,79.0,-9999.0,-9999.0,-9999.0,17.0,-9999.0,,-9999.0,,,999999-04222-2017
2017,1,2,,72.0,-9999.0,-9999.0,-9999.0,17.0,-9999.0,,7.0,-9999.0,,999999-04222-2017
2017,1,3,,64.0,-9999.0,-9999.0,-9999.0,20.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,4,,62.0,-9999.0,-9999.0,-9999.0,21.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,5,,63.0,-9999.0,-9999.0,-9999.0,18.0,-9999.0,,4.0,-9999.0,,999999-04222-2017
2017,1,6,,59.0,-9999.0,-9999.0,-9999.0,20.0,-9999.0,,8.0,-9999.0,,999999-04222-2017
2017,1,7,,57.0,-9999.0,-9999.0,-9999.0,19.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,8,,57.0,-9999.0,-9999.0,-9999.0,18.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,9,,60.0,-9999.0,-9999.0,-9999.0,14.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,10,,59.0,-9999.0,-9999.0,-9999.0,12.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,11,,51.0,-9999.0,-9999.0,-9999.0,,7.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,12,,54.0,-9999.0,-9999.0,-9999.0,11.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,13,,57.0,-9999.0,-9999.0,-9999.0,21.0,-9999.0,,2.0,-9999.0,,999999-04222-2017
2017,1,14,,41.0,-9999.0,-9999.0,-9999.0,,9.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,15,,41.0,-9999.0,-9999.0,-9999.0,14.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,16,,17.0,-9999.0,-9999.0,-9999.0,17.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,17,,25.0,-9999.0,-9999.0,-9999.0,13.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,18,,45.0,-9999.0,-9999.0,-9999.0,15.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,19,,57.0,-9999.0,-9999.0,-9999.0,11.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,20,,59.0,-9999.0,-9999.0,-9999.0,,8.0,-9999.0,,0.0,-9999.0,999999-04222-2017
2017,1,21,,55.0,-9999.0,-9999.0,-9999.0,,5.0,-9999.0,,7.0,-9999.0,999999-04222-2017
2017,1,22,,51.0,-9999.0,-9999.0,-9999.0,,9.0,-9999.0,,7.0,-9999.0,999999-04222-2017
2017,1,23,,51.0,-9999.0,-9999.0,-9999.0,10.0,-9999.0,,2.0,-9999.0,,999999-04222-2017
2017,1,0,,48.0,-9999.0,-9999.0,-9999.0,,8.0,-9999.0,,2.0,-9999.0,999999-04222-2017
2017,1,1,,46.0,-9999.0,-9999.0,-9999.0,11.0,-9999.0,,8.0,-9999.0,,999999-04222-2017
2017,1,2,,46.0,-9999.0,-9999.0,-9999.0,,8.0,-9999.0,,8.0,-9999.0,999999-04222-2017
2017,1,3,,43.0,-9999.0,-9999.0,-9999.0,,9.0,-9999.0,16.0,-9999.0,,999999-04222-2017
2017,1,4,,45.0,-9999.0,-9999.0,-9999.0,,7.0,-9999.0,11.0,-9999.0,,999999-04222-2017
2017,1,5,,41.0,-9999.0,-9999.0,-9999.0,13.0,-9999.0,,6.0,-9999.0,,999999-04222-2017
2017,1,6,,41.0,-9999.0,-9999.0,-9999.0,14.0,-9999.0,,8.0,-9999.0,,999999-04222-2017
2017,1,7,,39.0,-9999.0,-9999.0,-9999.0,10.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,8,,37.0,-9999.0,-9999.0,-9999.0,13.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,9,,35.0,-9999.0,-9999.0,-9999.0,14.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,10,,33.0,-9999.0,-9999.0,-9999.0,14.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,11,,35.0,-9999.0,-9999.0,-9999.0,14.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,12,,36.0,-9999.0,-9999.0,-9999.0,11.0,-9999.0,,8.0,-9999.0,,999999-04222-2017
2017,1,13,,35.0,-9999.0,-9999.0,-9999.0,16.0,-9999.0,,8.0,-9999.0,,999999-04222-2017
2017,1,14,,36.0,-9999.0,-9999.0,-9999.0,16.0,-9999.0,,6.0,-9999.0,,999999-04222-2017
2017,1,15,,38.0,-9999.0,-9999.0,-9999.0,17.0,-9999.0,,7.0,-9999.0,,999999-04222-2017
2017,1,16,,39.0,-9999.0,-9999.0,-9999.0,16.0,-9999.0,,-9999.0,,,999999-04222-2017
2017,1,17,,41.0,-9999.0,-9999.0,-9999.0,19.0,-9999.0,,-9999.0,,,999999-04222-2017
2017,1,18,,46.0,-9999.0,-9999.0,-9999.0,16.0,-9999.0,,-9999.0,,,999999-04222-2017
2017,1,19,,49.0,-9999.0,-9999.0,-9999.0,16.0,-9999.0,,-9999.0,,,999999-04222-2017
2017,1,20,,55.0,-9999.0,-9999.0,-9999.0,18.0,-9999.0,,-9999.0,,,999999-04222-2017
2017,1,21,,59.0,-9999.0,-9999.0,-9999.0,14.0,-9999.0,,-9999.0,,,999999-04222-2017
2017,1,22,,70.0,-9999.0,-9999.0,-9999.0,12.0,-9999.0,,-9999.0,,,999999-04222-2017
2017,1,23,,88.0,-9999.0,-9999.0,-9999.0,15.0,-9999.0,,-9999.0,,,999999-04222-2017
2017,1,0,,94.0,-9999.0,-9999.0,-9999.0,18.0,-9999.0,,-9999.0,,,999999-04222-2017
2017,1,1,,85.0,-9999.0,-9999.0,-9999.0,14.0,-9999.0,,-9999.0,,,999999-04222-2017
2017,1,2,,78.0,-9999.0,-9999.0,-9999.0,12.0,-9999.0,,2.0,-9999.0,,999999-04222-2017
2017,1,3,,78.0,-9999.0,-9999.0,-9999.0,14.0,-9999.0,,4.0,-9999.0,,999999-04222-2017
2017,1,4,,81.0,-9999.0,-9999.0,-9999.0,12.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,5,,62.0,-9999.0,-9999.0,-9999.0,11.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
2017,1,6,,61.0,-9999.0,-9999.0,-9999.0,10.0,-9999.0,,2.0,-9999.0,,999999-04222-2017
2017,1,7,,64.0,-9999.0,-9999.0,-9999.0,13.0,-9999.0,,5.0,-9999.0,,999999-04222-2017
2017,1,8,,56.0,-9999.0,-9999.0,-9999.0,10.0,-9999.0,,0.0,-9999.0,,999999-04222-2017
