,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
0,3,1,12,,,,,,,-9999.0,,,622120-99999-2017
1,3,1,15,,,,,,,-9999.0,,,622120-99999-2017
2,3,2,15,,,,,,,-9999.0,,,622120-99999-2017
3,3,5,9,,,-9999.0,,,,-9999.0,-9999.0,,622120-99999-2017
4,3,5,12,,,-9999.0,,,,-9999.0,-9999.0,,622120-99999-2017
5,3,6,9,,,-9999.0,,,,-9999.0,-9999.0,,622120-99999-2017
6,3,6,12,,,-9999.0,,,,-9999.0,-9999.0,,622120-99999-2017
7,3,7,9,,,-9999.0,,,,-9999.0,-9999.0,,622120-99999-2017
8,3,7,12,,,,,,,-9999.0,,,622120-99999-2017
9,3,7,15,-9999.0,-87.0,,,,,-9999.0,-9999.0,,622120-99999-2017
10,3,7,18,,,,,0.0,,,0.0,-9999.0,622120-99999-2017
11,3,10,15,,,-9999.0,,30.0,51.0,0.0,-9999.0,-9999.0,622120-99999-2017
12,3,10,18,,,-9999.0,,30.0,26.0,0.0,-9999.0,-9999.0,622120-99999-2017
13,3,11,9,,,,,,,-9999.0,,,622120-99999-2017
14,3,11,18,,,,,0.0,,,0.0,-9999.0,622120-99999-2017
15,3,12,9,,80.0,19.0,-9999.0,360.0,41.0,0.0,-9999.0,-9999.0,622120-99999-2017
16,3,12,12,,,,,,,-9999.0,,,622120-99999-2017
17,3,14,12,,,4.0,-9999.0,180.0,82.0,0.0,-9999.0,-9999.0,622120-99999-2017
18,3,15,9,,,,,,,-9999.0,,,622120-99999-2017
19,3,15,12,,,,,,,-9999.0,,,622120-99999-2017
20,3,15,15,,,,,,,-9999.0,,,622120-99999-2017
21,3,18,12,,,-9999.0,,,,-9999.0,-9999.0,,622120-99999-2017
22,3,18,15,,,-9999.0,,,,-9999.0,-9999.0,,622120-99999-2017
23,3,18,18,,,8.0,-9999.0,120.0,51.0,5.0,-9999.0,-9999.0,622120-99999-2017
24,3,19,9,,,,,,,-9999.0,-9999.0,,622120-99999-2017
25,3,19,12,,,,,,,-9999.0,,,622120-99999-2017
26,3,21,9,,,-9999.0,,,,-9999.0,-9999.0,,622120-99999-2017
27,3,21,12,,,-9999.0,,,,-9999.0,-9999.0,,622120-99999-2017
28,3,21,15,,,-9999.0,,,,-9999.0,-9999.0,,622120-99999-2017
29,3,21,18,,,-9999.0,,,,-9999.0,-9999.0,,622120-99999-2017
30,3,26,9,,,,,,,-9999.0,,,622120-99999-2017
31,3,27,9,,,-9999.0,,90.0,57.0,0.0,-9999.0,-9999.0,622120-99999-2017
32,3,30,15,,,-9999.0,,,,-9999.0,-9999.0,,622120-99999-2017
33,3,30,18,,,-9999.0,,,,-9999.0,-9999.0,,622120-99999-2017
34,4,1,9,,,-9999.0,,,,-9999.0,-9999.0,,622120-99999-2017
35,4,1,12,,,-9999.0,,,,-9999.0,-9999.0,,622120-99999-2017
36,4,1,15,,,-9999.0,,,,-9999.0,-9999.0,,622120-99999-2017
37,4,1,18,,,-9999.0,,90.0,26.0,0.0,-9999.0,-9999.0,622120-99999-2017
38,4,4,9,,,-9999.0,,,,-9999.0,-9999.0,,622120-99999-2017
39,4,6,9,,,-9999.0,,,,-9999.0,-9999.0,,622120-99999-2017
40,4,7,12,,,-9999.0,,,,-9999.0,-9999.0,,622120-99999-2017
41,4,7,15,,,-9999.0,,,,-9999.0,-9999.0,,622120-99999-2017
42,4,9,9,,,,,,,-9999.0,,,622120-99999-2017
43,4,9,12,,,-9999.0,,,,-9999.0,-9999.0,,622120-99999-2017
44,4,9,15,,,-9999.0,,,,-9999.0,-9999.0,,622120-99999-2017
45,5,10,12,,,-9999.0,,60.0,51.0,0.0,-9999.0,-9999.0,622120-99999-2017
46,5,10,15,,,-9999.0,,30.0,51.0,2.0,-9999.0,-9999.0,622120-99999-2017
47,5,10,18,,,-9999.0,,60.0,51.0,5.0,-9999.0,-9999.0,622120-99999-2017
