,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
0,1,1,2,,,-9999.0,,,,,,,724335-93894-2017
1,1,1,3,,17.0,,11.0,10150.0,,,,-9999.0,724335-93894-2017
2,1,1,4,,28.0,,22.0,10154.0,,,15.0,,724335-93894-2017
3,1,1,5,,28.0,-17.0,10160.0,,,,26.0,,724335-93894-2017
4,1,1,6,,22.0,-22.0,10164.0,,,,21.0,,724335-93894-2017
5,1,1,7,,,,-33.0,10169.0,,,,,724335-93894-2017
6,1,1,8,,-6.0,-33.0,10174.0,,,,21.0,0.0,724335-93894-2017
7,1,1,9,,,10178.0,,,30.0,21.0,,,724335-93894-2017
8,1,1,10,,,10181.0,,,30.0,21.0,,,724335-93894-2017
9,1,1,11,,,10180.0,,,20.0,26.0,,,724335-93894-2017
10,1,1,12,,,10185.0,,,30.0,26.0,-9999.0,0.0,724335-93894-2017
11,1,1,13,,,10194.0,,,60.0,15.0,-9999.0,0.0,724335-93894-2017
12,1,1,14,,-6.0,-22.0,10196.0,,,,15.0,,724335-93894-2017
13,1,1,15,,11.0,,-6.0,10198.0,,,,,724335-93894-2017
14,1,1,16,,33.0,,11.0,10202.0,,,,,724335-93894-2017
15,1,1,17,,44.0,,17.0,10196.0,,,36.0,,724335-93894-2017
16,1,1,18,,50.0,,17.0,10186.0,,,,,724335-93894-2017
17,1,1,19,,67.0,,22.0,10182.0,,,,,724335-93894-2017
18,1,1,21,,72.0,,22.0,10175.0,,,,,724335-93894-2017
19,1,1,22,,72.0,,22.0,10181.0,,,,,724335-93894-2017
20,1,1,23,,61.0,,22.0,10178.0,,,,,724335-93894-2017
21,1,2,0,,56.0,,22.0,10179.0,,,,,724335-93894-2017
22,1,2,1,,56.0,,22.0,10179.0,,,,,724335-93894-2017
23,1,2,2,,50.0,,22.0,10175.0,,,,,724335-93894-2017
24,1,2,3,,61.0,,22.0,10174.0,,,,,724335-93894-2017
25,1,2,4,,61.0,,28.0,10176.0,,,,,724335-93894-2017
26,1,2,5,,61.0,,28.0,10177.0,,,,,724335-93894-2017
27,1,2,6,,67.0,,33.0,10175.0,,,,,724335-93894-2017
28,1,2,7,,61.0,,39.0,10170.0,,,,,724335-93894-2017
29,1,2,8,,61.0,,56.0,10172.0,,,,,724335-93894-2017
30,1,2,9,,61.0,,61.0,10174.0,,,21.0,,724335-93894-2017
31,1,2,10,,61.0,,61.0,10172.0,,,,,724335-93894-2017
32,1,2,11,,67.0,,61.0,10174.0,,,15.0,-1.0,724335-93894-2017
33,1,2,13,,67.0,,67.0,10165.0,,,,,724335-93894-2017
34,1,2,14,,72.0,,72.0,10172.0,,,,,724335-93894-2017
35,1,2,15,,78.0,,72.0,10172.0,,,,,724335-93894-2017
36,1,2,16,,83.0,,78.0,10174.0,,,,,724335-93894-2017
37,1,2,17,,83.0,,83.0,10164.0,,,,,724335-93894-2017
38,1,2,19,,,94.0,10131.0,,,,26.0,18.0,724335-93894-2017
39,1,2,20,,,94.0,10126.0,,,,26.0,,724335-93894-2017
40,1,2,21,,,10116.0,,,60.0,21.0,-9999.0,-9999.0,724335-93894-2017
41,1,2,22,,,10118.0,,,90.0,31.0,-9999.0,-9999.0,724335-93894-2017
42,1,2,23,,,10118.0,,,,,,,724335-93894-2017
43,1,3,0,,,10114.0,,,,,,,724335-93894-2017
44,1,3,1,,,10099.0,,,80.0,21.0,-9999.0,-9999.0,724335-93894-2017
45,1,3,2,,,10094.0,,,,,,,724335-93894-2017
46,1,3,3,,,10105.0,,,20.0,15.0,-9999.0,5.0,724335-93894-2017
47,1,3,4,,,10102.0,,,50.0,21.0,-9999.0,8.0,724335-93894-2017
48,1,3,5,,,10100.0,,,,,,,724335-93894-2017
49,1,3,6,,,10092.0,,,,,,,724335-93894-2017
50,1,3,7,,,10086.0,,,,,,,724335-93894-2017
51,1,3,8,,,10085.0,,,,,,,724335-93894-2017
52,1,3,9,,,10083.0,,,,,,,724335-93894-2017
53,1,3,10,,,10076.0,,,,,,,724335-93894-2017
54,1,3,11,,,10079.0,-9999.0,,,,,,724335-93894-2017
55,1,3,12,,,10086.0,,,,-9999.0,,,724335-93894-2017
56,1,3,13,,,10086.0,,,,,,,724335-93894-2017
57,1,3,14,,,94.0,10089.0,,,,,,724335-93894-2017
58,1,3,15,,,94.0,10092.0,,260.0,15.0,-9999.0,0.0,724335-93894-2017
59,1,3,16,,,94.0,10093.0,-9999.0,,,,,724335-93894-2017
60,1,3,17,,89.0,,83.0,10101.0,,,,,724335-93894-2017
61,1,3,18,,72.0,,67.0,10102.0,,,46.0,-1.0,724335-93894-2017
62,1,3,19,,61.0,,50.0,10103.0,,-9999.0,,,724335-93894-2017
63,1,3,20,,50.0,,39.0,10109.0,,,41.0,,724335-93894-2017
64,1,3,21,,44.0,,33.0,10119.0,,-9999.0,,-9999.0,724335-93894-2017
65,1,3,22,,39.0,,28.0,10123.0,,,41.0,,724335-93894-2017
66,1,3,23,,33.0,,28.0,10136.0,,-9999.0,,,724335-93894-2017
67,1,4,0,,33.0,,17.0,10143.0,,,36.0,-1.0,724335-93894-2017
68,1,4,1,,22.0,,11.0,10154.0,,-9999.0,,-9999.0,724335-93894-2017
69,1,4,2,,17.0,,,0.0,,,,,724335-93894-2017
70,1,4,3,,11.0,-22.0,10167.0,-9999.0,,,,,724335-93894-2017
71,1,4,4,,-6.0,-39.0,10176.0,-9999.0,,,,,724335-93894-2017
72,1,4,5,,,10184.0,-9999.0,,,,,,724335-93894-2017
73,1,4,6,,,10188.0,,,,,,,724335-93894-2017
74,1,4,7,,,10198.0,-9999.0,,,,,,724335-93894-2017
75,1,4,8,,,10207.0,-9999.0,,,,,,724335-93894-2017
76,1,4,9,,,10214.0,-9999.0,,,,,,724335-93894-2017
77,1,4,10,,,10214.0,-9999.0,,,,,,724335-93894-2017
78,1,4,11,,,,,,0.0,,0.0,0.0,724335-93894-2017
79,1,4,13,,,-9999.0,,,26.0,,0.0,0.0,724335-93894-2017
80,1,4,14,,,-9999.0,,,26.0,,0.0,0.0,724335-93894-2017
81,1,4,15,,,-9999.0,,,31.0,,0.0,0.0,724335-93894-2017
82,1,4,16,,,,,320.0,,,,,724335-93894-2017
83,1,4,17,,,-9999.0,,,21.0,,0.0,0.0,724335-93894-2017
84,1,4,18,,,,,280.0,,,,,724335-93894-2017
85,1,4,19,,,10234.0,-9999.0,,,,,,724335-93894-2017
86,1,4,20,,,-9999.0,,,31.0,,0.0,0.0,724335-93894-2017
87,1,4,21,,,-9999.0,,,26.0,,0.0,0.0,724335-93894-2017
88,1,4,22,,,,,280.0,,,,,724335-93894-2017
89,1,4,23,,,-9999.0,,,15.0,,0.0,0.0,724335-93894-2017
90,1,5,0,,,,,,0.0,,0.0,0.0,724335-93894-2017
91,1,5,1,,,,,,0.0,,0.0,0.0,724335-93894-2017
92,1,5,2,,,,,,0.0,,0.0,,724335-93894-2017
93,1,5,3,,,,,,0.0,,0.0,0.0,724335-93894-2017
94,1,5,5,,,,,,,-9999.0,,-9999.0,724335-93894-2017
95,1,5,6,,,,,,,-9999.0,,-9999.0,724335-93894-2017
96,1,5,7,,,,,,0.0,,0.0,,724335-93894-2017
97,1,5,8,,,-9999.0,,,15.0,,,,724335-93894-2017
98,1,5,9,,,10199.0,,,20.0,21.0,-9999.0,-9999.0,724335-93894-2017
99,1,5,10,,,10198.0,,,10.0,26.0,-9999.0,-9999.0,724335-93894-2017
100,1,5,13,,,10202.0,,,10.0,26.0,-9999.0,-9999.0,724335-93894-2017
101,1,5,14,,,-9999.0,-9999.0,,,,,,724335-93894-2017
102,1,5,15,,,10196.0,,,20.0,31.0,-9999.0,-9999.0,724335-93894-2017
103,1,5,16,,,10204.0,,,30.0,26.0,-9999.0,-9999.0,724335-93894-2017
104,1,5,17,,,,,360.0,,,,,724335-93894-2017
105,1,5,18,,,-9999.0,,,,-9999.0,,,724335-93894-2017
106,1,5,19,,,-9999.0,,,21.0,,-1.0,,724335-93894-2017
107,1,5,20,,,,,,,-9999.0,,-9999.0,724335-93894-2017
108,1,5,21,,,,,,0.0,,0.0,-1.0,724335-93894-2017
109,1,5,22,,,-9999.0,,,15.0,,-1.0,,724335-93894-2017
110,1,5,23,,,,,,0.0,,0.0,-1.0,724335-93894-2017
111,1,6,0,,,-9999.0,,,15.0,,-1.0,3.0,724335-93894-2017
112,1,6,1,,,-9999.0,,,15.0,,2.0,0.0,724335-93894-2017
113,1,6,2,,,-9999.0,,,15.0,,2.0,0.0,724335-93894-2017
114,1,6,3,,-133.0,,,,,0.0,-9999.0,-9999.0,724335-93894-2017
115,1,6,4,,-128.0,,,,,0.0,,,724335-93894-2017
116,1,6,5,,-139.0,,,,,0.0,,,724335-93894-2017
117,1,6,6,,-156.0,,,,,0.0,-9999.0,0.0,724335-93894-2017
118,1,6,7,,-133.0,,,,,0.0,-9999.0,0.0,724335-93894-2017
119,1,6,8,,-150.0,,,,,0.0,,,724335-93894-2017
120,1,6,9,,-144.0,,,,,0.0,-9999.0,0.0,724335-93894-2017
121,1,6,10,,-139.0,,,50.0,,,,,724335-93894-2017
122,1,6,11,,-144.0,,,,-9999.0,-1.0,-9999.0,,724335-93894-2017
123,1,6,12,,-161.0,,,,-9999.0,-1.0,,,724335-93894-2017
124,1,6,13,,-172.0,,360.0,,,,,,724335-93894-2017
125,1,6,14,,-183.0,,,,-9999.0,,0.0,,724335-93894-2017
126,1,6,15,,-189.0,,,,,0.0,,-9999.0,724335-93894-2017
127,1,6,16,,-189.0,,,10.0,,,,,724335-93894-2017
128,1,6,17,,-183.0,,,,,0.0,,-9999.0,724335-93894-2017
129,1,6,18,,,,,280.0,,,,,724335-93894-2017
130,1,6,19,,,-9999.0,,,21.0,,0.0,0.0,724335-93894-2017
131,1,6,20,,,-9999.0,,,26.0,,0.0,0.0,724335-93894-2017
132,1,6,21,,-172.0,,,,,0.0,,,724335-93894-2017
133,1,6,22,,-178.0,,350.0,,,,,,724335-93894-2017
134,1,6,23,,-178.0,,,,,0.0,,,724335-93894-2017
135,1,7,0,,-178.0,,,,,0.0,,-9999.0,724335-93894-2017
136,1,7,1,,-172.0,,,,,0.0,,-9999.0,724335-93894-2017
137,1,7,2,,-167.0,,360.0,,,,,,724335-93894-2017
138,1,7,3,,-172.0,,,,,0.0,,-9999.0,724335-93894-2017
139,1,7,4,,-178.0,,,10.0,,,,,724335-93894-2017
140,1,7,5,,-183.0,,,,,0.0,,-9999.0,724335-93894-2017
141,1,7,6,,-194.0,,,,,0.0,,,724335-93894-2017
142,1,7,7,,-194.0,,,,,0.0,,,724335-93894-2017
143,1,7,8,,-189.0,,,,,0.0,,,724335-93894-2017
144,1,7,9,,-206.0,,,,,0.0,,,724335-93894-2017
145,1,7,10,,-194.0,,,,,0.0,,,724335-93894-2017
146,1,7,11,,-211.0,,,,,0.0,,,724335-93894-2017
147,1,7,12,,-211.0,,,,,0.0,,,724335-93894-2017
148,1,7,13,,-200.0,,,,,0.0,,,724335-93894-2017
149,1,7,14,,-200.0,,,,,0.0,,,724335-93894-2017
150,1,7,15,,-150.0,,,,,0.0,,,724335-93894-2017
151,1,7,16,,,,,210.0,,,,,724335-93894-2017
152,1,7,17,,,,,260.0,,,,,724335-93894-2017
153,1,7,18,,,,,280.0,,,,,724335-93894-2017
154,1,7,19,,,,,240.0,,,,,724335-93894-2017
155,1,7,20,,,,,280.0,,,,,724335-93894-2017
156,1,7,21,,,,,290.0,,,,,724335-93894-2017
157,1,7,22,,,,,250.0,,,,,724335-93894-2017
158,1,7,23,,,,,250.0,,,,,724335-93894-2017
159,1,8,0,,-150.0,,240.0,,,,,,724335-93894-2017
160,1,8,1,,-167.0,,,,,0.0,,,724335-93894-2017
161,1,8,2,,-156.0,,,,,0.0,,,724335-93894-2017
162,1,8,3,,-167.0,,,,,0.0,,,724335-93894-2017
163,1,8,4,,-161.0,,,,,0.0,,,724335-93894-2017
