,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
14,2017,1,1,23,,,206.0,,,,33.0,10035.0,,,190.0,,,,51.0,,,,,2.0,,,,,0.0,-9999.0
15,2017,1,2,0,,,194.0,,,,33.0,10033.0,,,190.0,,,,46.0,,,,,0.0,,,,,0.0,-9999.0
16,2017,1,2,1,,,161.0,,,,22.0,10032.0,,,160.0,,,,36.0,,,,,0.0,,,,,0.0,-9999.0
17,2017,1,2,2,,,144.0,,,,33.0,10037.0,,,140.0,,,,41.0,,,,,0.0,,,,,0.0,-9999.0
18,2017,1,2,3,,,122.0,,,,78.0,10084.0,,,310.0,,,,82.0,-9999.0,,,,-1.0,-9999.0,,,,,
19,2017,1,2,4,,,106.0,,,,89.0,10088.0,,,310.0,,,,31.0,-9999.0,,,,,3.0,-9999.0,,,,
20,2017,1,2,5,,,100.0,,,,89.0,10099.0,,,260.0,,,,36.0,-9999.0,,,,23.0,-9999.0,,,,,
21,2017,1,2,6,,,100.0,,,,89.0,10092.0,,,250.0,,,,31.0,-9999.0,,,,10.0,,,,36.0,,
22,2017,1,2,7,,,100.0,,,,89.0,10086.0,,,250.0,,,,31.0,-9999.0,,,,-1.0,-9999.0,,,,,
23,2017,1,2,16,,,100.0,,,,11.0,10144.0,,,250.0,,,,46.0,,,,,0.0,,,,,0.0,-9999.0
24,2017,1,2,19,,,178.0,,,-22.0,10120.0,,,290.0,,,,36.0,,,,,0.0,,,,,0.0,-9999.0,
25,2017,1,2,20,,,189.0,,,-50.0,10107.0,,,280.0,,,,41.0,,,,,0.0,,,,,0.0,-9999.0,
26,2017,1,2,21,,,194.0,,,-67.0,10105.0,,,290.0,,,,57.0,,,,,0.0,,,,,0.0,-9999.0,
27,2017,1,2,22,,,178.0,,,-39.0,10116.0,,,300.0,,,,57.0,,,,,0.0,,,,,0.0,-9999.0,
28,2017,1,2,23,,,178.0,,,-33.0,10122.0,,,310.0,,,,62.0,,,,,0.0,,,,,0.0,-9999.0,
29,2017,1,3,0,,,144.0,,,-22.0,10128.0,,,320.0,,,,21.0,,,,,0.0,,,,,0.0,-9999.0,
30,2017,1,3,1,,,128.0,,,-22.0,10137.0,,,270.0,,,,51.0,,,,,0.0,,,,,0.0,-9999.0,
31,2017,1,3,2,,,117.0,,,-11.0,10143.0,,,230.0,,,,46.0,,,,,0.0,,,,,0.0,-9999.0,
32,2017,1,3,3,,,100.0,,,,-6.0,10152.0,,,220.0,,,,41.0,,,,,0.0,,,,,0.0,-9999.0
33,2017,1,3,10,,,,83.0,,,-11.0,10153.0,,,230.0,,,,46.0,,,,,0.0,,,,,0.0,-9999.0
34,2017,1,3,11,,,,78.0,,,-17.0,10149.0,,,230.0,,,,51.0,,,,,0.0,,,,,0.0,-9999.0
35,2017,1,3,12,,,,72.0,,,-17.0,10150.0,,,240.0,,,,46.0,,,,,0.0,,,,,0.0,-9999.0
36,2017,1,3,13,,,,72.0,,,-17.0,10158.0,,,240.0,,,,46.0,,,,,0.0,,,,,0.0,-9999.0
37,2017,1,3,14,,,,83.0,,,-11.0,10171.0,,,250.0,,,,36.0,,,,,0.0,,,,,0.0,-9999.0
38,2017,1,3,17,,,172.0,,,,-6.0,10182.0,,,270.0,,,,46.0,,,,,0.0,,,,,0.0,-9999.0
39,2017,1,3,18,,,194.0,,,-11.0,10180.0,,,300.0,,,,77.0,,,,,0.0,,,,,0.0,-9999.0,
40,2017,1,3,19,,,206.0,,,-33.0,10165.0,,,300.0,,,,72.0,,,,,0.0,,,,,0.0,-9999.0,
41,2017,1,3,20,,,211.0,,,-39.0,10153.0,,,300.0,,,,41.0,,,,,0.0,,,,,0.0,-9999.0,
42,2017,1,3,21,,,211.0,,,-33.0,10148.0,,,300.0,,,,51.0,,,,,0.0,,,,,0.0,-9999.0,
43,2017,1,3,22,,,211.0,,,-39.0,10148.0,,,330.0,,,,62.0,,,,,0.0,,,,,0.0,-9999.0,
44,2017,1,3,23,,,200.0,,,-33.0,10148.0,,,320.0,,,,41.0,,,,,0.0,,,,,0.0,-9999.0,
45,2017,1,4,0,,,172.0,,,-17.0,10153.0,,,,30.0,,,,31.0,,,,,0.0,,,,,0.0,-9999.0
46,2017,1,4,3,,,122.0,,,-17.0,10166.0,,,100.0,,,,21.0,,,,,0.0,,,,,0.0,-9999.0,
47,2017,1,5,0,,,150.0,,,,22.0,10110.0,,,140.0,,,,36.0,,,,,0.0,,,,,0.0,-9999.0
48,2017,1,5,1,,,128.0,,,,22.0,10107.0,,,160.0,,,,46.0,,,,,0.0,,,,,0.0,-9999.0
49,2017,1,5,2,,,111.0,,,,22.0,10110.0,,,170.0,,,,51.0,,,,,0.0,,,,,0.0,-9999.0
50,2017,1,5,3,,,122.0,,,,28.0,10098.0,,,210.0,,,,62.0,,,,,0.0,,,,,0.0,-9999.0
51,2017,1,5,4,,,106.0,,,,28.0,10099.0,,,230.0,,,,57.0,,,,,0.0,,,,,0.0,-9999.0
52,2017,1,5,5,,,111.0,,,,28.0,10102.0,,,230.0,,,,51.0,,,,,0.0,,,,,0.0,-9999.0
53,2017,1,5,6,,,111.0,,,,28.0,10097.0,,,220.0,,,,57.0,,,,,0.0,,,,,0.0,-9999.0
54,2017,1,5,7,,,117.0,,,,28.0,10085.0,,,220.0,,,,57.0,,,,,0.0,,,,,0.0,-9999.0
55,2017,1,5,8,,,117.0,,,,22.0,10077.0,,,220.0,,,,62.0,,,,,0.0,,,,,0.0,-9999.0
56,2017,1,5,9,,,122.0,,,,22.0,10077.0,,,230.0,,,,51.0,,,,,0.0,,,,,0.0,-9999.0
57,2017,1,5,10,,,100.0,,,,22.0,10078.0,,,220.0,,,,46.0,,,,,0.0,,,,,0.0,-9999.0
58,2017,1,5,11,,,111.0,,,,22.0,10073.0,,,230.0,,,,57.0,,,,,0.0,,,,,0.0,-9999.0
59,2017,1,5,12,,,106.0,,,,22.0,10075.0,,,230.0,,,,46.0,,,,,0.0,,,,,0.0,-9999.0
60,2017,1,5,14,,,117.0,,,,28.0,10086.0,,,200.0,,,,57.0,,,,,0.0,,,,,0.0,-9999.0
61,2017,1,5,15,,,144.0,,,,33.0,10088.0,,,220.0,,,,46.0,-9999.0,,,,,0.0,-9999.0,,,,
62,2017,1,5,16,,,189.0,,,,33.0,10089.0,,,210.0,,,,31.0,,,,,0.0,,,,,0.0,-9999.0
63,2017,1,5,17,,,206.0,,,,28.0,10093.0,,,330.0,,,,36.0,,,,,0.0,,,,,0.0,-9999.0
64,2017,1,5,18,,,217.0,,,,28.0,10086.0,,,350.0,,,,62.0,,,,,0.0,,,,,0.0,-9999.0
65,2017,1,5,20,,,117.0,,,-17.0,10078.0,,,,60.0,,,,62.0,,,,,0.0,,,,,0.0,-9999.0
66,2017,1,5,21,,,117.0,,,-22.0,10073.0,,,,50.0,,,,67.0,,,,,0.0,,,,,0.0,-9999.0
67,2017,1,5,22,,,122.0,,,-17.0,10074.0,,,,50.0,,,,67.0,,,,,0.0,,,,,0.0,-9999.0
68,2017,1,6,4,,,-17.0,,,-89.0,10153.0,,,,30.0,,,,41.0,,,,,0.0,,,,,0.0,-9999.0
69,2017,1,6,5,,,-28.0,,-100.0,10154.0,,,,70.0,,,,41.0,,,,,0.0,,,,,0.0,-9999.0,
70,2017,1,6,6,,,-39.0,,-100.0,10150.0,,,,80.0,,,,31.0,,,,,0.0,,,,,0.0,-9999.0,
71,2017,1,6,7,,,-44.0,,-111.0,10163.0,,,,60.0,,,,41.0,,,,,0.0,,,,,0.0,-9999.0,
72,2017,1,6,8,,,-56.0,,-117.0,10170.0,,,,50.0,,,,41.0,,,,,0.0,,,,,0.0,-9999.0,
73,2017,1,6,9,,,-67.0,,-122.0,10185.0,,,,40.0,,,,46.0,,,,,0.0,,,,,0.0,-9999.0,
74,2017,1,6,10,,,-72.0,,-128.0,10181.0,,,,40.0,,,,46.0,,,,,0.0,,,,,0.0,-9999.0,
75,2017,1,6,11,,,-83.0,,-133.0,10186.0,,,,40.0,,,,46.0,,,,,0.0,,,,,0.0,-9999.0,
76,2017,1,6,12,,,-89.0,,-139.0,10191.0,,,,50.0,,,,36.0,,,,,0.0,,,,,0.0,-9999.0,
77,2017,1,6,13,,,-94.0,,-139.0,10197.0,,,,50.0,,,,31.0,,,,,0.0,,,,,0.0,-9999.0,
78,2017,1,6,14,,-100.0,,-139.0,10207.0,,,,50.0,,,,31.0,,,,,0.0,,,,,0.0,-9999.0,,
79,2017,1,6,15,,,-89.0,,-139.0,10219.0,,,,50.0,,,,46.0,,,,,0.0,,,,,0.0,-9999.0,
80,2017,1,6,16,,,-72.0,,-139.0,10227.0,,,,50.0,,,,36.0,,,,,0.0,,,,,0.0,-9999.0,
81,2017,1,6,17,,,-61.0,,-139.0,10243.0,,,,40.0,,,,51.0,,,,,0.0,,,,,0.0,-9999.0,
82,2017,1,6,18,,,-44.0,,-133.0,10249.0,,,350.0,,,,46.0,,,,,0.0,,,,,0.0,-9999.0,,
83,2017,1,6,19,,,-33.0,,-139.0,10249.0,,,330.0,,,,51.0,,,,,0.0,,,,,0.0,-9999.0,,
84,2017,1,6,20,,,-17.0,,-133.0,10249.0,,,360.0,,,,51.0,,,,,2.0,,,,,0.0,-9999.0,,
85,2017,1,6,21,,,-11.0,,-128.0,10256.0,,,360.0,,,,62.0,,,,,2.0,,,,,0.0,-9999.0,,
86,2017,1,6,22,,,,-6.0,,-128.0,10263.0,,,350.0,,,,67.0,,,,,4.0,,,,,0.0,-9999.0,
87,2017,1,6,23,,,-11.0,,-128.0,10274.0,,,340.0,,,,67.0,-9999.0,,,,,0.0,-9999.0,,,,,,
88,2017,1,7,0,,,-28.0,,-122.0,10289.0,,,360.0,,,,62.0,,,,,0.0,,,,,0.0,-9999.0,,
89,2017,1,7,1,,,-39.0,,-128.0,10302.0,,,360.0,,,,41.0,,,,,0.0,,,,,0.0,-9999.0,,
90,2017,1,7,2,,,-56.0,,-128.0,10319.0,,,350.0,,,,31.0,,,,,0.0,,,,,0.0,-9999.0,,
91,2017,1,7,3,,,-67.0,,-128.0,10329.0,,,340.0,,,,21.0,,,,,0.0,,,,,0.0,-9999.0,,
92,2017,1,7,5,,,-72.0,,-128.0,10342.0,,,,80.0,,,,15.0,,,,,0.0,,,,,0.0,-9999.0,
93,2017,1,7,6,,,-72.0,,-117.0,10343.0,,,130.0,,,,21.0,,,,,0.0,,,,,0.0,-9999.0,,
94,2017,1,7,7,,,-72.0,,-122.0,10339.0,,,170.0,,,,26.0,,,,,0.0,,,,,0.0,-9999.0,,
95,2017,1,7,8,,,-78.0,,-122.0,10345.0,,,180.0,,,,21.0,,,,,0.0,,,,,0.0,-9999.0,,
96,2017,1,7,9,,,-94.0,,-122.0,10353.0,,,200.0,,,,26.0,,,,,0.0,,,,,0.0,-9999.0,,
97,2017,1,7,10,,,-89.0,,-122.0,10352.0,,,180.0,,,,31.0,,,,,0.0,,,,,0.0,-9999.0,,
98,2017,1,7,11,,,-94.0,,-122.0,10355.0,,,200.0,,,,21.0,,,,,0.0,,,,,0.0,-9999.0,,
99,2017,1,7,12,,-100.0,,-122.0,10366.0,,,210.0,,,,36.0,,,,,0.0,,,,,0.0,-9999.0,,,
100,2017,1,7,13,,,-89.0,,-122.0,10362.0,,,220.0,,,,36.0,,,,,0.0,,,,,0.0,-9999.0,,
101,2017,1,7,14,,,-83.0,,-117.0,10367.0,,,200.0,,,,36.0,,,,,0.0,,,,,0.0,-9999.0,,
102,2017,1,7,15,,,-67.0,,-111.0,10375.0,,,170.0,,,,21.0,,,,,0.0,,,,,0.0,-9999.0,,
103,2017,1,7,16,,,-33.0,,-106.0,10375.0,,,130.0,,,,26.0,,,,,0.0,,,,,0.0,-9999.0,,
104,2017,1,7,17,,,-11.0,,-122.0,10382.0,-9999.0,,,,31.0,,,,,0.0,,,,,0.0,-9999.0,,,,
105,2017,1,7,18,,,,,6.0,,-117.0,10374.0,,,100.0,,,,36.0,,,,,0.0,,,,,0.0,-9999.0
106,2017,1,7,19,,,,28.0,,-117.0,10354.0,,,100.0,,,,46.0,,,,,0.0,,,,,0.0,-9999.0,
107,2017,1,7,20,,,,50.0,,-122.0,10341.0,,,130.0,,,,41.0,,,,,0.0,,,,,0.0,-9999.0,
108,2017,1,7,21,,,,61.0,,-122.0,10334.0,,,100.0,,,,57.0,,,,,0.0,,,,,0.0,-9999.0,
109,2017,1,7,22,,,,72.0,,-122.0,10323.0,,,110.0,,,,51.0,,,,,0.0,,,,,0.0,-9999.0,
110,2017,1,7,23,,,,72.0,,-133.0,10320.0,,,120.0,,,,51.0,,,,,0.0,,,,,0.0,-9999.0,
111,2017,1,8,0,,,,56.0,,-133.0,10329.0,,,110.0,,,,67.0,,,,,0.0,,,,,0.0,-9999.0,
112,2017,1,8,1,,,,28.0,,-128.0,10332.0,,,120.0,,,,67.0,,,,,0.0,,,,,0.0,-9999.0,
113,2017,1,8,2,,,,17.0,,-128.0,10335.0,,,140.0,,,,72.0,,,,,0.0,,,,,0.0,-9999.0,
114,2017,1,8,3,,,,,6.0,,-122.0,10332.0,,,150.0,,,,82.0,,,,,0.0,,,,,0.0,-9999.0
115,2017,1,8,4,,,,,0.0,,-122.0,10330.0,,,160.0,,,,67.0,,,,,0.0,,,,,0.0,-9999.0
116,2017,1,8,5,,,,,0.0,,-117.0,10333.0,,,150.0,,,,72.0,,,,,0.0,,,,,0.0,-9999.0
117,2017,1,8,6,,,,,0.0,,-117.0,10324.0,,,150.0,,,,77.0,,,,,0.0,,,,,0.0,-9999.0
118,2017,1,8,7,,,,-6.0,,-117.0,10319.0,,,160.0,,,,88.0,,,,,0.0,,,,,0.0,-9999.0,
119,2017,1,8,8,,,-11.0,,-117.0,10312.0,,,160.0,,,,67.0,,,,,0.0,,,,,0.0,-9999.0,,
120,2017,1,8,9,,,-11.0,,-117.0,10306.0,,,150.0,,,,67.0,,,,,0.0,,,,,0.0,-9999.0,,
121,2017,1,8,10,,,-11.0,,-117.0,10301.0,,,160.0,,,,51.0,,,,,0.0,,,,,0.0,-9999.0,,
122,2017,1,8,11,,,-22.0,,-111.0,10303.0,,,150.0,,,,36.0,,,,,0.0,,,,,0.0,-9999.0,,
123,2017,1,8,12,,,-28.0,,-111.0,10298.0,,,160.0,,,,36.0,,,,,0.0,,,,,0.0,-9999.0,,
124,2017,1,8,13,,,-33.0,,-106.0,10297.0,,,160.0,,,,36.0,,,,,0.0,,,,,0.0,-9999.0,,
125,2017,1,8,14,,,-33.0,,-100.0,10289.0,,,170.0,,,,41.0,,,,,0.0,,,,,0.0,-9999.0,,
126,2017,1,8,16,,,,50.0,,,-78.0,10283.0,,,100.0,,,,26.0,,,,,0.0,,,,,0.0,-9999.0
127,2017,1,8,18,,,122.0,,,-61.0,10273.0,,,,60.0,,,,31.0,,,,,0.0,,,,,0.0,-9999.0
128,2017,1,8,19,,,156.0,,,-50.0,10260.0,,,,30.0,,,,36.0,,,,,0.0,,,,,0.0,-9999.0
129,2017,1,8,20,,,167.0,,,-56.0,10245.0,,,,50.0,,,,41.0,,,,,0.0,,,,,0.0,-9999.0
130,2017,1,8,21,,,178.0,,,-56.0,10234.0,,,,40.0,,,,41.0,,,,,0.0,,,,,0.0,-9999.0
131,2017,1,8,22,,,189.0,,,-50.0,10231.0,,,,40.0,,,,51.0,,,,,0.0,,,,,0.0,-9999.0
132,2017,1,8,23,,,189.0,,,-56.0,10232.0,,,,50.0,,,,31.0,,,,,0.0,,,,,0.0,-9999.0
133,2017,1,9,0,,,150.0,,,-44.0,10237.0,,,100.0,,,,26.0,,,,,0.0,,,,,0.0,-9999.0,
134,2017,1,9,2,,,,94.0,,,-44.0,10250.0,,,170.0,,,,46.0,,,,,0.0,,,,,0.0,-9999.0
135,2017,1,9,3,,,,83.0,,,-44.0,10251.0,,,150.0,,,,41.0,,,,,0.0,,,,,0.0,-9999.0
136,2017,1,9,4,,,,78.0,,,-44.0,10244.0,,,180.0,,,,51.0,,,,,0.0,,,,,0.0,-9999.0
137,2017,1,9,5,,,128.0,,,-22.0,10231.0,,,230.0,,,,72.0,,,,,0.0,,,,,0.0,-9999.0,
138,2017,1,9,6,,,122.0,,,-17.0,10226.0,,,230.0,,,,62.0,,,,,0.0,,,,,0.0,-9999.0,
139,2017,1,9,7,,,117.0,,,-17.0,10219.0,,,230.0,,,,51.0,,,,,0.0,-9999.0,-9999.0,,,,,
140,2017,1,9,8,,,128.0,,,,-6.0,10212.0,,,220.0,,,,57.0,,,,,0.0,-9999.0,-9999.0,,,,
141,2017,1,9,9,,,128.0,,,,,0.0,10210.0,,,220.0,,,,57.0,,,,,0.0,-9999.0,-9999.0,,,
142,2017,1,9,10,,,133.0,,,,,6.0,10203.0,,,220.0,,,,51.0,,,,,0.0,-9999.0,-9999.0,,,
143,2017,1,9,11,,,128.0,,,,11.0,10203.0,,,230.0,,,,51.0,,,,,0.0,-9999.0,-9999.0,,,,
144,2017,1,9,12,,,117.0,,,,11.0,10205.0,,,220.0,,,,51.0,,,,,0.0,-9999.0,-9999.0,,,,
145,2017,1,9,13,,,117.0,,,,,6.0,10208.0,,,230.0,,,,57.0,,,,,0.0,-9999.0,-9999.0,,,
146,2017,1,9,14,,,117.0,,,,11.0,10210.0,,,220.0,,,,57.0,,,,,0.0,-9999.0,-9999.0,,,,
147,2017,1,9,15,,,156.0,,,,22.0,10213.0,,,220.0,,,,67.0,,,,,0.0,-9999.0,-9999.0,,,,
148,2017,1,9,16,,,206.0,,,,28.0,10214.0,,,230.0,,,,57.0,,,,,0.0,-9999.0,-9999.0,,,,
149,2017,1,9,17,,,244.0,,,,33.0,10210.0,,,230.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,,,,,,
150,2017,1,9,18,,,267.0,,,,28.0,10190.0,,,250.0,,,,31.0,,,,,0.0,,,,,0.0,-9999.0
151,2017,1,9,19,,,283.0,,,,11.0,10174.0,,,250.0,,,,26.0,,,,,0.0,,,,,0.0,-9999.0
152,2017,1,9,20,,,289.0,,,,,6.0,10157.0,-9999.0,,,,31.0,,,,,0.0,,,,,0.0,-9999.0,
153,2017,1,9,21,,,294.0,,,,11.0,10146.0,,,230.0,,,,36.0,,,,,0.0,,,,,0.0,-9999.0
154,2017,1,9,22,,,294.0,,,,11.0,10136.0,,,210.0,,,,41.0,,,,,0.0,,,,,0.0,-9999.0
155,2017,1,10,5,,,183.0,,,,11.0,10121.0,,,200.0,,,,67.0,,,,,0.0,,,,,0.0,-9999.0
156,2017,1,10,6,,,194.0,,,,11.0,10117.0,,,200.0,,,,57.0,,,,,0.0,,,,,0.0,-9999.0
157,2017,1,10,7,,,178.0,,,,11.0,10112.0,,,220.0,,,,46.0,,,,,0.0,,,,,0.0,-9999.0
158,2017,1,10,17,,,250.0,,,,-6.0,10134.0,,,240.0,,,,72.0,,,,,0.0,,,,,0.0,-9999.0
159,2017,1,10,18,,,272.0,,,-17.0,10128.0,,,260.0,,,,67.0,,,,,0.0,,,,,0.0,-9999.0,
160,2017,1,10,19,,,272.0,,,-17.0,10118.0,,,240.0,,,,67.0,,,,,0.0,,,,,0.0,-9999.0,
161,2017,1,10,20,,,278.0,,,-17.0,10106.0,,,290.0,,,,51.0,,,,,0.0,,,,,0.0,-9999.0,
162,2017,1,10,21,,,283.0,,,-17.0,10104.0,,,320.0,,,,57.0,,,,,0.0,,,,,0.0,-9999.0,
163,2017,1,10,22,,,272.0,,,-11.0,10109.0,,,320.0,,,,77.0,,,,,0.0,,,,,0.0,-9999.0,
164,2017,1,10,23,,,250.0,,,-17.0,10114.0,,,310.0,,,,67.0,,,,,0.0,,,,,0.0,-9999.0,
165,2017,1,11,0,,,217.0,,,-17.0,10117.0,,,290.0,,,,21.0,,,,,0.0,,,,,0.0,-9999.0,
166,2017,1,11,1,,,172.0,,,-17.0,10124.0,,,240.0,,,,15.0,,,,,0.0,,,,,0.0,-9999.0,
167,2017,1,11,2,,,150.0,,,-11.0,10131.0,,,170.0,,,,36.0,,,,,0.0,,,,,0.0,-9999.0,
168,2017,1,11,3,,,161.0,,,,-6.0,10129.0,,,180.0,,,,41.0,,,,,0.0,,,,,0.0,-9999.0
169,2017,1,11,4,,,144.0,,,,-6.0,10128.0,,,190.0,,,,41.0,,,,,0.0,,,,,0.0,-9999.0
170,2017,1,11,5,,,156.0,,,-22.0,10122.0,,,210.0,,,,51.0,,,,,0.0,,,,,0.0,-9999.0,
171,2017,1,11,6,,,144.0,,,-28.0,10116.0,,,220.0,,,,51.0,,,,,0.0,,,,,0.0,-9999.0,
172,2017,1,11,7,,,139.0,,,-28.0,10108.0,,,220.0,,,,57.0,,,,,0.0,,,,,0.0,-9999.0,
173,2017,1,11,8,,,111.0,,,-28.0,10107.0,,,190.0,,,,46.0,,,,,0.0,,,,,0.0,-9999.0,
174,2017,1,11,9,,,144.0,,,-28.0,10096.0,,,210.0,,,,51.0,,,,,0.0,,,,,0.0,-9999.0,
175,2017,1,11,10,,,139.0,,,-28.0,10095.0,,,220.0,,,,67.0,,,,,0.0,,,,,0.0,-9999.0,
176,2017,1,11,11,,,150.0,,,-28.0,10091.0,,,210.0,,,,62.0,,,,,0.0,,,,,0.0,-9999.0,
177,2017,1,11,12,,,122.0,,,-28.0,10091.0,,,220.0,,,,51.0,,,,,0.0,,,,,0.0,-9999.0,
178,2017,1,11,13,,,133.0,,,-17.0,10092.0,,,210.0,,,,62.0,,,,,0.0,,,,,0.0,-9999.0,
179,2017,1,11,14,,,139.0,,,-17.0,10100.0,,,210.0,,,,62.0,,,,,0.0,,,,,0.0,-9999.0,
180,2017,1,11,15,,,156.0,,,-11.0,10104.0,,,220.0,,,,67.0,,,,,0.0,,,,,0.0,-9999.0,
181,2017,1,11,16,,,206.0,,,-17.0,10105.0,,,220.0,,,,67.0,,,,,0.0,,,,,0.0,-9999.0,
182,2017,1,11,17,,,256.0,,,-17.0,10101.0,,,230.0,,,,57.0,,,,,0.0,,,,,0.0,-9999.0,
183,2017,1,11,18,,,278.0,,,-22.0,10091.0,,,240.0,,,,72.0,,,,,0.0,,,,,0.0,-9999.0,
184,2017,1,11,19,,,289.0,,,-33.0,10077.0,,,240.0,,,,77.0,,,,,0.0,,,,,0.0,-9999.0,
185,2017,1,11,20,,,300.0,,,-56.0,10065.0,,,250.0,,,,72.0,,,,,0.0,,,,,0.0,-9999.0,
186,2017,1,11,21,,,300.0,,,-67.0,10058.0,,,270.0,,,,41.0,,,,,0.0,,,,,0.0,-9999.0,
187,2017,1,11,22,,,300.0,,,-61.0,10056.0,,,260.0,,,,26.0,,,,,0.0,,,,,0.0,-9999.0,
188,2017,1,11,23,,,289.0,,,-83.0,10057.0,,,260.0,,,,41.0,,,,,0.0,,,,,0.0,-9999.0,
189,2017,1,12,0,,,261.0,,,-83.0,10064.0,,,290.0,,,,26.0,,,,,0.0,,,,,0.0,-9999.0,
190,2017,1,12,1,,,206.0,,,-72.0,10077.0,,,280.0,,,,26.0,,,,,0.0,,,,,0.0,-9999.0,
191,2017,1,12,2,,,161.0,,,-61.0,10091.0,,,190.0,,,,31.0,,,,,0.0,,,,,0.0,-9999.0,
192,2017,1,12,3,,,156.0,,,-61.0,10097.0,,,120.0,,,,26.0,,,,,0.0,,,,,0.0,-9999.0,
193,2017,1,12,4,,,133.0,,,-44.0,10099.0,,,170.0,,,,41.0,,,,,0.0,,,,,0.0,-9999.0,
194,2017,1,12,5,,,122.0,,,-39.0,10100.0,,,170.0,,,,57.0,,,,,0.0,,,,,0.0,-9999.0,
195,2017,1,12,6,,,133.0,,,,-6.0,10097.0,,,170.0,,,,51.0,,,,,0.0,,,,,0.0,-9999.0
196,2017,1,12,7,,,111.0,,,,,6.0,10097.0,,,180.0,,,,21.0,,,,,0.0,-9999.0,-9999.0,,,
197,2017,1,12,8,,,,83.0,,,-17.0,10101.0,,,240.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,,,,
198,2017,1,12,9,,,111.0,,,-39.0,10102.0,,,220.0,,,,57.0,,,,,0.0,-9999.0,-9999.0,,,,,
199,2017,1,12,10,,,122.0,,,-39.0,10104.0,,,210.0,,,,51.0,,,,,0.0,-9999.0,-9999.0,,,,,
200,2017,1,12,11,,,111.0,,,-39.0,10110.0,,,230.0,,,,51.0,,,,,0.0,-9999.0,-9999.0,,,,,
201,2017,1,12,12,,,117.0,,,-44.0,10112.0,,,240.0,,,,36.0,,,,,0.0,-9999.0,-9999.0,,,,,
202,2017,1,12,13,,,117.0,,,-44.0,10121.0,,,240.0,,,,36.0,,,,,0.0,-9999.0,-9999.0,,,,,
203,2017,1,12,14,,,100.0,,,-39.0,10133.0,,,220.0,,,,51.0,,,,,0.0,-9999.0,-9999.0,,,,,
204,2017,1,12,15,,,100.0,,,-39.0,10145.0,,,200.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,,,,,,
205,2017,1,12,17,,,217.0,,,-28.0,10154.0,,,,30.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,,,,,,
206,2017,1,12,18,,,222.0,,,-22.0,10154.0,,,,90.0,,,,21.0,,,,,0.0,,,,,0.0,-9999.0
207,2017,1,12,19,,,233.0,,,,22.0,10142.0,,,100.0,,,,26.0,,,,,0.0,,,,,0.0,-9999.0
208,2017,1,12,23,,,244.0,,,,33.0,10127.0,,,110.0,,,,57.0,,,,,0.0,,,,,0.0,-9999.0
209,2017,1,13,0,,,217.0,,,,72.0,10133.0,,,130.0,,,,62.0,,,,,0.0,,,,,0.0,-9999.0
210,2017,1,13,1,,,183.0,,,100.0,10142.0,,,130.0,,,,62.0,,,,,0.0,,,,,0.0,-9999.0,
211,2017,1,13,2,,,156.0,,,111.0,10152.0,,,130.0,,,,72.0,,,,,0.0,,,,,0.0,-9999.0,
