,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
0,1,1,1,,,44.0,10083.0,360.0,67.0,-9999.0,0.0,-9999.0,722650-23023-2017
1,1,1,3,,,33.0,10101.0,360.0,41.0,-9999.0,3.0,-9999.0,722650-23023-2017
2,1,1,4,,,56.0,10098.0,140.0,41.0,-9999.0,3.0,-9999.0,722650-23023-2017
3,1,1,7,,94.0,,39.0,,,26.0,-1.0,-9999.0,722650-23023-2017
4,1,2,1,,,44.0,10041.0,150.0,46.0,-9999.0,0.0,-9999.0,722650-23023-2017
5,1,2,3,,,50.0,-9999.0,300.0,-9999.0,,,,722650-23023-2017
6,1,2,4,,,72.0,10092.0,310.0,82.0,-9999.0,8.0,-9999.0,722650-23023-2017
7,1,2,5,,,72.0,10093.0,300.0,62.0,-9999.0,-9999.0,,722650-23023-2017
8,1,6,19,,,,,,-9999.0,,-9999.0,,722650-23023-2017
9,1,6,20,,,,,,-9999.0,,-9999.0,,722650-23023-2017
10,1,6,21,,,,,,,,,,722650-23023-2017
11,1,6,22,,,,,,-9999.0,,-9999.0,,722650-23023-2017
12,1,13,5,,,10176.0,,90.0,31.0,-9999.0,0.0,-9999.0,722650-23023-2017
13,1,15,10,,22.0,,11.0,,,41.0,-1.0,-9999.0,722650-23023-2017
14,1,15,19,,83.0,,67.0,,,36.0,76.0,-9999.0,722650-23023-2017
15,1,15,20,,94.0,,72.0,,,36.0,64.0,-9999.0,722650-23023-2017
16,1,18,19,,,50.0,10171.0,210.0,26.0,-9999.0,0.0,-9999.0,722650-23023-2017
17,1,18,23,,,50.0,10133.0,230.0,31.0,-9999.0,0.0,-9999.0,722650-23023-2017
18,1,21,8,,,17.0,10013.0,220.0,26.0,-9999.0,0.0,-9999.0,722650-23023-2017
19,1,21,23,,,,9973.0,250.0,-9999.0,,-9999.0,,722650-23023-2017
20,1,25,11,,56.0,-67.0,10107.0,320.0,36.0,-9999.0,0.0,-9999.0,722650-23023-2017
21,1,25,13,,61.0,-56.0,10125.0,300.0,31.0,-9999.0,0.0,-9999.0,722650-23023-2017
22,1,25,14,,72.0,-56.0,10135.0,310.0,36.0,-9999.0,0.0,-9999.0,722650-23023-2017
23,1,25,15,,89.0,-50.0,10143.0,300.0,41.0,-9999.0,0.0,-9999.0,722650-23023-2017
24,1,25,16,,,10151.0,,,-9999.0,,-9999.0,,722650-23023-2017
25,1,25,17,,,10153.0,,,-9999.0,,-9999.0,,722650-23023-2017
26,1,25,19,,,10151.0,,,-9999.0,,-9999.0,,722650-23023-2017
27,1,25,20,,,10142.0,,,-9999.0,,-9999.0,,722650-23023-2017
28,1,26,20,,,-9999.0,,15.0,,0.0,0.0,-9999.0,722650-23023-2017
29,1,27,4,,44.0,-78.0,10223.0,100.0,31.0,-9999.0,0.0,-9999.0,722650-23023-2017
30,1,27,23,,33.0,-17.0,10267.0,,,51.0,-1.0,-9999.0,722650-23023-2017
31,1,28,1,,28.0,-22.0,-9999.0,,,26.0,-1.0,-9999.0,722650-23023-2017
32,1,28,2,,17.0,,-6.0,,,36.0,-1.0,-9999.0,722650-23023-2017
33,1,28,3,,11.0,,-6.0,,,41.0,-1.0,-9999.0,722650-23023-2017
34,1,28,13,,-6.0,-22.0,10291.0,270.0,72.0,-9999.0,0.0,-9999.0,722650-23023-2017
35,1,28,14,,-6.0,-22.0,10294.0,260.0,62.0,-9999.0,0.0,-9999.0,722650-23023-2017
36,1,28,15,,-6.0,-22.0,10304.0,280.0,36.0,-9999.0,0.0,-9999.0,722650-23023-2017
37,1,29,18,,,-9999.0,,15.0,,0.0,0.0,-9999.0,722650-23023-2017
38,1,29,21,,,-9999.0,-9999.0,,,,,,722650-23023-2017
39,2,4,4,,50.0,-22.0,10262.0,120.0,62.0,-9999.0,0.0,-9999.0,722650-23023-2017
40,2,4,5,,44.0,-11.0,10256.0,120.0,62.0,-9999.0,0.0,-9999.0,722650-23023-2017
41,2,6,16,,,94.0,10123.0,190.0,41.0,-9999.0,0.0,-9999.0,722650-23023-2017
42,2,12,21,,,-6.0,10234.0,,108.0,-9999.0,0.0,-9999.0,722650-23023-2017
43,2,13,1,,,10234.0,,60.0,98.0,-9999.0,0.0,-9999.0,722650-23023-2017
44,2,13,2,,,10245.0,,70.0,93.0,-9999.0,0.0,-9999.0,722650-23023-2017
45,2,13,3,,,10241.0,,60.0,-9999.0,,-9999.0,,722650-23023-2017
46,2,13,4,,,10227.0,,60.0,-9999.0,,-9999.0,,722650-23023-2017
47,2,13,5,,,10234.0,,60.0,88.0,-9999.0,0.0,-9999.0,722650-23023-2017
48,2,13,15,,39.0,,17.0,,,46.0,36.0,-9999.0,722650-23023-2017
49,2,14,14,,56.0,,28.0,,,36.0,-1.0,-9999.0,722650-23023-2017
50,2,14,21,,67.0,,11.0,,118.0,-9999.0,0.0,-9999.0,722650-23023-2017
51,2,19,21,,,44.0,10093.0,230.0,-9999.0,,,,722650-23023-2017
52,2,19,22,,,83.0,10090.0,190.0,67.0,-9999.0,-9999.0,,722650-23023-2017
53,2,19,23,,,83.0,10087.0,140.0,98.0,-9999.0,-9999.0,,722650-23023-2017
54,2,22,19,,,11.0,10107.0,,0.0,,-9999.0,,722650-23023-2017
55,2,26,21,,,,,,,,,,722650-23023-2017
