,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
0,1,1,1,,,,10272.0,,,,0.0,0.0,070310-99999-2017
1,1,1,2,,,,10265.0,,,,0.0,,070310-99999-2017
2,1,1,3,,,,10254.0,,,,,,070310-99999-2017
3,1,1,4,,,,10245.0,,,,,,070310-99999-2017
4,1,1,5,,,,10234.0,,,,,,070310-99999-2017
5,1,1,6,,,,10225.0,,,,,,070310-99999-2017
6,1,1,7,,-7.0,,-11.0,10219.0,,220.0,,,070310-99999-2017
7,1,1,8,,,0.0,,,-9.0,,57.0,8.0,070310-99999-2017
8,1,1,9,,,3.0,,,-6.0,,51.0,8.0,070310-99999-2017
9,1,1,10,,,5.0,,,-4.0,,46.0,8.0,070310-99999-2017
10,1,1,11,,14.0,,,,1.0,,41.0,8.0,070310-99999-2017
11,1,1,12,,14.0,,,-1.0,10198.0,,,-9999.0,070310-99999-2017
12,1,1,13,,15.0,,,-1.0,10194.0,,,,070310-99999-2017
13,1,1,14,,19.0,,,,4.0,,67.0,8.0,070310-99999-2017
14,1,1,15,,19.0,,,,6.0,,57.0,8.0,070310-99999-2017
15,1,1,16,,17.0,,,,5.0,,51.0,8.0,070310-99999-2017
16,1,1,17,,18.0,,,,6.0,,51.0,8.0,070310-99999-2017
17,1,1,18,,20.0,,,,8.0,,51.0,8.0,070310-99999-2017
18,1,1,19,,20.0,,,10.0,10195.0,,,,070310-99999-2017
19,1,1,20,,20.0,,,,8.0,,51.0,7.0,070310-99999-2017
20,1,1,21,,24.0,,,11.0,10202.0,,,-9999.0,070310-99999-2017
21,1,1,22,,22.0,,,,7.0,,57.0,8.0,070310-99999-2017
22,1,1,23,,21.0,,,,6.0,,51.0,8.0,070310-99999-2017
23,1,2,0,,21.0,,,,6.0,,46.0,8.0,070310-99999-2017
24,1,2,1,,21.0,,,,6.0,,41.0,8.0,070310-99999-2017
25,1,2,2,,21.0,,,,8.0,,10.0,8.0,070310-99999-2017
26,1,2,3,,23.0,,,13.0,10224.0,,5.0,8.0,070310-99999-2017
27,1,2,6,,32.0,,,28.0,10240.0,,26.0,8.0,070310-99999-2017
28,1,2,7,,29.0,,,22.0,10244.0,,26.0,8.0,070310-99999-2017
29,1,2,8,,27.0,,,20.0,10250.0,,21.0,8.0,070310-99999-2017
30,1,2,9,,27.0,,,18.0,10260.0,,26.0,8.0,070310-99999-2017
31,1,2,10,,29.0,,,19.0,10268.0,,21.0,8.0,070310-99999-2017
32,1,2,11,,39.0,,,21.0,10270.0,,21.0,,070310-99999-2017
33,1,2,12,,54.0,,,24.0,10272.0,,31.0,,070310-99999-2017
34,1,2,13,,56.0,,,21.0,10275.0,,41.0,,070310-99999-2017
35,1,2,14,,58.0,,,17.0,10277.0,,36.0,,070310-99999-2017
36,1,2,15,,56.0,,,,8.0,,,,070310-99999-2017
37,1,2,16,,42.0,,,,3.0,,,,070310-99999-2017
38,1,2,17,,19.0,,,-5.0,10291.0,,10.0,,070310-99999-2017
39,1,2,18,,,5.0,,,-6.0,,,,070310-99999-2017
40,1,2,19,,,5.0,,,-2.0,,,,070310-99999-2017
41,1,2,20,,,2.0,,,-8.0,,,,070310-99999-2017
42,1,2,21,,-7.0,,-18.0,10310.0,,,,,070310-99999-2017
43,1,2,23,,,,10314.0,,,,0.0,,070310-99999-2017
44,1,3,1,,-5.0,,-11.0,10311.0,,,,,070310-99999-2017
45,1,3,2,,-5.0,,,-9.0,10314.0,,5.0,,070310-99999-2017
46,1,3,3,,,,10315.0,,,,0.0,,070310-99999-2017
47,1,3,4,,,,10314.0,,,,,,070310-99999-2017
48,1,3,5,,,,10316.0,,,,,,070310-99999-2017
49,1,3,6,,,,10313.0,,,,,,070310-99999-2017
50,1,3,7,,-6.0,,-12.0,10314.0,,270.0,-9999.0,0.0,070310-99999-2017
51,1,3,8,,,,10317.0,,,,,,070310-99999-2017
52,1,3,9,,-5.0,,-11.0,10319.0,,240.0,-9999.0,,070310-99999-2017
53,1,3,10,,24.0,,,,6.0,,26.0,,070310-99999-2017
54,1,3,11,,34.0,,,,4.0,,41.0,,070310-99999-2017
55,1,3,12,,45.0,,,,6.0,,36.0,,070310-99999-2017
56,1,3,13,,51.0,,,10.0,10307.0,,-9999.0,0.0,070310-99999-2017
57,1,3,14,,52.0,,,13.0,10303.0,,-9999.0,0.0,070310-99999-2017
58,1,3,15,,52.0,,,13.0,10298.0,,-9999.0,,070310-99999-2017
59,1,3,16,,39.0,,,,6.0,,36.0,,070310-99999-2017
60,1,3,17,,18.0,,,-1.0,10303.0,,-9999.0,0.0,070310-99999-2017
61,1,3,18,,26.0,,,,0.0,,36.0,,070310-99999-2017
62,1,3,19,,24.0,,,,0.0,,41.0,,070310-99999-2017
63,1,3,20,,23.0,,,-1.0,10298.0,,,,070310-99999-2017
64,1,3,21,,25.0,,,,4.0,,46.0,,070310-99999-2017
65,1,3,22,,31.0,,,,3.0,,51.0,,070310-99999-2017
66,1,3,23,,34.0,,,,4.0,,62.0,,070310-99999-2017
