,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
0,1,1,3,,,78.0,10247.0,160.0,10.0,7.0,-9999.0,-9999.0,590070-99999-2017
1,1,1,6,,,10191.0,,20.0,10.0,6.0,-9999.0,-9999.0,590070-99999-2017
2,1,1,9,,,10170.0,,,,-9999.0,-9999.0,,590070-99999-2017
3,1,1,12,,,10193.0,,,,-9999.0,-9999.0,,590070-99999-2017
4,1,1,18,,,10189.0,,,,-9999.0,,,590070-99999-2017
5,1,1,21,,,10182.0,,,,-9999.0,,,590070-99999-2017
6,1,2,0,,,10204.0,,,,-9999.0,,,590070-99999-2017
7,1,2,3,,,10222.0,,,,-9999.0,-9999.0,,590070-99999-2017
8,1,2,9,,,10186.0,,,,-9999.0,,,590070-99999-2017
9,1,2,21,,,10192.0,,,,-9999.0,,,590070-99999-2017
10,1,3,3,,,10215.0,,,,-9999.0,,,590070-99999-2017
11,1,3,9,,,10173.0,,,,-9999.0,-9999.0,,590070-99999-2017
12,1,3,18,,,10184.0,,,,-9999.0,-9999.0,,590070-99999-2017
13,1,3,21,,,10175.0,,,,-9999.0,-9999.0,,590070-99999-2017
14,1,4,3,,,10203.0,,,,-9999.0,-9999.0,,590070-99999-2017
15,1,4,6,,,10180.0,,,,-9999.0,-9999.0,,590070-99999-2017
16,1,4,9,,,10177.0,,,,-9999.0,-9999.0,,590070-99999-2017
17,1,4,12,,,10189.0,,,,-9999.0,-9999.0,,590070-99999-2017
18,1,4,18,,,10186.0,,,,-9999.0,,,590070-99999-2017
19,1,4,21,,,10165.0,,,,-9999.0,,,590070-99999-2017
20,1,5,3,,,10187.0,,,,-9999.0,-9999.0,,590070-99999-2017
21,1,5,6,,,10153.0,,,,-9999.0,-9999.0,,590070-99999-2017
22,1,5,9,,,10146.0,,,,-9999.0,-9999.0,,590070-99999-2017
23,1,5,12,,,10168.0,,,,-9999.0,-9999.0,,590070-99999-2017
24,1,5,18,,,10154.0,,,,-9999.0,-9999.0,,590070-99999-2017
25,1,5,21,,,10140.0,,,,-9999.0,,,590070-99999-2017
26,1,6,3,,,10160.0,,,,-9999.0,-9999.0,,590070-99999-2017
27,1,6,6,,,10123.0,,,,-9999.0,-9999.0,,590070-99999-2017
28,1,6,9,,,10105.0,,,,-9999.0,-9999.0,,590070-99999-2017
29,1,6,12,,,10130.0,,70.0,10.0,5.0,-9999.0,-9999.0,590070-99999-2017
30,1,6,18,,,96.0,10131.0,160.0,10.0,9.0,-9999.0,-9999.0,590070-99999-2017
31,1,6,21,,98.0,,89.0,,-9999.0,9.0,-9999.0,-9999.0,590070-99999-2017
32,1,7,0,,90.0,,84.0,,-9999.0,6.0,-9999.0,-9999.0,590070-99999-2017
33,1,7,3,,,10147.0,,,,-9999.0,,,590070-99999-2017
34,1,7,6,,,66.0,10098.0,250.0,30.0,6.0,-9999.0,-9999.0,590070-99999-2017
35,1,7,9,,,54.0,10085.0,220.0,30.0,3.0,-9999.0,-9999.0,590070-99999-2017
36,1,7,12,,,86.0,10122.0,320.0,10.0,2.0,-9999.0,-9999.0,590070-99999-2017
37,1,7,18,,97.0,,80.0,,-9999.0,9.0,-9999.0,-9999.0,590070-99999-2017
38,1,7,21,,79.0,,70.0,,-9999.0,9.0,-9999.0,-9999.0,590070-99999-2017
39,1,8,3,,,89.0,10170.0,360.0,10.0,0.0,-9999.0,-9999.0,590070-99999-2017
40,1,8,9,,,38.0,10090.0,220.0,30.0,0.0,-9999.0,-9999.0,590070-99999-2017
41,1,8,18,,,82.0,10124.0,,,-9999.0,-9999.0,,590070-99999-2017
42,1,8,21,,83.0,,71.0,,-9999.0,9.0,-9999.0,-9999.0,590070-99999-2017
43,1,9,3,,,91.0,10158.0,340.0,10.0,0.0,-9999.0,-9999.0,590070-99999-2017
44,1,9,6,,,53.0,10106.0,200.0,40.0,0.0,-9999.0,-9999.0,590070-99999-2017
45,1,9,9,,,79.0,10091.0,200.0,40.0,0.0,-9999.0,-9999.0,590070-99999-2017
46,1,9,12,,,10130.0,,,,-9999.0,-9999.0,,590070-99999-2017
47,1,9,18,,,98.0,10114.0,250.0,10.0,9.0,-9999.0,-9999.0,590070-99999-2017
48,1,10,0,,,86.0,10147.0,,,-9999.0,-9999.0,,590070-99999-2017
49,1,10,3,,,10146.0,,,,-9999.0,-9999.0,,590070-99999-2017
50,1,10,6,,,89.0,10102.0,220.0,20.0,3.0,-9999.0,-9999.0,590070-99999-2017
51,1,10,9,,,10094.0,,,,-9999.0,-9999.0,,590070-99999-2017
52,1,10,12,,,10134.0,,,,-9999.0,-9999.0,,590070-99999-2017
53,1,10,21,,,10118.0,,,,-9999.0,,,590070-99999-2017
54,1,11,3,,,10152.0,,20.0,10.0,8.0,-9999.0,-9999.0,590070-99999-2017
55,1,11,9,,,10126.0,,90.0,20.0,8.0,-9999.0,-9999.0,590070-99999-2017
56,1,14,3,,77.0,,71.0,,-9999.0,8.0,-9999.0,-9999.0,590070-99999-2017
57,1,14,9,,,88.0,10150.0,180.0,20.0,8.0,-9999.0,-9999.0,590070-99999-2017
58,1,14,12,,,87.0,10169.0,140.0,10.0,8.0,-9999.0,-9999.0,590070-99999-2017
59,1,15,21,,77.0,,70.0,,-9999.0,9.0,-9999.0,-9999.0,590070-99999-2017
60,1,16,6,,,90.0,10124.0,250.0,20.0,2.0,-9999.0,-9999.0,590070-99999-2017
61,1,16,9,,,10121.0,,,,-9999.0,-9999.0,,590070-99999-2017
62,1,17,6,,,78.0,10189.0,340.0,10.0,7.0,-9999.0,-9999.0,590070-99999-2017
63,1,17,12,,,89.0,10184.0,140.0,10.0,2.0,-9999.0,-9999.0,590070-99999-2017
64,1,17,18,,69.0,,66.0,,-9999.0,9.0,-9999.0,-9999.0,590070-99999-2017
65,1,17,21,,65.0,,62.0,,-9999.0,9.0,-9999.0,-9999.0,590070-99999-2017
66,1,18,0,,61.0,,60.0,,-9999.0,9.0,-9999.0,-9999.0,590070-99999-2017
67,1,18,6,,,95.0,10158.0,220.0,40.0,2.0,-9999.0,-9999.0,590070-99999-2017
68,1,18,9,,,10135.0,,,,-9999.0,-9999.0,,590070-99999-2017
69,1,18,12,,,10179.0,,,,-9999.0,-9999.0,,590070-99999-2017
70,1,18,18,,89.0,,80.0,,-9999.0,9.0,-9999.0,-9999.0,590070-99999-2017
71,1,19,0,,86.0,,82.0,,-9999.0,8.0,-9999.0,-9999.0,590070-99999-2017
72,1,19,3,,,97.0,10240.0,340.0,10.0,8.0,-9999.0,-9999.0,590070-99999-2017
73,1,19,6,,,10208.0,,20.0,20.0,8.0,-9999.0,-9999.0,590070-99999-2017
74,1,20,3,,72.0,,49.0,,-9999.0,8.0,-9999.0,-9999.0,590070-99999-2017
75,1,22,12,,83.0,,66.0,,-9999.0,3.0,-9999.0,-9999.0,590070-99999-2017
76,1,23,6,,95.0,,79.0,,-9999.0,8.0,-9999.0,-9999.0,590070-99999-2017
77,1,23,9,,,86.0,10209.0,140.0,20.0,8.0,-9999.0,-9999.0,590070-99999-2017
78,1,23,12,,,78.0,10221.0,140.0,10.0,8.0,-9999.0,-9999.0,590070-99999-2017
79,1,23,18,,,76.0,10223.0,160.0,10.0,9.0,-9999.0,-9999.0,590070-99999-2017
80,1,24,0,,,72.0,10225.0,110.0,20.0,8.0,-9999.0,-9999.0,590070-99999-2017
81,1,24,3,,,82.0,10241.0,140.0,10.0,8.0,-9999.0,-9999.0,590070-99999-2017
82,1,24,6,,,82.0,10206.0,220.0,20.0,8.0,-9999.0,-9999.0,590070-99999-2017
83,1,24,9,,,87.0,10201.0,140.0,30.0,8.0,-9999.0,-9999.0,590070-99999-2017
84,1,24,12,,,85.0,10235.0,160.0,20.0,8.0,-9999.0,-9999.0,590070-99999-2017
85,1,25,0,,96.0,,88.0,,-9999.0,8.0,-9999.0,-9999.0,590070-99999-2017
86,1,25,3,,,94.0,10294.0,320.0,10.0,8.0,-9999.0,-9999.0,590070-99999-2017
87,1,25,6,,,90.0,10249.0,,,-9999.0,-9999.0,,590070-99999-2017
88,1,25,12,,,97.0,10251.0,,,-9999.0,-9999.0,,590070-99999-2017
89,1,25,18,,77.0,,73.0,,-9999.0,9.0,-9999.0,-9999.0,590070-99999-2017
90,1,25,21,,83.0,,77.0,,-9999.0,9.0,-9999.0,-9999.0,590070-99999-2017
91,1,26,0,,75.0,,72.0,,-9999.0,9.0,-9999.0,-9999.0,590070-99999-2017
92,1,26,3,,,85.0,10257.0,290.0,10.0,2.0,-9999.0,-9999.0,590070-99999-2017
93,1,26,6,,,65.0,10198.0,250.0,40.0,0.0,-9999.0,-9999.0,590070-99999-2017
94,1,26,9,,,73.0,10161.0,180.0,30.0,0.0,-9999.0,-9999.0,590070-99999-2017
95,1,26,12,,,85.0,10194.0,160.0,20.0,0.0,-9999.0,-9999.0,590070-99999-2017
96,1,26,21,,76.0,,67.0,,-9999.0,9.0,-9999.0,-9999.0,590070-99999-2017
97,1,27,0,,79.0,,70.0,,-9999.0,8.0,-9999.0,-9999.0,590070-99999-2017
98,1,27,3,,,80.0,10248.0,,,-9999.0,-9999.0,,590070-99999-2017
99,1,27,6,,,87.0,10197.0,110.0,10.0,7.0,-9999.0,-9999.0,590070-99999-2017
100,1,27,9,,,63.0,10171.0,220.0,40.0,7.0,-9999.0,-9999.0,590070-99999-2017
101,1,27,12,,,72.0,10186.0,180.0,10.0,6.0,-9999.0,-9999.0,590070-99999-2017
102,1,27,18,,75.0,,61.0,,-9999.0,9.0,-9999.0,-9999.0,590070-99999-2017
103,1,28,3,,,76.0,10148.0,250.0,40.0,0.0,-9999.0,-9999.0,590070-99999-2017
104,1,28,6,,,76.0,10100.0,220.0,20.0,0.0,-9999.0,-9999.0,590070-99999-2017
105,1,28,9,,,85.0,10077.0,200.0,40.0,0.0,-9999.0,-9999.0,590070-99999-2017
106,1,28,12,,,94.0,10119.0,200.0,20.0,0.0,-9999.0,-9999.0,590070-99999-2017
107,1,28,18,,,86.0,10108.0,360.0,10.0,9.0,-9999.0,-9999.0,590070-99999-2017
108,1,28,21,,92.0,,76.0,,-9999.0,9.0,-9999.0,-9999.0,590070-99999-2017
109,1,29,0,,85.0,,71.0,,-9999.0,0.0,-9999.0,-9999.0,590070-99999-2017
110,1,29,6,,,72.0,10111.0,340.0,20.0,2.0,-9999.0,-9999.0,590070-99999-2017
111,1,29,12,,,10166.0,,20.0,30.0,6.0,-9999.0,-9999.0,590070-99999-2017
112,1,29,18,,,88.0,10172.0,360.0,20.0,9.0,-9999.0,-9999.0,590070-99999-2017
113,1,29,21,,,89.0,10167.0,360.0,10.0,9.0,-9999.0,-9999.0,590070-99999-2017
114,1,30,3,,,97.0,10222.0,110.0,10.0,8.0,-9999.0,-9999.0,590070-99999-2017
115,1,30,9,,,10159.0,,,,-9999.0,-9999.0,,590070-99999-2017
