,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
0,1,1,1,,62.0,,54.0,10168.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
1,1,1,2,,62.0,,55.0,10156.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
2,1,1,3,,62.0,,56.0,10151.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
3,1,1,4,,47.0,,39.0,10154.0,41.0,-9999.0,-9999.0,-9999.0,033440-99999-2017
4,1,1,5,,38.0,,29.0,10160.0,41.0,-9999.0,-9999.0,-9999.0,033440-99999-2017
5,1,1,6,,29.0,,21.0,10167.0,67.0,-9999.0,-9999.0,-9999.0,033440-99999-2017
6,1,1,7,,23.0,,17.0,10172.0,51.0,-9999.0,-9999.0,-9999.0,033440-99999-2017
7,1,1,8,,24.0,,17.0,10176.0,51.0,-9999.0,-9999.0,-9999.0,033440-99999-2017
8,1,1,9,,28.0,,18.0,10181.0,41.0,-9999.0,-9999.0,-9999.0,033440-99999-2017
9,1,1,10,,29.0,,18.0,10190.0,51.0,-9999.0,-9999.0,-9999.0,033440-99999-2017
10,1,1,11,,27.0,,12.0,10195.0,62.0,-9999.0,-9999.0,-9999.0,033440-99999-2017
11,1,1,13,,27.0,,,1.0,51.0,-9999.0,-9999.0,-9999.0,033440-99999-2017
12,1,1,14,,24.0,,-4.0,10209.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
13,1,1,15,,17.0,,10211.0,,-9999.0,-9999.0,,,033440-99999-2017
14,1,1,16,,17.0,,10219.0,,-9999.0,-9999.0,,,033440-99999-2017
15,1,1,17,,12.0,,10228.0,,-9999.0,-9999.0,,,033440-99999-2017
16,1,1,18,,19.0,,,0.0,51.0,-9999.0,-9999.0,-9999.0,033440-99999-2017
17,1,1,19,,15.0,,,3.0,41.0,-9999.0,-9999.0,-9999.0,033440-99999-2017
18,1,1,20,,14.0,,,5.0,41.0,-9999.0,-9999.0,-9999.0,033440-99999-2017
19,1,1,21,,11.0,,,2.0,,41.0,-9999.0,-9999.0,033440-99999-2017
20,1,1,22,,14.0,,,8.0,,51.0,-9999.0,-9999.0,033440-99999-2017
21,1,1,23,,17.0,,13.0,10276.0,51.0,-9999.0,-9999.0,-9999.0,033440-99999-2017
22,1,2,1,,11.0,,-1.0,10288.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
23,1,2,2,,15.0,,-5.0,10289.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
24,1,2,3,,11.0,,-7.0,10296.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
25,1,2,4,,,8.0,,-7.0,15.0,-9999.0,-9999.0,-9999.0,033440-99999-2017
26,1,2,5,,,8.0,-13.0,10299.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
27,1,2,6,,,6.0,-16.0,10303.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
28,1,2,7,,,2.0,-17.0,10302.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
29,1,2,8,,-3.0,,10310.0,,-9999.0,-9999.0,,,033440-99999-2017
30,1,2,9,,-5.0,,10315.0,,-9999.0,-9999.0,,,033440-99999-2017
31,1,2,10,,,1.0,-30.0,10314.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
32,1,2,11,,10.0,,10315.0,,-9999.0,-9999.0,,,033440-99999-2017
33,1,2,12,,13.0,,10307.0,,-9999.0,,,,033440-99999-2017
34,1,2,13,,19.0,,10302.0,,-9999.0,-9999.0,,,033440-99999-2017
35,1,2,14,,20.0,,10300.0,,-9999.0,-9999.0,,,033440-99999-2017
36,1,2,15,,17.0,,10300.0,,-9999.0,-9999.0,,,033440-99999-2017
37,1,2,16,,,8.0,-22.0,10301.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
38,1,2,17,,,6.0,-25.0,10302.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
39,1,2,18,,10.0,,10300.0,,-9999.0,-9999.0,,,033440-99999-2017
40,1,2,19,,,7.0,-21.0,10299.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
41,1,2,20,,,5.0,-17.0,10300.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
42,1,2,21,,,6.0,-14.0,10298.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
43,1,2,22,,,4.0,-14.0,10297.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
44,1,2,23,,16.0,,-4.0,10293.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
45,1,3,1,,24.0,,11.0,10282.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
46,1,3,2,,28.0,,20.0,10275.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
47,1,3,3,,35.0,,25.0,10267.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
48,1,3,4,,39.0,,26.0,10258.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
49,1,3,5,,41.0,,24.0,10252.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
50,1,3,6,,43.0,,26.0,10254.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
51,1,3,7,,45.0,,24.0,10252.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
52,1,3,8,,45.0,,29.0,10258.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
53,1,3,9,,47.0,,31.0,10255.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
54,1,3,10,,47.0,,31.0,10253.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
55,1,3,11,,47.0,,35.0,10250.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
56,1,3,13,,49.0,,38.0,10235.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
57,1,3,14,,49.0,,38.0,10230.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
58,1,3,15,,50.0,,38.0,10222.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
59,1,3,16,,51.0,,36.0,10221.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
60,1,3,17,,50.0,,34.0,10225.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
61,1,3,18,,53.0,,31.0,10224.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
62,1,3,19,,56.0,,34.0,10224.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
63,1,3,20,,57.0,,39.0,10225.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
64,1,3,21,,57.0,,44.0,10220.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
65,1,3,22,,58.0,,46.0,10219.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
66,1,3,23,,58.0,,48.0,10217.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
67,1,4,1,,57.0,,51.0,10216.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
68,1,4,2,,60.0,,54.0,10215.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
69,1,4,3,,61.0,,56.0,10218.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
70,1,4,4,,63.0,,55.0,10218.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
71,1,4,5,,60.0,,50.0,10219.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
72,1,4,6,,60.0,,50.0,10222.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
73,1,4,7,,51.0,,31.0,10227.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
74,1,4,8,,53.0,,29.0,10236.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
75,1,4,9,,45.0,,24.0,10247.0,-9999.0,-9999.0,-9999.0,,033440-99999-2017
