,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
0,1,1,1,,10.0,-10.0,-9999.0,,,-9999.0,-9999.0,,402720-99999-2017
1,1,1,2,,,,-10.0,-9999.0,,,0.0,-9999.0,402720-99999-2017
2,1,1,4,,10.0,-10.0,-9999.0,,,-9999.0,,,402720-99999-2017
3,1,1,5,,10.0,,,0.0,,-9999.0,-9999.0,-9999.0,402720-99999-2017
4,1,1,10,,90.0,,40.0,-9999.0,31.0,0.0,-9999.0,-9999.0,402720-99999-2017
5,1,1,11,,,20.0,-9999.0,,-9999.0,,,,402720-99999-2017
6,1,1,12,,,10223.0,,,,-9999.0,,,402720-99999-2017
7,1,1,13,,,-9999.0,,,-9999.0,,,,402720-99999-2017
8,1,1,14,,,-9999.0,,,-9999.0,,,,402720-99999-2017
9,1,1,15,,98.0,,-7.0,10228.0,21.0,2.0,-9999.0,-9999.0,402720-99999-2017
10,1,1,16,,80.0,-20.0,-9999.0,,,-9999.0,,,402720-99999-2017
11,1,1,17,,60.0,-10.0,-9999.0,,21.0,,,,402720-99999-2017
12,1,1,18,,54.0,,-8.0,10242.0,,,0.0,-9999.0,402720-99999-2017
13,1,1,19,,40.0,,,0.0,,-9999.0,,,402720-99999-2017
14,1,1,20,,20.0,-10.0,-9999.0,,,-9999.0,,,402720-99999-2017
15,1,1,22,,10.0,-10.0,-9999.0,,-9999.0,,,,402720-99999-2017
16,1,1,23,,10.0,-10.0,-9999.0,,-9999.0,,,,402720-99999-2017
17,1,2,0,,12.0,-10.0,10230.0,,,,,0.0,402720-99999-2017
18,1,2,1,,,-9999.0,,,,,,,402720-99999-2017
19,1,2,2,,,-9999.0,,,,,,,402720-99999-2017
20,1,2,3,,-8.0,-22.0,10232.0,,,,,0.0,402720-99999-2017
21,1,2,4,,,-9999.0,,,,,0.0,-9999.0,402720-99999-2017
22,1,2,5,,,-9999.0,,,,,0.0,-9999.0,402720-99999-2017
23,1,2,7,,40.0,,20.0,-9999.0,,-9999.0,-9999.0,,402720-99999-2017
24,1,2,8,,60.0,,20.0,-9999.0,,-9999.0,-9999.0,,402720-99999-2017
25,1,2,9,,84.0,,40.0,10248.0,21.0,3.0,-9999.0,-9999.0,402720-99999-2017
26,1,2,10,,90.0,,40.0,-9999.0,31.0,,,,402720-99999-2017
27,1,2,11,,,30.0,-9999.0,,-9999.0,,,,402720-99999-2017
28,1,2,12,,,17.0,10236.0,,,-9999.0,-9999.0,,402720-99999-2017
29,1,2,13,,,10.0,-9999.0,,-9999.0,,,,402720-99999-2017
30,1,2,14,,,,0.0,-9999.0,51.0,0.0,-9999.0,-9999.0,402720-99999-2017
31,1,2,15,,82.0,,-1.0,10249.0,31.0,4.0,-9999.0,-9999.0,402720-99999-2017
32,1,2,16,,70.0,,10.0,-9999.0,31.0,0.0,-9999.0,-9999.0,402720-99999-2017
33,1,2,17,,70.0,,20.0,-9999.0,21.0,0.0,-9999.0,-9999.0,402720-99999-2017
34,1,2,18,,70.0,,18.0,10261.0,21.0,5.0,-9999.0,-9999.0,402720-99999-2017
35,1,2,19,,70.0,,20.0,-9999.0,31.0,0.0,-9999.0,-9999.0,402720-99999-2017
36,1,2,20,,60.0,,20.0,-9999.0,21.0,0.0,-9999.0,-9999.0,402720-99999-2017
37,1,2,21,,60.0,,19.0,10257.0,21.0,4.0,-9999.0,-9999.0,402720-99999-2017
38,1,2,22,,60.0,,20.0,-9999.0,21.0,0.0,-9999.0,-9999.0,402720-99999-2017
39,1,2,23,,60.0,,20.0,-9999.0,21.0,0.0,-9999.0,-9999.0,402720-99999-2017
40,1,3,3,,28.0,,,8.0,,,3.0,-9999.0,402720-99999-2017
41,1,3,4,,30.0,,10.0,-9999.0,21.0,0.0,-9999.0,-9999.0,402720-99999-2017
42,1,3,5,,20.0,,,0.0,,,0.0,-9999.0,402720-99999-2017
43,1,3,7,,60.0,,10.0,-9999.0,,-9999.0,-9999.0,,402720-99999-2017
44,1,3,8,,80.0,,40.0,-9999.0,,-9999.0,-9999.0,,402720-99999-2017
45,1,3,9,,,36.0,10267.0,,,-9999.0,-9999.0,,402720-99999-2017
46,1,3,10,,,40.0,-9999.0,,-9999.0,,,,402720-99999-2017
47,1,3,11,,,30.0,-9999.0,,-9999.0,,,,402720-99999-2017
48,1,3,12,,,30.0,10243.0,,,-9999.0,-9999.0,,402720-99999-2017
49,1,3,13,,,40.0,-9999.0,,-9999.0,,,,402720-99999-2017
50,1,3,14,,,40.0,-9999.0,,-9999.0,,,,402720-99999-2017
51,1,3,15,,84.0,,29.0,10253.0,31.0,6.0,-9999.0,-9999.0,402720-99999-2017
52,1,3,16,,80.0,,30.0,-9999.0,31.0,,,,402720-99999-2017
53,1,3,17,,60.0,,30.0,-9999.0,26.0,,,,402720-99999-2017
54,1,3,19,,50.0,,30.0,-9999.0,,,0.0,-9999.0,402720-99999-2017
55,1,3,20,,30.0,,20.0,-9999.0,,,0.0,-9999.0,402720-99999-2017
56,1,3,21,,32.0,,17.0,10253.0,,,0.0,-9999.0,402720-99999-2017
57,1,3,22,,30.0,,10.0,-9999.0,,,0.0,-9999.0,402720-99999-2017
58,1,3,23,,10.0,,,0.0,,,,0.0,402720-99999-2017
59,1,4,0,,10.0,,,2.0,,,2.0,-9999.0,402720-99999-2017
60,1,4,1,,10.0,,,0.0,,-9999.0,-9999.0,-9999.0,402720-99999-2017
61,1,4,2,,10.0,,,0.0,,-9999.0,-9999.0,-9999.0,402720-99999-2017
62,1,4,3,,,,,,,,,0.0,402720-99999-2017
63,1,4,4,,,-9999.0,,,,-9999.0,-9999.0,,402720-99999-2017
64,1,4,5,,,-9999.0,,,,-9999.0,-9999.0,,402720-99999-2017
65,1,4,6,,12.0,,,1.0,,,,6.0,402720-99999-2017
66,1,4,7,,30.0,,10.0,-9999.0,21.0,,,,402720-99999-2017
67,1,4,8,,50.0,,20.0,-9999.0,21.0,,,,402720-99999-2017
68,1,4,11,,,50.0,-9999.0,,-9999.0,,,,402720-99999-2017
69,1,4,12,,,38.0,10237.0,,,-9999.0,-9999.0,,402720-99999-2017
70,1,4,13,,,30.0,-9999.0,,-9999.0,,,,402720-99999-2017
71,1,4,14,,,40.0,-9999.0,,-9999.0,,,,402720-99999-2017
72,1,4,15,,94.0,,41.0,10250.0,31.0,5.0,-9999.0,-9999.0,402720-99999-2017
73,1,4,16,,80.0,,40.0,-9999.0,21.0,,,,402720-99999-2017
74,1,4,17,,70.0,,40.0,-9999.0,15.0,,,,402720-99999-2017
75,1,4,18,,74.0,,40.0,10267.0,21.0,5.0,-9999.0,-9999.0,402720-99999-2017
76,1,4,19,,60.0,,30.0,-9999.0,,-9999.0,-9999.0,,402720-99999-2017
77,1,4,20,,40.0,,30.0,-9999.0,,-9999.0,-9999.0,,402720-99999-2017
78,1,4,22,,40.0,,30.0,-9999.0,,,0.0,-9999.0,402720-99999-2017
79,1,5,1,,10.0,-10.0,-9999.0,,21.0,0.0,-9999.0,-9999.0,402720-99999-2017
80,1,5,2,,,,-10.0,-9999.0,,,0.0,-9999.0,402720-99999-2017
81,1,5,3,,-8.0,-20.0,10268.0,,,,,0.0,402720-99999-2017
82,1,5,6,,26.0,,13.0,10278.0,,,2.0,-9999.0,402720-99999-2017
83,1,5,7,,50.0,,20.0,-9999.0,31.0,0.0,-9999.0,-9999.0,402720-99999-2017
84,1,5,8,,70.0,,30.0,-9999.0,31.0,0.0,-9999.0,-9999.0,402720-99999-2017
85,1,5,9,,,27.0,10261.0,,,-9999.0,-9999.0,,402720-99999-2017
86,1,5,10,,,,0.0,-9999.0,62.0,0.0,-9999.0,-9999.0,402720-99999-2017
87,1,5,11,,,,0.0,-9999.0,41.0,0.0,-9999.0,-9999.0,402720-99999-2017
88,1,5,12,,,10240.0,,,,-9999.0,,,402720-99999-2017
89,1,5,13,,,-9999.0,,,,-9999.0,,,402720-99999-2017
90,1,5,14,,,-9999.0,,,,-9999.0,,,402720-99999-2017
91,1,5,15,,,-2.0,10243.0,,,-9999.0,-9999.0,,402720-99999-2017
92,1,5,16,,,-9999.0,,,,-9999.0,,,402720-99999-2017
93,1,5,17,,,-9999.0,,,,-9999.0,-9999.0,,402720-99999-2017
94,1,5,18,,90.0,-23.0,10254.0,,57.0,6.0,-9999.0,-9999.0,402720-99999-2017
95,1,5,19,,90.0,-20.0,-9999.0,,,-9999.0,-9999.0,,402720-99999-2017
96,1,5,20,,80.0,-10.0,-9999.0,,,-9999.0,-9999.0,,402720-99999-2017
97,1,5,21,,78.0,-13.0,10239.0,,,-9999.0,-9999.0,,402720-99999-2017
98,1,5,22,,70.0,-30.0,-9999.0,,,-9999.0,-9999.0,,402720-99999-2017
99,1,5,23,,70.0,-40.0,-9999.0,,,-9999.0,-9999.0,,402720-99999-2017
100,1,6,0,,64.0,-34.0,10223.0,,,-9999.0,-9999.0,,402720-99999-2017
101,1,6,1,,60.0,-30.0,-9999.0,,,-9999.0,-9999.0,,402720-99999-2017
102,1,6,2,,60.0,-30.0,-9999.0,,,-9999.0,-9999.0,,402720-99999-2017
103,1,6,3,,50.0,-32.0,10216.0,,57.0,5.0,-9999.0,-9999.0,402720-99999-2017
104,1,6,4,,40.0,-30.0,-9999.0,,57.0,0.0,-9999.0,-9999.0,402720-99999-2017
105,1,6,5,,40.0,-30.0,-9999.0,,72.0,0.0,-9999.0,-9999.0,402720-99999-2017
106,1,6,6,,50.0,-26.0,10217.0,,31.0,3.0,-9999.0,-9999.0,402720-99999-2017
107,1,6,7,,70.0,-20.0,-9999.0,,,-9999.0,-9999.0,,402720-99999-2017
108,1,6,8,,90.0,-20.0,-9999.0,,,-9999.0,-9999.0,,402720-99999-2017
109,1,6,9,,96.0,-20.0,10210.0,,,-9999.0,-9999.0,,402720-99999-2017
110,1,6,10,,,-9999.0,,,,-9999.0,,,402720-99999-2017
111,1,6,11,,,-9999.0,,,,-9999.0,-9999.0,,402720-99999-2017
112,1,6,12,,,10175.0,,,,-9999.0,-9999.0,,402720-99999-2017
113,1,6,13,,,,0.0,-9999.0,,,0.0,-9999.0,402720-99999-2017
114,1,6,14,,,,0.0,-9999.0,,,0.0,-9999.0,402720-99999-2017
115,1,6,15,,,,1.0,10169.0,,,0.0,-9999.0,402720-99999-2017
116,1,6,16,,90.0,,,0.0,,,,0.0,402720-99999-2017
117,1,6,17,,80.0,,,0.0,,,,0.0,402720-99999-2017
118,1,6,18,,84.0,,-4.0,10185.0,,,0.0,-9999.0,402720-99999-2017
119,1,6,19,,70.0,-10.0,-9999.0,,,-9999.0,-9999.0,,402720-99999-2017
120,1,6,20,,70.0,,,0.0,,,0.0,-9999.0,402720-99999-2017
121,1,6,21,,84.0,,,3.0,,,0.0,-9999.0,402720-99999-2017
122,1,6,22,,40.0,,,0.0,,,0.0,-9999.0,402720-99999-2017
123,1,6,23,,40.0,-10.0,-9999.0,,26.0,0.0,-9999.0,-9999.0,402720-99999-2017
124,1,7,0,,26.0,,,0.0,,,0.0,-9999.0,402720-99999-2017
125,1,7,1,,30.0,,,0.0,,,0.0,-9999.0,402720-99999-2017
126,1,7,2,,30.0,,,0.0,,,0.0,-9999.0,402720-99999-2017
127,1,7,3,,,,,-2.0,,,0.0,-9999.0,402720-99999-2017
128,1,7,4,,,,-20.0,-9999.0,15.0,0.0,-9999.0,-9999.0,402720-99999-2017
129,1,7,5,,,,-20.0,-9999.0,21.0,0.0,-9999.0,-9999.0,402720-99999-2017
130,1,7,6,,20.0,,,4.0,,,,0.0,402720-99999-2017
131,1,7,7,,30.0,,,0.0,,,0.0,-9999.0,402720-99999-2017
132,1,7,8,,90.0,,20.0,-9999.0,21.0,0.0,-9999.0,-9999.0,402720-99999-2017
133,1,7,9,,,20.0,10193.0,,,-9999.0,-9999.0,,402720-99999-2017
134,1,7,10,,,10.0,-9999.0,,,-9999.0,-9999.0,,402720-99999-2017
135,1,7,11,,,10.0,-9999.0,,,-9999.0,-9999.0,,402720-99999-2017
136,1,7,12,,,,0.0,10169.0,82.0,0.0,-9999.0,-9999.0,402720-99999-2017
137,1,7,13,,,,0.0,-9999.0,62.0,0.0,-9999.0,-9999.0,402720-99999-2017
