,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
0,1,1,2,,,,,,,,,,725525-94949-2017
1,1,1,14,,,10143.0,,,-9999.0,,-9999.0,,725525-94949-2017
2,1,1,15,,,10143.0,,,-9999.0,,-9999.0,,725525-94949-2017
3,1,1,19,,22.0,-61.0,10121.0,150.0,62.0,-9999.0,0.0,-9999.0,725525-94949-2017
4,1,1,20,,28.0,-56.0,10112.0,160.0,46.0,-9999.0,0.0,-9999.0,725525-94949-2017
5,1,1,21,,22.0,-50.0,10105.0,130.0,46.0,-9999.0,0.0,-9999.0,725525-94949-2017
6,1,1,22,,22.0,-50.0,10099.0,120.0,51.0,-9999.0,0.0,-9999.0,725525-94949-2017
7,1,1,23,,17.0,-56.0,10099.0,110.0,62.0,-9999.0,0.0,-9999.0,725525-94949-2017
8,1,2,0,,17.0,-61.0,10103.0,110.0,51.0,-9999.0,0.0,-9999.0,725525-94949-2017
9,1,2,1,,17.0,-67.0,10099.0,120.0,51.0,-9999.0,0.0,-9999.0,725525-94949-2017
10,1,2,2,,17.0,-61.0,10104.0,100.0,41.0,-9999.0,0.0,-9999.0,725525-94949-2017
11,1,2,5,,11.0,-44.0,10102.0,100.0,46.0,-9999.0,0.0,-9999.0,725525-94949-2017
12,1,2,6,,17.0,-39.0,10102.0,110.0,41.0,-9999.0,0.0,-9999.0,725525-94949-2017
13,1,2,7,,17.0,-28.0,10099.0,120.0,31.0,-9999.0,0.0,-9999.0,725525-94949-2017
14,1,2,8,,22.0,-22.0,10088.0,120.0,41.0,-9999.0,0.0,-9999.0,725525-94949-2017
15,1,2,9,,17.0,-22.0,10092.0,130.0,57.0,-9999.0,0.0,-9999.0,725525-94949-2017
16,1,2,10,,17.0,-17.0,10093.0,120.0,57.0,-9999.0,0.0,-9999.0,725525-94949-2017
17,1,3,2,,,-9999.0,,,-9999.0,,-9999.0,,725525-94949-2017
18,1,3,3,,,10181.0,,,-9999.0,,-9999.0,,725525-94949-2017
19,1,3,4,,,10193.0,,,,,,,725525-94949-2017
20,1,3,5,,,10195.0,,,,,,,725525-94949-2017
21,1,3,6,,,10207.0,,,,,,,725525-94949-2017
22,1,3,7,,,,,,,,,,725525-94949-2017
23,1,3,11,,-156.0,,340.0,124.0,,0.0,0.0,-9999.0,725525-94949-2017
24,1,3,15,,-161.0,,350.0,,,,,,725525-94949-2017
25,1,3,16,,-161.0,,350.0,124.0,,,,,725525-94949-2017
26,1,3,17,,-161.0,,350.0,,,,,,725525-94949-2017
27,1,3,18,,,,,,-9999.0,,-9999.0,,725525-94949-2017
28,1,3,19,,,,,,-9999.0,,-9999.0,,725525-94949-2017
29,1,3,20,,,,,,,,,,725525-94949-2017
30,1,4,8,,-189.0,,360.0,,,,,,725525-94949-2017
31,1,4,9,,-189.0,,360.0,,,,,,725525-94949-2017
32,1,4,10,,-189.0,,350.0,,,,,,725525-94949-2017
33,1,4,11,,-178.0,,340.0,,,,,,725525-94949-2017
34,1,4,12,,-161.0,,350.0,,,,-1.0,,725525-94949-2017
35,1,4,13,,-161.0,,350.0,,,,,,725525-94949-2017
36,1,4,14,,-161.0,,360.0,,,,,,725525-94949-2017
37,1,4,15,,-161.0,,360.0,,,,,,725525-94949-2017
38,1,4,16,,-161.0,,360.0,,,,,,725525-94949-2017
39,1,4,17,,-172.0,,,,,,,,725525-94949-2017
40,1,4,18,,-167.0,,350.0,,,,,-1.0,725525-94949-2017
41,1,4,19,,-167.0,,360.0,,,,,,725525-94949-2017
42,1,4,20,,-172.0,,,,,,,,725525-94949-2017
43,1,4,21,,-167.0,,,,,,,,725525-94949-2017
44,1,4,22,,-156.0,,,,,,,,725525-94949-2017
45,1,4,23,,-156.0,,,,,,,,725525-94949-2017
46,1,5,0,,-150.0,,,,,,,-1.0,725525-94949-2017
47,1,5,1,,-150.0,,,,,,,,725525-94949-2017
48,1,5,2,,-150.0,,,,,,,,725525-94949-2017
49,1,5,3,,-150.0,,340.0,,,,,,725525-94949-2017
50,1,5,4,,-150.0,,350.0,,,,,,725525-94949-2017
51,1,5,5,,-172.0,,330.0,,,,,,725525-94949-2017
52,1,5,9,,-161.0,,320.0,,,,,,725525-94949-2017
53,1,5,11,,-178.0,,350.0,,,,,,725525-94949-2017
54,1,5,12,,-189.0,,340.0,,,,,,725525-94949-2017
55,1,5,13,,-189.0,,320.0,,,,,,725525-94949-2017
56,1,5,14,,-189.0,,310.0,,,,,,725525-94949-2017
57,1,5,15,,-206.0,,320.0,,,,,,725525-94949-2017
58,1,5,21,,-172.0,,330.0,,,,,,725525-94949-2017
59,1,7,23,,,-9999.0,,21.0,,0.0,0.0,-9999.0,725525-94949-2017
60,1,8,12,,-133.0,,150.0,,,,,,725525-94949-2017
61,1,8,14,,,,,,,,,,725525-94949-2017
62,1,8,15,,,,,,,,,,725525-94949-2017
63,1,9,8,,,,,,,,,,725525-94949-2017
64,1,9,10,,,,,,-9999.0,,-9999.0,,725525-94949-2017
65,1,9,12,,,,,,,,,,725525-94949-2017
66,1,9,13,,,,,,,,,,725525-94949-2017
67,1,10,14,,,10049.0,,,,,,,725525-94949-2017
68,1,11,12,,28.0,-56.0,10012.0,180.0,31.0,-9999.0,0.0,-9999.0,725525-94949-2017
69,1,11,15,,,,,,,,,,725525-94949-2017
70,1,11,16,,,,,,,,,,725525-94949-2017
71,1,12,2,,,,,,-9999.0,,-9999.0,,725525-94949-2017
72,1,12,3,,,,,,-9999.0,,-9999.0,,725525-94949-2017
73,1,12,6,,-150.0,,360.0,,,,,,725525-94949-2017
74,1,12,7,,-156.0,,360.0,,,,-1.0,-9999.0,725525-94949-2017
75,1,12,16,,-156.0,,320.0,,,,,,725525-94949-2017
76,1,12,18,,,,,,,,,,725525-94949-2017
77,1,13,13,,-139.0,,,,,,,,725525-94949-2017
78,1,13,14,,-139.0,,,,,,,,725525-94949-2017
79,1,13,15,,-139.0,,,,,,,,725525-94949-2017
80,1,13,16,,,,,,-9999.0,,-9999.0,,725525-94949-2017
81,1,13,17,,,,,,,,,,725525-94949-2017
82,1,13,18,,,,,,-9999.0,,-9999.0,,725525-94949-2017
83,1,13,19,,,,,,-9999.0,,-9999.0,,725525-94949-2017
84,1,13,20,,,,,,-9999.0,,-9999.0,,725525-94949-2017
85,1,13,21,,,,,,-9999.0,,-9999.0,,725525-94949-2017
86,1,15,4,,-6.0,-83.0,10316.0,160.0,21.0,-9999.0,0.0,-9999.0,725525-94949-2017
87,1,15,5,,,10315.0,,,-9999.0,,-9999.0,,725525-94949-2017
88,1,15,6,,,10310.0,,,-9999.0,,-9999.0,,725525-94949-2017
89,1,15,7,,,10303.0,,,-9999.0,,-9999.0,,725525-94949-2017
90,1,15,8,,,10291.0,,,-9999.0,,-9999.0,,725525-94949-2017
91,1,15,9,,,10287.0,,,-9999.0,,-9999.0,,725525-94949-2017
92,1,15,13,,,10280.0,,,-9999.0,,-9999.0,,725525-94949-2017
93,1,15,14,,,10276.0,,,-9999.0,,-9999.0,,725525-94949-2017
94,1,15,15,,,10272.0,,,-9999.0,,-9999.0,,725525-94949-2017
95,1,15,16,,,10275.0,,,-9999.0,,,,725525-94949-2017
96,1,15,17,,,10275.0,,,-9999.0,,-9999.0,,725525-94949-2017
97,1,15,19,,,10241.0,,,-9999.0,,-9999.0,,725525-94949-2017
98,1,15,20,,,10234.0,,,-9999.0,,,,725525-94949-2017
99,1,15,21,,,10227.0,,,-9999.0,,,,725525-94949-2017
100,1,15,22,,,10224.0,,,-9999.0,,-9999.0,,725525-94949-2017
101,1,15,23,,,10222.0,,,-9999.0,,,,725525-94949-2017
102,1,16,1,,,10218.0,,80.0,31.0,-9999.0,0.0,-9999.0,725525-94949-2017
103,1,16,2,,,10215.0,,,-9999.0,,-9999.0,,725525-94949-2017
104,1,16,3,,,10212.0,,,-9999.0,,-9999.0,,725525-94949-2017
