,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
2016,3,28,9,,,216,,,116.0,10223.0,,,,60.0,,,,50.0,,,,,1.0,-9999.0,-9999.0
2016,3,28,12,,,199,,,119.0,10232.0,,,,60.0,,,,50.0,,,,,1.0,-9999.0,-9999.0
2016,3,28,15,,,200,,,116.0,10239.0,,,,60.0,,,,50.0,-9999.0,-9999.0,-9999.0,,,,
2016,3,28,18,,,199,,,117.0,10223.0,,,,50.0,,,,50.0,-9999.0,-9999.0,-9999.0,,,,
2016,3,28,21,,,199,,,115.0,10224.0,,,,40.0,,,,50.0,,,,,1.0,-9999.0,-9999.0
2016,3,29,0,,,217,,,128.0,10233.0,,,,60.0,,,,60.0,,,,,1.0,-9999.0,-9999.0
2016,3,29,3,,,245,,,143.0,10231.0,,,,70.0,,,,60.0,,,,,3.0,-9999.0,-9999.0
2016,3,29,6,,,249,,,149.0,10205.0,,,,80.0,,,,60.0,,,,,2.0,-9999.0,-9999.0
2016,3,29,9,,,228,,,142.0,10206.0,,,,70.0,,,,60.0,,,,,8.0,-9999.0,-9999.0
2016,3,29,12,,,220,,,145.0,10219.0,,,,60.0,,,,30.0,,,,,4.0,-9999.0,-9999.0
2016,3,29,15,,,220,,,152.0,10218.0,,,,60.0,,,,40.0,-9999.0,-9999.0,-9999.0,,,,
2016,3,29,18,,,219,,,158.0,10201.0,,,,70.0,,,,40.0,-9999.0,-9999.0,-9999.0,,,,
2016,3,30,0,,,244,,,177.0,10206.0,,,,80.0,,,,30.0,,,,,6.0,-9999.0,-9999.0
2016,3,30,3,,,260,,,185.0,10205.0,,,,80.0,,,,30.0,,,,,5.0,-9999.0,-9999.0
2016,3,30,6,,,282,,,193.0,10177.0,,,140.0,,,,30.0,,,,,5.0,-9999.0,-9999.0,
2016,3,30,15,,,237,,,194.0,10179.0,,,100.0,,,,30.0,-9999.0,-9999.0,-9999.0,,,,,
2016,3,30,18,,,227,,,192.0,10166.0,,,,60.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,
2016,3,30,21,,,227,,,200.0,10153.0,,,360.0,,,,10.0,,,,,8.0,-9999.0,-9999.0,
2016,3,31,0,,,264,,,234.0,10160.0,,,170.0,,,,20.0,,,,,6.0,-9999.0,-9999.0,
2016,3,31,3,,,280,,,242.0,10160.0,,,210.0,,,,40.0,,,,,8.0,-9999.0,-9999.0,
2016,3,31,9,,,260,,,227.0,10135.0,,,310.0,,,,20.0,,,,,4.0,-9999.0,-9999.0,
2016,3,31,12,,,247,,,227.0,10148.0,,,320.0,,,,20.0,,,,,2.0,-9999.0,-9999.0,
2016,3,31,15,,,239,,,217.0,10147.0,,,350.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,
2016,3,31,18,,,219,,,199.0,10137.0,,,,70.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,
2016,3,31,21,,,212,,,199.0,10144.0,,,,40.0,,,,10.0,,,,,2.0,-9999.0,-9999.0
2016,4,1,0,,,245,,,221.0,10161.0,,,,90.0,,,,10.0,,,,,2.0,-9999.0,-9999.0
2016,4,1,12,,,232,,,202.0,10161.0,,,130.0,,,,10.0,,,,,3.0,-9999.0,-9999.0,
2016,4,1,15,,,233,,,201.0,10167.0,,,,80.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,
2016,4,1,18,,,234,,,200.0,10153.0,,,,50.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,
2016,4,1,21,,,227,,,200.0,10158.0,,,110.0,,,,20.0,,,,,2.0,-9999.0,-9999.0,
2016,4,2,0,,,254,,,209.0,10176.0,,,,90.0,,,,40.0,,,,,2.0,-9999.0,-9999.0
2016,4,2,3,,,288,,,209.0,10173.0,,,,80.0,,,,40.0,,,,,2.0,-9999.0,-9999.0
2016,4,2,6,,,299,,,206.0,10149.0,,,120.0,,,,20.0,,,,,6.0,-9999.0,-9999.0,
2016,4,2,9,,,266,,,204.0,10146.0,,,110.0,,,,50.0,,,,,3.0,-9999.0,-9999.0,
2016,4,2,15,,,242,,,205.0,10172.0,,,,30.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,
2016,4,2,18,,,242,,,206.0,10154.0,,,,40.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,
2016,4,2,21,,,228,,,203.0,10152.0,,,,20.0,,,,10.0,,,,,4.0,-9999.0,-9999.0
2016,4,3,0,,,262,,,225.0,10170.0,,,,10.0,,,,10.0,,,,,2.0,-9999.0,-9999.0
2016,4,3,3,,,295,,,239.0,10160.0,,,170.0,,,,30.0,,,,,2.0,-9999.0,-9999.0,
2016,4,3,6,,,295,,,243.0,10137.0,,,250.0,,,,20.0,,,,,3.0,-9999.0,-9999.0,
2016,4,3,9,,,275,,,234.0,10128.0,,,300.0,,,,20.0,,,,,4.0,-9999.0,-9999.0,
2016,4,3,12,,,260,,,227.0,10141.0,,,300.0,,,,20.0,,,,,4.0,-9999.0,-9999.0,
2016,4,3,15,,,254,,,228.0,10146.0,,,310.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,,
2016,4,3,18,,,240,,,221.0,10127.0,,,350.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,,
2016,4,3,21,,,232,,,212.0,10129.0,,,,,0.0,-9999.0,,,,,3.0,-9999.0,-9999.0,,
2016,4,4,0,,,255,,,231.0,10147.0,,,300.0,,,,20.0,,,,,6.0,-9999.0,-9999.0,
2016,4,4,6,,,290,,,224.0,10122.0,,,300.0,,,,30.0,,,,,2.0,-9999.0,-9999.0,
2016,4,4,9,,,272,,,220.0,10125.0,,,300.0,,,,20.0,,,,,2.0,-9999.0,-9999.0,
2016,4,4,12,,,252,,,219.0,10142.0,,,,70.0,,,,10.0,,,,,2.0,-9999.0,-9999.0
2016,4,4,15,,,233,,,204.0,10152.0,,,,30.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,
2016,4,4,18,,,229,,,210.0,10138.0,,,100.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,,
2016,4,5,3,,,298,,,223.0,10161.0,,,170.0,,,,30.0,,,,,5.0,-9999.0,-9999.0,
2016,4,5,6,,,309,,,196.0,10139.0,,,260.0,,,,30.0,,,,,4.0,-9999.0,-9999.0,
2016,4,5,9,,,282,,,211.0,10132.0,,,340.0,,,,20.0,,,,,4.0,-9999.0,-9999.0,
2016,4,5,12,,,254,,,209.0,10151.0,,,100.0,,,,20.0,,,,,2.0,-9999.0,-9999.0,
2016,4,5,15,,,256,,,224.0,10160.0,,,,80.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,
2016,4,5,18,,,252,,,220.0,10148.0,,,,60.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,
2016,4,5,21,,,250,,,218.0,10146.0,,,,30.0,,,,10.0,,,,,2.0,-9999.0,-9999.0
2016,4,6,0,,,282,,,234.0,10166.0,,,,80.0,,,,40.0,,,,,3.0,-9999.0,-9999.0
2016,4,6,3,,,310,,,230.0,10164.0,,,120.0,,,,40.0,,,,,2.0,-9999.0,-9999.0,
2016,4,6,6,,,302,,,233.0,10137.0,,,100.0,,,,50.0,,,,,3.0,-9999.0,-9999.0,
2016,4,6,9,,,290,,,238.0,10131.0,,,100.0,,,,40.0,,,,,2.0,-9999.0,-9999.0,
2016,4,7,15,,,270,,,244.0,10158.0,,,300.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,,
2016,4,7,18,,,265,,,243.0,10145.0,,,360.0,,,,,0.0,-9999.0,-9999.0,-9999.0,,,,
2016,4,7,21,,,261,,,244.0,10138.0,,,310.0,,,,10.0,,,,,5.0,-9999.0,-9999.0,
2016,4,8,0,,,279,,,241.0,10154.0,,,280.0,,,,20.0,,,,,3.0,-9999.0,-9999.0,
2016,4,8,3,,,310,,,232.0,10152.0,,,250.0,,,,30.0,,,,,1.0,-9999.0,-9999.0,
2016,4,8,6,,,312,,,225.0,10133.0,,,270.0,,,,30.0,,,,,1.0,-9999.0,-9999.0,
2016,4,8,9,,,289,,,228.0,10127.0,,,340.0,,,,40.0,,,,,1.0,-9999.0,-9999.0,
2016,4,8,15,,,256,,,231.0,10149.0,,,300.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,,
2016,4,8,18,,,244,,,209.0,10138.0,,,350.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,,
2016,4,8,21,,,234,,,210.0,10132.0,,,,,0.0,-9999.0,,,,,1.0,-9999.0,-9999.0,,
2016,4,9,3,,,306,,,219.0,10141.0,,,270.0,,,,30.0,,,,,1.0,-9999.0,-9999.0,
2016,4,9,6,,,309,,,231.0,10113.0,,,300.0,,,,20.0,,,,,1.0,-9999.0,-9999.0,
2016,4,9,12,,,267,,,226.0,10129.0,,,310.0,,,,10.0,,,,,1.0,-9999.0,-9999.0,
2016,4,9,15,,,266,,,219.0,10123.0,,,300.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,,
2016,4,9,18,,,257,,,221.0,10116.0,,,340.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,,
2016,4,9,21,,,237,,,206.0,10115.0,,,190.0,,,,10.0,,,,,1.0,-9999.0,-9999.0,
2016,4,10,0,,,279,,,230.0,10119.0,,,120.0,,,,10.0,,,,,3.0,-9999.0,-9999.0,
2016,4,10,3,,,309,,,228.0,10113.0,,,240.0,,,,30.0,,,,,3.0,-9999.0,-9999.0,
2016,4,10,6,,,298,,,247.0,10093.0,,,240.0,,,,40.0,,,,,3.0,-9999.0,-9999.0,
2016,4,10,9,,,285,,,244.0,10097.0,,,290.0,,,,40.0,,,,,6.0,-9999.0,-9999.0,
2016,4,10,12,,,250,,,221.0,10118.0,,,340.0,,,,50.0,,,,,6.0,-9999.0,-9999.0,
2016,4,10,15,,,240,,,225.0,10131.0,,,360.0,,,,30.0,-9999.0,-9999.0,-9999.0,,,,,
2016,4,11,0,,,219,,,197.0,10125.0,,,,90.0,,,,30.0,,,,,8.0,-9999.0,-9999.0
2016,4,11,3,,,255,,,223.0,10119.0,,,,90.0,,,,20.0,,,,,6.0,-9999.0,-9999.0
2016,4,11,9,,,268,,,214.0,10107.0,,,,90.0,,,,20.0,,,,,6.0,-9999.0,-9999.0
2016,4,11,18,,,239,,,210.0,10110.0,,,110.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,,
2016,4,12,0,,,264,,,227.0,10122.0,,,310.0,,,,10.0,,,,,4.0,-9999.0,-9999.0,
2016,4,12,3,,,296,,,239.0,10112.0,,,350.0,,,,20.0,,,,,2.0,-9999.0,-9999.0,
2016,4,12,6,,,297,,,227.0,10088.0,,,250.0,,,,20.0,,,,,2.0,-9999.0,-9999.0,
2016,4,12,9,,,279,,,223.0,10077.0,,,280.0,,,,20.0,,,,,2.0,-9999.0,-9999.0,
2016,4,12,12,,,264,,,226.0,10093.0,,,,20.0,,,,10.0,,,,,2.0,-9999.0,-9999.0
2016,4,12,15,,,258,,,237.0,10104.0,,,360.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,,
2016,4,12,18,,,250,,,242.0,10103.0,,,310.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,
2016,4,12,21,,,241,,,230.0,10082.0,,,350.0,,,,20.0,,,,,5.0,-9999.0,-9999.0,
2016,4,13,0,,,264,,,229.0,10083.0,,,360.0,,,,10.0,,,,,7.0,-9999.0,-9999.0,
2016,4,13,3,,,306,,,256.0,10080.0,,,250.0,,,,30.0,,,,,4.0,-9999.0,-9999.0,
2016,4,13,6,,,280,,,258.0,10074.0,,,280.0,,,,40.0,,,,,7.0,-9999.0,-9999.0,
2016,4,13,9,,,255,,,227.0,10073.0,,,310.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,
2016,4,13,12,,,249,,,228.0,10089.0,,,310.0,,,,20.0,,,,,6.0,-9999.0,-9999.0,
2016,4,13,15,,,248,,,228.0,10100.0,,,300.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,
2016,4,13,18,,,247,,,209.0,10100.0,,,340.0,,,,40.0,-9999.0,-9999.0,-9999.0,,,,,
2016,4,13,21,,,230,,,216.0,10101.0,,,170.0,,,,10.0,,,,,6.0,-9999.0,-9999.0,
2016,4,14,0,,,260,,,228.0,10126.0,,,,50.0,,,,10.0,,,,,8.0,-9999.0,-9999.0
2016,4,14,3,,,275,,,236.0,10130.0,,,,,0.0,-9999.0,,,,,8.0,-9999.0,-9999.0,,
2016,4,14,6,,,285,,,253.0,10109.0,,,270.0,,,,20.0,,,,,7.0,-9999.0,-9999.0,
2016,4,14,9,,,279,,,256.0,10113.0,,,240.0,,,,20.0,,,,,7.0,-9999.0,-9999.0,
2016,4,14,12,,,262,,,255.0,10130.0,,,,70.0,,,,10.0,,,,,8.0,-9999.0,-9999.0
2016,4,14,15,,,251,,,235.0,10138.0,,,110.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,
2016,4,14,18,,,242,,,221.0,10126.0,,,120.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,,
2016,4,14,21,,,244,,,235.0,10127.0,,,,60.0,,,,10.0,,,,,7.0,-9999.0,-9999.0
2016,4,15,0,,,257,,,236.0,10151.0,,,110.0,,,,20.0,,,,,7.0,-9999.0,-9999.0,
2016,4,15,3,,,297,,,247.0,10143.0,,,190.0,,,,30.0,,,,,3.0,-9999.0,-9999.0,
2016,4,15,9,,,290,,,233.0,10125.0,,,270.0,,,,20.0,,,,,2.0,-9999.0,-9999.0,
2016,4,15,12,,,267,,,238.0,10146.0,,,,10.0,,,,10.0,,,,,2.0,-9999.0,-9999.0
2016,4,15,15,,,246,,,232.0,10149.0,,,110.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,,
2016,4,15,18,,,240,,,230.0,10130.0,,,,80.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,
2016,4,15,21,,,241,,,226.0,10124.0,,,160.0,,,,10.0,,,,,1.0,-9999.0,-9999.0,
2016,4,16,0,,,267,,,234.0,10136.0,,,340.0,,,,10.0,,,,,1.0,-9999.0,-9999.0,
2016,4,16,3,,,304,,,251.0,10131.0,,,240.0,,,,20.0,,,,,4.0,-9999.0,-9999.0,
2016,4,16,6,,,307,,,256.0,10112.0,,,270.0,,,,30.0,,,,,2.0,-9999.0,-9999.0,
2016,4,16,9,,,296,,,247.0,10105.0,,,320.0,,,,20.0,,,,,2.0,-9999.0,-9999.0,
2016,4,16,12,,,284,,,222.0,10123.0,,,280.0,,,,30.0,,,,,1.0,-9999.0,-9999.0,
2016,4,16,15,,,283,,,227.0,10134.0,,,320.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,
2016,4,17,3,,,317,,,234.0,10143.0,,,260.0,,,,20.0,,,,,1.0,-9999.0,-9999.0,
2016,4,17,6,,,317,,,243.0,10121.0,,,260.0,,,,30.0,,,,,2.0,-9999.0,-9999.0,
2016,4,17,9,,,301,,,221.0,10113.0,,,340.0,,,,20.0,,,,,2.0,-9999.0,-9999.0,
2016,4,17,12,,,265,,,228.0,10125.0,,,,90.0,,,,30.0,,,,,1.0,-9999.0,-9999.0
2016,4,17,15,,,260,,,228.0,10129.0,,,,80.0,,,,30.0,-9999.0,-9999.0,-9999.0,,,,
2016,4,17,18,,,244,,,219.0,10131.0,,,,50.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,
2016,4,17,21,,,242,,,221.0,10135.0,,,,40.0,,,,10.0,,,,,2.0,-9999.0,-9999.0
2016,4,18,0,,,282,,,245.0,10150.0,,,300.0,,,,20.0,,,,,7.0,-9999.0,-9999.0,
2016,4,18,3,,,307,,,259.0,10151.0,,,280.0,,,,30.0,,,,,4.0,-9999.0,-9999.0,
2016,4,18,9,,,300,,,231.0,10133.0,,,350.0,,,,40.0,,,,,2.0,-9999.0,-9999.0,
2016,4,18,12,,,250,,,214.0,10154.0,,,,50.0,,,,70.0,,,,,2.0,-9999.0,-9999.0
2016,4,18,15,,,241,,,202.0,10173.0,,,,50.0,,,,50.0,-9999.0,-9999.0,-9999.0,,,,
2016,4,18,18,,,235,,,192.0,10171.0,,,100.0,,,,30.0,-9999.0,-9999.0,-9999.0,,,,,
2016,4,18,21,,,231,,,191.0,10171.0,,,,50.0,,,,70.0,,,,,2.0,-9999.0,-9999.0
2016,4,19,0,,,254,,,197.0,10191.0,,,,50.0,,,,60.0,,,,,2.0,-9999.0,-9999.0
2016,4,19,6,,,284,,,214.0,10172.0,,,,70.0,,,,50.0,,,,,1.0,-9999.0,-9999.0
2016,4,19,9,,,268,,,204.0,10168.0,,,,60.0,,,,40.0,,,,,2.0,-9999.0,-9999.0
2016,4,19,12,,,257,,,204.0,10178.0,,,,60.0,,,,50.0,,,,,1.0,-9999.0,-9999.0
2016,4,19,15,,,256,,,212.0,10182.0,,,,70.0,,,,60.0,-9999.0,-9999.0,-9999.0,,,,
2016,4,19,18,,,255,,,210.0,10168.0,,,210.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,
2016,4,19,21,,,257,,,207.0,10160.0,,,,90.0,,,,30.0,,,,,1.0,-9999.0,-9999.0
2016,4,20,0,,,282,,,227.0,10174.0,,,,80.0,,,,40.0,,,,,2.0,-9999.0,-9999.0
2016,4,20,3,,,302,,,237.0,10165.0,,,,80.0,,,,50.0,,,,,2.0,-9999.0,-9999.0
2016,4,20,6,,,300,,,242.0,10145.0,,,,90.0,,,,50.0,,,,,4.0,-9999.0,-9999.0
2016,4,20,9,,,290,,,240.0,10137.0,,,,90.0,,,,50.0,,,,,2.0,-9999.0,-9999.0
2016,4,20,12,,,274,,,240.0,10150.0,,,130.0,,,,30.0,,,,,2.0,-9999.0,-9999.0,
2016,4,20,15,,,271,,,243.0,10157.0,,,100.0,,,,30.0,-9999.0,-9999.0,-9999.0,,,,,
2016,4,20,18,,,272,,,245.0,10137.0,,,120.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,
2016,4,20,21,,,268,,,245.0,10137.0,,,120.0,,,,10.0,,,,,2.0,-9999.0,-9999.0,
2016,4,21,0,,,295,,,259.0,10143.0,,,150.0,,,,30.0,,,,,2.0,-9999.0,-9999.0,
2016,4,21,3,,,312,,,267.0,10146.0,,,170.0,,,,40.0,,,,,4.0,-9999.0,-9999.0,
2016,4,21,6,,,307,,,264.0,10126.0,,,260.0,,,,30.0,,,,,6.0,-9999.0,-9999.0,
2016,4,21,9,,,298,,,259.0,10116.0,,,280.0,,,,20.0,,,,,5.0,-9999.0,-9999.0,
2016,4,21,12,,,282,,,254.0,10127.0,,,290.0,,,,10.0,,,,,5.0,-9999.0,-9999.0,
2016,4,21,15,,,277,,,255.0,10129.0,,,300.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,
2016,4,21,18,,,269,,,248.0,10113.0,,,280.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,,
2016,4,21,21,,,265,,,246.0,10110.0,,,290.0,,,,20.0,,,,,4.0,-9999.0,-9999.0,
2016,4,22,0,,,279,,,251.0,10124.0,,,280.0,,,,30.0,,,,,6.0,-9999.0,-9999.0,
2016,4,22,3,,,312,,,234.0,10124.0,,,290.0,,,,20.0,,,,,2.0,-9999.0,-9999.0,
2016,4,22,6,,,317,,,225.0,10107.0,,,280.0,,,,40.0,,,,,2.0,-9999.0,-9999.0,
2016,4,22,12,,,274,,,247.0,10122.0,,,330.0,,,,20.0,,,,,5.0,-9999.0,-9999.0,
2016,4,22,15,,,263,,,240.0,10127.0,,,,,0.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
2016,4,22,18,,,252,,,238.0,10111.0,,,,70.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,
2016,4,23,0,,,292,,,260.0,10124.0,,,140.0,,,,10.0,,,,,3.0,-9999.0,-9999.0,
2016,4,23,3,,,322,,,262.0,10117.0,,,170.0,,,,40.0,,,,,2.0,-9999.0,-9999.0,
2016,4,23,9,,,302,,,251.0,10094.0,,,270.0,,,,20.0,,,,,2.0,-9999.0,-9999.0,
2016,4,23,12,,,277,,,245.0,10105.0,,,240.0,,,,10.0,,,,,3.0,-9999.0,-9999.0,
2016,4,23,15,,,270,,,245.0,10116.0,,,,,0.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
2016,4,23,18,,,264,,,243.0,10104.0,,,360.0,,,,,0.0,-9999.0,-9999.0,-9999.0,,,,
2016,4,23,21,,,264,,,242.0,10103.0,,,,,0.0,-9999.0,,,,,2.0,-9999.0,-9999.0,,
2016,4,24,0,,,294,,,249.0,10117.0,,,340.0,,,,10.0,,,,,3.0,-9999.0,-9999.0,
2016,4,24,9,,,243,,,220.0,10109.0,,,290.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,
2016,4,24,12,,,247,,,232.0,10118.0,,,,80.0,,,,10.0,,,,,5.0,-9999.0,-9999.0
2016,4,24,15,,,245,,,231.0,10125.0,,,120.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,,
2016,4,24,18,,,247,,,237.0,10111.0,,,360.0,,,,,0.0,-9999.0,-9999.0,-9999.0,,,,
2016,4,25,0,,,267,,,254.0,10129.0,,,360.0,,,,,0.0,,,,,8.0,-9999.0,-9999.0
2016,4,25,12,,,282,,,251.0,10131.0,,,300.0,,,,10.0,,,,,3.0,-9999.0,-9999.0,
2016,4,25,15,,,264,,,237.0,10135.0,,,100.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,
2016,4,25,21,,,246,,,232.0,10124.0,,,,50.0,,,,20.0,,,,,3.0,-9999.0,-9999.0
2016,4,26,3,,,312,,,244.0,10129.0,,,190.0,,,,30.0,,,,,2.0,-9999.0,-9999.0,
2016,4,26,12,,,277,,,247.0,10109.0,,,,60.0,,,,10.0,,,,,2.0,-9999.0,-9999.0
2016,4,26,15,,,272,,,245.0,10112.0,,,,,0.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
2016,4,26,18,,,269,,,250.0,10096.0,,,120.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,,
2016,4,26,21,,,274,,,246.0,10093.0,,,290.0,,,,20.0,,,,,4.0,-9999.0,-9999.0,
2016,4,27,0,,,289,,,255.0,10101.0,,,310.0,,,,20.0,,,,,3.0,-9999.0,-9999.0,
2016,4,27,3,,,309,,,251.0,10095.0,,,300.0,,,,40.0,,,,,2.0,-9999.0,-9999.0,
2016,4,27,6,,,314,,,253.0,10076.0,,,290.0,,,,50.0,,,,,2.0,-9999.0,-9999.0,
2016,5,3,3,,,311,,,253.0,10120.0,,,300.0,,,,40.0,,,,,3.0,-9999.0,-9999.0,
2016,5,3,6,,,319,,,248.0,10100.0,,,290.0,,,,50.0,,,,,2.0,-9999.0,-9999.0,
2016,5,3,12,,,282,,,236.0,10130.0,,,,10.0,,,,20.0,,,,,3.0,-9999.0,-9999.0
2016,5,3,15,,,277,,,240.0,10137.0,,,160.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,,
2016,5,3,18,,,274,,,233.0,10126.0,,,,60.0,,,,30.0,-9999.0,-9999.0,-9999.0,,,,
2016,5,3,21,,,270,,,230.0,10130.0,,,,10.0,,,,30.0,,,,,3.0,-9999.0,-9999.0
2016,5,4,0,,,294,,,235.0,10139.0,,,,40.0,,,,40.0,,,,,3.0,-9999.0,-9999.0
2016,5,4,3,,,333,,,234.0,10134.0,,,,40.0,,,,40.0,,,,,2.0,-9999.0,-9999.0
2016,5,4,6,,,324,,,251.0,10120.0,,,300.0,,,,20.0,,,,,3.0,-9999.0,-9999.0,
2016,5,4,9,,,304,,,247.0,10118.0,,,340.0,,,,30.0,,,,,3.0,-9999.0,-9999.0,
2016,5,4,12,,,277,,,234.0,10133.0,,,110.0,,,,10.0,,,,,3.0,-9999.0,-9999.0,
2016,5,4,15,,,271,,,237.0,10145.0,,,,90.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,
2016,5,4,18,,,267,,,242.0,10128.0,,,110.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,
2016,5,4,21,,,262,,,240.0,10131.0,,,,,0.0,-9999.0,,,,,2.0,-9999.0,-9999.0,,
2016,5,5,0,,,295,,,251.0,10143.0,,,110.0,,,,20.0,,,,,2.0,-9999.0,-9999.0,
2016,5,5,3,,,329,,,250.0,10139.0,,,170.0,,,,30.0,,,,,2.0,-9999.0,-9999.0,
2016,5,5,6,,,319,,,244.0,10121.0,,,160.0,,,,40.0,,,,,2.0,-9999.0,-9999.0,
2016,5,5,9,,,311,,,247.0,10110.0,,,150.0,,,,30.0,,,,,3.0,-9999.0,-9999.0,
2016,5,5,15,,,281,,,260.0,10129.0,,,100.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,
2016,5,5,18,,,277,,,254.0,10115.0,,,120.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,,
2016,5,5,21,,,273,,,252.0,10117.0,,,110.0,,,,10.0,,,,,2.0,-9999.0,-9999.0,
2016,5,6,0,,,297,,,266.0,10128.0,,,150.0,,,,20.0,,,,,2.0,-9999.0,-9999.0,
2016,5,6,3,,,320,,,260.0,10130.0,,,180.0,,,,30.0,,,,,3.0,-9999.0,-9999.0,
2016,5,6,6,,,329,,,261.0,10111.0,,,260.0,,,,30.0,,,,,3.0,-9999.0,-9999.0,
2016,5,6,9,,,308,,,265.0,10095.0,,,220.0,,,,20.0,,,,,3.0,-9999.0,-9999.0,
2016,5,6,12,,,289,,,261.0,10112.0,,,290.0,,,,10.0,,,,,2.0,-9999.0,-9999.0,
2016,5,6,15,,,282,,,259.0,10127.0,,,360.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,,
2016,5,6,18,,,272,,,256.0,10117.0,,,350.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,,
2016,5,6,21,,,264,,,250.0,10117.0,,,,,0.0,-9999.0,,,,,1.0,-9999.0,-9999.0,,
2016,5,7,0,,,292,,,250.0,10131.0,,,,90.0,,,,10.0,,,,,3.0,-9999.0,-9999.0
2016,5,7,3,,,332,,,250.0,10131.0,,,170.0,,,,40.0,,,,,5.0,-9999.0,-9999.0,
2016,5,7,6,,,322,,,261.0,10122.0,,,180.0,,,,30.0,,,,,6.0,-9999.0,-9999.0,
2016,5,7,9,,,313,,,263.0,10116.0,,,180.0,,,,30.0,,,,,3.0,-9999.0,-9999.0,
2016,5,7,12,,,284,,,253.0,10131.0,,,110.0,,,,20.0,,,,,2.0,-9999.0,-9999.0,
2016,5,7,15,,,279,,,254.0,10141.0,,,110.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,
2016,5,7,18,,,277,,,255.0,10130.0,,,110.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,
2016,5,7,21,,,274,,,250.0,10129.0,,,100.0,,,,20.0,,,,,2.0,-9999.0,-9999.0,
2016,5,8,0,,,309,,,265.0,10145.0,,,100.0,,,,30.0,,,,,4.0,-9999.0,-9999.0,
2016,5,8,3,,,326,,,258.0,10144.0,,,110.0,,,,40.0,,,,,5.0,-9999.0,-9999.0,
2016,5,8,9,,,308,,,250.0,10117.0,,,,90.0,,,,40.0,,,,,5.0,-9999.0,-9999.0
2016,5,8,12,,,284,,,247.0,10138.0,,,,90.0,,,,30.0,,,,,2.0,-9999.0,-9999.0
2016,5,8,15,,,276,,,248.0,10147.0,,,110.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,
2016,5,8,18,,,274,,,247.0,10135.0,,,100.0,,,,30.0,-9999.0,-9999.0,-9999.0,,,,,
2016,5,8,21,,,272,,,248.0,10130.0,,,110.0,,,,20.0,,,,,3.0,-9999.0,-9999.0,
2016,5,9,0,,,300,,,250.0,10142.0,,,100.0,,,,30.0,,,,,3.0,-9999.0,-9999.0,
