,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
855,2002,8,16,14,,,,90.0,,,,84.0,10006.0,,,120.0,,,,50.0,-9999.0,-9999.0,-9999.0,
856,2002,8,16,16,,,,91.0,,,,84.0,,9998.0,,,100.0,,,,50.0,-9999.0,-9999.0,-9999.0
857,2002,8,16,17,,,,89.0,,,,82.0,,9993.0,,,120.0,,,,20.0,-9999.0,-9999.0,-9999.0
858,2002,8,16,22,,,,83.0,-9999.0,-9999.0,,,110.0,,,,50.0,-9999.0,-9999.0,-9999.0,,,,
859,2002,8,16,23,,,,80.0,,,,73.0,,9961.0,,,140.0,,,,40.0,-9999.0,-9999.0,-9999.0
860,2002,8,17,1,,,,77.0,,,,71.0,,9956.0,,,170.0,,,,40.0,-9999.0,-9999.0,-9999.0
861,2002,8,17,2,,,,76.0,,,,70.0,,9964.0,,,210.0,,,,30.0,-9999.0,-9999.0,-9999.0
862,2002,8,17,3,,,,77.0,,,,71.0,,9972.0,,,290.0,,,,10.0,-9999.0,-9999.0,-9999.0
863,2002,8,17,4,,,,80.0,,,,74.0,,9981.0,,,230.0,,,,50.0,-9999.0,-9999.0,-9999.0
864,2002,8,17,5,,,,92.0,,,,81.0,,9989.0,,,210.0,,,,60.0,-9999.0,-9999.0,-9999.0
865,2002,8,17,7,,,,78.0,,,,71.0,10006.0,,,210.0,,,,70.0,-9999.0,-9999.0,-9999.0,
866,2002,8,17,8,,,,73.0,,,,66.0,10015.0,,,220.0,,,,70.0,-9999.0,-9999.0,-9999.0,
867,2002,8,17,10,,,,69.0,,,,58.0,10030.0,,,210.0,,,,90.0,-9999.0,-9999.0,-9999.0,
868,2002,8,17,11,,,,69.0,,,,54.0,10039.0,,,210.0,,,,90.0,-9999.0,-9999.0,-9999.0,
869,2002,8,17,13,,,,71.0,,,,57.0,10051.0,,,200.0,,,,80.0,-9999.0,-9999.0,-9999.0,
870,2002,8,17,14,,,,66.0,,,,52.0,10057.0,,,210.0,,,100.0,-9999.0,-9999.0,-9999.0,,
871,2002,8,17,16,,,,63.0,,,,49.0,10060.0,,,200.0,,,,70.0,-9999.0,-9999.0,-9999.0,
872,2002,8,17,17,,,,61.0,,,,52.0,10060.0,,,210.0,,,,70.0,-9999.0,-9999.0,-9999.0,
873,2002,8,17,19,,,,64.0,,,,55.0,10067.0,,,250.0,,,,20.0,-9999.0,-9999.0,-9999.0,
874,2002,8,17,20,,,,68.0,,,,49.0,10071.0,,,190.0,,,,30.0,-9999.0,-9999.0,-9999.0,
875,2002,8,17,21,,,,71.0,,,,52.0,10083.0,,,,50.0,,,,20.0,-9999.0,-9999.0,-9999.0
876,2002,8,17,22,,,,68.0,,,,51.0,10088.0,,,190.0,,,,30.0,-9999.0,-9999.0,-9999.0,
877,2002,8,17,23,,,,61.0,,,,41.0,10087.0,,,240.0,,,,40.0,-9999.0,-9999.0,-9999.0,
878,2002,8,18,1,,,,57.0,,,,40.0,10093.0,,,200.0,,,,30.0,-9999.0,-9999.0,-9999.0,
879,2002,8,18,2,,,,55.0,,,,40.0,10093.0,,,150.0,,,,10.0,-9999.0,-9999.0,-9999.0,
880,2002,8,18,3,,,,56.0,,,,41.0,10096.0,,,360.0,,,,10.0,-9999.0,-9999.0,-9999.0,
881,2002,8,18,4,,,,57.0,,,,44.0,10097.0,,,,10.0,,,,20.0,-9999.0,-9999.0,-9999.0
882,2002,8,18,5,,,,54.0,,,,41.0,10095.0,,,330.0,,,,10.0,-9999.0,-9999.0,-9999.0,
883,2002,8,18,7,,,,53.0,,,,42.0,10092.0,,,220.0,,,,20.0,-9999.0,-9999.0,-9999.0,
884,2002,8,18,8,,,,51.0,,,,34.0,10095.0,,,200.0,,,,70.0,-9999.0,-9999.0,-9999.0,
885,2002,8,18,10,,,,54.0,,,,32.0,10098.0,,,210.0,,,,40.0,-9999.0,-9999.0,-9999.0,
886,2002,8,18,11,,,,68.0,,,,38.0,10097.0,,,210.0,,,,70.0,-9999.0,-9999.0,-9999.0,
887,2002,8,18,13,,,,78.0,,,,48.0,10100.0,,,200.0,,,,40.0,-9999.0,-9999.0,-9999.0,
888,2002,8,18,14,,,,79.0,,,,51.0,10102.0,,,210.0,,,,60.0,-9999.0,-9999.0,-9999.0,
889,2002,8,18,16,,,,79.0,,,,53.0,10107.0,,,200.0,,,,60.0,-9999.0,-9999.0,-9999.0,
890,2002,8,18,17,,,,78.0,,,,52.0,10105.0,,,210.0,,,,60.0,-9999.0,-9999.0,-9999.0,
891,2002,8,18,19,,,,69.0,,,,54.0,10112.0,,,210.0,,,,40.0,-9999.0,-9999.0,-9999.0,
892,2002,8,18,20,,,,67.0,,,,54.0,10115.0,,,200.0,,,,50.0,-9999.0,-9999.0,-9999.0,
893,2002,8,18,21,,,,66.0,,,,53.0,10117.0,,,200.0,,,,60.0,-9999.0,-9999.0,-9999.0,
894,2002,8,18,22,,,,63.0,,,,49.0,10121.0,,,200.0,,,,70.0,-9999.0,-9999.0,-9999.0,
895,2002,8,18,23,,,,59.0,,,,45.0,10122.0,,,210.0,,,,60.0,-9999.0,-9999.0,-9999.0,
896,2002,8,19,1,,,,52.0,,,,37.0,10125.0,,,200.0,,,,60.0,-9999.0,-9999.0,-9999.0,
897,2002,8,19,2,,,,50.0,,,,35.0,10124.0,,,180.0,,,,50.0,-9999.0,-9999.0,-9999.0,
898,2002,8,19,3,,,,49.0,,,,31.0,10123.0,,,220.0,,,,50.0,-9999.0,-9999.0,-9999.0,
899,2002,8,19,4,,,,48.0,,,,31.0,10121.0,,,210.0,,,,40.0,-9999.0,-9999.0,-9999.0,
900,2002,8,19,5,,,,49.0,,,,31.0,10116.0,,,220.0,,,,20.0,-9999.0,-9999.0,-9999.0,
901,2002,8,19,7,,,,60.0,,,,46.0,10113.0,,,170.0,,,,30.0,-9999.0,-9999.0,-9999.0,
902,2002,8,19,8,,,,63.0,,,,49.0,10112.0,,,280.0,,,,10.0,-9999.0,-9999.0,-9999.0,
903,2002,8,19,10,,,,79.0,,,,70.0,10103.0,,,230.0,,,,10.0,-9999.0,-9999.0,-9999.0,
904,2002,8,19,11,,,,87.0,,,,79.0,10099.0,,,200.0,,,,20.0,-9999.0,-9999.0,-9999.0,
905,2002,8,19,13,,,,87.0,,,,80.0,10095.0,,,190.0,,,,10.0,-9999.0,-9999.0,-9999.0,
906,2002,8,19,14,,,,87.0,,,,79.0,10095.0,,,,60.0,,,,20.0,-9999.0,-9999.0,-9999.0
907,2002,8,19,16,,,,85.0,,,,77.0,10094.0,,,,60.0,,,,20.0,-9999.0,-9999.0,-9999.0
908,2002,8,19,17,,,,86.0,,,,79.0,10091.0,,,350.0,,,,50.0,-9999.0,-9999.0,-9999.0,
909,2002,8,19,19,,,,83.0,,,,72.0,10092.0,,,360.0,,,,60.0,-9999.0,-9999.0,-9999.0,
910,2002,8,19,20,,,,87.0,,,,70.0,10096.0,,,,20.0,,,,50.0,-9999.0,-9999.0,-9999.0
911,2002,8,19,21,,,,86.0,,,,69.0,10097.0,,,,40.0,,,,40.0,-9999.0,-9999.0,-9999.0
912,2002,8,19,22,,,,81.0,,,,65.0,10097.0,,,200.0,,,,20.0,-9999.0,-9999.0,-9999.0,
913,2002,8,19,23,,,,76.0,,,,63.0,10098.0,,,170.0,,,,10.0,-9999.0,-9999.0,-9999.0,
914,2002,8,20,1,,,,80.0,,,,66.0,10098.0,,,340.0,,,,80.0,-9999.0,-9999.0,-9999.0,
915,2002,8,20,2,,,,82.0,,,,57.0,10096.0,,,340.0,,,,80.0,-9999.0,-9999.0,-9999.0,
916,2002,8,20,3,,,,79.0,,,,58.0,10096.0,,,340.0,,,,80.0,-9999.0,-9999.0,-9999.0,
917,2002,8,20,4,,,,80.0,,,,40.0,10097.0,,,340.0,,,,80.0,-9999.0,-9999.0,-9999.0,
918,2002,8,20,5,,,,80.0,,,,33.0,10101.0,,,340.0,,,,70.0,-9999.0,-9999.0,-9999.0,
919,2002,8,20,8,,,,81.0,,,,66.0,10108.0,,,210.0,,,,20.0,-9999.0,-9999.0,-9999.0,
920,2002,8,20,10,,,,86.0,,,,71.0,10113.0,,,190.0,,,,20.0,-9999.0,-9999.0,-9999.0,
921,2002,8,20,11,,,,82.0,,,,59.0,10116.0,,,170.0,,,,20.0,-9999.0,-9999.0,-9999.0,
922,2002,8,20,13,,,,83.0,,,,57.0,10123.0,,,220.0,,,,30.0,-9999.0,-9999.0,-9999.0,
923,2002,8,20,14,,,,86.0,,,,60.0,10124.0,,,220.0,,,,20.0,-9999.0,-9999.0,-9999.0,
924,2002,8,20,16,,,,85.0,,,,59.0,10124.0,,,160.0,,,,20.0,-9999.0,-9999.0,-9999.0,
925,2002,8,20,17,,,,82.0,,,,60.0,10123.0,,,210.0,,,,10.0,-9999.0,-9999.0,-9999.0,
926,2002,8,20,19,,,,78.0,,,,58.0,10127.0,,,210.0,,,,20.0,-9999.0,-9999.0,-9999.0,
927,2002,8,20,20,,,,77.0,,,,59.0,10125.0,,,,70.0,,,,20.0,-9999.0,-9999.0,-9999.0
928,2002,8,20,21,,,,77.0,,,,66.0,10124.0,,,,90.0,,,,50.0,-9999.0,-9999.0,-9999.0
929,2002,8,20,22,,,,77.0,,,,68.0,10122.0,,,100.0,,,,60.0,-9999.0,-9999.0,-9999.0,
930,2002,8,20,23,,,,78.0,,,,69.0,10117.0,,,110.0,,,,40.0,-9999.0,-9999.0,-9999.0,
931,2002,8,21,1,,,,82.0,,,,74.0,10114.0,,,100.0,,,,60.0,-9999.0,-9999.0,-9999.0,
932,2002,8,21,2,,,,80.0,,,,73.0,10111.0,,,100.0,,,,50.0,-9999.0,-9999.0,-9999.0,
933,2002,8,21,3,,,,79.0,,,,72.0,10109.0,,,130.0,,,,60.0,-9999.0,-9999.0,-9999.0,
934,2002,8,21,4,,,,79.0,,,,72.0,10107.0,,,160.0,,,,40.0,-9999.0,-9999.0,-9999.0,
935,2002,8,21,5,,,,75.0,,,,68.0,10109.0,,,150.0,,,,70.0,-9999.0,-9999.0,-9999.0,
936,2002,8,21,7,,,,74.0,,,,67.0,10114.0,,,190.0,,,,30.0,-9999.0,-9999.0,-9999.0,
937,2002,8,21,8,,,,76.0,,,,70.0,10117.0,,,160.0,,,,60.0,-9999.0,-9999.0,-9999.0,
938,2002,8,21,10,,,,78.0,,,,72.0,10118.0,,,170.0,,,,60.0,-9999.0,-9999.0,-9999.0,
939,2002,8,21,11,,,,80.0,,,,70.0,10119.0,,,170.0,,,,50.0,-9999.0,-9999.0,-9999.0,
940,2002,8,21,14,,,,78.0,,,,69.0,10118.0,,,150.0,,,,60.0,-9999.0,-9999.0,-9999.0,
941,2002,8,21,16,,,,80.0,,,,73.0,10119.0,,,150.0,,,,50.0,-9999.0,-9999.0,-9999.0,
942,2002,8,21,17,,,,79.0,,,,73.0,10119.0,,,170.0,,,,60.0,-9999.0,-9999.0,-9999.0,
943,2002,8,21,19,,,,80.0,,,,74.0,10118.0,,,220.0,,,,10.0,-9999.0,-9999.0,-9999.0,
944,2002,8,21,20,,,,79.0,,,,73.0,10120.0,,,200.0,,,,20.0,-9999.0,-9999.0,-9999.0,
945,2002,8,21,21,,,,77.0,,,,71.0,10120.0,,,200.0,,,,40.0,-9999.0,-9999.0,-9999.0,
946,2002,8,21,22,,,,79.0,,,,73.0,10119.0,,,180.0,,,,70.0,-9999.0,-9999.0,-9999.0,
947,2002,8,21,23,,,,76.0,,,,70.0,10116.0,,,150.0,,,,40.0,-9999.0,-9999.0,-9999.0,
948,2002,8,22,1,,,,79.0,,,,70.0,10104.0,,,110.0,,,,50.0,-9999.0,-9999.0,-9999.0,
949,2002,8,22,2,,,,82.0,,,,74.0,10099.0,,,120.0,,,,60.0,-9999.0,-9999.0,-9999.0,
950,2002,8,22,3,,,,83.0,,,,76.0,10092.0,,,150.0,,,,80.0,-9999.0,-9999.0,-9999.0,
951,2002,8,22,4,,,,80.0,,,,74.0,10087.0,,,150.0,,,,60.0,-9999.0,-9999.0,-9999.0,
952,2002,8,22,5,,,,79.0,,,,67.0,10083.0,,,180.0,,,,80.0,-9999.0,-9999.0,-9999.0,
953,2002,8,22,7,,,,80.0,,,,68.0,10078.0,,,170.0,,,,60.0,-9999.0,-9999.0,-9999.0,
954,2002,8,22,8,,,,79.0,,,,67.0,10074.0,,,170.0,,,,90.0,-9999.0,-9999.0,-9999.0,
955,2002,8,22,10,,,,72.0,,,,64.0,10071.0,,,180.0,,,,70.0,-9999.0,-9999.0,-9999.0,
956,2002,8,22,11,,,,72.0,,,,65.0,10069.0,,,190.0,,,,90.0,-9999.0,-9999.0,-9999.0,
957,2002,8,22,13,,,,71.0,,,,64.0,10072.0,,,210.0,,,,80.0,-9999.0,-9999.0,-9999.0,
958,2002,8,22,14,,,,73.0,,,,66.0,10074.0,,,210.0,,,,60.0,-9999.0,-9999.0,-9999.0,
959,2002,8,22,16,,,,80.0,,,,65.0,10082.0,,,250.0,,,,60.0,-9999.0,-9999.0,-9999.0,
960,2002,8,22,17,,,,76.0,,,,58.0,10092.0,,,240.0,,,,80.0,-9999.0,-9999.0,-9999.0,
961,2002,8,22,19,,,,74.0,,,,52.0,10101.0,,,280.0,,,150.0,-9999.0,-9999.0,-9999.0,,
962,2002,8,22,20,,,,70.0,,,,50.0,10116.0,,,280.0,,,100.0,-9999.0,-9999.0,-9999.0,,
963,2002,8,22,21,,,,66.0,,,,48.0,10130.0,,,220.0,,,,50.0,-9999.0,-9999.0,-9999.0,
964,2002,8,22,22,,,,64.0,,,,48.0,10138.0,,,240.0,,,,50.0,-9999.0,-9999.0,-9999.0,
965,2002,8,22,23,,,,64.0,,,,49.0,10146.0,,,150.0,,,,20.0,-9999.0,-9999.0,-9999.0,
966,2002,8,23,1,,,,59.0,,,,46.0,10156.0,,,190.0,,,,20.0,-9999.0,-9999.0,-9999.0,
967,2002,8,23,2,,,,57.0,,,,45.0,10160.0,,,210.0,,,,20.0,-9999.0,-9999.0,-9999.0,
968,2002,8,23,3,,,,52.0,,,,41.0,10165.0,,,210.0,,,,40.0,-9999.0,-9999.0,-9999.0,
969,2002,8,23,5,,,,51.0,,,,43.0,10174.0,,,210.0,,,,50.0,-9999.0,-9999.0,-9999.0,
970,2002,8,23,7,,,,54.0,,,,47.0,10182.0,,,210.0,,,,40.0,-9999.0,-9999.0,-9999.0,
971,2002,8,23,8,,,,57.0,,,,51.0,10184.0,,,200.0,,,,40.0,-9999.0,-9999.0,-9999.0,
972,2002,8,23,10,,,,60.0,,,,54.0,10187.0,,,210.0,,,,40.0,-9999.0,-9999.0,-9999.0,
973,2002,8,23,11,,,,66.0,,,,60.0,10188.0,,,210.0,,,,20.0,-9999.0,-9999.0,-9999.0,
974,2002,8,23,13,,,,73.0,,,,66.0,10187.0,,,,10.0,,,,10.0,-9999.0,-9999.0,-9999.0
975,2002,8,23,14,,,,77.0,,,,69.0,10188.0,,,200.0,,,,30.0,-9999.0,-9999.0,-9999.0,
976,2002,8,23,16,,,,78.0,,,,69.0,10182.0,,,150.0,,,,60.0,-9999.0,-9999.0,-9999.0,
977,2002,8,23,17,,,,79.0,,,,69.0,10179.0,,,140.0,,,,40.0,-9999.0,-9999.0,-9999.0,
978,2002,8,23,19,,,,79.0,,,,72.0,10171.0,,,150.0,,,,60.0,-9999.0,-9999.0,-9999.0,
979,2002,8,23,20,,,,78.0,,,,72.0,10167.0,,,160.0,,,,80.0,-9999.0,-9999.0,-9999.0,
980,2002,8,23,21,,,,81.0,,,,76.0,10170.0,,,220.0,,,,60.0,-9999.0,-9999.0,-9999.0,
981,2002,8,23,22,,,,82.0,,,,77.0,10169.0,,,210.0,,,,50.0,-9999.0,-9999.0,-9999.0,
982,2002,8,23,23,,,,81.0,,,,76.0,10168.0,,,210.0,,,,50.0,-9999.0,-9999.0,-9999.0,
983,2002,8,24,1,,,,85.0,,,,80.0,10163.0,,,190.0,,,,30.0,-9999.0,-9999.0,-9999.0,
984,2002,8,24,2,,,,91.0,,,,85.0,10158.0,,,200.0,,,,40.0,-9999.0,-9999.0,-9999.0,
985,2002,8,24,3,,,,90.0,,,,84.0,10151.0,,,210.0,,,,40.0,-9999.0,-9999.0,-9999.0,
986,2002,8,24,4,,,,92.0,,,,86.0,10142.0,,,220.0,,,,40.0,-9999.0,-9999.0,-9999.0,
987,2002,8,24,5,,,,86.0,,,,80.0,10135.0,,,130.0,,,,30.0,-9999.0,-9999.0,-9999.0,
988,2002,8,24,7,,,,79.0,,,,73.0,10129.0,,,200.0,,,,40.0,-9999.0,-9999.0,-9999.0,
989,2002,8,24,8,,,,78.0,,,,72.0,10126.0,,,200.0,,,,20.0,-9999.0,-9999.0,-9999.0,
990,2002,8,24,10,,,,76.0,,,,71.0,10124.0,,,180.0,,,,30.0,-9999.0,-9999.0,-9999.0,
991,2002,8,24,11,,,,75.0,,,,70.0,10121.0,,,140.0,,,,40.0,-9999.0,-9999.0,-9999.0,
992,2002,8,24,13,,,,79.0,,,,74.0,10114.0,,,190.0,,,,30.0,-9999.0,-9999.0,-9999.0,
993,2002,8,24,14,,,,78.0,,,,73.0,10109.0,,,160.0,,,,30.0,-9999.0,-9999.0,-9999.0,
994,2002,8,24,16,,,,74.0,,,,69.0,10101.0,,,180.0,,,,40.0,-9999.0,-9999.0,-9999.0,
995,2002,8,24,17,,,,74.0,,,,69.0,10098.0,,,190.0,,,,50.0,-9999.0,-9999.0,-9999.0,
996,2002,8,24,19,,,,69.0,,,,64.0,10094.0,,,190.0,,,,70.0,-9999.0,-9999.0,-9999.0,
997,2002,8,24,20,,,,69.0,,,,64.0,10093.0,,,200.0,,,,60.0,-9999.0,-9999.0,-9999.0,
998,2002,8,24,21,,,,67.0,,,,62.0,10093.0,,,210.0,,,,60.0,-9999.0,-9999.0,-9999.0,
999,2002,8,24,22,,,,66.0,,,,61.0,10090.0,,,190.0,,,,40.0,-9999.0,-9999.0,-9999.0,
1000,2002,8,25,1,,,,62.0,,,,57.0,10080.0,,,220.0,,,,50.0,-9999.0,-9999.0,-9999.0,
1001,2002,8,25,2,,,,66.0,,,,61.0,10080.0,,,200.0,,,,40.0,-9999.0,-9999.0,-9999.0,
1002,2002,8,25,3,,,,66.0,,,,58.0,10083.0,,,230.0,,,,40.0,-9999.0,-9999.0,-9999.0,
1003,2002,8,25,4,,,,65.0,,,,53.0,10087.0,,,200.0,,,,40.0,-9999.0,-9999.0,-9999.0,
1004,2002,8,25,5,,,,62.0,,,,48.0,10082.0,,,290.0,,,150.0,-9999.0,-9999.0,-9999.0,,
1005,2002,8,25,7,,,,64.0,,,,43.0,10099.0,,,210.0,,,,50.0,-9999.0,-9999.0,-9999.0,
1006,2002,8,25,8,,,,68.0,,,,43.0,10104.0,,,210.0,,,,40.0,-9999.0,-9999.0,-9999.0,
1007,2002,8,25,10,,,,71.0,,,,52.0,10108.0,,,240.0,,,,70.0,-9999.0,-9999.0,-9999.0,
1008,2002,8,25,11,,,,73.0,,,,52.0,10111.0,,,230.0,,,,60.0,-9999.0,-9999.0,-9999.0,
1009,2002,8,25,13,,,,74.0,,,,54.0,10121.0,,,200.0,,,,60.0,-9999.0,-9999.0,-9999.0,
1010,2002,8,25,14,,,,78.0,,,,56.0,10121.0,,,220.0,,,,40.0,-9999.0,-9999.0,-9999.0,
1011,2002,8,25,16,,,,75.0,,,,57.0,10119.0,,,210.0,,,,50.0,-9999.0,-9999.0,-9999.0,
1012,2002,8,25,17,,,,70.0,,,,55.0,10117.0,,,190.0,,,,40.0,-9999.0,-9999.0,-9999.0,
1013,2002,8,25,19,,,,64.0,,,,52.0,10113.0,,,210.0,,,,60.0,-9999.0,-9999.0,-9999.0,
1014,2002,8,25,20,,,,64.0,,,,54.0,10111.0,,,220.0,,,,60.0,-9999.0,-9999.0,-9999.0,
1015,2002,8,25,21,,,,61.0,,,,52.0,10105.0,,,210.0,,,,40.0,-9999.0,-9999.0,-9999.0,
1016,2002,8,25,22,,,,58.0,,,,50.0,10101.0,,,220.0,,,,40.0,-9999.0,-9999.0,-9999.0,
1017,2002,8,25,23,,,,61.0,,,,55.0,10096.0,,,210.0,,,,40.0,-9999.0,-9999.0,-9999.0,
1018,2002,8,26,1,,,,67.0,,,,61.0,10085.0,,,200.0,,,,10.0,-9999.0,-9999.0,-9999.0,
1019,2002,8,26,2,,,,66.0,,,,60.0,10078.0,,,,90.0,,,,10.0,-9999.0,-9999.0,-9999.0
1020,2002,8,26,4,,,,69.0,,,,63.0,10072.0,,,,60.0,,,,10.0,-9999.0,-9999.0,-9999.0
1021,2002,8,26,5,,,,69.0,,,,63.0,10071.0,,,190.0,,,,10.0,-9999.0,-9999.0,-9999.0,
1022,2002,8,26,7,,,,77.0,,,,68.0,10076.0,,,270.0,,,,40.0,-9999.0,-9999.0,-9999.0,
1023,2002,8,26,8,,,,76.0,,,,65.0,10082.0,,,220.0,,,,30.0,-9999.0,-9999.0,-9999.0,
1024,2002,8,26,10,,,,76.0,,,,58.0,10090.0,,,230.0,,,,40.0,-9999.0,-9999.0,-9999.0,
1025,2002,8,26,11,,,,80.0,,,,58.0,10091.0,,,220.0,,,,30.0,-9999.0,-9999.0,-9999.0,
1026,2002,8,26,13,,,,78.0,,,,57.0,10095.0,,,250.0,,,,60.0,-9999.0,-9999.0,-9999.0,
1027,2002,8,26,14,,,,81.0,,,,58.0,10096.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,
1028,2002,8,26,16,,,,75.0,,,,58.0,10097.0,,,150.0,,,,40.0,-9999.0,-9999.0,-9999.0,
1029,2002,8,26,17,,,,76.0,,,,60.0,10095.0,,,,60.0,,,,10.0,-9999.0,-9999.0,-9999.0
1030,2002,8,26,19,,,,92.0,,,,58.0,10092.0,,,280.0,,,,80.0,-9999.0,-9999.0,-9999.0,
1031,2002,8,26,20,,,,83.0,,,,57.0,10094.0,,,290.0,,,,50.0,-9999.0,-9999.0,-9999.0,
1032,2002,8,26,21,,,,69.0,,,,56.0,10098.0,,,240.0,,,,20.0,-9999.0,-9999.0,-9999.0,
1033,2002,8,26,22,,,,65.0,,,,55.0,10097.0,,,260.0,,,,10.0,-9999.0,-9999.0,-9999.0,
1034,2002,8,26,23,,,,62.0,,,,53.0,10094.0,,,,60.0,,,,10.0,-9999.0,-9999.0,-9999.0
1035,2002,8,27,2,,,,64.0,,,,56.0,10086.0,,,210.0,,,,10.0,-9999.0,-9999.0,-9999.0,
1036,2002,8,27,3,,,,64.0,,,,56.0,10083.0,,,170.0,,,,10.0,-9999.0,-9999.0,-9999.0,
1037,2002,8,27,4,,,,64.0,,,,57.0,10078.0,,,,30.0,,,,10.0,-9999.0,-9999.0,-9999.0
1038,2002,8,27,7,,,,67.0,,,,60.0,10074.0,,,120.0,,,,30.0,-9999.0,-9999.0,-9999.0,
1039,2002,8,27,8,,,,65.0,,,,58.0,10073.0,,,,80.0,,,,20.0,-9999.0,-9999.0,-9999.0
1040,2002,8,27,10,,,,67.0,,,,60.0,10070.0,,,,30.0,,,,10.0,-9999.0,-9999.0,-9999.0
1041,2002,8,27,11,,,,80.0,,,,63.0,10065.0,,,,10.0,,,,20.0,-9999.0,-9999.0,-9999.0
1042,2002,8,27,13,,,,77.0,,,,60.0,10067.0,,,230.0,,,,20.0,-9999.0,-9999.0,-9999.0,
1043,2002,8,27,14,,,,78.0,,,,62.0,10066.0,,,210.0,,,,40.0,-9999.0,-9999.0,-9999.0,
1044,2002,8,27,16,,,,77.0,,,,59.0,10067.0,,,220.0,,,,40.0,-9999.0,-9999.0,-9999.0,
1045,2002,8,27,17,,,,74.0,,,,59.0,10070.0,,,350.0,,,,70.0,-9999.0,-9999.0,-9999.0,
1046,2002,8,27,19,,,,66.0,,,,55.0,10076.0,,,350.0,,,,70.0,-9999.0,-9999.0,-9999.0,
1047,2002,8,27,20,,,,66.0,,,,55.0,10079.0,,,350.0,,,,60.0,-9999.0,-9999.0,-9999.0,
1048,2002,8,27,21,,,,66.0,,,,54.0,10083.0,,,360.0,,,,60.0,-9999.0,-9999.0,-9999.0,
1049,2002,8,27,22,,,,67.0,,,,56.0,10086.0,,,360.0,,,,70.0,-9999.0,-9999.0,-9999.0,
1050,2002,8,27,23,,,,67.0,,,,54.0,10090.0,,,360.0,,,,60.0,-9999.0,-9999.0,-9999.0,
1051,2002,8,28,1,,,,63.0,,,,42.0,10091.0,,,360.0,,,,70.0,-9999.0,-9999.0,-9999.0,
1052,2002,8,28,2,,,,62.0,,,,39.0,10094.0,,,350.0,,,,60.0,-9999.0,-9999.0,-9999.0,
1053,2002,8,28,3,,,,59.0,,,,32.0,10095.0,,,360.0,,,,60.0,-9999.0,-9999.0,-9999.0,
1054,2002,8,28,4,,,,60.0,,,,34.0,10098.0,,,360.0,,,,60.0,-9999.0,-9999.0,-9999.0,
1055,2002,8,28,5,,,,57.0,,,,29.0,10096.0,,,350.0,,,,60.0,-9999.0,-9999.0,-9999.0,
1056,2002,8,28,7,,,,65.0,,,,34.0,10100.0,,,360.0,,,,30.0,-9999.0,-9999.0,-9999.0,
1057,2002,8,28,8,,,,69.0,,,,36.0,10100.0,,,360.0,,,,50.0,-9999.0,-9999.0,-9999.0,
1058,2002,8,28,10,,,,82.0,,,,42.0,10104.0,,,,30.0,,,,40.0,-9999.0,-9999.0,-9999.0
1059,2002,8,28,11,,,,77.0,,,,35.0,10104.0,,,,10.0,,,,40.0,-9999.0,-9999.0,-9999.0
1060,2002,8,28,13,,,,79.0,,,,34.0,10103.0,,,350.0,,,,30.0,-9999.0,-9999.0,-9999.0,
1061,2002,8,28,14,,,,76.0,,,,44.0,10103.0,,,140.0,,,,40.0,-9999.0,-9999.0,-9999.0,
1062,2002,8,28,16,,,,74.0,,,,35.0,10097.0,,,,90.0,,,,30.0,-9999.0,-9999.0,-9999.0
1063,2002,8,28,17,,,,72.0,,,,32.0,10094.0,,,,90.0,,,,50.0,-9999.0,-9999.0,-9999.0
1064,2002,8,28,19,,,,67.0,,,,33.0,10089.0,,,100.0,,,,70.0,-9999.0,-9999.0,-9999.0,
1065,2002,8,28,20,,,,66.0,,,,44.0,10089.0,,,,90.0,,,,60.0,-9999.0,-9999.0,-9999.0
1066,2002,8,28,21,,,,66.0,,,,43.0,10087.0,,,,90.0,,,,60.0,-9999.0,-9999.0,-9999.0
1067,2002,8,28,22,,,,64.0,,,,36.0,10084.0,,,,90.0,,,,80.0,-9999.0,-9999.0,-9999.0
1068,2002,8,28,23,,,,61.0,,,,34.0,10080.0,,,,90.0,,,,90.0,-9999.0,-9999.0,-9999.0
1069,2002,8,29,1,,,,55.0,,,,39.0,10069.0,,,,80.0,,,110.0,-9999.0,-9999.0,-9999.0,
1070,2002,8,29,2,,,,55.0,,,,37.0,10064.0,,,,90.0,,,110.0,-9999.0,-9999.0,-9999.0,
1071,2002,8,29,3,,,,58.0,,,,34.0,10060.0,,,,90.0,,,110.0,-9999.0,-9999.0,-9999.0,
1072,2002,8,29,4,,,,62.0,,,,35.0,10054.0,,,,90.0,,,100.0,-9999.0,-9999.0,-9999.0,
1073,2002,8,29,5,,,,63.0,,,,36.0,10055.0,,,,90.0,,,100.0,-9999.0,-9999.0,-9999.0,
1074,2002,8,29,6,,,,62.0,,,,36.0,10052.0,,,,80.0,,,110.0,-9999.0,-9999.0,-9999.0,
1075,2002,8,29,7,,,,62.0,,,,33.0,10051.0,,,,80.0,,,120.0,-9999.0,-9999.0,-9999.0,
1076,2002,8,29,8,,,,63.0,,,,29.0,10050.0,,,,90.0,,,100.0,-9999.0,-9999.0,-9999.0,
1077,2002,8,29,10,,,,67.0,,,,29.0,10048.0,,,,90.0,,,,90.0,-9999.0,-9999.0,-9999.0
