,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
218,2004,7,19,18,,,270,,,250.0,10102.0,-9999.0,,,,10.0,,,,,7.0,-9999.0,,,,,0.0,,,
219,2004,7,20,6,,,270,,,240.0,10098.0,,,180.0,,,,46.0,,,,,6.0,-9999.0,,,,,0.0,
220,2004,7,21,6,,,283,,,250.0,10088.0,,,130.0,,,,31.0,,,,,3.0,-9999.0,,,,,0.0,
221,2004,7,22,6,,,283,,,250.0,10088.0,,,130.0,,,,31.0,,,,,3.0,-9999.0,,,,,0.0,
222,2004,7,23,6,,,284,,,250.0,10077.0,,,130.0,,,,51.0,,,,,6.0,-9999.0,,,,,0.0,
223,2004,7,24,6,,,268,,,240.0,10085.0,-9999.0,,,,15.0,,,,,8.0,-9999.0,,,,20.0,,,,
224,2004,7,24,18,,,274,,,250.0,10096.0,,,130.0,,,,36.0,,,,,8.0,-9999.0,-9999.0,,,,,
225,2004,7,26,6,,,276,,,240.0,10093.0,,,,80.0,,,,62.0,,,,,3.0,-9999.0,,,,,0.0
226,2004,7,27,6,,,282,,,240.0,10082.0,,,100.0,,,,67.0,,,,,2.0,-9999.0,,,,,0.0,
227,2004,7,27,18,,,281,,,240.0,10091.0,,,,90.0,,,,77.0,,,,,3.0,-9999.0,,,,,0.0
228,2004,7,28,18,,,283,,,240.0,10078.0,,,,70.0,,,,72.0,,,,,2.0,-9999.0,,,,,0.0
229,2004,7,29,6,,,285,,,240.0,10061.0,,,,80.0,,,,77.0,,,,,2.0,-9999.0,,,,,0.0
230,2004,7,29,18,,,256,,,250.0,10082.0,,,110.0,,,129.0,,,,,8.0,-9999.0,-9999.0,,,,,,
231,2004,7,30,6,,,273,,,250.0,10066.0,,,100.0,,,,41.0,,,,,8.0,-9999.0,,,,,0.0,
232,2004,7,31,18,,,274,,,250.0,10074.0,-9999.0,,,,10.0,,,,,1.0,-9999.0,,,,,0.0,,,
233,2004,8,2,6,,,280,,,240.0,10059.0,,,100.0,,,,36.0,,,,,3.0,-9999.0,,,,,0.0,
234,2004,8,3,6,,,283,,,240.0,10066.0,,,,90.0,,,,41.0,,,,,2.0,-9999.0,,,,,0.0
235,2004,8,3,18,,,283,,,250.0,10065.0,,,,90.0,,,,31.0,,,,,2.0,-9999.0,-9999.0,,,,
236,2004,8,4,6,,,288,,,250.0,10067.0,,,110.0,,,,36.0,,,,,6.0,-9999.0,,,,,0.0,
237,2004,8,6,18,,,284,,,240.0,10088.0,,,,90.0,,,,62.0,,,,,3.0,-9999.0,,,,,0.0
238,2004,8,7,6,,,287,,,240.0,10065.0,,,,90.0,,,,93.0,,,,,3.0,-9999.0,,,,,0.0
239,2004,8,10,6,,,287,,,240.0,10069.0,,,,90.0,,,,51.0,,,,,3.0,-9999.0,,,,,0.0
240,2004,8,10,18,,,180,-9999.0,10084.0,,,100.0,,,,67.0,,,,,2.0,-9999.0,,,,,0.0,,,
241,2004,8,11,6,,,287,,,250.0,10069.0,,,,90.0,,,,72.0,,,,,2.0,-9999.0,,,,,0.0
242,2004,8,12,6,,,284,,,250.0,10079.0,,,,80.0,,,,21.0,,,,,7.0,-9999.0,,,,,0.0
243,2004,8,13,6,,,280,,,250.0,10073.0,-9999.0,,,,10.0,,,,,8.0,-9999.0,,,,,0.0,,,
244,2004,8,13,18,,,277,,,240.0,10095.0,,,,80.0,,,,31.0,,,,,8.0,-9999.0,,,,,0.0
245,2004,8,15,6,,,278,,,250.0,10079.0,,,100.0,,,,62.0,,,,,3.0,-9999.0,-9999.0,,,,,
246,2004,8,16,6,,,283,,,240.0,10078.0,,,130.0,,,,62.0,,,,,6.0,-9999.0,,,,,0.0,
247,2004,8,18,6,,,274,,,230.0,10093.0,,,,90.0,,,,26.0,,,,,3.0,-9999.0,,,,,0.0
248,2004,8,19,6,,,286,,,240.0,10104.0,,,120.0,,,,31.0,,,,,2.0,-9999.0,,,,,0.0,
249,2004,8,20,6,,,284,,,240.0,10110.0,,,130.0,,,,26.0,,,,,3.0,-9999.0,,,,,0.0,
250,2004,8,20,18,,,283,,,240.0,10123.0,,,110.0,,,,31.0,,,,,3.0,-9999.0,,,,,0.0,
251,2004,8,23,18,,,275,,,250.0,10113.0,,,,80.0,,,,31.0,,,,,3.0,-9999.0,,,,,0.0
252,2004,8,25,6,,,280,,,240.0,10087.0,,,100.0,,,,21.0,,,,,3.0,-9999.0,,,,,0.0,
253,2004,8,26,6,,,283,,,240.0,10093.0,,,,80.0,,,,31.0,,,,,2.0,-9999.0,,,,,0.0
254,2004,8,26,18,,,280,,,240.0,10105.0,,,100.0,,,,31.0,,,,,3.0,-9999.0,,,,,0.0,
255,2004,8,28,6,,,280,,,230.0,10099.0,,,120.0,,,,31.0,,,,,1.0,-9999.0,,,,,0.0,
256,2004,8,29,18,,,276,,,240.0,10110.0,-9999.0,,,,10.0,,,,,2.0,-9999.0,,,,,0.0,,,
257,2004,8,30,18,,,275,,,230.0,10104.0,,,120.0,,,,21.0,,,,,3.0,-9999.0,,,,,0.0,
258,2004,9,19,18,,,284,,,240.0,10109.0,,,,80.0,,,,36.0,,,,,2.0,-9999.0,,,,,0.0
259,2004,9,20,6,,,287,,,250.0,10078.0,,,,70.0,,,,51.0,,,,,3.0,-9999.0,,,,,0.0
260,2004,9,21,6,,,284,,,240.0,10082.0,,,,90.0,,,,31.0,,,,,2.0,-9999.0,,,,,0.0
261,2004,9,21,18,,,284,,,240.0,10089.0,,,,80.0,,,,21.0,,,,,2.0,-9999.0,,,,,0.0
262,2004,9,22,6,,,287,,,250.0,10086.0,,,,90.0,,,,21.0,,,,,2.0,-9999.0,,,,,0.0
263,2004,9,24,6,,,284,,,240.0,10092.0,,,,70.0,,,,26.0,,,,,2.0,-9999.0,,,,,0.0
264,2004,9,25,6,,,290,,,250.0,10079.0,,,,90.0,,,,26.0,,,,,2.0,-9999.0,,,,,0.0
265,2004,9,25,18,,,283,,,240.0,10098.0,,,100.0,,,,31.0,,,,,2.0,-9999.0,,,,,0.0,
266,2004,9,26,18,,,284,,,230.0,10100.0,,,,80.0,,,,31.0,,,,,6.0,-9999.0,,,,,0.0
267,2004,9,27,18,,,287,,,230.0,10097.0,,,100.0,,,,21.0,,,,,1.0,-9999.0,,,,,0.0,
268,2004,9,29,6,,,285,,,240.0,10078.0,,,110.0,,,,41.0,,,,,3.0,-9999.0,,,,,0.0,
269,2004,9,29,18,,,281,,,250.0,10100.0,,,110.0,,,,72.0,,,,,3.0,-9999.0,,,,,0.0,
270,2004,9,30,6,,,283,,,240.0,10073.0,,,100.0,,,,41.0,,,,,2.0,-9999.0,,,,,0.0,
271,2004,9,30,18,,,285,,,240.0,10093.0,,,120.0,,,,31.0,,,,,2.0,-9999.0,,,,,0.0,
272,2004,10,1,6,,,282,,,240.0,10080.0,,,120.0,,,,67.0,,,,,6.0,-9999.0,-9999.0,,,,,
273,2004,10,2,6,,,282,,,240.0,10089.0,,,120.0,,,,36.0,,,,,6.0,-9999.0,,,,,0.0,
274,2004,10,3,6,,,284,,,240.0,10088.0,,,120.0,,,,31.0,,,,,4.0,-9999.0,,,,,0.0,
275,2004,10,4,6,,,284,,,230.0,10088.0,,,120.0,,,,51.0,,,,,3.0,-9999.0,,,,,0.0,
276,2004,10,4,18,,,279,,,220.0,10104.0,,,120.0,,,,21.0,,,,,2.0,-9999.0,,,,,0.0,
277,2004,10,5,18,,,288,,,240.0,10088.0,,,120.0,,,,21.0,,,,,3.0,-9999.0,,,,,0.0,
278,2004,10,6,6,,,272,,,250.0,10064.0,,,140.0,,,,67.0,,,,,7.0,-9999.0,,,,51.0,,
279,2004,10,6,18,,,284,,,250.0,10094.0,,,,80.0,,,,31.0,,,,,6.0,-9999.0,,,,,0.0
280,2004,10,7,6,,,280,,,250.0,10078.0,,,120.0,,,,21.0,,,,,8.0,-9999.0,-9999.0,,,,,
281,2004,10,7,18,,,283,,,240.0,10101.0,,,120.0,,,,31.0,,,,,4.0,-9999.0,,,,,0.0,
282,2004,10,8,6,,,286,,,240.0,10086.0,,,,80.0,,,,36.0,,,,,2.0,-9999.0,,,,,0.0
283,2004,10,8,18,,,284,,,240.0,10107.0,,,,80.0,,,,31.0,,,,,2.0,-9999.0,,,,,0.0
284,2004,10,9,6,,,288,,,260.0,10084.0,,,,90.0,,,,51.0,,,,,3.0,-9999.0,,,,,0.0
285,2004,10,10,6,,,285,,,240.0,10068.0,,,,90.0,,,,31.0,,,,,2.0,-9999.0,,,,,0.0
286,2004,10,10,18,,,286,,,250.0,10086.0,,,,80.0,,,,51.0,,,,,4.0,-9999.0,,,,,0.0
287,2004,10,11,6,,,285,,,240.0,10075.0,,,110.0,,,,21.0,,,,,1.0,-9999.0,,,,,0.0,
288,2004,10,11,18,,,280,,,240.0,10100.0,,,100.0,,,,31.0,,,,,3.0,-9999.0,,,,,0.0,
289,2004,10,13,6,,,284,,,250.0,10087.0,-9999.0,,,,15.0,,,,,3.0,-9999.0,,,,,0.0,,,
290,2004,10,13,18,,,284,,,240.0,10101.0,,,,70.0,,,,31.0,,,,,6.0,-9999.0,,,,,0.0
291,2004,10,14,6,,,278,,,240.0,10083.0,-9999.0,,,,10.0,,,,,6.0,-9999.0,,,,,0.0,,,
292,2004,10,15,18,,,278,,,250.0,10102.0,,,,50.0,,,,31.0,,,,,2.0,-9999.0,,,,,0.0
293,2004,10,16,6,,,285,,,240.0,10087.0,,,150.0,,,,36.0,,,,,3.0,-9999.0,,,,,0.0,
294,2004,10,16,18,,,288,,,250.0,10102.0,,,130.0,,,,62.0,,,,,3.0,-9999.0,,,,,0.0,
295,2004,10,17,6,,,280,,,250.0,10087.0,,,130.0,,,,57.0,,,,,2.0,-9999.0,,,,,0.0,
296,2004,10,18,6,,,283,,,240.0,10102.0,,,,70.0,,,,21.0,,,,,1.0,-9999.0,,,,,0.0
297,2004,10,19,6,,,283,,,240.0,10101.0,-9999.0,,,,15.0,,,,,3.0,-9999.0,,,,,0.0,,,
298,2004,10,20,18,,,276,,,230.0,10121.0,,,320.0,,,,21.0,,,,,2.0,-9999.0,,,,,0.0,
299,2004,10,21,6,,,277,,,220.0,10110.0,,,280.0,,,,21.0,,,,,1.0,-9999.0,,,,,0.0,
300,2004,10,22,18,,,288,,,230.0,10115.0,-9999.0,,,,15.0,,,,,1.0,-9999.0,,,,,0.0,,,
301,2004,10,23,6,,,288,,,240.0,10104.0,,,120.0,,,,41.0,,,,,2.0,-9999.0,,,,,0.0,
302,2004,10,24,6,,,287,,,250.0,10101.0,,,130.0,,,,31.0,,,,,2.0,-9999.0,,,,,0.0,
303,2004,10,25,0,,,287,,,240.0,10091.0,-9999.0,,,,10.0,,,,,1.0,-9999.0,,,,,0.0,,,
304,2004,10,25,18,,,244,,,240.0,10110.0,,,150.0,,,,31.0,,,,,8.0,-9999.0,,,109.0,,,
305,2004,10,26,6,,,264,,,250.0,10084.0,,,160.0,,,,21.0,,,,,7.0,-9999.0,,,,30.0,,
306,2004,10,27,6,,,283,,,250.0,10075.0,,,120.0,,,,31.0,,,,,3.0,-9999.0,,,,,0.0,
307,2004,10,27,18,,,285,,,250.0,10086.0,,,120.0,,,,31.0,,,,,2.0,-9999.0,,,,,0.0,
308,2004,10,28,6,,,270,,,260.0,10075.0,,,,90.0,,,,31.0,,,,,6.0,-9999.0,,,,30.0,
309,2004,10,28,18,,,282,,,250.0,10093.0,,,110.0,,,,31.0,,,,,4.0,-9999.0,,,,,0.0,
310,2004,10,29,6,,,284,,,240.0,10085.0,,,100.0,,,,31.0,,,,,3.0,-9999.0,,,,,0.0,
311,2004,10,30,6,,,274,,,230.0,10075.0,-9999.0,,,,10.0,,,,,2.0,-9999.0,,,,,0.0,,,
312,2004,10,30,18,,,277,,,240.0,10083.0,-9999.0,,,,15.0,,,,,2.0,-9999.0,,,,,0.0,,,
313,2004,10,31,6,,,280,,,240.0,10060.0,,,,30.0,,,,26.0,,,,,4.0,-9999.0,,,,,0.0
314,2004,11,1,6,,,285,,,260.0,10070.0,,,,40.0,,,,31.0,,,,,6.0,-9999.0,-9999.0,,,,
315,2004,11,1,18,,,288,,,240.0,10086.0,,,,50.0,,,,31.0,,,,,2.0,-9999.0,,,,,0.0
316,2004,11,2,6,,,285,,,240.0,10063.0,,,,90.0,,,,31.0,,,,,1.0,-9999.0,,,,,0.0
317,2004,11,3,6,,,287,,,250.0,10068.0,,,,80.0,,,,21.0,,,,,1.0,-9999.0,,,,,0.0
318,2004,11,4,6,,,288,,,240.0,10071.0,,,340.0,,,,26.0,,,,,3.0,-9999.0,,,,,0.0,
319,2004,11,4,18,,,286,,,240.0,10084.0,,,,30.0,,,,31.0,,,,,3.0,-9999.0,,,,,0.0
320,2004,11,6,6,,,285,,,240.0,10074.0,,,110.0,,,,41.0,,,,,2.0,-9999.0,,,,,0.0,
321,2004,11,6,18,,,287,,,240.0,10083.0,,,,90.0,,,,41.0,,,,,3.0,-9999.0,,,,,0.0
322,2004,11,7,6,,,283,,,240.0,10078.0,,,130.0,,,,57.0,,,,,3.0,-9999.0,,,,,0.0,
323,2004,11,7,18,,,289,,,240.0,10085.0,,,140.0,,,,93.0,,,,,4.0,-9999.0,,,,,0.0,
324,2004,11,9,6,,,284,,,240.0,10072.0,,,110.0,,,,67.0,,,,,7.0,-9999.0,,,,,0.0,
325,2004,11,10,6,,,286,,,250.0,10082.0,,,110.0,,,,62.0,,,,,7.0,-9999.0,-9999.0,,,,,
326,2004,11,16,18,,,280,,,230.0,10099.0,-9999.0,,,,10.0,,,,,1.0,-9999.0,,,,,0.0,,,
327,2004,11,17,6,,,283,,,230.0,10080.0,-9999.0,,,,10.0,,,,,8.0,-9999.0,,,,,0.0,,,
328,2004,11,18,6,,,270,,,230.0,10076.0,,,,,0.0,,,473.0,,,,,3.0,-9999.0,,,,,0.0
329,2004,11,19,18,,,278,,,230.0,10102.0,-9999.0,,,,10.0,,,,,4.0,-9999.0,,,,,0.0,,,
330,2004,11,21,6,,,274,,,230.0,10076.0,-9999.0,,,,15.0,,,,,2.0,-9999.0,,,,,0.0,,,
331,2004,11,21,18,,,283,,,230.0,10102.0,,,,90.0,,,,26.0,,,,,3.0,-9999.0,,,,,0.0
332,2004,11,22,6,,,276,,,230.0,10072.0,-9999.0,,,,10.0,,,,,2.0,-9999.0,,,,,0.0,,,
333,2004,11,23,6,,,284,,,240.0,10073.0,,,120.0,,,,41.0,,,,,3.0,-9999.0,,,,,0.0,
334,2004,11,24,6,,,286,,,250.0,10064.0,,,,90.0,,,,41.0,,,,,3.0,-9999.0,,,,,0.0
335,2004,11,24,18,,,288,,,250.0,10091.0,,,,90.0,,,,51.0,,,,,6.0,-9999.0,,,,,0.0
336,2004,11,25,6,,,286,,,250.0,10078.0,,,,70.0,,,,72.0,,,,,6.0,-9999.0,,,,,0.0
337,2004,11,26,6,,,284,,,240.0,10084.0,,,,90.0,,,,51.0,,,,,2.0,-9999.0,,,,,0.0
338,2004,11,26,18,,,283,,,230.0,10090.0,,,,40.0,,,,62.0,,,,,3.0,-9999.0,,,,,0.0
339,2004,11,27,6,,,287,,,230.0,10070.0,,,120.0,,,,57.0,,,,,3.0,-9999.0,,,,,0.0,
340,2004,11,27,18,,,289,,,230.0,10082.0,,,130.0,,,,57.0,,,,,2.0,-9999.0,,,,,0.0,
341,2004,11,28,6,,,286,,,240.0,10063.0,,,120.0,,,,41.0,,,,,3.0,-9999.0,,,,,0.0,
342,2004,11,29,6,,,284,,,240.0,10061.0,,,,50.0,,,,31.0,,,,,3.0,-9999.0,,,,,0.0
343,2004,11,30,6,,,287,,,230.0,10075.0,,,,30.0,,,,41.0,,,,,6.0,-9999.0,,,,,0.0
344,2004,12,1,6,,,278,,,230.0,10073.0,,,,40.0,,,,31.0,,,,,2.0,-9999.0,,,,,0.0
345,2004,12,2,18,,,283,,,230.0,10073.0,,,,40.0,,,,31.0,,,,,1.0,-9999.0,,,,,0.0
346,2004,12,3,6,,,282,,,240.0,10070.0,-9999.0,,,,10.0,,,,,2.0,-9999.0,,,,,0.0,,,
347,2004,12,4,6,,,280,,,230.0,10081.0,,,,50.0,,,,31.0,,,,,2.0,-9999.0,,,,,0.0
348,2004,12,6,6,,,288,,,240.0,10062.0,,,,90.0,,,,41.0,,,,,3.0,-9999.0,,,,,0.0
349,2004,12,6,18,,,288,,,240.0,10071.0,,,100.0,,,,31.0,,,,,2.0,-9999.0,,,,,0.0,
350,2004,12,7,6,,,287,,,240.0,10054.0,,,110.0,,,,31.0,,,,,2.0,-9999.0,,,,,0.0,
351,2004,12,7,18,,,284,,,240.0,10071.0,,,110.0,,,,21.0,,,,,3.0,-9999.0,,,,,0.0,
352,2004,12,8,6,,,287,,,240.0,10069.0,,,100.0,,,,31.0,,,,,2.0,-9999.0,,,,,0.0,
353,2004,12,10,6,,,304,,,257.0,10067.0,,,,90.0,,,,31.0,,,,,7.0,-9999.0,,,,,0.0
354,2004,12,11,18,,,293,,,240.0,10109.0,,,100.0,,,,62.0,,,,,1.0,-9999.0,,,,,0.0,
355,2004,12,12,6,,,288,,,240.0,10086.0,,,110.0,,,,36.0,,,,,6.0,-9999.0,-9999.0,,,,,
356,2004,12,13,6,,,284,,,240.0,10077.0,,,110.0,,,,41.0,,,,,3.0,-9999.0,,,,,0.0,
357,2004,12,14,6,,,283,,,240.0,10077.0,-9999.0,,,,15.0,,,,,1.0,-9999.0,,,,,0.0,,,
358,2004,12,15,6,,,282,,,240.0,10092.0,,,,90.0,,,,51.0,,,,,3.0,-9999.0,,,,,0.0
359,2004,12,16,6,,,278,,,240.0,10092.0,-9999.0,,,,10.0,,,,,3.0,-9999.0,,,,,0.0,,,
360,2004,12,16,12,,,271,,,240.0,10098.0,,,,90.0,,,,21.0,,,,,2.0,-9999.0,,,,,0.0
361,2004,12,16,18,,,278,,,240.0,10106.0,,,,90.0,,,,26.0,,,,,3.0,-9999.0,,,,,0.0
362,2004,12,18,6,,,273,,,230.0,10089.0,,,150.0,,,,21.0,,,,,1.0,-9999.0,,,,,0.0,
363,2004,12,20,6,,,278,,,240.0,10068.0,,,120.0,,,,31.0,,,,,2.0,-9999.0,,,,,0.0,
364,2004,12,21,18,,,283,,,240.0,10086.0,-9999.0,,,,15.0,,,,,2.0,-9999.0,,,,,0.0,,,
365,2004,12,22,6,,,288,,,240.0,10068.0,,,320.0,,,,31.0,,,,,4.0,-9999.0,,,,,0.0,
366,2004,12,23,6,,,284,,,240.0,10084.0,,,280.0,,,,41.0,,,,,8.0,-9999.0,,,,,0.0,
367,2004,12,24,18,,,287,,,250.0,10078.0,,,350.0,,,,15.0,,,,,4.0,-9999.0,,,,,0.0,
368,2004,12,25,6,,,284,,,240.0,10061.0,,,290.0,,,,31.0,,,,,2.0,-9999.0,,,,,0.0,
369,2004,12,26,6,,,288,,,250.0,10067.0,,,330.0,,,,21.0,,,,,6.0,-9999.0,,,,,0.0,
370,2004,12,26,18,,,286,,,250.0,10083.0,,,,20.0,,,,31.0,,,,,7.0,-9999.0,,,,10.0,
371,2004,12,27,6,,,274,,,270.0,10061.0,,,360.0,,,,26.0,,,,,6.0,-9999.0,,,,,5.0,
372,2004,12,27,18,,,288,,,250.0,10071.0,-9999.0,,,,10.0,,,,,2.0,-9999.0,-9999.0,,,,,,,
373,2004,12,28,6,,,280,,,250.0,10069.0,,,130.0,,,,21.0,,,,,6.0,-9999.0,,,,,8.0,
374,2004,12,30,18,,,293,,,250.0,10065.0,-9999.0,,,,10.0,,,,,3.0,-9999.0,,,,,0.0,,,
375,2004,12,31,6,,,264,,,260.0,10072.0,,,290.0,,,,51.0,,,,,8.0,-9999.0,,,191.0,,,
