,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
60,2009,1,4,17,,,210.0,,,170.0,-9999.0,,,140.0,,,,46.0,,,,,7.0,-9999.0,-9999.0,
61,2009,1,4,18,,,210.0,,,170.0,-9999.0,,,160.0,,,,51.0,,,,,7.0,-9999.0,-9999.0,
62,2009,1,4,19,,,220.0,,,150.0,-9999.0,,,160.0,,,,51.0,,,,,7.0,-9999.0,-9999.0,
63,2009,1,4,20,,,220.0,,,140.0,-9999.0,,,190.0,,,,41.0,,,,,4.0,-9999.0,-9999.0,
64,2009,1,4,21,,,220.0,,,130.0,-9999.0,,,180.0,,,,26.0,,,,,4.0,-9999.0,-9999.0,
65,2009,1,4,22,,,210.0,,,140.0,-9999.0,,,190.0,,,,21.0,,,,,7.0,-9999.0,-9999.0,
66,2009,1,4,23,,,210.0,,,130.0,-9999.0,,,210.0,,,,21.0,,,,,7.0,-9999.0,-9999.0,
67,2009,1,5,0,,,180.0,,,150.0,-9999.0,,,250.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,,,
68,2009,1,5,1,,,180.0,,,160.0,-9999.0,,,270.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,,,
69,2009,1,5,9,,,160.0,,,150.0,-9999.0,,,250.0,,,,36.0,,,,,4.0,-9999.0,-9999.0,
70,2009,1,5,10,,,180.0,,,160.0,-9999.0,,,270.0,,,,31.0,,,,,4.0,-9999.0,-9999.0,
71,2009,1,5,11,,,210.0,,,170.0,-9999.0,,,260.0,,,,31.0,,,,,2.0,-9999.0,-9999.0,
72,2009,1,5,12,,,230.0,,,160.0,-9999.0,,,250.0,,,,15.0,,,,,2.0,-9999.0,-9999.0,
73,2009,1,5,13,,,240.0,,,140.0,-9999.0,,,140.0,,,,41.0,,,,,2.0,-9999.0,-9999.0,
74,2009,1,5,14,,,240.0,,,160.0,-9999.0,,,130.0,,,,41.0,,,,,4.0,-9999.0,-9999.0,
75,2009,1,5,15,,,240.0,,,150.0,-9999.0,,,130.0,,,,41.0,,,,,4.0,-9999.0,-9999.0,
76,2009,1,5,16,,,250.0,,,150.0,-9999.0,,,120.0,,,,41.0,,,,,2.0,-9999.0,-9999.0,
77,2009,1,5,17,,,240.0,,,160.0,-9999.0,,,110.0,,,,46.0,,,,,2.0,-9999.0,-9999.0,
78,2009,1,5,18,,,240.0,,,160.0,-9999.0,,,110.0,,,,36.0,,,,,2.0,-9999.0,-9999.0,
79,2009,1,5,19,,,240.0,,,160.0,-9999.0,,,120.0,,,,51.0,,,,,2.0,-9999.0,-9999.0,
80,2009,1,5,20,,,240.0,,,160.0,-9999.0,,,120.0,,,,46.0,,,,,2.0,-9999.0,-9999.0,
81,2009,1,5,21,,,240.0,,,160.0,-9999.0,,,110.0,,,,36.0,,,,,2.0,-9999.0,-9999.0,
82,2009,1,5,22,,,220.0,,,140.0,-9999.0,,,110.0,,,,36.0,,,,,2.0,-9999.0,-9999.0,
83,2009,1,5,23,,,220.0,,,150.0,-9999.0,,,120.0,,,,31.0,,,,,2.0,-9999.0,-9999.0,
84,2009,1,6,0,,,220.0,,,140.0,-9999.0,,,100.0,,,,26.0,,,,,2.0,-9999.0,-9999.0,
85,2009,1,6,1,,,220.0,,,150.0,-9999.0,,,110.0,,,,26.0,,,,,2.0,-9999.0,-9999.0,
86,2009,1,6,9,,,160.0,,,140.0,-9999.0,,,260.0,,,,41.0,,,,,2.0,-9999.0,-9999.0,
87,2009,1,6,10,,,180.0,,,150.0,-9999.0,,,260.0,,,,36.0,,,,,4.0,-9999.0,-9999.0,
88,2009,1,6,11,,,210.0,,,160.0,-9999.0,,,270.0,,,,36.0,,,,,2.0,-9999.0,-9999.0,
89,2009,1,6,12,,,230.0,,,160.0,-9999.0,,,270.0,,,,26.0,,,,,2.0,-9999.0,-9999.0,
90,2009,1,6,13,,,230.0,,,150.0,-9999.0,,,,90.0,,,,26.0,,,,,4.0,-9999.0,-9999.0
91,2009,1,6,14,,,240.0,,,160.0,-9999.0,,,,70.0,,,,31.0,,,,,4.0,-9999.0,-9999.0
92,2009,1,6,15,,,240.0,,,160.0,-9999.0,,,,60.0,,,,41.0,,,,,4.0,-9999.0,-9999.0
93,2009,1,6,16,,,240.0,,,160.0,-9999.0,,,,60.0,,,,41.0,,,,,2.0,-9999.0,-9999.0
94,2009,1,6,17,,,240.0,,,170.0,-9999.0,,,,60.0,,,,62.0,,,,,2.0,-9999.0,-9999.0
95,2009,1,6,18,,,240.0,,,170.0,-9999.0,,,,60.0,,,,62.0,,,,,2.0,-9999.0,-9999.0
96,2009,1,6,19,,,240.0,,,170.0,-9999.0,,,,60.0,,,,62.0,,,,,2.0,-9999.0,-9999.0
97,2009,1,6,20,,,240.0,,,170.0,-9999.0,,,,60.0,,,,51.0,,,,,2.0,-9999.0,-9999.0
98,2009,1,6,21,,,230.0,,,170.0,-9999.0,,,,40.0,,,,51.0,,,,,2.0,-9999.0,-9999.0
99,2009,1,6,22,,,230.0,,,160.0,-9999.0,,,,30.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,,
100,2009,1,6,23,,,220.0,,,160.0,-9999.0,,,,20.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,,
101,2009,1,7,0,,,210.0,,,160.0,-9999.0,,,360.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,,,
102,2009,1,7,1,,,200.0,,,160.0,-9999.0,,,340.0,,,,15.0,,,,,2.0,-9999.0,-9999.0,
103,2009,1,7,9,,,170.0,,,160.0,-9999.0,,,260.0,,,,31.0,,,,,2.0,-9999.0,-9999.0,
104,2009,1,7,10,,,190.0,,,170.0,-9999.0,,,260.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,,,
105,2009,1,7,11,,,210.0,,,170.0,-9999.0,,,240.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,,,
106,2009,1,7,12,,,240.0,,,180.0,-9999.0,,,230.0,,,,26.0,,,,,2.0,-9999.0,-9999.0,
107,2009,1,7,13,,,240.0,,,170.0,-9999.0,,,290.0,,,,15.0,,,,,2.0,-9999.0,-9999.0,
108,2009,1,7,14,,,250.0,,,190.0,-9999.0,,,,60.0,,,,57.0,,,,,2.0,-9999.0,-9999.0
109,2009,1,7,15,,,250.0,,,190.0,-9999.0,,,,50.0,,,,67.0,,,,,2.0,-9999.0,-9999.0
110,2009,1,7,16,,,230.0,,,180.0,-9999.0,,,,50.0,,,,67.0,,,,,2.0,-9999.0,-9999.0
111,2009,1,7,17,,,250.0,,,190.0,-9999.0,,,,50.0,,,,77.0,,,,,2.0,-9999.0,-9999.0
112,2009,1,7,18,,,260.0,,,200.0,-9999.0,,,,40.0,,,,62.0,,,,,2.0,-9999.0,-9999.0
113,2009,1,7,19,,,250.0,,,200.0,-9999.0,,,,40.0,,,,62.0,,,,,2.0,-9999.0,-9999.0
114,2009,1,7,20,,,250.0,,,190.0,-9999.0,,,,40.0,,,,57.0,,,,,2.0,-9999.0,-9999.0
115,2009,1,7,21,,,240.0,,,190.0,-9999.0,,,,30.0,,,,62.0,,,,,2.0,-9999.0,-9999.0
116,2009,1,7,22,,,230.0,,,190.0,-9999.0,,,,20.0,,,,51.0,,,,,2.0,-9999.0,-9999.0
117,2009,1,7,23,,,230.0,,,200.0,-9999.0,,,,30.0,,,,41.0,,,,,4.0,-9999.0,-9999.0
118,2009,1,8,0,,,230.0,,,190.0,-9999.0,,,,30.0,,,,46.0,,,,,4.0,-9999.0,-9999.0
119,2009,1,8,1,,,230.0,,,200.0,-9999.0,,,,30.0,,,,46.0,,,,,7.0,-9999.0,-9999.0
120,2009,1,8,9,,,200.0,,,190.0,-9999.0,,,290.0,,,,15.0,,,,,4.0,-9999.0,-9999.0,
121,2009,1,8,10,,,220.0,,,200.0,-9999.0,,,220.0,,,,31.0,,,,,2.0,-9999.0,-9999.0,
122,2009,1,8,11,,,240.0,,,210.0,-9999.0,,,270.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,,,
123,2009,1,8,12,,,260.0,,,200.0,-9999.0,,,270.0,,,,36.0,,,,,2.0,-9999.0,-9999.0,
124,2009,1,8,13,,,270.0,,,210.0,-9999.0,,,300.0,,,,31.0,,,,,2.0,-9999.0,-9999.0,
125,2009,1,8,14,,,280.0,,,200.0,-9999.0,,,270.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,,
126,2009,1,8,15,,,270.0,,,210.0,-9999.0,,,,50.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,,
127,2009,1,8,16,,,270.0,,,220.0,-9999.0,,,,50.0,,,,72.0,,,,,2.0,-9999.0,-9999.0
128,2009,1,8,17,,,270.0,,,210.0,-9999.0,,,,50.0,,,,77.0,,,,,2.0,-9999.0,-9999.0
129,2009,1,8,18,,,260.0,,,220.0,-9999.0,,,,40.0,,,,67.0,-9999.0,-9999.0,-9999.0,,,,
130,2009,1,8,19,,,260.0,,,220.0,-9999.0,,,,40.0,,,,67.0,-9999.0,-9999.0,-9999.0,,,,
131,2009,1,8,20,,,260.0,,,210.0,-9999.0,,,,20.0,,,,57.0,,,,,2.0,-9999.0,-9999.0
132,2009,1,8,21,,,240.0,,,210.0,-9999.0,,,,60.0,,,,51.0,,,,,4.0,-9999.0,-9999.0
133,2009,1,8,22,,,240.0,,,210.0,-9999.0,,,,60.0,,,,41.0,,,,,4.0,-9999.0,-9999.0
134,2009,1,8,23,,,240.0,,,210.0,-9999.0,,,,70.0,,,,31.0,,,,,4.0,-9999.0,-9999.0
135,2009,1,9,0,,,230.0,,,210.0,-9999.0,,,,60.0,,,,31.0,,,,,4.0,-9999.0,-9999.0
136,2009,1,9,1,,,240.0,,,210.0,-9999.0,,,,70.0,,,,36.0,,,,,4.0,-9999.0,-9999.0
137,2009,1,9,10,,,230.0,,,210.0,-9999.0,,,260.0,,,,,5.0,,,,,2.0,-9999.0,-9999.0
138,2009,1,9,11,,,250.0,,,210.0,-9999.0,,,,50.0,,,,36.0,,,,,2.0,-9999.0,-9999.0
139,2009,1,9,12,,,250.0,,,210.0,-9999.0,,,,50.0,,,,46.0,,,,,4.0,-9999.0,-9999.0
140,2009,1,9,13,,,260.0,,,210.0,-9999.0,,,,50.0,,,,51.0,,,,,4.0,-9999.0,-9999.0
141,2009,1,9,14,,,260.0,,,220.0,-9999.0,,,,60.0,,,,46.0,,,,,4.0,-9999.0,-9999.0
142,2009,1,9,15,,,260.0,,,220.0,-9999.0,,,,70.0,,,,51.0,,,,,4.0,-9999.0,-9999.0
143,2009,1,9,16,,,260.0,,,220.0,-9999.0,,,,70.0,,,,62.0,,,,,4.0,-9999.0,-9999.0
144,2009,1,9,17,,,260.0,,,220.0,-9999.0,,,,80.0,,,,51.0,,,,,4.0,-9999.0,-9999.0
145,2009,1,9,18,,,260.0,,,220.0,-9999.0,,,,60.0,,,,62.0,,,,,4.0,-9999.0,-9999.0
146,2009,1,9,19,,,260.0,,,220.0,-9999.0,,,,90.0,,,,41.0,,,,,4.0,-9999.0,-9999.0
147,2009,1,9,20,,,250.0,,,210.0,-9999.0,,,100.0,,,,51.0,,,,,4.0,-9999.0,-9999.0,
148,2009,1,9,21,,,250.0,,,210.0,-9999.0,,,,90.0,,,,46.0,,,,,7.0,-9999.0,-9999.0
149,2009,1,9,22,,,240.0,,,210.0,-9999.0,,,100.0,,,,31.0,,,,,7.0,-9999.0,-9999.0,
150,2009,1,9,23,,,240.0,,,210.0,-9999.0,,,150.0,,,,10.0,,,,,7.0,-9999.0,-9999.0,
151,2009,1,10,9,,,230.0,,,210.0,-9999.0,,,,40.0,,,,36.0,,,,,4.0,-9999.0,-9999.0
152,2009,1,10,10,,,240.0,,,210.0,-9999.0,,,,50.0,,,,41.0,,,,,4.0,-9999.0,-9999.0
153,2009,1,10,11,,,250.0,,,210.0,-9999.0,,,,60.0,,,,62.0,,,,,4.0,-9999.0,-9999.0
154,2009,1,10,12,,,250.0,,,210.0,-9999.0,,,,50.0,,,,46.0,,,,,4.0,-9999.0,-9999.0
155,2009,1,10,13,,,260.0,,,220.0,-9999.0,,,,80.0,,,,41.0,,,,,4.0,-9999.0,-9999.0
156,2009,1,10,14,,,260.0,,,220.0,-9999.0,,,,80.0,,,,41.0,,,,,4.0,-9999.0,-9999.0
157,2009,1,10,15,,,270.0,,,220.0,-9999.0,,,,70.0,,,,41.0,,,,,7.0,-9999.0,-9999.0
158,2009,1,10,16,,,260.0,,,220.0,-9999.0,,,,70.0,,,,41.0,,,,,7.0,-9999.0,-9999.0
159,2009,1,10,17,,,270.0,,,230.0,-9999.0,,,,70.0,,,,51.0,,,,,7.0,-9999.0,-9999.0
160,2009,1,10,18,,,250.0,,,220.0,-9999.0,,,,60.0,,,,57.0,,,,,7.0,-9999.0,-9999.0
161,2009,1,10,19,,,250.0,,,220.0,-9999.0,,,,80.0,,,,41.0,,,,,7.0,-9999.0,-9999.0
162,2009,1,10,20,,,250.0,,,220.0,-9999.0,,,,80.0,,,,51.0,,,,,7.0,-9999.0,-9999.0
163,2009,1,10,21,,,250.0,,,220.0,-9999.0,,,,80.0,,,,51.0,,,,,7.0,-9999.0,-9999.0
164,2009,1,10,22,,,240.0,,,220.0,-9999.0,,,,90.0,,,,57.0,,,,,8.0,-9999.0,-9999.0
165,2009,1,10,23,,,240.0,,,230.0,-9999.0,,,100.0,,,,41.0,,,,,7.0,-9999.0,-9999.0,
166,2009,1,11,0,,,240.0,,,220.0,-9999.0,,,,60.0,,,,72.0,,,,,7.0,-9999.0,-9999.0
167,2009,1,11,1,,,240.0,,,220.0,-9999.0,,,,60.0,,,,62.0,,,,,7.0,-9999.0,-9999.0
168,2009,1,11,9,,,210.0,,,200.0,-9999.0,,,260.0,,,,31.0,,,,,7.0,-9999.0,-9999.0,
169,2009,1,11,10,,,210.0,,,200.0,-9999.0,,,270.0,,,,36.0,,,,,7.0,-9999.0,-9999.0,
170,2009,1,11,11,,,210.0,,,200.0,-9999.0,,,240.0,,,,41.0,,,,,7.0,-9999.0,-9999.0,
171,2009,1,11,12,,,220.0,,,200.0,-9999.0,,,250.0,,,,31.0,,,,,7.0,-9999.0,-9999.0,
172,2009,1,11,13,,,220.0,,,200.0,-9999.0,,,260.0,,,,31.0,,,,,4.0,-9999.0,-9999.0,
173,2009,1,11,14,,,230.0,,,210.0,-9999.0,,,290.0,,,,10.0,,,,,4.0,-9999.0,-9999.0,
174,2009,1,11,15,,,240.0,,,200.0,-9999.0,,,240.0,,,,15.0,,,,,4.0,-9999.0,-9999.0,
175,2009,1,11,16,,,250.0,,,210.0,-9999.0,,,,50.0,,,,15.0,,,,,4.0,-9999.0,-9999.0
176,2009,1,11,17,,,250.0,,,210.0,-9999.0,,,,50.0,,,,46.0,,,,,7.0,-9999.0,-9999.0
177,2009,1,11,18,,,240.0,,,210.0,-9999.0,,,,40.0,,,,41.0,,,,,7.0,-9999.0,-9999.0
178,2009,1,11,19,,,250.0,,,220.0,-9999.0,,,,40.0,,,,36.0,,,,,7.0,-9999.0,-9999.0
179,2009,1,11,20,,,250.0,,,220.0,-9999.0,,,,30.0,,,,26.0,,,,,7.0,-9999.0,-9999.0
180,2009,1,11,21,,,250.0,,,220.0,-9999.0,,,,30.0,,,,26.0,,,,,7.0,-9999.0,-9999.0
181,2009,1,11,22,,,230.0,,,200.0,-9999.0,,,140.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,,,
182,2009,1,11,23,,,220.0,,,200.0,-9999.0,,,350.0,,,,26.0,,,,,7.0,-9999.0,-9999.0,
183,2009,1,12,0,,,210.0,,,200.0,-9999.0,,,250.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,,
184,2009,1,12,1,,,210.0,,,200.0,-9999.0,,,250.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,,,
185,2009,1,12,9,,,200.0,,,190.0,-9999.0,,,250.0,,,,26.0,,,,,2.0,-9999.0,-9999.0,
186,2009,1,12,10,,,210.0,,,200.0,-9999.0,,,240.0,,,,31.0,,,,,2.0,-9999.0,-9999.0,
187,2009,1,12,11,,,240.0,,,210.0,-9999.0,,,300.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,,,
188,2009,1,12,12,,,260.0,,,210.0,-9999.0,,,280.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,,,
189,2009,1,12,13,,,280.0,,,210.0,-9999.0,,,270.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,,,
190,2009,1,12,14,,,280.0,,,220.0,-9999.0,,,,60.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,,
191,2009,1,12,15,,,280.0,,,230.0,-9999.0,,,,60.0,,,,46.0,-9999.0,-9999.0,-9999.0,,,,
192,2009,1,12,16,,,280.0,,,230.0,-9999.0,,,,60.0,,,,51.0,,,,,2.0,-9999.0,-9999.0
193,2009,1,12,17,,,280.0,,,230.0,-9999.0,,,,50.0,,,,62.0,,,,,2.0,-9999.0,-9999.0
194,2009,1,12,18,,,280.0,,,230.0,-9999.0,,,,40.0,,,,62.0,,,,,2.0,-9999.0,-9999.0
195,2009,1,12,19,,,290.0,,,220.0,-9999.0,,,,40.0,,,,57.0,,,,,4.0,-9999.0,-9999.0
196,2009,1,12,20,,,280.0,,,230.0,-9999.0,,,,60.0,,,,46.0,,,,,2.0,-9999.0,-9999.0
197,2009,1,12,21,,,290.0,,,230.0,-9999.0,,,,90.0,,,,21.0,,,,,2.0,-9999.0,-9999.0
198,2009,1,12,22,,,260.0,,,230.0,-9999.0,,,140.0,,,,41.0,,,,,2.0,-9999.0,-9999.0,
199,2009,1,12,23,,,260.0,,,200.0,-9999.0,,,150.0,,,,51.0,,,,,2.0,-9999.0,-9999.0,
200,2009,1,13,0,,,260.0,,,190.0,-9999.0,,,170.0,,,,31.0,,,,,2.0,-9999.0,-9999.0,
201,2009,1,13,1,,,250.0,,,180.0,-9999.0,,,160.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,,
202,2009,1,13,9,,,210.0,,,200.0,-9999.0,,,250.0,,,,21.0,,,,,2.0,-9999.0,-9999.0,
203,2009,1,13,10,,,220.0,,,200.0,-9999.0,,,260.0,,,,31.0,,,,,2.0,-9999.0,-9999.0,
204,2009,1,13,11,,,240.0,,,200.0,-9999.0,,,260.0,,,,21.0,,,,,2.0,-9999.0,-9999.0,
205,2009,1,13,12,,,260.0,,,200.0,-9999.0,,,260.0,,,,21.0,,,,,2.0,-9999.0,-9999.0,
206,2009,1,13,13,,,270.0,,,200.0,-9999.0,,,,80.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,,
207,2009,1,13,14,,,280.0,,,210.0,-9999.0,,,240.0,,,,15.0,,,,,2.0,-9999.0,-9999.0,
208,2009,1,13,15,,,270.0,,,220.0,-9999.0,,,,50.0,,,,31.0,,,,,7.0,-9999.0,-9999.0
209,2009,1,13,16,,,270.0,,,220.0,-9999.0,,,,50.0,,,,51.0,,,,,7.0,-9999.0,-9999.0
210,2009,1,13,17,,,260.0,,,220.0,-9999.0,,,,50.0,,,,57.0,,,,,4.0,-9999.0,-9999.0
211,2009,1,13,18,,,270.0,,,230.0,-9999.0,,,,60.0,,,,46.0,,,,,2.0,-9999.0,-9999.0
212,2009,1,13,19,,,270.0,,,230.0,-9999.0,,,,60.0,,,,41.0,,,,,2.0,-9999.0,-9999.0
213,2009,1,13,20,,,260.0,,,210.0,-9999.0,,,360.0,,,,62.0,,,,,7.0,-9999.0,-9999.0,
214,2009,1,13,21,,,230.0,,,210.0,-9999.0,,,,30.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,,
215,2009,1,13,22,,,230.0,,,210.0,-9999.0,,,,10.0,,,,10.0,,,,,4.0,-9999.0,-9999.0
216,2009,1,13,23,,,220.0,,,210.0,-9999.0,,,,20.0,,,,10.0,,,,,4.0,-9999.0,-9999.0
217,2009,1,14,0,,,220.0,,,210.0,-9999.0,,,340.0,,,,10.0,,,,,2.0,-9999.0,-9999.0,
218,2009,1,14,1,,,220.0,,,210.0,-9999.0,,,270.0,,,,21.0,,,,,2.0,-9999.0,-9999.0,
