,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
29,2010,1,6,18,,-388.0,,-413.0,10170.0,,,180.0,,,,30.0,,,,,0.0,-9999.0,-9999.0,
30,2010,1,7,0,,-392.0,,-417.0,10171.0,,,180.0,,,,10.0,,,,,0.0,-9999.0,-9999.0,
31,2010,1,7,15,,-328.0,,-356.0,10164.0,,,180.0,,,,30.0,,,,,3.0,-9999.0,-9999.0,
32,2010,1,7,18,,-330.0,,-357.0,10164.0,,,180.0,,,,10.0,,,,,2.0,-9999.0,-9999.0,
33,2010,1,8,0,,-336.0,,-364.0,10159.0,,,180.0,,,,30.0,,,,,0.0,-9999.0,-9999.0,
34,2010,1,8,6,,-228.0,,-258.0,10129.0,,,180.0,,,,30.0,,,,,6.0,-9999.0,-9999.0,
35,2010,1,8,9,,-240.0,,-270.0,10138.0,,,220.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,
36,2010,1,8,12,,-258.0,,-288.0,10149.0,,,180.0,,,,50.0,,,,,6.0,-9999.0,-9999.0,
37,2010,1,8,15,,-264.0,,-292.0,10163.0,,,220.0,,,,50.0,,,,,3.0,-9999.0,-9999.0,
38,2010,1,8,18,,-270.0,,-295.0,10185.0,,,180.0,,,,30.0,,,,,0.0,-9999.0,-9999.0,
39,2010,1,9,0,,-248.0,,-274.0,10216.0,,,220.0,,,,50.0,,,,,0.0,-9999.0,-9999.0,
40,2010,1,9,6,,-214.0,,-239.0,10225.0,,,220.0,,,,30.0,,,,,4.0,-9999.0,-9999.0,
41,2010,1,9,9,,-208.0,,-233.0,10214.0,,,220.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,
42,2010,1,9,12,,-110.0,,-137.0,10191.0,,,180.0,,,,70.0,,,,,8.0,-9999.0,-9999.0,
43,2010,1,9,15,,,-85.0,,-109.0,10195.0,,,180.0,,,,70.0,,,,,8.0,-9999.0,-9999.0
44,2010,1,12,0,,-122.0,,-137.0,10183.0,,,220.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,
45,2010,1,12,9,,,-92.0,,-104.0,10158.0,,,360.0,,,,30.0,,,,,8.0,-9999.0,-9999.0
46,2010,1,14,9,,-134.0,,-146.0,10182.0,,,180.0,,,,50.0,,,,,3.0,-9999.0,-9999.0,
47,2010,1,14,12,,-160.0,,-175.0,10200.0,,,180.0,,,,10.0,,,,,0.0,-9999.0,-9999.0,
48,2010,1,14,18,,-192.0,,-210.0,10238.0,,,,50.0,,,,30.0,,,,,0.0,-9999.0,-9999.0
49,2010,1,15,0,,-196.0,,-215.0,10265.0,,,,50.0,,,,10.0,,,,,8.0,-9999.0,-9999.0
50,2010,1,15,12,,-117.0,,-134.0,10249.0,,,180.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,
51,2010,1,15,15,,-124.0,,-139.0,10245.0,,,180.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,
52,2010,1,15,18,,-120.0,,-135.0,10244.0,,,220.0,,,,70.0,,,,,8.0,-9999.0,-9999.0,
53,2010,1,16,0,,-170.0,,-187.0,10244.0,,,220.0,,,,50.0,,,,,0.0,-9999.0,-9999.0,
54,2010,1,16,6,,-186.0,,-204.0,10220.0,,,220.0,,,,30.0,,,,,0.0,-9999.0,-9999.0,
55,2010,1,16,9,,-175.0,,-193.0,10223.0,,,220.0,,,,30.0,,,,,2.0,-9999.0,-9999.0,
56,2010,1,16,12,,-172.0,,-190.0,10226.0,,,180.0,,,,50.0,,,,,6.0,-9999.0,-9999.0,
57,2010,1,16,15,,-210.0,,-229.0,10226.0,,,180.0,,,,50.0,,,,,6.0,-9999.0,-9999.0,
58,2010,1,16,18,,-206.0,,-228.0,10231.0,,,180.0,,,,30.0,,,,,3.0,-9999.0,-9999.0,
59,2010,1,17,0,,-218.0,,-243.0,10234.0,,,180.0,,,,10.0,,,,,0.0,-9999.0,-9999.0,
60,2010,1,17,9,,-115.0,,-127.0,10217.0,,,180.0,,,,70.0,,,,,8.0,-9999.0,-9999.0,
61,2010,1,17,12,,,-92.0,,-104.0,10218.0,,,180.0,,,,70.0,,,,,8.0,-9999.0,-9999.0
62,2010,1,17,15,,,-72.0,,,-91.0,10213.0,,,180.0,,,100.0,,,,,8.0,-9999.0,-9999.0
63,2010,1,17,18,,,-70.0,,,-90.0,10215.0,,,180.0,,,100.0,,,,,8.0,-9999.0,-9999.0
64,2010,1,18,0,,,-60.0,,,-95.0,10222.0,,,180.0,,,100.0,,,,,8.0,-9999.0,-9999.0
65,2010,1,18,6,,,-51.0,,,-94.0,10213.0,,,180.0,,,100.0,,,,,7.0,-9999.0,-9999.0
66,2010,1,18,9,,-153.0,,-193.0,10223.0,,,180.0,,,100.0,,,,,8.0,-9999.0,-9999.0,,
67,2010,1,18,12,,,-58.0,,-100.0,10215.0,,,180.0,,,100.0,,,,,8.0,-9999.0,-9999.0,
68,2010,1,18,15,,,-64.0,,-100.0,10214.0,,,180.0,,,100.0,,,,,8.0,-9999.0,-9999.0,
69,2010,1,18,18,,,-64.0,,-106.0,10224.0,,,180.0,,,100.0,,,,,5.0,-9999.0,-9999.0,
70,2010,1,19,0,,,-40.0,,,-81.0,10218.0,,,180.0,,,100.0,,,,,8.0,-9999.0,-9999.0
71,2010,1,19,12,,,-56.0,,,-85.0,10207.0,,,180.0,,,100.0,,,,,8.0,-9999.0,-9999.0
72,2010,1,19,15,,,-52.0,,,-82.0,10209.0,,,180.0,,,100.0,,,,,7.0,-9999.0,-9999.0
73,2010,1,19,18,,,-65.0,,,-93.0,10219.0,,,180.0,,,100.0,,,,,5.0,-9999.0,-9999.0
74,2010,1,20,6,,,-78.0,,-101.0,10272.0,,,160.0,,,,30.0,,,,,6.0,-9999.0,-9999.0
75,2010,1,20,9,,,-79.0,,-100.0,10294.0,,,180.0,,,,50.0,,,,,5.0,-9999.0,-9999.0
76,2010,1,20,12,,,-80.0,,-100.0,10315.0,,,180.0,,,,50.0,,,,,6.0,-9999.0,-9999.0
77,2010,1,22,6,,-131.0,,-143.0,10394.0,,,160.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,
78,2010,1,22,9,,-156.0,,-171.0,10396.0,,,160.0,,,,50.0,,,,,6.0,-9999.0,-9999.0,
79,2010,1,22,12,,-145.0,,-160.0,10389.0,,,160.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,
80,2010,1,22,15,,-150.0,,-167.0,10383.0,,,160.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,
81,2010,1,22,18,,-140.0,,-158.0,10378.0,,,220.0,,,,70.0,,,,,8.0,-9999.0,-9999.0,
82,2010,1,23,0,,-160.0,,-180.0,10371.0,,,220.0,,,,70.0,,,,,3.0,-9999.0,-9999.0,
83,2010,1,23,6,,-199.0,,-222.0,10366.0,,,220.0,,,,30.0,,,,,0.0,-9999.0,-9999.0,
84,2010,1,23,9,,-214.0,,-239.0,10367.0,,,220.0,,,,30.0,,,,,0.0,-9999.0,-9999.0,
85,2010,1,23,12,,-213.0,,-238.0,10362.0,,,220.0,,,,50.0,,,,,2.0,-9999.0,-9999.0,
86,2010,1,23,15,,-260.0,,-284.0,10362.0,,,220.0,,,,30.0,,,,,0.0,-9999.0,-9999.0,
87,2010,1,23,18,,-294.0,,-318.0,10359.0,,,220.0,,,,30.0,,,,,3.0,-9999.0,-9999.0,
88,2010,1,24,0,,-205.0,,-227.0,10334.0,,,180.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,
89,2010,1,24,9,,-175.0,,-201.0,10305.0,,,180.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,
90,2010,1,24,12,,-176.0,,-202.0,10301.0,,,180.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,
91,2010,1,24,15,,-216.0,,-241.0,10306.0,,,220.0,,,,30.0,,,,,3.0,-9999.0,-9999.0,
92,2010,1,24,18,,-242.0,,-267.0,10313.0,,,220.0,,,,30.0,,,,,2.0,-9999.0,-9999.0,
93,2010,1,25,0,,-260.0,,-284.0,10327.0,,,220.0,,,,10.0,,,,,0.0,-9999.0,-9999.0,
94,2010,1,25,12,,,-94.0,,-114.0,10337.0,,,220.0,,,,70.0,,,,,8.0,-9999.0,-9999.0
95,2010,1,25,15,,,-90.0,,-106.0,10337.0,,,220.0,,,,50.0,,,,,8.0,-9999.0,-9999.0
96,2010,1,26,0,,,-96.0,,-116.0,10338.0,,,220.0,,,,70.0,,,,,3.0,-9999.0,-9999.0
97,2010,1,26,9,,,-79.0,,,-97.0,10285.0,,,220.0,,,100.0,,,,,8.0,-9999.0,-9999.0
98,2010,1,26,12,,,-70.0,,,-90.0,10242.0,,,180.0,,,100.0,,,,,8.0,-9999.0,-9999.0
99,2010,1,26,15,,,-50.0,,,-69.0,10183.0,,,220.0,,,100.0,,,,,8.0,-9999.0,-9999.0
100,2010,1,26,18,,,-32.0,,,-51.0,10115.0,,,220.0,,,120.0,,,,,8.0,-9999.0,-9999.0
101,2010,1,27,0,,,-24.0,,,-46.0,-9999.0,,,220.0,,,120.0,,,,,8.0,-9999.0,-9999.0
102,2010,1,28,0,,,-80.0,,-105.0,,9909.0,,,180.0,,,120.0,,,,,8.0,-9999.0,-9999.0
103,2010,1,28,6,,-155.0,,-186.0,,9952.0,,,180.0,,,100.0,,,,,8.0,-9999.0,-9999.0,
104,2010,1,28,9,,-174.0,,-206.0,,9977.0,,,180.0,,,100.0,,,,,8.0,-9999.0,-9999.0,
105,2010,1,28,12,,-192.0,,-223.0,10000.0,,,180.0,,,100.0,,,,,8.0,-9999.0,-9999.0,,
106,2010,1,28,15,,-228.0,,-258.0,10018.0,,,180.0,,,,70.0,,,,,6.0,-9999.0,-9999.0,
107,2010,1,28,18,,-242.0,,-272.0,10025.0,,,180.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,
108,2010,1,29,0,,-286.0,,-315.0,10025.0,,,180.0,,,,30.0,,,,,4.0,-9999.0,-9999.0,
109,2010,1,29,6,,-240.0,,-270.0,10011.0,,,180.0,,,,30.0,,,,,6.0,-9999.0,-9999.0,
110,2010,1,29,9,,-228.0,,-260.0,10007.0,,,180.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,
111,2010,1,29,12,,-234.0,,-264.0,10001.0,,,360.0,,,,30.0,,,,,4.0,-9999.0,-9999.0,
112,2010,1,29,15,,-286.0,,-315.0,10002.0,,,360.0,,,,30.0,,,,,5.0,-9999.0,-9999.0,
113,2010,1,29,18,,-266.0,,-295.0,10009.0,,,180.0,,,,10.0,,,,,8.0,-9999.0,-9999.0,
114,2010,1,30,0,,-241.0,,-267.0,10025.0,,,180.0,,,,10.0,,,,,8.0,-9999.0,-9999.0,
115,2010,1,30,18,,-264.0,,-293.0,10050.0,,,180.0,,,,30.0,,,,,6.0,-9999.0,-9999.0,
116,2010,1,31,0,,-296.0,,-325.0,10068.0,,,180.0,,,,30.0,,,,,4.0,-9999.0,-9999.0,
117,2010,1,31,6,,-236.0,,-266.0,10079.0,,,180.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,
118,2010,1,31,9,,-208.0,,-239.0,10087.0,,,180.0,,,,10.0,,,,,8.0,-9999.0,-9999.0,
119,2010,1,31,12,,-182.0,,-213.0,10088.0,,,180.0,,,,10.0,,,,,8.0,-9999.0,-9999.0,
120,2010,1,31,15,,-182.0,,-213.0,10088.0,,,180.0,,,,10.0,,,,,8.0,-9999.0,-9999.0,
121,2010,1,31,18,,-172.0,,-200.0,10076.0,,,360.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,
122,2010,2,1,0,,-166.0,,-198.0,10066.0,,,270.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,
123,2010,2,1,12,,-180.0,,-206.0,10087.0,,,360.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,
124,2010,2,1,15,,-202.0,,-228.0,10101.0,,,360.0,,,,10.0,,,,,8.0,-9999.0,-9999.0,
125,2010,2,1,18,,-205.0,,-231.0,10118.0,,,180.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,
126,2010,2,2,0,,-234.0,,-259.0,10144.0,,,320.0,,,,50.0,,,,,0.0,-9999.0,-9999.0,
127,2010,2,2,9,,-218.0,,-243.0,10123.0,,,360.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,
128,2010,2,2,12,,-174.0,,-198.0,10091.0,,,360.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,
129,2010,2,2,15,,-128.0,,-155.0,10074.0,,,,90.0,,,,50.0,,,,,8.0,-9999.0,-9999.0
130,2010,2,2,18,,-121.0,,-148.0,10078.0,,,,50.0,,,,30.0,,,,,8.0,-9999.0,-9999.0
131,2010,2,3,0,,,-82.0,,-110.0,10080.0,,,140.0,,,,50.0,,,,,8.0,-9999.0,-9999.0
132,2010,2,3,6,,,-81.0,,-109.0,10106.0,,,140.0,,,,50.0,,,,,7.0,-9999.0,-9999.0
133,2010,2,3,9,,-121.0,,-148.0,10132.0,,,140.0,,,,50.0,,,,,4.0,-9999.0,-9999.0,
134,2010,2,3,12,,-154.0,,-174.0,10145.0,,,,90.0,,,,30.0,,,,,8.0,-9999.0,-9999.0
135,2010,2,3,15,,-171.0,,-191.0,10143.0,,,140.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,
136,2010,2,4,0,,-164.0,,-186.0,10156.0,,,180.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,
137,2010,2,4,6,,-143.0,,-171.0,10224.0,,,180.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,
138,2010,2,4,9,,-151.0,,-179.0,10269.0,,,180.0,,,,50.0,,,,,4.0,-9999.0,-9999.0,
139,2010,2,4,12,,-154.0,,-182.0,10288.0,,,180.0,,,,70.0,,,,,0.0,-9999.0,-9999.0,
140,2010,2,4,15,,-169.0,,-193.0,10301.0,,,180.0,,,,50.0,,,,,4.0,-9999.0,-9999.0,
141,2010,2,4,18,,-158.0,,-178.0,10299.0,,,220.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,
142,2010,2,5,0,,-166.0,,-188.0,10263.0,,,,50.0,,,,30.0,,,,,8.0,-9999.0,-9999.0
143,2010,2,5,9,,-126.0,,-146.0,10188.0,,,220.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,
144,2010,2,5,12,,-110.0,,-131.0,10174.0,,,220.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,
145,2010,2,5,15,,-120.0,,-141.0,10166.0,,,220.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,
146,2010,2,5,18,,-122.0,,-149.0,10154.0,,,220.0,,,,70.0,,,,,8.0,-9999.0,-9999.0,
147,2010,2,6,0,,-124.0,,-151.0,10133.0,,,220.0,,,100.0,,,,,8.0,-9999.0,-9999.0,,
148,2010,2,6,6,,-100.0,,-125.0,10109.0,,,220.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,
149,2010,2,6,9,,,-91.0,,-115.0,10102.0,,,220.0,,,,50.0,,,,,8.0,-9999.0,-9999.0
150,2010,2,6,18,,-100.0,,-118.0,10099.0,,,220.0,,,,50.0,,,,,5.0,-9999.0,-9999.0,
151,2010,2,7,0,,-118.0,,-135.0,10112.0,,,220.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,
152,2010,2,7,6,,,-99.0,,-116.0,10104.0,,,220.0,,,,30.0,,,,,8.0,-9999.0,-9999.0
153,2010,2,7,12,,,-76.0,,-101.0,10103.0,,,220.0,,,,30.0,,,,,8.0,-9999.0,-9999.0
154,2010,2,7,15,,-100.0,,-117.0,10108.0,,,220.0,,,,10.0,,,,,8.0,-9999.0,-9999.0,
155,2010,2,7,18,,-150.0,,-170.0,10115.0,,,,50.0,,,,10.0,,,,,3.0,-9999.0,-9999.0
156,2010,2,8,15,,,-92.0,,-105.0,10155.0,,,140.0,,,,10.0,,,,,8.0,-9999.0,-9999.0
157,2010,2,9,0,,-186.0,,-205.0,10183.0,,,,90.0,,,,10.0,,,,,8.0,-9999.0,-9999.0
158,2010,2,9,9,,-134.0,,-154.0,10196.0,,,140.0,,,,10.0,,,,,8.0,-9999.0,-9999.0,
159,2010,2,9,15,,-193.0,,-219.0,10200.0,,,140.0,,,,10.0,,,,,6.0,-9999.0,-9999.0,
160,2010,2,9,18,,-254.0,,-279.0,10204.0,,,160.0,,,,50.0,,,,,6.0,-9999.0,-9999.0,
161,2010,2,10,0,,-256.0,,-281.0,10194.0,,,220.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,
162,2010,2,10,9,,-154.0,,-174.0,10152.0,,,180.0,,,,50.0,,,,,7.0,-9999.0,-9999.0,
163,2010,2,10,12,,-156.0,,-176.0,10140.0,,,180.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,
164,2010,2,10,15,,-171.0,,-197.0,10123.0,,,180.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,
165,2010,2,10,18,,-172.0,,-198.0,10114.0,,,180.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,
166,2010,2,11,0,,-163.0,,-189.0,10104.0,,,180.0,,,,50.0,,,,,6.0,-9999.0,-9999.0,
167,2010,2,11,6,,-225.0,,-250.0,10118.0,,,180.0,,,,30.0,,,,,4.0,-9999.0,-9999.0,
168,2010,2,11,12,,-196.0,,-234.0,10145.0,,,320.0,,,,10.0,,,,,2.0,-9999.0,-9999.0,
169,2010,2,11,15,,-258.0,,-288.0,10163.0,,,320.0,,,,10.0,,,,,4.0,-9999.0,-9999.0,
170,2010,2,11,18,,-262.0,,-286.0,10181.0,,,180.0,,,,30.0,,,,,0.0,-9999.0,-9999.0,
171,2010,2,12,0,,-265.0,,-293.0,10188.0,,,180.0,,,,10.0,,,,,8.0,-9999.0,-9999.0,
172,2010,2,12,9,,-131.0,,-158.0,10169.0,,,180.0,,,,70.0,,,,,8.0,-9999.0,-9999.0,
173,2010,2,12,12,,-114.0,,-141.0,10156.0,,,140.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,
174,2010,2,12,15,,-105.0,,-126.0,10134.0,,,140.0,,,,70.0,,,,,8.0,-9999.0,-9999.0,
175,2010,2,12,18,,,-84.0,,-105.0,10125.0,,,160.0,,,,70.0,,,,,8.0,-9999.0,-9999.0
176,2010,2,13,15,,,-81.0,,-121.0,10062.0,,,320.0,,,,50.0,,,,,2.0,-9999.0,-9999.0
177,2010,2,13,18,,,-72.0,,-128.0,10053.0,,,320.0,,,,50.0,,,,,4.0,-9999.0,-9999.0
178,2010,2,14,0,,,-60.0,,-109.0,10002.0,,,180.0,,,,70.0,,,,,8.0,-9999.0,-9999.0
179,2010,2,15,9,,-106.0,,-134.0,10066.0,,,340.0,,,,30.0,,,,,2.0,-9999.0,-9999.0,
180,2010,2,15,12,,,-60.0,,-111.0,10063.0,,,320.0,,,,70.0,,,,,6.0,-9999.0,-9999.0
181,2010,2,15,15,,,-52.0,,,-93.0,10062.0,,,340.0,,,100.0,,,,,8.0,-9999.0,-9999.0
182,2010,2,16,0,,,-72.0,,-100.0,10098.0,,,360.0,,,,50.0,,,,,6.0,-9999.0,-9999.0
183,2010,2,16,9,,-121.0,,-139.0,10142.0,,,,50.0,,,,10.0,,,,,5.0,-9999.0,-9999.0
184,2010,2,16,12,,-110.0,,-129.0,10154.0,,,,50.0,,,,30.0,,,,,5.0,-9999.0,-9999.0
185,2010,2,16,15,,-160.0,,-179.0,10165.0,,,360.0,,,,30.0,,,,,6.0,-9999.0,-9999.0,
186,2010,2,16,18,,-188.0,,-207.0,10177.0,,,360.0,,,,10.0,,,,,5.0,-9999.0,-9999.0,
187,2010,2,17,0,,-194.0,,-212.0,10195.0,,,220.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,
188,2010,2,17,12,,-201.0,,-221.0,10192.0,,,180.0,,,,30.0,,,,,6.0,-9999.0,-9999.0,
189,2010,2,17,15,,-248.0,,-273.0,10186.0,,,180.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,
190,2010,2,17,18,,-265.0,,-289.0,10179.0,,,180.0,,,,10.0,,,,,8.0,-9999.0,-9999.0,
191,2010,2,18,0,,-334.0,,-357.0,10174.0,,,180.0,,,,30.0,,,,,5.0,-9999.0,-9999.0,
192,2010,2,18,9,,-328.0,,-356.0,10167.0,,,180.0,,,,10.0,,,,,3.0,-9999.0,-9999.0,
193,2010,2,18,12,,-271.0,,-300.0,10167.0,,,180.0,,,,10.0,,,,,4.0,-9999.0,-9999.0,
194,2010,2,18,15,,-312.0,,-340.0,10163.0,,,180.0,,,,30.0,,,,,2.0,-9999.0,-9999.0,
195,2010,2,18,18,,-320.0,,-348.0,10165.0,,,180.0,,,,30.0,,,,,0.0,-9999.0,-9999.0,
196,2010,2,19,12,,-221.0,,-246.0,10181.0,,,,50.0,,,,10.0,,,,,8.0,-9999.0,-9999.0
197,2010,2,19,15,,-220.0,,-243.0,10179.0,,,,50.0,,,,30.0,,,,,8.0,-9999.0,-9999.0
198,2010,2,20,12,,-284.0,,-308.0,10207.0,,,360.0,,,,30.0,,,,,0.0,-9999.0,-9999.0,
199,2010,2,20,15,,-314.0,,-337.0,10207.0,,,360.0,,,,10.0,,,,,4.0,-9999.0,-9999.0,
200,2010,2,20,18,,-340.0,,-363.0,10207.0,,,180.0,,,,10.0,,,,,0.0,-9999.0,-9999.0,
201,2010,2,21,0,,-390.0,,-412.0,10211.0,,,140.0,,,,10.0,,,,,0.0,-9999.0,-9999.0,
202,2010,2,21,9,,-382.0,,-404.0,10191.0,,,140.0,,,,10.0,,,,,0.0,-9999.0,-9999.0,
203,2010,2,21,12,,-326.0,,-349.0,10178.0,,,140.0,,,,10.0,,,,,0.0,-9999.0,-9999.0,
204,2010,2,21,18,,-386.0,,-408.0,10160.0,,,180.0,,,,30.0,,,,,0.0,-9999.0,-9999.0,
205,2010,2,22,0,,-344.0,,-367.0,10136.0,,,140.0,,,,10.0,,,,,0.0,-9999.0,-9999.0,
206,2010,2,22,6,,-286.0,,-310.0,10101.0,,,340.0,,,,10.0,,,,,8.0,-9999.0,-9999.0,
207,2010,2,22,9,,-192.0,,-218.0,10080.0,,,,50.0,,,,30.0,,,,,8.0,-9999.0,-9999.0
208,2010,2,22,12,,-162.0,,-184.0,10060.0,,,,50.0,,,,50.0,,,,,8.0,-9999.0,-9999.0
209,2010,2,22,15,,-174.0,,-206.0,10038.0,,,,50.0,,,,50.0,,,,,8.0,-9999.0,-9999.0
210,2010,2,22,18,,-188.0,,-214.0,10029.0,,,,50.0,,,,50.0,,,,,8.0,-9999.0,-9999.0
211,2010,2,23,0,,-324.0,,-352.0,10030.0,,,180.0,,,,30.0,,,,,6.0,-9999.0,-9999.0,
212,2010,2,23,9,,-280.0,,-309.0,10006.0,,,180.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,
213,2010,2,23,12,,-241.0,,-275.0,,9996.0,,,180.0,,,,30.0,,,,,0.0,-9999.0,-9999.0
214,2010,2,23,15,,-276.0,,-312.0,,9992.0,,,180.0,,,,30.0,,,,,0.0,-9999.0,-9999.0
215,2010,2,23,18,,-340.0,,-368.0,,9997.0,,,180.0,,,,30.0,,,,,4.0,-9999.0,-9999.0
216,2010,2,24,0,,-394.0,,-422.0,10008.0,,,220.0,,,,50.0,,,,,3.0,-9999.0,-9999.0,
217,2010,2,24,6,,-389.0,,-418.0,10011.0,,,220.0,,,,10.0,,,,,4.0,-9999.0,-9999.0,
218,2010,2,24,15,,-265.0,,-294.0,10002.0,,,360.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,
219,2010,2,24,18,,-234.0,,-259.0,,9992.0,,,360.0,,,,30.0,,,,,8.0,-9999.0,-9999.0
220,2010,2,25,6,,-193.0,,-219.0,,9968.0,,,180.0,,,,10.0,,,,,8.0,-9999.0,-9999.0
221,2010,2,25,9,,-170.0,,-196.0,,9978.0,,,180.0,,,,30.0,,,,,8.0,-9999.0,-9999.0
222,2010,2,25,12,,-134.0,,-167.0,,9987.0,,,140.0,,,,30.0,,,,,6.0,-9999.0,-9999.0
223,2010,2,25,15,,-156.0,,-188.0,,9998.0,,,140.0,,,,10.0,,,,,6.0,-9999.0,-9999.0
