,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2010,2,2,5,,,-30.0,,-100.0,-9999.0,,,120.0,,,,93.0,-9999.0,-9999.0,-9999.0,
2010,2,2,6,,,-30.0,,-100.0,-9999.0,,,130.0,,,,87.0,-9999.0,-9999.0,-9999.0,
2010,2,2,8,,,-30.0,,-100.0,-9999.0,,,100.0,,,,51.0,-9999.0,-9999.0,-9999.0,
2010,2,2,9,,,-40.0,,-110.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,
2010,2,2,10,,,-30.0,,-110.0,-9999.0,,,,40.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,2,2,12,,,-30.0,,-110.0,-9999.0,,,,40.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,2,2,13,,,-30.0,,-100.0,-9999.0,,,,70.0,,,,51.0,-9999.0,-9999.0,-9999.0
2010,2,2,14,,,-40.0,,-100.0,-9999.0,,,,30.0,,,,21.0,-9999.0,-9999.0,-9999.0
2010,2,2,15,,,-30.0,,-110.0,-9999.0,,,,90.0,,,,36.0,-9999.0,-9999.0,-9999.0
2010,2,2,16,,,-30.0,,,-90.0,-9999.0,,,110.0,,,,21.0,-9999.0,-9999.0,-9999.0
2010,2,2,17,,,-40.0,,-100.0,-9999.0,,,,40.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,2,3,11,,,-30.0,,-110.0,-9999.0,,,140.0,,,,87.0,-9999.0,-9999.0,-9999.0,
2010,2,3,12,,,-30.0,,-110.0,-9999.0,,,130.0,,,,62.0,-9999.0,-9999.0,-9999.0,
2010,2,3,13,,,-20.0,,,-90.0,-9999.0,,,120.0,,,,72.0,-9999.0,-9999.0,-9999.0
2010,2,3,14,,,-20.0,,,-90.0,-9999.0,,,140.0,,,,87.0,-9999.0,-9999.0,-9999.0
2010,2,3,15,,,-20.0,,,-90.0,-9999.0,,,140.0,,,,87.0,-9999.0,-9999.0,-9999.0
2010,2,3,16,,,-20.0,,-100.0,-9999.0,,,130.0,,,,57.0,-9999.0,-9999.0,-9999.0,
2010,2,3,17,,,-20.0,,,-90.0,-9999.0,,,150.0,,,,62.0,-9999.0,-9999.0,-9999.0
2010,2,3,18,,,-10.0,,,-90.0,-9999.0,,,130.0,,,,62.0,-9999.0,-9999.0,-9999.0
2010,2,3,19,,,-10.0,,,-90.0,-9999.0,,,140.0,,,,98.0,-9999.0,-9999.0,-9999.0
2010,2,3,20,,,-10.0,,,-80.0,-9999.0,,,140.0,,,,62.0,-9999.0,-9999.0,-9999.0
2010,2,3,21,,,-10.0,,,-80.0,-9999.0,,,120.0,,,,62.0,-9999.0,-9999.0,-9999.0
2010,2,3,22,,,-10.0,,,-80.0,-9999.0,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,
2010,2,3,23,,,-10.0,,,-80.0,-9999.0,-9999.0,,,,36.0,-9999.0,-9999.0,-9999.0,,
2010,2,4,1,,,-10.0,,,-80.0,-9999.0,,,130.0,,,,93.0,-9999.0,-9999.0,-9999.0
2010,2,4,3,,,-10.0,,-100.0,-9999.0,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2010,2,4,4,,,-10.0,,-100.0,-9999.0,,,110.0,,,,51.0,-9999.0,-9999.0,-9999.0,
2010,2,4,5,,,-10.0,,-110.0,-9999.0,,,140.0,,,,72.0,-9999.0,-9999.0,-9999.0,
2010,2,4,6,,,-10.0,,-100.0,-9999.0,,,140.0,,,,72.0,-9999.0,-9999.0,-9999.0,
2010,2,4,7,,,-20.0,,,-90.0,-9999.0,,,140.0,,,,72.0,-9999.0,-9999.0,-9999.0
2010,2,4,10,,,-20.0,,,-90.0,-9999.0,,,120.0,,,123.0,-9999.0,-9999.0,-9999.0,
2010,2,4,11,,,-20.0,,,-90.0,-9999.0,,,120.0,,,108.0,-9999.0,-9999.0,-9999.0,
2010,2,4,12,,,-20.0,,-100.0,-9999.0,,,120.0,,,,72.0,-9999.0,-9999.0,-9999.0,
2010,2,4,13,,,-20.0,,-100.0,-9999.0,,,110.0,,,123.0,-9999.0,-9999.0,-9999.0,,
2010,2,4,14,,,-20.0,,-110.0,-9999.0,-9999.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,
2010,2,4,15,,,-20.0,,,-90.0,-9999.0,,,120.0,,,103.0,-9999.0,-9999.0,-9999.0,
2010,2,4,16,,,-20.0,,,-90.0,-9999.0,,,120.0,,,118.0,-9999.0,-9999.0,-9999.0,
2010,2,4,17,,,-20.0,,,-90.0,-9999.0,,,120.0,,,134.0,-9999.0,-9999.0,-9999.0,
2010,2,4,18,,,-20.0,,,-90.0,-9999.0,,,120.0,,,113.0,-9999.0,-9999.0,-9999.0,
2010,2,4,19,,,-20.0,,,-90.0,-9999.0,,,120.0,,,129.0,-9999.0,-9999.0,-9999.0,
2010,2,4,20,,,-20.0,,,-80.0,-9999.0,,,120.0,,,129.0,-9999.0,-9999.0,-9999.0,
2010,2,4,21,,,-20.0,,,-90.0,-9999.0,,,120.0,,,113.0,-9999.0,-9999.0,-9999.0,
2010,2,4,22,,,-20.0,,,-90.0,-9999.0,,,120.0,,,118.0,-9999.0,-9999.0,-9999.0,
2010,2,5,5,,,-20.0,,,-90.0,-9999.0,,,120.0,,,,93.0,-9999.0,-9999.0,-9999.0
2010,2,5,7,,,-20.0,,,-90.0,-9999.0,,,100.0,,,,82.0,-9999.0,-9999.0,-9999.0
2010,2,5,11,,,-20.0,,,-80.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,
2010,2,6,7,,,-50.0,,,-70.0,-9999.0,-9999.0,,,,,5.0,-9999.0,-9999.0,-9999.0,
2010,2,9,6,,,-50.0,,-100.0,-9999.0,,,,40.0,,,,31.0,-9999.0,-9999.0,-9999.0
2010,2,9,7,,,-60.0,,-100.0,-9999.0,,,,30.0,,,,41.0,-9999.0,-9999.0,-9999.0
2010,2,9,8,,,-50.0,,-100.0,-9999.0,,,,50.0,,,,31.0,-9999.0,-9999.0,-9999.0
2010,2,9,9,,,-60.0,,-100.0,-9999.0,,,,40.0,,,,21.0,-9999.0,-9999.0,-9999.0
2010,2,9,10,,,-50.0,,-100.0,-9999.0,,,,20.0,,,,21.0,-9999.0,-9999.0,-9999.0
2010,2,9,11,,,-30.0,,-100.0,-9999.0,,,,40.0,,,,21.0,-9999.0,-9999.0,-9999.0
2010,2,9,14,,,-30.0,,-100.0,-9999.0,,,,30.0,,,,21.0,-9999.0,-9999.0,-9999.0
2010,2,9,15,,,-40.0,,-100.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,
2010,2,15,8,,,-40.0,,,-50.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,
2010,2,15,9,,,-20.0,,,-40.0,-9999.0,-9999.0,,,,,5.0,-9999.0,-9999.0,-9999.0,
2010,2,15,10,,,,,0.0,,,-40.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0
2010,2,16,6,,,-70.0,,-100.0,-9999.0,,,350.0,,,,15.0,-9999.0,-9999.0,-9999.0,
2010,2,16,7,,,-70.0,,-100.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,
2010,2,18,5,,,-50.0,,-120.0,-9999.0,,,,90.0,,,,67.0,-9999.0,-9999.0,-9999.0
2010,2,18,6,,,-50.0,,-120.0,-9999.0,,,,90.0,,,,51.0,-9999.0,-9999.0,-9999.0
2010,2,18,7,,,-50.0,,-120.0,-9999.0,,,,90.0,,,,67.0,-9999.0,-9999.0,-9999.0
2010,2,18,8,,,-50.0,,-130.0,-9999.0,,,,90.0,,,,77.0,-9999.0,-9999.0,-9999.0
2010,2,18,10,,,-50.0,,-130.0,-9999.0,,,120.0,,,,31.0,-9999.0,-9999.0,-9999.0,
2010,2,18,11,,,-40.0,,-130.0,-9999.0,,,100.0,,,,41.0,-9999.0,-9999.0,-9999.0,
2010,2,18,12,,,-40.0,,-120.0,-9999.0,,,,80.0,,,,57.0,-9999.0,-9999.0,-9999.0
2010,2,18,13,,,-40.0,,-130.0,-9999.0,,,,90.0,,,,57.0,-9999.0,-9999.0,-9999.0
2010,2,18,14,,,-40.0,,-120.0,-9999.0,,,100.0,,,,57.0,-9999.0,-9999.0,-9999.0,
2010,2,18,15,,,-50.0,,-130.0,-9999.0,,,,90.0,,,,57.0,-9999.0,-9999.0,-9999.0
2010,2,18,16,,,-50.0,,-120.0,-9999.0,,,,90.0,,,,67.0,-9999.0,-9999.0,-9999.0
2010,2,18,17,,,-50.0,,-120.0,-9999.0,,,,80.0,,,,72.0,-9999.0,-9999.0,-9999.0
2010,2,18,18,,,-60.0,,-120.0,-9999.0,,,,80.0,,,,62.0,-9999.0,-9999.0,-9999.0
2010,2,18,19,,,-60.0,,-120.0,-9999.0,,,100.0,,,,62.0,-9999.0,-9999.0,-9999.0,
2010,2,18,20,,,-60.0,,-130.0,-9999.0,,,100.0,,,,72.0,-9999.0,-9999.0,-9999.0,
2010,2,18,21,,,-60.0,,-130.0,-9999.0,,,110.0,,,,62.0,-9999.0,-9999.0,-9999.0,
2010,2,18,22,,,-60.0,,-130.0,-9999.0,,,100.0,,,,77.0,-9999.0,-9999.0,-9999.0,
2010,2,19,5,,,-80.0,,-130.0,-9999.0,,,110.0,,,,72.0,-9999.0,-9999.0,-9999.0,
2010,2,19,6,,,-80.0,,-140.0,-9999.0,,,120.0,,,,51.0,-9999.0,-9999.0,-9999.0,
2010,2,19,7,,,-80.0,,-150.0,-9999.0,,,100.0,,,,67.0,-9999.0,-9999.0,-9999.0,
2010,2,19,8,,,-80.0,,-140.0,-9999.0,,,100.0,,,,46.0,-9999.0,-9999.0,-9999.0,
2010,2,19,9,,,-80.0,,-140.0,-9999.0,-9999.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2010,2,19,17,,,-80.0,,-140.0,-9999.0,,,100.0,,,,93.0,-9999.0,-9999.0,-9999.0,
2010,2,19,18,,,-80.0,,-150.0,-9999.0,,,100.0,,,,93.0,-9999.0,-9999.0,-9999.0,
2010,2,19,19,,,-70.0,,-140.0,-9999.0,,,100.0,,,108.0,-9999.0,-9999.0,-9999.0,,
2010,2,19,20,,,-70.0,,-140.0,-9999.0,,,110.0,,,,98.0,-9999.0,-9999.0,-9999.0,
2010,2,19,21,,,-80.0,,-150.0,-9999.0,,,110.0,,,,98.0,-9999.0,-9999.0,-9999.0,
2010,2,19,22,,,-80.0,,-150.0,-9999.0,,,100.0,,,,98.0,-9999.0,-9999.0,-9999.0,
2010,2,20,5,,,-80.0,,-150.0,-9999.0,,,110.0,,,,82.0,-9999.0,-9999.0,-9999.0,
2010,2,20,6,,,-80.0,,-150.0,-9999.0,,,110.0,,,,98.0,-9999.0,-9999.0,-9999.0,
2010,2,20,7,,,-80.0,,-150.0,-9999.0,,,110.0,,,,82.0,-9999.0,-9999.0,-9999.0,
2010,2,20,8,,,-80.0,,-170.0,-9999.0,,,110.0,,,,98.0,-9999.0,-9999.0,-9999.0,
2010,2,20,9,,,-80.0,,-170.0,-9999.0,,,110.0,,,149.0,-9999.0,-9999.0,-9999.0,,
2010,2,20,11,,,-80.0,,-170.0,-9999.0,,,110.0,,,,93.0,-9999.0,-9999.0,-9999.0,
2010,2,20,12,,,-90.0,,-180.0,-9999.0,,,100.0,,,,82.0,-9999.0,-9999.0,-9999.0,
2010,2,20,16,,-100.0,,-190.0,-9999.0,,,100.0,,,103.0,-9999.0,-9999.0,-9999.0,,,
2010,2,21,7,,-100.0,,-180.0,-9999.0,,,,70.0,,,,67.0,-9999.0,-9999.0,-9999.0,
2010,2,21,8,,-100.0,,-180.0,-9999.0,,,,60.0,,,,77.0,-9999.0,-9999.0,-9999.0,
2010,2,21,11,,-100.0,,-180.0,-9999.0,,,,80.0,,,,46.0,-9999.0,-9999.0,-9999.0,
2010,2,21,12,,-100.0,,-180.0,-9999.0,,,100.0,,,,51.0,-9999.0,-9999.0,-9999.0,,
2010,2,21,13,,-100.0,,-180.0,-9999.0,,,100.0,,,,51.0,-9999.0,-9999.0,-9999.0,,
2010,2,21,14,,-100.0,,-180.0,-9999.0,,,,70.0,,,,77.0,-9999.0,-9999.0,-9999.0,
2010,2,21,15,,-100.0,,-180.0,-9999.0,,,,60.0,,,,67.0,-9999.0,-9999.0,-9999.0,
2010,2,21,16,,-100.0,,-200.0,-9999.0,,,,80.0,,,,62.0,-9999.0,-9999.0,-9999.0,
2010,2,21,17,,,-90.0,,-190.0,-9999.0,,,,80.0,,,,82.0,-9999.0,-9999.0,-9999.0
2010,2,22,5,,-130.0,,-190.0,-9999.0,,,,70.0,,,,31.0,-9999.0,-9999.0,-9999.0,
2010,2,22,21,,-140.0,,-210.0,-9999.0,,,,90.0,,,,46.0,-9999.0,-9999.0,-9999.0,
2010,2,22,22,,-140.0,,-210.0,-9999.0,,,100.0,,,,51.0,-9999.0,-9999.0,-9999.0,,
2010,2,23,5,,-140.0,,-230.0,-9999.0,-9999.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,,
2010,2,23,6,,-140.0,,-210.0,-9999.0,,,,60.0,,,,62.0,-9999.0,-9999.0,-9999.0,
2010,2,23,7,,-140.0,,-210.0,-9999.0,,,,70.0,,,,62.0,-9999.0,-9999.0,-9999.0,
2010,2,23,8,,-140.0,,-220.0,-9999.0,,,,70.0,,,,46.0,-9999.0,-9999.0,-9999.0,
2010,2,23,9,,-130.0,,-230.0,-9999.0,,,,80.0,,,,41.0,-9999.0,-9999.0,-9999.0,
2010,2,23,10,,-130.0,,-230.0,-9999.0,,,100.0,,,,36.0,-9999.0,-9999.0,-9999.0,,
2010,2,23,12,,-120.0,,-210.0,-9999.0,,,,70.0,,,,26.0,-9999.0,-9999.0,-9999.0,
2010,2,23,13,,-120.0,,-210.0,-9999.0,,,,80.0,,,,46.0,-9999.0,-9999.0,-9999.0,
2010,2,23,14,,-120.0,,-210.0,-9999.0,,,,80.0,,,,46.0,-9999.0,-9999.0,-9999.0,
2010,2,23,15,,-120.0,,-210.0,-9999.0,,,170.0,,,,36.0,-9999.0,-9999.0,-9999.0,,
2010,2,23,16,,-130.0,,-210.0,-9999.0,,,160.0,,,,36.0,-9999.0,-9999.0,-9999.0,,
2010,2,23,17,,-130.0,,-200.0,-9999.0,,,180.0,,,,36.0,-9999.0,-9999.0,-9999.0,,
2010,2,23,18,,-140.0,,-200.0,-9999.0,,,210.0,,,,36.0,-9999.0,-9999.0,-9999.0,,
2010,2,23,19,,-130.0,,-180.0,-9999.0,,,170.0,,,,36.0,-9999.0,-9999.0,-9999.0,,
2010,2,23,20,,-120.0,,-180.0,-9999.0,,,150.0,,,,31.0,-9999.0,-9999.0,-9999.0,,
2010,2,23,21,,-120.0,,-170.0,-9999.0,,,170.0,,,,51.0,-9999.0,-9999.0,-9999.0,,
2010,2,23,22,,-120.0,,-170.0,-9999.0,,,190.0,,,,46.0,-9999.0,-9999.0,-9999.0,,
2010,2,24,5,,,-50.0,,-170.0,-9999.0,,,170.0,,,,41.0,-9999.0,-9999.0,-9999.0,
2010,2,24,6,,,-50.0,,-160.0,-9999.0,,,170.0,,,,57.0,-9999.0,-9999.0,-9999.0,
2010,2,26,5,,,-20.0,,-100.0,-9999.0,,,,90.0,,,,21.0,-9999.0,-9999.0,-9999.0
2010,2,26,6,,,-30.0,,-120.0,-9999.0,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2010,2,26,7,,,-20.0,,-120.0,-9999.0,,,,70.0,,,,51.0,-9999.0,-9999.0,-9999.0
2010,2,26,8,,,-20.0,,-100.0,-9999.0,,,,80.0,,,,62.0,-9999.0,-9999.0,-9999.0
2010,2,26,13,,,-10.0,,,-80.0,-9999.0,,,140.0,,,,46.0,-9999.0,-9999.0,-9999.0
2010,3,1,17,,,-50.0,,-100.0,-9999.0,,,,50.0,,,,15.0,-9999.0,-9999.0,-9999.0
2010,3,1,19,,,-80.0,,-100.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,
2010,3,1,20,,,-70.0,,,-90.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,
2010,3,1,21,,,-90.0,,-100.0,-9999.0,-9999.0,,,,,5.0,-9999.0,-9999.0,-9999.0,,
2010,3,1,22,,,-70.0,,,-70.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,
2010,3,1,23,,,-90.0,,-100.0,-9999.0,,,,80.0,,,,15.0,-9999.0,-9999.0,-9999.0
2010,3,2,12,,,,10.0,,-100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,
2010,3,2,16,,,-20.0,,-110.0,-9999.0,,,,40.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,3,2,17,,,-40.0,,-120.0,-9999.0,,,,40.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,3,2,18,,,-30.0,,-110.0,-9999.0,,,,60.0,,,,21.0,-9999.0,-9999.0,-9999.0
2010,3,2,19,,,-50.0,,-130.0,-9999.0,,,360.0,,,,21.0,-9999.0,-9999.0,-9999.0,
2010,3,2,20,,,-40.0,,-150.0,-9999.0,,,,20.0,,,,21.0,-9999.0,-9999.0,-9999.0
2010,3,2,21,,,-50.0,,-150.0,-9999.0,,,,40.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,3,2,22,,,-80.0,,-160.0,-9999.0,,,,20.0,,,,10.0,-9999.0,-9999.0,-9999.0
2010,3,3,10,,,-20.0,,-140.0,-9999.0,,,,80.0,,,,51.0,-9999.0,-9999.0,-9999.0
2010,3,3,11,,,,,0.0,,-150.0,-9999.0,-9999.0,,,,15.0,-9999.0,-9999.0,-9999.0,
2010,3,3,21,,,-70.0,,-100.0,-9999.0,,,,20.0,,,,10.0,-9999.0,-9999.0,-9999.0
2010,3,3,22,,,-70.0,,-100.0,-9999.0,,,,40.0,,,,10.0,-9999.0,-9999.0,-9999.0
2010,3,4,7,,,-50.0,,-100.0,-9999.0,,,,90.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,3,4,10,,,-10.0,,,-80.0,-9999.0,,,100.0,,,,15.0,-9999.0,-9999.0,-9999.0
2010,3,4,12,,,,10.0,,,-80.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,
2010,3,5,6,,,-50.0,,,-80.0,-9999.0,,,360.0,,,,15.0,-9999.0,-9999.0,-9999.0
2010,3,5,7,,,-50.0,,,-80.0,-9999.0,,,360.0,,,,15.0,-9999.0,-9999.0,-9999.0
2010,3,5,8,,,-50.0,,,-80.0,-9999.0,,,360.0,,,,15.0,-9999.0,-9999.0,-9999.0
2010,3,5,9,,,-50.0,,,-80.0,-9999.0,,,360.0,,,,15.0,-9999.0,-9999.0,-9999.0
2010,3,5,19,,,-40.0,,-100.0,-9999.0,,,330.0,,,,15.0,-9999.0,-9999.0,-9999.0,
2010,3,5,20,,,-50.0,,,-90.0,-9999.0,,,310.0,,,,15.0,-9999.0,-9999.0,-9999.0
2010,3,5,21,,,-50.0,,,-80.0,-9999.0,-9999.0,,,,,5.0,-9999.0,-9999.0,-9999.0,
2010,3,6,5,,,-80.0,,-110.0,-9999.0,,,,60.0,,,,15.0,-9999.0,-9999.0,-9999.0
2010,3,8,12,,,-10.0,,,-50.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,
2010,3,17,7,,,-30.0,,,-30.0,-9999.0,-9999.0,-9999.0,,,,,7.0,-9999.0,-9999.0,
2010,3,21,15,,,,20.0,,,-70.0,-9999.0,-9999.0,-9999.0,,,,,4.0,-9999.0,-9999.0
2010,3,21,16,,,,10.0,,,-80.0,-9999.0,-9999.0,-9999.0,,,,,4.0,-9999.0,-9999.0
2010,3,21,17,,,,10.0,,,-60.0,-9999.0,-9999.0,-9999.0,,,,,4.0,-9999.0,-9999.0
2010,3,21,20,,,-20.0,,,-30.0,-9999.0,-9999.0,-9999.0,,,,,4.0,-9999.0,-9999.0,
2010,3,21,21,,,-10.0,,,-40.0,-9999.0,-9999.0,-9999.0,,,,,4.0,-9999.0,-9999.0,
2010,3,21,22,,,-10.0,,,-40.0,-9999.0,-9999.0,-9999.0,,,,,4.0,-9999.0,-9999.0,
2010,3,22,13,,,,10.0,,,-20.0,-9999.0,-9999.0,-9999.0,,,,,4.0,-9999.0,-9999.0
2010,3,22,14,,,,20.0,,,-50.0,-9999.0,-9999.0,-9999.0,,,,,4.0,-9999.0,-9999.0
2010,3,22,15,,,,20.0,,,-50.0,-9999.0,-9999.0,-9999.0,,,,,4.0,-9999.0,-9999.0
2010,3,22,16,,,,20.0,,,-50.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,
2010,3,22,18,,,,10.0,,,-50.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,
2010,3,22,19,,,,10.0,,,-50.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,
2010,3,22,20,,,,20.0,,,-40.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,
2010,3,22,21,,,,20.0,,,-40.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,
2010,3,22,22,,,,20.0,,,-20.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,
2010,3,23,5,,,-20.0,,,-40.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,
2010,3,23,6,,,-30.0,,,-40.0,-9999.0,-9999.0,-9999.0,,,,,2.0,-9999.0,-9999.0,
2010,3,23,8,,,,10.0,,,-30.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,
2010,3,24,5,,,-40.0,,-110.0,-9999.0,,,,40.0,,,,41.0,-9999.0,-9999.0,-9999.0
2010,3,24,6,,,-40.0,,-100.0,-9999.0,,,,30.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,3,24,7,,,-20.0,,-100.0,-9999.0,,,,60.0,,,,41.0,-9999.0,-9999.0,-9999.0
2010,3,25,6,,,,20.0,,,-40.0,-9999.0,,,110.0,,,103.0,-9999.0,-9999.0,-9999.0
2010,3,25,10,,,,30.0,,,-40.0,-9999.0,-9999.0,,,,21.0,-9999.0,-9999.0,-9999.0,
2010,3,25,12,,,,30.0,,,-40.0,-9999.0,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,
2010,3,26,21,,,,40.0,,,,20.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0
2010,3,27,0,,,,30.0,,,,10.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0
2010,3,29,8,,,,,0.0,,,-80.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0
2010,3,29,18,,,-10.0,,,-80.0,-9999.0,,,110.0,,,,36.0,-9999.0,-9999.0,-9999.0
2010,4,1,14,,,100.0,,,,30.0,-9999.0,,,140.0,,,108.0,-9999.0,-9999.0,-9999.0
2010,4,4,18,,,,70.0,,,-40.0,-9999.0,-9999.0,,,,46.0,-9999.0,-9999.0,-9999.0,
2010,4,4,19,,,,70.0,,,-30.0,-9999.0,-9999.0,,,,26.0,-9999.0,-9999.0,-9999.0,
2010,4,5,15,,,,90.0,-9999.0,-9999.0,,,130.0,,,,31.0,-9999.0,-9999.0,-9999.0,
2010,4,6,5,,,,40.0,,,-30.0,-9999.0,-9999.0,,,,31.0,-9999.0,-9999.0,-9999.0,
2010,4,6,8,,,,60.0,,,-10.0,-9999.0,-9999.0,,,,36.0,-9999.0,-9999.0,-9999.0,
2010,4,8,14,-9999.0,-9999.0,-9999.0,,,340.0,,,,31.0,,,,,4.0,-9999.0,-9999.0
2010,4,11,11,,,100.0,,,-20.0,-9999.0,,,190.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,4,11,12,,,110.0,,,-10.0,-9999.0,,,200.0,,,,36.0,-9999.0,-9999.0,-9999.0
2010,4,11,13,,,100.0,,,-10.0,-9999.0,,,220.0,,,,46.0,-9999.0,-9999.0,-9999.0
2010,4,20,4,,,,20.0,,,-30.0,-9999.0,-9999.0,,,,15.0,-9999.0,-9999.0,-9999.0,
2010,4,23,13,,,100.0,,,-30.0,-9999.0,-9999.0,,,,36.0,-9999.0,-9999.0,-9999.0,,
2010,4,24,4,,,-20.0,,,-30.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,
2010,5,7,5,,,,90.0,,,-10.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,
2010,5,7,6,,,100.0,,,-10.0,-9999.0,,,170.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,5,7,7,,,100.0,,,-30.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,
2010,5,7,11,,,130.0,,,-10.0,-9999.0,,,180.0,,,,46.0,-9999.0,-9999.0,-9999.0
2010,5,7,12,,,130.0,,,-10.0,-9999.0,,,140.0,,,,41.0,-9999.0,-9999.0,-9999.0
2010,5,12,17,,,100.0,,,-20.0,-9999.0,,,200.0,,,,41.0,-9999.0,-9999.0,-9999.0
2010,5,16,17,,,190.0,,,,90.0,-9999.0,,,100.0,,,108.0,-9999.0,-9999.0,-9999.0
2010,5,19,16,,,160.0,,,100.0,-9999.0,,,350.0,,,,21.0,-9999.0,-9999.0,-9999.0
2010,5,19,17,,,140.0,,,100.0,-9999.0,,,330.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,5,19,18,,,160.0,,,100.0,-9999.0,-9999.0,,,,21.0,-9999.0,-9999.0,-9999.0,,
2010,5,19,19,,,160.0,,,110.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,
2010,6,11,5,,,,90.0,,,,70.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0
2010,6,18,17,,,,90.0,,,,80.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,
2010,6,25,4,,,120.0,,,100.0,-9999.0,,,330.0,,,,26.0,-9999.0,-9999.0,-9999.0
2010,6,27,12,-9999.0,-9999.0,-9999.0,,,250.0,,,,62.0,,,,,4.0,-9999.0,-9999.0
2010,6,29,4,,,120.0,,,100.0,-9999.0,-9999.0,,,,,5.0,-9999.0,-9999.0,-9999.0,
2010,6,29,5,,,130.0,,,120.0,-9999.0,,,240.0,,,,21.0,-9999.0,-9999.0,-9999.0
2010,6,29,6,,,140.0,,,110.0,-9999.0,,,160.0,,,,15.0,-9999.0,-9999.0,-9999.0
2010,6,29,7,,,170.0,,,120.0,-9999.0,-9999.0,,,,,5.0,-9999.0,-9999.0,-9999.0,
2010,6,29,8,,,180.0,,,120.0,-9999.0,-9999.0,,,,10.0,-9999.0,-9999.0,-9999.0,,
2010,6,30,7,,,130.0,,,100.0,-9999.0,,,350.0,,,,36.0,-9999.0,-9999.0,-9999.0
2010,6,30,9,,,150.0,,,110.0,-9999.0,,,340.0,,,,46.0,-9999.0,-9999.0,-9999.0
2010,6,30,10,,,150.0,,,100.0,-9999.0,,,360.0,,,,51.0,-9999.0,-9999.0,-9999.0
2010,6,30,12,,,160.0,,,110.0,-9999.0,,,350.0,,,,51.0,-9999.0,-9999.0,-9999.0
2010,6,30,13,,,160.0,,,110.0,-9999.0,,,350.0,,,,36.0,-9999.0,-9999.0,-9999.0
2010,6,30,14,,,150.0,,,100.0,-9999.0,,,340.0,,,,62.0,-9999.0,-9999.0,-9999.0
2010,6,30,15,,,140.0,,,100.0,-9999.0,,,350.0,,,,46.0,-9999.0,-9999.0,-9999.0
