,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
2011,1,3,2,,,310.0,,,,70.0,-9999.0,,,190.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,,
2011,1,3,3,,,322.0,,,,54.0,10109.0,,,180.0,,,,62.0,-9999.0,-9999.0,-9999.0,,,,
2011,1,3,5,,,340.0,,,,20.0,-9999.0,,,190.0,,,,62.0,,,,,0.0,-9999.0,-9999.0
2011,1,3,6,,,350.0,,,,34.0,10088.0,,,230.0,,,,57.0,,,,,0.0,-9999.0,-9999.0
2011,1,3,7,,,343.0,,,,23.0,10081.0,,,190.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,,
2011,1,3,8,,,340.0,,,,20.0,-9999.0,,,200.0,,,,62.0,,,,,0.0,-9999.0,-9999.0
2011,1,3,9,,,333.0,,,,19.0,10081.0,,,160.0,,,,62.0,,,,,0.0,-9999.0,-9999.0
2011,1,3,12,,,292.0,,,-36.0,10092.0,,,150.0,,,,77.0,,,,,0.0,-9999.0,-9999.0,
2011,1,3,13,,,269.0,,,,16.0,10093.0,,,150.0,,,,77.0,,,,,0.0,-9999.0,-9999.0
2011,1,3,14,,,260.0,,,,20.0,-9999.0,,,150.0,,,,67.0,,,,,0.0,-9999.0,-9999.0
2011,1,3,15,,,241.0,,,,41.0,10092.0,,,100.0,,,,57.0,,,,,0.0,-9999.0,-9999.0
2011,1,3,16,,,230.0,,,,65.0,10089.0,,,150.0,,,,51.0,,,,,0.0,-9999.0,-9999.0
2011,1,3,17,,,230.0,,,,70.0,-9999.0,,,140.0,,,,51.0,,,,,0.0,-9999.0,-9999.0
2011,1,3,18,,,220.0,,,,79.0,10082.0,,,140.0,,,,46.0,,,,,0.0,-9999.0,-9999.0
2011,1,3,19,,,209.0,,,,88.0,10088.0,,,140.0,,,,36.0,,,,,0.0,-9999.0,-9999.0
2011,1,3,20,,,210.0,,,,90.0,-9999.0,,,150.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,,
2011,1,3,21,,,211.0,,,,90.0,10098.0,,,150.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,
2011,1,3,22,,,230.0,,,,78.0,10101.0,,,150.0,,,,36.0,,,,,5.0,-9999.0,-9999.0
2011,1,3,23,,,240.0,,,,70.0,-9999.0,,,160.0,,,,31.0,,,,,0.0,-9999.0,-9999.0
2011,1,4,0,,,250.0,,,,56.0,10104.0,,,170.0,,,,26.0,,,,,0.0,-9999.0,-9999.0
2011,1,4,2,,,280.0,,,,50.0,-9999.0,,,330.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,
2011,1,4,3,,,298.0,,,,58.0,10098.0,,,280.0,,,,67.0,-9999.0,-9999.0,-9999.0,,,,
2011,1,4,5,,,300.0,,,,60.0,-9999.0,,,260.0,,,,67.0,,,,,0.0,-9999.0,-9999.0
2011,1,4,6,,,288.0,,,,56.0,10089.0,,,260.0,,,,67.0,,,,,0.0,-9999.0,-9999.0
2011,1,4,7,,,293.0,,,,26.0,10087.0,,,250.0,,,,51.0,,,,,0.0,-9999.0,-9999.0
2011,1,4,8,,,300.0,,,,10.0,-9999.0,,,250.0,,,,41.0,,,,,0.0,-9999.0,-9999.0
2011,1,4,9,,,289.0,,,,20.0,10082.0,,,270.0,,,,46.0,,,,,0.0,-9999.0,-9999.0
2011,1,4,10,,,264.0,,,,57.0,10086.0,,,300.0,,,,36.0,,,,,0.0,-9999.0,-9999.0
2011,1,4,11,,,250.0,,,130.0,-9999.0,,,330.0,,,,62.0,,,,,0.0,-9999.0,-9999.0,
2011,1,4,12,,,233.0,,,139.0,10088.0,,,320.0,,,,57.0,,,,,0.0,-9999.0,-9999.0,
2011,1,4,13,,,214.0,,,158.0,10094.0,,,280.0,,,,31.0,,,,,0.0,-9999.0,-9999.0,
2011,1,4,14,,,210.0,,,150.0,-9999.0,,,270.0,,,,57.0,,,,,0.0,-9999.0,-9999.0,
2011,1,4,15,,,209.0,,,154.0,10083.0,,,270.0,,,,57.0,,,,,0.0,-9999.0,-9999.0,
2011,1,4,16,,,198.0,,,151.0,10072.0,,,290.0,,,,46.0,,,,,0.0,-9999.0,-9999.0,
2011,1,4,17,,,200.0,,,150.0,-9999.0,,,280.0,,,,41.0,,,,,0.0,-9999.0,-9999.0,
2011,1,4,18,,,184.0,,,134.0,10067.0,,,130.0,,,,15.0,,,,,0.0,-9999.0,-9999.0,
2011,1,4,19,,,176.0,,,,91.0,10075.0,,,260.0,,,,21.0,,,,,0.0,-9999.0,-9999.0
2011,1,4,20,,,160.0,,,,90.0,-9999.0,,,310.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,
2011,1,4,21,,,189.0,,,,56.0,10079.0,,,230.0,,,,,5.0,-9999.0,-9999.0,-9999.0,,,
2011,1,4,22,,,231.0,,,,40.0,10089.0,,,270.0,,,,15.0,,,,,0.0,-9999.0,-9999.0
2011,1,4,23,,,250.0,,,,50.0,-9999.0,,,280.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,,
2011,1,5,0,,,280.0,,,,54.0,10089.0,,,250.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,
2011,1,5,1,,,285.0,,,,77.0,10091.0,,,230.0,,,,41.0,,,,,0.0,-9999.0,-9999.0
2011,1,5,2,,,290.0,,,,70.0,-9999.0,,,220.0,,,,46.0,,,,,0.0,-9999.0,-9999.0
2011,1,5,3,,,305.0,,,,50.0,10081.0,,,200.0,,,,57.0,-9999.0,-9999.0,-9999.0,,,,
2011,1,5,6,,,338.0,,,,22.0,10059.0,,,160.0,,,,46.0,,,,,0.0,-9999.0,-9999.0
2011,1,5,9,,,327.0,,,-13.0,10049.0,,,180.0,,,,36.0,,,,,0.0,-9999.0,-9999.0,
2011,1,5,10,,,294.0,,,,30.0,10055.0,,,170.0,,,,21.0,,,,,0.0,-9999.0,-9999.0
2011,1,5,11,,,290.0,,,,40.0,-9999.0,,,210.0,,,,26.0,,,,,0.0,-9999.0,-9999.0
2011,1,5,12,,,274.0,,,,16.0,10056.0,,,210.0,,,,26.0,,,,,0.0,-9999.0,-9999.0
2011,1,5,13,,,255.0,,,,11.0,10059.0,,,130.0,,,,67.0,,,,,0.0,-9999.0,-9999.0
2011,1,5,14,,,250.0,,,,10.0,-9999.0,,,130.0,,,,57.0,,,,,0.0,-9999.0,-9999.0
2011,1,5,15,,,232.0,,,,44.0,10054.0,,,140.0,,,,46.0,,,,,0.0,-9999.0,-9999.0
2011,1,5,16,,,212.0,,,,58.0,10055.0,,,140.0,,,,41.0,,,,,0.0,-9999.0,-9999.0
2011,1,5,17,,,210.0,,,,80.0,-9999.0,,,130.0,,,,57.0,,,,,0.0,-9999.0,-9999.0
2011,1,5,18,,,200.0,,,,88.0,10049.0,,,130.0,,,,36.0,,,,,0.0,-9999.0,-9999.0
2011,1,5,19,,,188.0,,,,92.0,10053.0,,,120.0,,,,31.0,,,,,0.0,-9999.0,-9999.0
2011,1,5,20,,,190.0,,,100.0,-9999.0,,,130.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,,
2011,1,5,21,,,206.0,,,105.0,10058.0,,,110.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,,,
2011,1,5,23,,,290.0,,,,20.0,-9999.0,,,,50.0,,,,72.0,-9999.0,-9999.0,-9999.0,,,
2011,1,6,2,,,350.0,,,,,0.0,-9999.0,,,340.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,
2011,1,6,3,,,370.0,,,,13.0,10038.0,,,280.0,,,,46.0,,,,,0.0,-9999.0,-9999.0
2011,1,6,5,,,370.0,,,-10.0,-9999.0,,,330.0,,,,57.0,,,,,0.0,-9999.0,-9999.0,
2011,1,6,8,,,380.0,,,,10.0,-9999.0,,,330.0,,,,21.0,,,,,0.0,-9999.0,-9999.0
2011,1,6,12,,,327.0,,,-10.0,10018.0,,,,40.0,,,,46.0,,,,,0.0,-9999.0,-9999.0
2011,1,6,13,,,311.0,,,105.0,10030.0,,,260.0,,,,57.0,,,,,0.0,-9999.0,-9999.0,
2011,1,6,14,,,300.0,,,130.0,-9999.0,,,240.0,,,,62.0,,,,,0.0,-9999.0,-9999.0,
2011,1,6,15,,,289.0,,,125.0,10026.0,,,230.0,,,,62.0,,,,,0.0,-9999.0,-9999.0,
2011,1,6,16,,,281.0,,,124.0,10027.0,,,240.0,,,,62.0,,,,,2.0,-9999.0,-9999.0,
2011,1,6,17,,,280.0,,,120.0,-9999.0,,,230.0,,,,62.0,,,,,0.0,-9999.0,-9999.0,
2011,1,6,18,,,273.0,,,132.0,10030.0,,,250.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,,,
2011,1,6,19,,,264.0,,,167.0,10040.0,,,180.0,,,,57.0,-9999.0,-9999.0,-9999.0,,,,,
2011,1,6,20,,,270.0,,,160.0,-9999.0,,,150.0,,,,67.0,,,,,8.0,-9999.0,-9999.0,
2011,1,6,21,,,279.0,,,126.0,10048.0,,,130.0,,,,46.0,,,,,4.0,-9999.0,-9999.0,
2011,1,6,22,,,293.0,,,,87.0,10055.0,,,100.0,,,,41.0,,,,,8.0,-9999.0,-9999.0
2011,1,7,1,,,341.0,,,,46.0,10048.0,,,,20.0,,,,72.0,-9999.0,-9999.0,-9999.0,,,
2011,1,7,2,,,340.0,,,,50.0,-9999.0,,,350.0,,,,77.0,,,,,7.0,-9999.0,-9999.0
2011,1,7,3,,,336.0,,,,55.0,10042.0,,,350.0,,,,57.0,,,,,7.0,-9999.0,-9999.0
2011,1,7,4,,,353.0,,,,45.0,10034.0,,,330.0,,,,72.0,-9999.0,-9999.0,,,,,0.0
2011,1,7,5,,,350.0,,,,60.0,-9999.0,,,360.0,,,,57.0,,,,,4.0,-9999.0,-9999.0
2011,1,7,6,,,352.0,,,,48.0,10022.0,,,360.0,,,,57.0,,,,,8.0,-9999.0,-9999.0
2011,1,7,7,,,357.0,,,,59.0,10020.0,,,360.0,,,,62.0,,,,,7.0,-9999.0,-9999.0
2011,1,7,8,,,350.0,,,,60.0,-9999.0,,,350.0,,,,72.0,,,,,7.0,-9999.0,-9999.0
2011,1,7,9,,,334.0,,,,63.0,10021.0,,,360.0,,,,57.0,,,,,8.0,-9999.0,-9999.0
2011,1,7,10,,,324.0,,,,64.0,10028.0,,,,30.0,,,,57.0,-9999.0,-9999.0,-9999.0,,,
2011,1,7,19,,,282.0,,,,94.0,10026.0,,,120.0,,,,,5.0,-9999.0,-9999.0,-9999.0,,,
2011,1,7,23,,,300.0,,,,80.0,-9999.0,,,110.0,,,,15.0,,,,,4.0,-9999.0,-9999.0
2011,1,8,1,,,331.0,,,,54.0,10052.0,,,300.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,,
2011,1,8,2,,,340.0,,,,60.0,-9999.0,,,310.0,,,,21.0,,,,,8.0,-9999.0,-9999.0
2011,1,8,3,,,362.0,,,,36.0,10043.0,,,140.0,,,,10.0,,,,,0.0,-9999.0,-9999.0
2011,1,8,5,,,360.0,,,,40.0,-9999.0,,,210.0,,,,36.0,,,,,7.0,-9999.0,-9999.0
2011,1,8,6,,,352.0,,,,42.0,10035.0,,,200.0,,,,67.0,,,,,4.0,-9999.0,-9999.0
2011,1,8,7,,,326.0,,,125.0,10044.0,,,160.0,,,,93.0,-9999.0,-9999.0,-9999.0,,,,,
2011,1,8,8,,,320.0,,,120.0,-9999.0,,,160.0,,,108.0,,,,,0.0,-9999.0,-9999.0,,
2011,1,8,9,,,290.0,,,148.0,10060.0,,,160.0,,,118.0,,,,,4.0,-9999.0,-9999.0,,
2011,1,8,10,,,247.0,,,161.0,10084.0,,,180.0,,,108.0,-9999.0,-9999.0,-9999.0,,,,,,
2011,1,8,12,,,235.0,,,161.0,10079.0,,,160.0,,,,98.0,,,,,8.0,-9999.0,-9999.0,
2011,1,8,13,,,237.0,,,158.0,10084.0,,,140.0,,,,82.0,-9999.0,-9999.0,-9999.0,,,,,
2011,1,8,14,,,240.0,,,150.0,-9999.0,,,140.0,,,,82.0,,,,,7.0,-9999.0,-9999.0,
2011,1,8,15,,,236.0,,,168.0,10081.0,,,160.0,,,,67.0,,,,,0.0,-9999.0,-9999.0,
2011,1,8,16,,,233.0,,,164.0,10073.0,,,140.0,,,,87.0,,,,,6.0,-9999.0,-9999.0,
2011,1,8,17,,,230.0,,,160.0,-9999.0,,,150.0,,,,72.0,,,,,8.0,-9999.0,-9999.0,
2011,1,8,18,,,224.0,,,165.0,10076.0,,,140.0,,,,72.0,,,,,4.0,-9999.0,-9999.0,
2011,1,8,19,,,215.0,,,168.0,10090.0,,,150.0,,,,57.0,,,,,5.0,-9999.0,-9999.0,
2011,1,8,20,,,210.0,,,170.0,-9999.0,,,150.0,,,,67.0,,,,,4.0,-9999.0,-9999.0,
2011,1,8,21,,,210.0,,,169.0,10094.0,,,150.0,,,,57.0,,,,,0.0,-9999.0,-9999.0,
2011,1,8,22,,,247.0,,,163.0,10102.0,,,150.0,,,,72.0,,,,,3.0,-9999.0,-9999.0,
2011,1,8,23,,,250.0,,,160.0,-9999.0,,,150.0,,,,72.0,-9999.0,-9999.0,-9999.0,,,,,
2011,1,9,0,,,277.0,,,151.0,10100.0,,,150.0,,,,67.0,,,,,4.0,-9999.0,-9999.0,
2011,1,9,1,,,315.0,,,135.0,10095.0,,,110.0,,,,67.0,,,,,7.0,-9999.0,-9999.0,
2011,1,9,2,,,320.0,,,130.0,-9999.0,,,120.0,,,,67.0,,,,,0.0,-9999.0,-9999.0,
2011,1,9,3,,,336.0,,,129.0,10085.0,,,120.0,,,,57.0,,,,,4.0,-9999.0,-9999.0,
2011,1,9,4,,,356.0,,,115.0,10080.0,,,170.0,,,,62.0,-9999.0,-9999.0,,,,,0.0,
2011,1,9,5,,,360.0,,,120.0,-9999.0,,,150.0,,,,41.0,,,,,4.0,-9999.0,-9999.0,
2011,1,9,6,,,370.0,,,107.0,10068.0,,,130.0,,,,57.0,,,,,4.0,-9999.0,-9999.0,
2011,1,9,7,,,353.0,,,113.0,10065.0,,,130.0,,,,67.0,-9999.0,-9999.0,-9999.0,,,,,
2011,1,9,8,,,360.0,,,100.0,-9999.0,,,160.0,,,,51.0,,,,,4.0,-9999.0,-9999.0,
2011,1,9,9,,,313.0,,,148.0,10072.0,,,,90.0,,,108.0,,,,,7.0,-9999.0,-9999.0,
2011,1,9,10,,,301.0,,,140.0,10083.0,,,110.0,,,,72.0,,,,,8.0,-9999.0,-9999.0,
2011,1,9,11,,,290.0,,,150.0,-9999.0,,,,90.0,,,,72.0,,,,,0.0,-9999.0,-9999.0
2011,1,9,12,,,281.0,,,154.0,10088.0,,,120.0,,,,41.0,,,,,0.0,-9999.0,-9999.0,
2011,1,9,13,,,269.0,,,149.0,10089.0,,,130.0,,,,41.0,,,,,0.0,-9999.0,-9999.0,
2011,1,9,14,,,270.0,,,140.0,-9999.0,,,140.0,,,,41.0,,,,,0.0,-9999.0,-9999.0,
2011,1,9,15,,,264.0,,,137.0,10078.0,,,150.0,,,,36.0,,,,,0.0,-9999.0,-9999.0,
2011,1,9,16,,,249.0,,,135.0,10071.0,,,150.0,,,,46.0,,,,,0.0,-9999.0,-9999.0,
2011,1,9,17,,,240.0,,,140.0,-9999.0,,,140.0,,,,41.0,,,,,0.0,-9999.0,-9999.0,
2011,1,9,18,,,234.0,,,142.0,10073.0,,,130.0,,,,41.0,,,,,0.0,-9999.0,-9999.0,
2011,1,9,19,,,225.0,,,153.0,10082.0,,,140.0,,,,36.0,,,,,1.0,-9999.0,-9999.0,
2011,1,9,20,,,220.0,,,160.0,-9999.0,,,150.0,,,,57.0,-9999.0,-9999.0,-9999.0,,,,,
2011,1,9,21,,,231.0,,,157.0,10081.0,,,150.0,,,,67.0,-9999.0,-9999.0,-9999.0,,,,,
2011,1,9,22,,,267.0,,,145.0,10089.0,,,120.0,,,,72.0,,,,,1.0,-9999.0,-9999.0,
2011,1,9,23,,,280.0,,,140.0,-9999.0,,,120.0,,,,67.0,-9999.0,-9999.0,-9999.0,,,,,
2011,1,10,0,,,295.0,,,139.0,10080.0,,,110.0,,,,62.0,-9999.0,-9999.0,-9999.0,,,,,
2011,1,10,1,,,321.0,,,121.0,10076.0,,,100.0,,,,46.0,,,,,0.0,-9999.0,-9999.0,
2011,1,10,2,,,340.0,,,110.0,-9999.0,,,120.0,,,,62.0,,,,,0.0,-9999.0,-9999.0,
2011,1,10,3,,,340.0,,,104.0,10061.0,,,140.0,,,,62.0,-9999.0,-9999.0,-9999.0,,,,,
2011,1,10,5,,,360.0,,,,90.0,-9999.0,,,210.0,,,,51.0,,,,,4.0,-9999.0,-9999.0
2011,1,10,6,,,360.0,,,,81.0,10031.0,,,170.0,,,,57.0,,,,,0.0,-9999.0,-9999.0
2011,1,10,7,,,361.0,,,,75.0,10024.0,,,200.0,,,,72.0,,,,,0.0,-9999.0,-9999.0
2011,1,10,8,,,360.0,,,,70.0,-9999.0,,,160.0,,,,72.0,,,,,0.0,-9999.0,-9999.0
2011,1,10,9,,,349.0,,,,73.0,10022.0,,,150.0,,,,87.0,,,,,4.0,-9999.0,-9999.0
2011,1,10,10,,,317.0,,,111.0,10036.0,,,150.0,,,103.0,,,,,0.0,-9999.0,-9999.0,,
2011,1,10,11,,,310.0,,,120.0,-9999.0,,,140.0,,,108.0,,,,,0.0,-9999.0,-9999.0,,
2011,1,10,12,,,291.0,,,129.0,10042.0,,,150.0,,,,98.0,,,,,7.0,-9999.0,-9999.0,
2011,1,10,13,,,279.0,,,133.0,10045.0,,,160.0,,,,77.0,,,,,8.0,-9999.0,-9999.0,
2011,1,10,14,,,270.0,,,140.0,-9999.0,,,150.0,,,,77.0,,,,,4.0,-9999.0,-9999.0,
2011,1,10,15,,,266.0,,,140.0,10035.0,,,150.0,,,,77.0,,,,,0.0,-9999.0,-9999.0,
2011,1,10,16,,,256.0,,,148.0,10033.0,,,140.0,,,,62.0,,,,,0.0,-9999.0,-9999.0,
2011,1,10,17,,,260.0,,,150.0,-9999.0,,,140.0,,,,62.0,,,,,7.0,-9999.0,-9999.0,
2011,1,10,18,,,248.0,,,156.0,10031.0,,,140.0,,,,57.0,,,,,0.0,-9999.0,-9999.0,
2011,1,10,19,,,238.0,,,162.0,10043.0,,,150.0,,,,51.0,,,,,4.0,-9999.0,-9999.0,
2011,1,10,20,,,240.0,,,170.0,-9999.0,,,150.0,,,,46.0,-9999.0,-9999.0,-9999.0,,,,,
2011,1,10,21,,,242.0,,,169.0,10050.0,,,150.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,,,
2011,1,10,22,,,270.0,,,176.0,10056.0,,,130.0,,,,57.0,,,,,1.0,-9999.0,-9999.0,
2011,1,10,23,,,280.0,,,180.0,-9999.0,,,140.0,,,,57.0,-9999.0,-9999.0,-9999.0,,,,,
2011,1,11,0,,,288.0,,,175.0,10044.0,,,170.0,,,,62.0,,,,,0.0,-9999.0,-9999.0,
2011,1,11,1,,,310.0,,,182.0,10041.0,,,160.0,,,,57.0,,,,,1.0,-9999.0,-9999.0,
2011,1,11,2,,,310.0,,,190.0,-9999.0,,,210.0,,,,57.0,-9999.0,-9999.0,-9999.0,,,,,
2011,1,11,3,,,327.0,,,212.0,10027.0,,,160.0,,,,62.0,-9999.0,-9999.0,-9999.0,,,,,
2011,1,11,5,,,330.0,,,140.0,-9999.0,,,160.0,,,,62.0,,,,,7.0,-9999.0,-9999.0,
2011,1,11,6,,,339.0,,,127.0,10002.0,,,190.0,,,,72.0,,,,,0.0,-9999.0,-9999.0,
2011,1,11,7,,,333.0,,,125.0,,9999.0,,,170.0,,,,72.0,,,,,1.0,-9999.0,-9999.0
2011,1,11,8,,,320.0,,,120.0,-9999.0,,,160.0,,,,72.0,,,,,4.0,-9999.0,-9999.0,
2011,1,11,9,,,320.0,,,123.0,10004.0,,,150.0,,,,67.0,,,,,0.0,-9999.0,-9999.0,
2011,1,11,10,,,290.0,,,161.0,10016.0,,,130.0,,,,87.0,,,,,3.0,-9999.0,-9999.0,
2011,1,11,11,,,280.0,,,160.0,-9999.0,,,130.0,,,,93.0,,,,,0.0,-9999.0,-9999.0,
2011,1,11,12,,,264.0,,,160.0,10021.0,,,150.0,,,,77.0,,,,,0.0,-9999.0,-9999.0,
2011,1,11,13,,,246.0,,,159.0,10029.0,,,150.0,,,,77.0,,,,,0.0,-9999.0,-9999.0,
2011,1,11,14,,,240.0,,,160.0,-9999.0,,,140.0,,,,67.0,,,,,0.0,-9999.0,-9999.0,
2011,1,11,15,,,221.0,,,156.0,10022.0,,,160.0,,,,62.0,,,,,0.0,-9999.0,-9999.0,
2011,1,11,16,,,202.0,,,151.0,10026.0,,,170.0,,,,51.0,,,,,0.0,-9999.0,-9999.0,
2011,1,11,17,,,200.0,,,150.0,-9999.0,,,160.0,,,,57.0,,,,,0.0,-9999.0,-9999.0,
2011,1,11,18,,,194.0,,,154.0,10020.0,,,160.0,,,,51.0,,,,,0.0,-9999.0,-9999.0,
2011,1,11,19,,,189.0,,,151.0,10026.0,,,170.0,,,,51.0,,,,,0.0,-9999.0,-9999.0,
2011,1,11,20,,,190.0,,,150.0,-9999.0,,,170.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,,,
2011,1,11,21,,,199.0,,,152.0,10037.0,,,170.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,,,
2011,1,11,22,,,214.0,,,153.0,10048.0,,,170.0,,,,51.0,,,,,1.0,-9999.0,-9999.0,
2011,1,11,23,,,220.0,,,150.0,-9999.0,,,160.0,,,,46.0,,,,,4.0,-9999.0,-9999.0,
2011,1,12,0,,,240.0,,,158.0,10043.0,,,160.0,,,,36.0,-9999.0,-9999.0,-9999.0,,,,,
2011,1,12,1,,,260.0,,,164.0,10045.0,,,200.0,,,,21.0,,,,,3.0,-9999.0,-9999.0,
2011,1,12,2,,,270.0,,,170.0,-9999.0,,,150.0,,,,21.0,,,,,2.0,-9999.0,-9999.0,
