,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
2509,2013,4,29,0,,,,50.0,,,,20.0,-9999.0,,,210.0,,,118.0,,,,,4.0,-9999.0,-9999.0,
2510,2013,4,29,1,,,,50.0,,,,20.0,-9999.0,,,230.0,,,118.0,,,,,2.0,-9999.0,-9999.0,
2511,2013,4,29,2,,,,60.0,,,,20.0,-9999.0,,,230.0,,,134.0,,,,,2.0,-9999.0,-9999.0,
2512,2013,4,29,3,,,,50.0,,,,20.0,-9999.0,,,210.0,,,113.0,,,,,7.0,-9999.0,-9999.0,
2513,2013,4,29,4,,,,50.0,,,,20.0,-9999.0,,,220.0,,,118.0,,,,,7.0,-9999.0,-9999.0,
2514,2013,4,29,5,,,,50.0,,,,30.0,-9999.0,,,230.0,,,113.0,,,,,7.0,-9999.0,-9999.0,
2515,2013,4,29,6,,,,60.0,,,,30.0,-9999.0,,,220.0,,,154.0,,,,,4.0,-9999.0,-9999.0,
2516,2013,4,29,7,,,,50.0,,,,40.0,-9999.0,,,190.0,,,154.0,,,,,7.0,-9999.0,-9999.0,
2517,2013,4,29,8,,,,50.0,,,,30.0,-9999.0,,,210.0,,,144.0,,,,,7.0,-9999.0,-9999.0,
2518,2013,4,29,9,,,,50.0,,,,30.0,-9999.0,,,240.0,,,118.0,,,,,4.0,-9999.0,-9999.0,
2519,2013,4,29,10,,,,50.0,,,,40.0,-9999.0,,,250.0,,,,77.0,,,,,7.0,-9999.0,-9999.0
2520,2013,4,29,11,,,,50.0,,,,20.0,-9999.0,,,320.0,,,,72.0,,,,,7.0,-9999.0,-9999.0
2521,2013,4,29,12,,,,60.0,,,,30.0,-9999.0,,,310.0,,,103.0,,,,,4.0,-9999.0,-9999.0,
2522,2013,4,29,13,,,,60.0,,,,30.0,-9999.0,,,300.0,,,108.0,,,,,4.0,-9999.0,-9999.0,
2523,2013,4,29,14,,,,60.0,,,,20.0,-9999.0,,,280.0,,,,98.0,,,,,4.0,-9999.0,-9999.0
2524,2013,4,29,15,,,,60.0,,,,30.0,-9999.0,,,270.0,,,123.0,,,,,4.0,-9999.0,-9999.0,
2525,2013,4,29,16,,,,60.0,,,,30.0,-9999.0,,,290.0,,,159.0,,,,,4.0,-9999.0,-9999.0,
2526,2013,4,29,17,,,,60.0,,,,20.0,-9999.0,,,290.0,,,139.0,,,,,4.0,-9999.0,-9999.0,
2527,2013,4,29,18,,,,60.0,,,,20.0,-9999.0,,,280.0,,,123.0,,,,,2.0,-9999.0,-9999.0,
2528,2013,4,29,19,,,,60.0,,,,20.0,-9999.0,,,270.0,,,123.0,,,,,4.0,-9999.0,-9999.0,
2529,2013,4,29,20,,,,50.0,,,,30.0,-9999.0,,,260.0,,,103.0,,,,,7.0,-9999.0,-9999.0,
2530,2013,4,29,21,,,,60.0,,,,30.0,-9999.0,,,310.0,,,108.0,,,,,4.0,-9999.0,-9999.0,
2531,2013,4,29,22,,,,60.0,,,,30.0,-9999.0,,,320.0,,,123.0,,,,,2.0,-9999.0,-9999.0,
2532,2013,4,29,23,,,,60.0,,,,30.0,-9999.0,,,310.0,,,129.0,,,,,4.0,-9999.0,-9999.0,
2533,2013,4,30,0,,,,60.0,,,,30.0,-9999.0,,,300.0,,,149.0,,,,,7.0,-9999.0,-9999.0,
2534,2013,4,30,1,,,,50.0,,,,30.0,-9999.0,,,330.0,,,175.0,,,,,7.0,-9999.0,-9999.0,
2535,2013,4,30,2,,,,50.0,,,,30.0,-9999.0,,,320.0,,,185.0,,,,,7.0,-9999.0,-9999.0,
2536,2013,4,30,3,,,,50.0,,,,30.0,-9999.0,,,320.0,,,201.0,,,,,7.0,-9999.0,-9999.0,
2537,2013,4,30,4,,,,60.0,,,,10.0,-9999.0,,,330.0,,,211.0,,,,,7.0,-9999.0,-9999.0,
2538,2013,4,30,5,,,,50.0,,,,20.0,-9999.0,,,310.0,,,211.0,,,,,7.0,-9999.0,-9999.0,
2539,2013,4,30,6,,,,50.0,,,,10.0,-9999.0,,,320.0,,,201.0,,,,,7.0,-9999.0,-9999.0,
2540,2013,4,30,7,,,,50.0,,,,,0.0,-9999.0,,,320.0,,,180.0,,,,,7.0,-9999.0,-9999.0
2541,2013,4,30,8,,,,50.0,,,-20.0,-9999.0,,,320.0,,,170.0,,,,,4.0,-9999.0,-9999.0,,
2542,2013,4,30,9,,,,40.0,,,,,0.0,-9999.0,,,330.0,,,165.0,,,,,4.0,-9999.0,-9999.0
2543,2013,4,30,10,,,,40.0,,,,,0.0,-9999.0,,,330.0,,,139.0,,,,,4.0,-9999.0,-9999.0
2544,2013,4,30,11,,,,40.0,,,,10.0,-9999.0,,,320.0,,,134.0,,,,,7.0,-9999.0,-9999.0,
2545,2013,4,30,12,,,,40.0,,,,,0.0,-9999.0,,,320.0,,,129.0,,,,,7.0,-9999.0,-9999.0
2546,2013,4,30,13,,,,40.0,,,,,0.0,-9999.0,,,310.0,,,108.0,,,,,2.0,-9999.0,-9999.0
2547,2013,4,30,14,,,,40.0,,,-10.0,-9999.0,,,310.0,,,,98.0,-9999.0,-9999.0,-9999.0,,,,,
2548,2013,4,30,15,,,,50.0,,,-20.0,-9999.0,,,310.0,,,,93.0,,,,,4.0,-9999.0,-9999.0,
2549,2013,4,30,16,,,,50.0,,,-10.0,-9999.0,,,290.0,,,,72.0,,,,,2.0,-9999.0,-9999.0,
2550,2013,4,30,17,,,,50.0,,,-30.0,-9999.0,,,270.0,,,,77.0,,,,,7.0,-9999.0,-9999.0,
2551,2013,4,30,18,,,,50.0,,,-30.0,-9999.0,,,270.0,,,,46.0,,,,,0.0,-9999.0,-9999.0,
2552,2013,4,30,19,,,,50.0,,,-10.0,-9999.0,,,240.0,,,,46.0,,,,,7.0,-9999.0,-9999.0,
2553,2013,4,30,20,,,,50.0,,,-10.0,-9999.0,,,220.0,,,,67.0,,,,,7.0,-9999.0,-9999.0,
2554,2013,4,30,21,,,,50.0,,,,,0.0,-9999.0,,,200.0,,,103.0,,,,,7.0,-9999.0,-9999.0
2555,2013,4,30,22,,,,50.0,,,,,0.0,-9999.0,,,180.0,,,123.0,,,,,7.0,-9999.0,-9999.0
2556,2013,4,30,23,,,,50.0,,,,10.0,-9999.0,,,180.0,,,134.0,,,,,7.0,-9999.0,-9999.0,
2557,2013,5,1,0,,,,50.0,,,,20.0,-9999.0,,,180.0,,,149.0,,,,,7.0,-9999.0,-9999.0,
2558,2013,5,1,1,,,,60.0,,,,20.0,-9999.0,,,180.0,,,165.0,-9999.0,-9999.0,-9999.0,,,,,
2559,2013,5,1,2,,,,60.0,,,,20.0,-9999.0,,,180.0,,,180.0,-9999.0,-9999.0,-9999.0,,,,,
2560,2013,5,1,3,,,,60.0,,,,10.0,-9999.0,,,200.0,,,201.0,-9999.0,-9999.0,-9999.0,,,,,
2561,2013,5,1,4,,,,60.0,,,,20.0,-9999.0,,,200.0,,,196.0,-9999.0,-9999.0,-9999.0,,,,,
2562,2013,5,1,5,,,,60.0,,,,30.0,-9999.0,,,190.0,,,190.0,-9999.0,-9999.0,-9999.0,,,,,
2563,2013,5,1,6,,,,60.0,,,,40.0,-9999.0,,,190.0,,,206.0,-9999.0,-9999.0,-9999.0,,,,,
2564,2013,5,1,7,,,,60.0,,,,40.0,-9999.0,,,190.0,,,211.0,-9999.0,-9999.0,-9999.0,,,,,
2565,2013,5,1,8,,,,60.0,,,,40.0,-9999.0,,,210.0,,,201.0,-9999.0,-9999.0,-9999.0,,,,,
2566,2013,5,1,9,,,,60.0,,,,40.0,-9999.0,,,220.0,,,175.0,-9999.0,-9999.0,-9999.0,,,,,
2567,2013,5,1,10,,,,60.0,,,,50.0,-9999.0,,,230.0,,,196.0,-9999.0,-9999.0,-9999.0,,,,,
2568,2013,5,1,11,,,,60.0,,,,50.0,-9999.0,,,230.0,,,175.0,-9999.0,-9999.0,-9999.0,,,,,
2569,2013,5,1,12,,,,60.0,,,,30.0,-9999.0,,,250.0,,,154.0,-9999.0,-9999.0,-9999.0,,,,,
2570,2013,5,1,15,,,,50.0,,,,,0.0,-9999.0,,,270.0,,,165.0,-9999.0,-9999.0,-9999.0,,,,
2571,2013,5,1,16,,,,60.0,,,-20.0,-9999.0,,,270.0,,,154.0,-9999.0,-9999.0,-9999.0,,,,,,
2572,2013,5,1,17,,,,60.0,,,-10.0,-9999.0,,,270.0,,,149.0,-9999.0,-9999.0,-9999.0,,,,,,
2573,2013,5,1,18,,,,50.0,,,,,0.0,-9999.0,,,270.0,,,129.0,,,,,0.0,-9999.0,-9999.0
2574,2013,5,1,19,,,,40.0,,,-10.0,-9999.0,,,270.0,,,149.0,-9999.0,-9999.0,-9999.0,,,,,,
2575,2013,5,1,20,,,,50.0,,,-50.0,-9999.0,,,270.0,,,165.0,-9999.0,-9999.0,-9999.0,,,,,,
2576,2013,5,1,21,,,,50.0,,,-40.0,-9999.0,,,270.0,,,180.0,-9999.0,-9999.0,-9999.0,,,,,,
2577,2013,5,1,22,,,,40.0,,,-20.0,-9999.0,,,270.0,,,160.0,-9999.0,-9999.0,-9999.0,,,,,,
2578,2013,5,1,23,,,,40.0,,,-30.0,-9999.0,,,270.0,,,185.0,-9999.0,-9999.0,-9999.0,,,,,,
2579,2013,5,2,0,,,,40.0,,,-10.0,-9999.0,,,260.0,,,180.0,-9999.0,-9999.0,-9999.0,,,,,,
2580,2013,5,2,1,,,,50.0,,,-30.0,-9999.0,,,270.0,,,190.0,-9999.0,-9999.0,-9999.0,,,,,,
2581,2013,5,2,2,,,,40.0,,,,,0.0,-9999.0,,,260.0,,,175.0,-9999.0,-9999.0,-9999.0,,,,
2582,2013,5,2,3,,,,40.0,,,-20.0,-9999.0,,,290.0,,,180.0,-9999.0,-9999.0,-9999.0,,,,,,
2583,2013,5,2,4,,,,40.0,,,-40.0,-9999.0,,,270.0,,,154.0,,,,,0.0,-9999.0,-9999.0,,
2584,2013,5,2,5,,,,50.0,,,-50.0,-9999.0,,,270.0,,,165.0,-9999.0,-9999.0,-9999.0,,,,,,
2585,2013,5,2,6,,,,50.0,,,-40.0,-9999.0,,,270.0,,,154.0,-9999.0,-9999.0,-9999.0,,,,,,
2586,2013,5,2,7,,,,40.0,,,-10.0,-9999.0,,,260.0,,,144.0,-9999.0,-9999.0,-9999.0,,,,,,
2587,2013,5,2,8,,,,50.0,,,-30.0,-9999.0,,,280.0,,,129.0,-9999.0,-9999.0,-9999.0,,,,,,
2588,2013,5,2,9,,,,50.0,,,-30.0,-9999.0,,,270.0,,,118.0,-9999.0,-9999.0,-9999.0,,,,,,
2589,2013,5,2,10,,,,40.0,,,-10.0,-9999.0,,,280.0,,,,77.0,-9999.0,-9999.0,-9999.0,,,,,
2590,2013,5,2,11,,,,50.0,,,-60.0,-9999.0,,,270.0,,,108.0,-9999.0,-9999.0,-9999.0,,,,,,
2591,2013,5,2,12,,,,50.0,,,-40.0,-9999.0,,,270.0,,,103.0,-9999.0,-9999.0,-9999.0,,,,,,
2592,2013,5,2,13,,,,50.0,,,-30.0,-9999.0,,,270.0,,,,88.0,-9999.0,-9999.0,-9999.0,,,,,
2593,2013,5,2,14,,,,50.0,,,-20.0,-9999.0,,,250.0,,,,93.0,-9999.0,-9999.0,-9999.0,,,,,
2594,2013,5,2,15,,,,50.0,,,-10.0,-9999.0,,,250.0,,,,72.0,-9999.0,-9999.0,-9999.0,,,,,
2595,2013,5,2,16,,,,50.0,,,-10.0,-9999.0,,,240.0,,,,72.0,-9999.0,-9999.0,-9999.0,,,,,
2596,2013,5,2,17,,,,30.0,,,,10.0,-9999.0,,,240.0,,,113.0,-9999.0,-9999.0,-9999.0,,,,,
2597,2013,5,2,18,,,,20.0,,,,10.0,-9999.0,,,230.0,,,,62.0,-9999.0,-9999.0,-9999.0,,,,
2598,2013,5,2,19,,,,30.0,,,,10.0,-9999.0,,,220.0,,,,46.0,-9999.0,-9999.0,-9999.0,,,,
2599,2013,5,2,20,,,,30.0,,,,10.0,-9999.0,,,200.0,,,,77.0,-9999.0,-9999.0,-9999.0,,,,
2600,2013,5,2,21,,,,30.0,,,,10.0,-9999.0,,,160.0,,,,93.0,-9999.0,-9999.0,-9999.0,,,,
2601,2013,5,2,22,,,,30.0,,,,,0.0,-9999.0,,,150.0,,,113.0,-9999.0,-9999.0,-9999.0,,,,
2602,2013,5,2,23,,,,30.0,,,,10.0,-9999.0,,,160.0,,,144.0,,,,,0.0,-9999.0,-9999.0,
2603,2013,5,3,0,,,,20.0,,,,10.0,-9999.0,,,150.0,,,165.0,-9999.0,-9999.0,-9999.0,,,,,
2604,2013,5,3,1,,,,20.0,,,,10.0,-9999.0,,,150.0,,,185.0,-9999.0,-9999.0,-9999.0,,,,,
2605,2013,5,3,2,,,,30.0,,,,20.0,-9999.0,,,150.0,,,180.0,-9999.0,-9999.0,-9999.0,,,,,
2606,2013,5,3,3,,,,50.0,,,,50.0,-9999.0,,,170.0,,,190.0,-9999.0,-9999.0,-9999.0,,,,,
2607,2013,5,3,4,,,,60.0,,,,50.0,-9999.0,,,190.0,,,201.0,-9999.0,-9999.0,-9999.0,,,,,
2608,2013,5,3,5,,,,60.0,,,,60.0,-9999.0,,,210.0,,,190.0,-9999.0,-9999.0,-9999.0,,,,,
2609,2013,5,3,6,,,,70.0,,,,60.0,-9999.0,,,220.0,,,185.0,-9999.0,-9999.0,-9999.0,,,,,
2610,2013,5,3,8,,,,60.0,,,,50.0,-9999.0,,,240.0,,,170.0,-9999.0,-9999.0,-9999.0,,,,,
2611,2013,5,3,9,,,,50.0,,,,30.0,-9999.0,,,270.0,,,154.0,-9999.0,-9999.0,-9999.0,,,,,
2612,2013,5,3,10,,,,40.0,,,,20.0,-9999.0,,,320.0,,,154.0,-9999.0,-9999.0,-9999.0,,,,,
2613,2013,5,3,11,,,,40.0,,,,20.0,-9999.0,,,340.0,,,129.0,-9999.0,-9999.0,-9999.0,,,,,
2614,2013,5,3,12,,,,50.0,,,,,0.0,-9999.0,,,350.0,,,118.0,-9999.0,-9999.0,-9999.0,,,,
2615,2013,5,3,13,,,,50.0,,,,10.0,-9999.0,,,350.0,,,103.0,-9999.0,-9999.0,-9999.0,,,,,
2616,2013,5,3,15,,,,60.0,,,,20.0,-9999.0,,,360.0,,,,51.0,-9999.0,-9999.0,-9999.0,,,,
2617,2013,5,3,16,,,,60.0,,,,10.0,-9999.0,,,,10.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2618,2013,5,3,17,,,,60.0,,,,10.0,-9999.0,,,,20.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,
2619,2013,5,3,18,,,,60.0,,,,10.0,-9999.0,,,,30.0,,,,46.0,-9999.0,-9999.0,-9999.0,,,
2620,2013,5,3,19,,,,60.0,,,,10.0,-9999.0,,,,80.0,,,,46.0,-9999.0,-9999.0,-9999.0,,,
2621,2013,5,3,20,,,,50.0,,,,10.0,-9999.0,-9999.0,,,,46.0,-9999.0,-9999.0,-9999.0,,,,,,
2622,2013,5,3,21,,,,60.0,,,,20.0,-9999.0,,,,80.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,
2623,2013,5,3,22,,,,60.0,,,,20.0,-9999.0,,,,90.0,,,,31.0,-9999.0,-9999.0,-9999.0,,,
2624,2013,5,3,23,,,,50.0,,,,20.0,-9999.0,,,100.0,,,,93.0,-9999.0,-9999.0,-9999.0,,,,
2625,2013,5,4,0,,,,50.0,,,,20.0,-9999.0,,,100.0,,,103.0,-9999.0,-9999.0,-9999.0,,,,,
2626,2013,5,4,1,,,,50.0,,,,20.0,-9999.0,,,,90.0,,,,67.0,-9999.0,-9999.0,-9999.0,,,
2627,2013,5,4,2,,,,60.0,,,,40.0,-9999.0,,,,90.0,,,,67.0,-9999.0,-9999.0,-9999.0,,,
2628,2013,5,4,3,,,,70.0,,,,60.0,-9999.0,,,100.0,,,,77.0,-9999.0,-9999.0,-9999.0,,,,
2629,2013,5,4,4,,,,70.0,,,,60.0,-9999.0,,,150.0,,,,93.0,-9999.0,-9999.0,-9999.0,,,,
2630,2013,5,4,5,,,,60.0,,,,60.0,-9999.0,,,200.0,,,103.0,-9999.0,-9999.0,-9999.0,,,,,
2631,2013,5,4,6,,,,60.0,,,,50.0,-9999.0,,,190.0,,,,98.0,-9999.0,-9999.0,-9999.0,,,,
2632,2013,5,4,7,,,,60.0,,,,30.0,-9999.0,,,200.0,,,,72.0,-9999.0,-9999.0,-9999.0,,,,
2633,2013,5,4,8,,,,60.0,,,,30.0,-9999.0,,,210.0,,,,57.0,-9999.0,-9999.0,-9999.0,,,,
2634,2013,5,4,9,,,,60.0,,,,50.0,-9999.0,,,240.0,,,,77.0,-9999.0,-9999.0,-9999.0,,,,
2635,2013,5,4,10,,,,50.0,,,,40.0,-9999.0,,,310.0,,,139.0,-9999.0,-9999.0,-9999.0,,,,,
2636,2013,5,4,11,,,,50.0,,,,30.0,-9999.0,,,300.0,,,124.0,-9999.0,-9999.0,-9999.0,,,,,
2637,2013,5,4,12,,,,50.0,,,,30.0,-9999.0,,,280.0,,,118.0,-9999.0,-9999.0,-9999.0,,,,,
2638,2013,5,4,13,,,,50.0,,,,20.0,-9999.0,,,260.0,,,113.0,-9999.0,-9999.0,-9999.0,,,,,
2639,2013,5,4,14,,,,60.0,,,,30.0,-9999.0,,,260.0,,,108.0,-9999.0,-9999.0,-9999.0,,,,,
2640,2013,5,4,15,,,,60.0,,,,20.0,-9999.0,,,240.0,,,103.0,-9999.0,-9999.0,-9999.0,,,,,
2641,2013,5,4,16,,,,60.0,,,,20.0,-9999.0,,,230.0,,,134.0,-9999.0,-9999.0,-9999.0,,,,,
2642,2013,5,4,17,,,,60.0,,,,30.0,-9999.0,,,210.0,,,129.0,-9999.0,-9999.0,-9999.0,,,,,
2643,2013,5,4,18,,,,60.0,,,,30.0,-9999.0,,,200.0,,,160.0,-9999.0,-9999.0,-9999.0,,,,,
2644,2013,5,4,19,,,,60.0,,,,40.0,-9999.0,,,200.0,,,149.0,-9999.0,-9999.0,-9999.0,,,,,
2645,2013,5,4,20,,,,60.0,,,,50.0,-9999.0,,,200.0,,,149.0,-9999.0,-9999.0,-9999.0,,,,,
2646,2013,5,4,21,,,,70.0,,,,50.0,-9999.0,,,220.0,,,139.0,-9999.0,-9999.0,-9999.0,,,,,
2647,2013,5,4,22,,,,70.0,,,,50.0,-9999.0,,,230.0,,,124.0,,,,,0.0,-9999.0,-9999.0,
2648,2013,5,4,23,,,,70.0,,,,60.0,-9999.0,,,250.0,,,103.0,-9999.0,-9999.0,-9999.0,,,,,
2649,2013,5,5,0,,,,70.0,,,,60.0,-9999.0,,,240.0,,,,93.0,,,,,0.0,-9999.0,-9999.0
2650,2013,5,5,7,,,,70.0,,,,60.0,-9999.0,,,200.0,,,,98.0,-9999.0,-9999.0,-9999.0,,,,
2651,2013,5,5,8,,,,70.0,,,,60.0,-9999.0,,,190.0,,,,93.0,-9999.0,-9999.0,-9999.0,,,,
2652,2013,5,5,9,,,,70.0,,,,60.0,-9999.0,,,200.0,,,,98.0,-9999.0,-9999.0,-9999.0,,,,
2653,2013,5,5,10,,,,70.0,,,,60.0,-9999.0,,,200.0,,,,98.0,-9999.0,-9999.0,-9999.0,,,,
2654,2013,5,5,11,,,,70.0,,,,60.0,-9999.0,,,190.0,,,108.0,-9999.0,-9999.0,-9999.0,,,,,
2655,2013,5,5,12,,,,70.0,,,,60.0,-9999.0,,,180.0,,,103.0,-9999.0,-9999.0,-9999.0,,,,,
2656,2013,5,5,13,,,,70.0,,,,60.0,-9999.0,,,190.0,,,124.0,-9999.0,-9999.0,-9999.0,,,,,
2657,2013,5,5,14,,,,70.0,,,,60.0,-9999.0,,,200.0,,,118.0,-9999.0,-9999.0,-9999.0,,,,,
2658,2013,5,5,15,,,,70.0,,,,60.0,-9999.0,,,200.0,,,103.0,-9999.0,-9999.0,-9999.0,,,,,
2659,2013,5,5,16,,,,70.0,,,,60.0,-9999.0,,,180.0,,,,93.0,-9999.0,-9999.0,-9999.0,,,,
2660,2013,5,5,17,,,,70.0,,,,60.0,-9999.0,,,180.0,,,103.0,-9999.0,-9999.0,-9999.0,,,,,
2661,2013,5,5,18,,,,70.0,,,,60.0,-9999.0,,,190.0,,,113.0,,,,,0.0,-9999.0,-9999.0,
2662,2013,5,5,19,,,,70.0,,,,60.0,-9999.0,,,190.0,,,108.0,-9999.0,-9999.0,-9999.0,,,,,
2663,2013,5,5,20,,,,70.0,,,,60.0,-9999.0,,,170.0,,,108.0,,,,,0.0,-9999.0,-9999.0,
2664,2013,5,5,21,,,,70.0,,,,70.0,-9999.0,,,170.0,,,118.0,-9999.0,-9999.0,-9999.0,,,,,
2665,2013,5,5,22,,,,80.0,,,,70.0,-9999.0,,,180.0,,,113.0,-9999.0,-9999.0,-9999.0,,,,,
2666,2013,5,5,23,,,,80.0,,,,70.0,-9999.0,,,180.0,,,,98.0,-9999.0,-9999.0,-9999.0,,,,
2667,2013,5,6,0,,,,80.0,,,,70.0,-9999.0,,,200.0,,,118.0,-9999.0,-9999.0,-9999.0,,,,,
2668,2013,5,6,1,,,,80.0,,,,70.0,-9999.0,,,210.0,,,108.0,-9999.0,-9999.0,-9999.0,,,,,
2669,2013,5,6,2,,,,80.0,,,,70.0,-9999.0,,,210.0,,,,98.0,-9999.0,-9999.0,-9999.0,,,,
2670,2013,5,6,3,,,,80.0,,,,70.0,-9999.0,,,210.0,,,,98.0,-9999.0,-9999.0,-9999.0,,,,
2671,2013,5,6,4,,,,80.0,,,,70.0,-9999.0,,,200.0,,,,93.0,-9999.0,-9999.0,-9999.0,,,,
2672,2013,5,6,5,,,,80.0,,,,70.0,-9999.0,,,210.0,,,103.0,-9999.0,-9999.0,-9999.0,,,,,
2673,2013,5,6,6,,,,70.0,,,,70.0,-9999.0,,,210.0,,,108.0,-9999.0,-9999.0,-9999.0,,,,,
2674,2013,5,6,7,,,,70.0,,,,70.0,-9999.0,,,210.0,,,103.0,-9999.0,-9999.0,-9999.0,,,,,
2675,2013,5,6,8,,,,70.0,,,,70.0,-9999.0,,,210.0,,,108.0,-9999.0,-9999.0,-9999.0,,,,,
2676,2013,5,6,9,,,,70.0,,,,70.0,-9999.0,,,200.0,,,113.0,-9999.0,-9999.0,-9999.0,,,,,
2677,2013,5,6,10,,,,80.0,,,,70.0,-9999.0,,,210.0,,,113.0,-9999.0,-9999.0,-9999.0,,,,,
2678,2013,5,6,11,,,,80.0,,,,70.0,-9999.0,,,200.0,,,124.0,-9999.0,-9999.0,-9999.0,,,,,
2679,2013,5,6,12,,,,80.0,,,,70.0,-9999.0,,,190.0,,,124.0,-9999.0,-9999.0,-9999.0,,,,,
2680,2013,5,6,13,,,,80.0,,,,70.0,-9999.0,,,190.0,,,129.0,-9999.0,-9999.0,-9999.0,,,,,
2681,2013,5,6,14,,,,80.0,,,,70.0,-9999.0,,,190.0,,,124.0,-9999.0,-9999.0,-9999.0,,,,,
2682,2013,5,6,15,,,,80.0,,,,70.0,-9999.0,,,200.0,,,103.0,-9999.0,-9999.0,-9999.0,,,,,
2683,2013,5,6,16,,,,80.0,,,,70.0,-9999.0,,,200.0,,,103.0,-9999.0,-9999.0,-9999.0,,,,,
2684,2013,5,6,17,,,,70.0,,,,70.0,-9999.0,,,210.0,,,,93.0,-9999.0,-9999.0,-9999.0,,,,
2685,2013,5,6,18,,,,70.0,,,,70.0,-9999.0,,,210.0,,,,93.0,-9999.0,-9999.0,-9999.0,,,,
2686,2013,5,6,19,,,,70.0,,,,70.0,-9999.0,,,220.0,,,,77.0,-9999.0,-9999.0,-9999.0,,,,
2687,2013,5,6,20,,,,70.0,,,,70.0,-9999.0,,,220.0,,,,67.0,-9999.0,-9999.0,-9999.0,,,,
2688,2013,5,6,21,,,,70.0,,,,70.0,-9999.0,,,230.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,,
2689,2013,5,6,22,,,,70.0,,,,70.0,-9999.0,,,210.0,,,,46.0,,,,,0.0,-9999.0,-9999.0
2690,2013,5,6,23,,,,70.0,,,,70.0,-9999.0,,,210.0,,,,41.0,,,,,0.0,-9999.0,-9999.0
2691,2013,5,7,0,,,,70.0,,,,70.0,-9999.0,,,230.0,,,,26.0,,,,,0.0,-9999.0,-9999.0
2692,2013,5,7,1,,,,70.0,,,,70.0,-9999.0,,,240.0,,,,15.0,,,,,0.0,-9999.0,-9999.0
2693,2013,5,7,2,,,,70.0,,,,70.0,-9999.0,,,170.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,,
2694,2013,5,7,3,,,,70.0,,,,70.0,-9999.0,,,230.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,
2695,2013,5,7,4,,,,70.0,,,,70.0,-9999.0,,,310.0,,,,10.0,,,,,0.0,-9999.0,-9999.0
2696,2013,5,7,6,,,,80.0,,,,80.0,-9999.0,,,,50.0,,,,15.0,-9999.0,-9999.0,-9999.0,,,
2697,2013,5,7,7,,,,80.0,,,,80.0,-9999.0,,,,70.0,,,,26.0,-9999.0,-9999.0,-9999.0,,,
2698,2013,5,7,8,,,,80.0,,,,80.0,-9999.0,,,,70.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2699,2013,5,7,9,,,,90.0,,,,90.0,-9999.0,,,,60.0,,,,21.0,-9999.0,-9999.0,-9999.0,,,
2700,2013,5,7,11,,,,90.0,,,,80.0,-9999.0,,,140.0,,,,21.0,,,,,9.0,-9999.0,-9999.0
2701,2013,5,7,12,,,,90.0,,,,80.0,-9999.0,,,140.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,
2702,2013,5,7,13,,,,90.0,,,,80.0,-9999.0,,,140.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,,
2703,2013,5,7,14,,,,80.0,,,,70.0,-9999.0,,,140.0,,,,41.0,-9999.0,-9999.0,-9999.0,,,,
2704,2013,5,7,15,,,,70.0,,,,70.0,-9999.0,,,150.0,,,,46.0,-9999.0,-9999.0,-9999.0,,,,
2705,2013,5,7,16,,,,60.0,,,,60.0,-9999.0,,,160.0,,,,62.0,,,,,9.0,-9999.0,-9999.0
2706,2013,5,7,18,,,,80.0,,,,70.0,-9999.0,,,160.0,,,,82.0,,,,,0.0,-9999.0,-9999.0
2707,2013,5,7,19,,,,80.0,,,,70.0,-9999.0,,,150.0,,,,82.0,,,,,0.0,-9999.0,-9999.0
2708,2013,5,7,20,,,,80.0,,,,70.0,-9999.0,,,160.0,,,,77.0,,,,,0.0,-9999.0,-9999.0
2709,2013,5,7,21,,,,80.0,,,,70.0,-9999.0,,,160.0,,,,72.0,,,,,0.0,-9999.0,-9999.0
2710,2013,5,7,22,,,,80.0,,,,70.0,-9999.0,,,150.0,,,,67.0,,,,,0.0,-9999.0,-9999.0
2711,2013,5,7,23,,,,80.0,,,,70.0,-9999.0,,,140.0,,,,67.0,,,,,0.0,-9999.0,-9999.0
2712,2013,5,8,0,,,,80.0,,,,70.0,-9999.0,,,140.0,,,,62.0,,,,,0.0,-9999.0,-9999.0
2713,2013,5,8,1,,,,80.0,,,,70.0,-9999.0,,,130.0,,,,72.0,,,,,0.0,-9999.0,-9999.0
2714,2013,5,8,2,,,,80.0,,,,70.0,-9999.0,,,130.0,,,,77.0,,,,,0.0,-9999.0,-9999.0
2715,2013,5,8,3,,,,80.0,,,,60.0,-9999.0,,,140.0,,,,77.0,,,,,0.0,-9999.0,-9999.0
2716,2013,5,8,4,,,,80.0,,,,60.0,-9999.0,,,120.0,,,,62.0,,,,,0.0,-9999.0,-9999.0
2717,2013,5,8,5,,,,80.0,,,,60.0,-9999.0,,,110.0,,,,77.0,,,,,0.0,-9999.0,-9999.0
