,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
2007,3,27,9,,,,81.0,,,-28.0,10258.0,,,220.0,,,,50.0,,,,,1.0,-9999.0,-9999.0,,,
2007,3,27,12,,,,90.0,,,-42.0,10241.0,,,210.0,,,,50.0,,,,,1.0,-9999.0,-9999.0,,,
2007,3,27,15,,,,88.0,,,-50.0,10232.0,,,210.0,,,,50.0,,,,,1.0,-9999.0,-9999.0,,,
2007,3,27,18,,,,67.0,,,,,0.0,10230.0,,,220.0,,,,50.0,,,,,3.0,-9999.0,-9999.0,
2007,3,27,21,,,,70.0,,,,15.0,10225.0,,,230.0,,,,50.0,,,,,3.0,-9999.0,-9999.0,,
2007,3,28,0,,,,63.0,,,,16.0,10219.0,,,220.0,,,,50.0,,,,,3.0,-9999.0,-9999.0,,
2007,3,28,3,,,,64.0,,,,21.0,10207.0,,,220.0,,,,50.0,,,,,6.0,-9999.0,-9999.0,,
2007,3,28,6,,,,66.0,,,,19.0,10201.0,,,200.0,,,,50.0,,,,,7.0,-9999.0,-9999.0,,
2007,3,28,9,,,,80.0,,,,,7.0,10198.0,,,190.0,,,,40.0,,,,,3.0,-9999.0,-9999.0,
2007,3,28,12,,,107.0,,,-41.0,10180.0,,,210.0,,,,70.0,,,,,3.0,-9999.0,-9999.0,,,,
2007,3,28,15,,,100.0,,,-40.0,10162.0,,,200.0,,,,70.0,,,,,2.0,-9999.0,-9999.0,,,,
2007,3,28,18,,,,75.0,,,,,7.0,10158.0,,,220.0,,,,60.0,,,,,3.0,-9999.0,-9999.0,
2007,3,28,21,,,,70.0,,,,25.0,10153.0,,,210.0,,,,70.0,,,,,7.0,-9999.0,-9999.0,,
2007,3,29,0,,,,74.0,,,,25.0,10144.0,,,220.0,,,,70.0,,,,,8.0,-9999.0,-9999.0,,
2007,3,29,3,,,,61.0,,,,34.0,10140.0,,,230.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,,
2007,3,29,6,,,,54.0,,,,39.0,10129.0,,,250.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,,
2007,3,29,9,,,,,5.0,,,,,2.0,10137.0,,,320.0,,,,20.0,,,,,8.0,-9999.0,-9999.0
2007,3,29,12,,,,,3.0,,,,,0.0,10123.0,,,350.0,,,,40.0,,,,,9.0,-9999.0,-9999.0
2007,3,29,15,,,,10.0,,,,,6.0,10120.0,,,180.0,,,,10.0,,,,,8.0,-9999.0,-9999.0,
2007,3,29,18,,,,,9.0,,,,-2.0,10116.0,,,190.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,
2007,3,29,21,,,,11.0,,,-16.0,10100.0,,,240.0,,,,40.0,,,,,7.0,-9999.0,-9999.0,,,
2007,3,30,0,,,,,5.0,,,-12.0,10071.0,,,200.0,,,,60.0,,,,,8.0,-9999.0,-9999.0,,
2007,3,30,3,,,,-2.0,,,,-7.0,10045.0,,,190.0,,,,60.0,,,,,9.0,-9999.0,-9999.0,,
2007,3,30,6,,,,,5.0,,,,,4.0,10029.0,,,210.0,,,,40.0,,,,,7.0,-9999.0,-9999.0
2007,3,30,9,,,,11.0,,,-26.0,10074.0,,,350.0,,,,60.0,,,,,8.0,-9999.0,-9999.0,,,
2007,3,30,12,,,,13.0,,,-28.0,10136.0,,,360.0,,,,80.0,,,,,8.0,-9999.0,-9999.0,,,
2007,3,30,15,,,,14.0,,,-76.0,10186.0,,,310.0,,,,30.0,,,,,6.0,-9999.0,-9999.0,,,
2007,3,30,18,,,,,6.0,,,-69.0,10216.0,,,250.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,,
2007,3,30,21,,,,,1.0,,,-63.0,10227.0,,,210.0,,,,20.0,,,,,6.0,-9999.0,-9999.0,,
2007,3,31,0,,,,,7.0,,,-57.0,10224.0,,,220.0,,,,50.0,,,,,7.0,-9999.0,-9999.0,,
2007,3,31,3,,,,,3.0,,,-24.0,10210.0,,,210.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,,
2007,3,31,6,,,,,5.0,,,,-2.0,10192.0,,,210.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,
2007,3,31,9,,,,15.0,,,,,3.0,10188.0,,,210.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,
2007,3,31,12,,,,34.0,,,,,6.0,10173.0,,,210.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,
2007,3,31,15,,,,47.0,,,,10.0,10174.0,,,260.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,
2007,3,31,18,,,,39.0,,,,13.0,10202.0,,,250.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,
2007,3,31,21,,,,31.0,,,,18.0,10214.0,,,210.0,,,,40.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,1,0,,,,31.0,,,,19.0,10205.0,,,180.0,,,,40.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,1,3,,,,37.0,,,,31.0,10198.0,,,200.0,,,,40.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,1,6,,,,46.0,,,,34.0,10171.0,,,220.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,1,9,,,,52.0,,,,40.0,10164.0,,,220.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,1,12,,,,63.0,,,,36.0,10144.0,,,210.0,,,,60.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,1,15,,,,53.0,,,,41.0,10117.0,,,190.0,,,,70.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,1,18,,,,70.0,,,,33.0,10086.0,,,250.0,,,,80.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,1,21,,,,63.0,,,,,9.0,10075.0,,,260.0,,,,70.0,,,,,8.0,-9999.0,-9999.0,
2007,4,2,0,,,,64.0,,,-20.0,10052.0,,,230.0,,,,70.0,,,,,8.0,-9999.0,-9999.0,,,
2007,4,2,3,,,,30.0,,,-13.0,10029.0,,,280.0,,,,60.0,,,,,7.0,-9999.0,-9999.0,,,
2007,4,2,6,,,,15.0,,,,,5.0,10051.0,,,290.0,,,,20.0,,,,,6.0,-9999.0,-9999.0,
2007,4,2,9,,,,23.0,,,,,5.0,10090.0,,,270.0,,,,20.0,,,,,7.0,-9999.0,-9999.0,
2007,4,2,12,,,,27.0,,,,,8.0,10121.0,,,360.0,,,100.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,2,15,,,,14.0,,,,-5.0,10158.0,,,360.0,,,160.0,,,,,8.0,-9999.0,-9999.0,,,
2007,4,2,18,,,,-1.0,,,-14.0,10178.0,,,,20.0,,,100.0,,,,,8.0,-9999.0,-9999.0,,,
2007,4,2,21,,,-22.0,,,-39.0,10195.0,,,330.0,,,,80.0,,,,,8.0,-9999.0,-9999.0,,,,
2007,4,3,0,,,-22.0,,,-39.0,10204.0,,,310.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,,,,
2007,4,3,3,,,-27.0,,,-88.0,10201.0,,,320.0,,,,60.0,,,,,6.0,-9999.0,-9999.0,,,,
2007,4,3,6,,,-25.0,,,-85.0,10196.0,,,300.0,,,,60.0,,,,,6.0,-9999.0,-9999.0,,,,
2007,4,3,9,,,-28.0,,,-50.0,10192.0,,,200.0,,,,10.0,,,,,9.0,-9999.0,-9999.0,,,,
2007,4,3,12,,,,,4.0,,,-93.0,10177.0,,,270.0,,,,30.0,,,,,6.0,-9999.0,-9999.0,,
2007,4,3,15,,,,-2.0,,,-68.0,10154.0,,,210.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,,
2007,4,3,18,,,,-3.0,,,-56.0,10117.0,,,180.0,,,,40.0,,,,,8.0,-9999.0,-9999.0,,,
2007,4,3,21,,,,10.0,,,-48.0,10059.0,,,160.0,,,,70.0,,,,,8.0,-9999.0,-9999.0,,,
2007,4,4,0,,,,17.0,,,-39.0,-9999.0,,,170.0,,,,70.0,,,,,6.0,-9999.0,-9999.0,,,
2007,4,4,3,,,,28.0,,,-23.0,,9893.0,,,200.0,,,,80.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,4,6,,,,42.0,,,,,5.0,,9838.0,,,210.0,,,,60.0,,,,,8.0,-9999.0,-9999.0
2007,4,4,9,,,,44.0,,,,,2.0,,9793.0,,,240.0,,,100.0,,,,,7.0,-9999.0,-9999.0,
2007,4,4,12,,,,38.0,,,-10.0,,9768.0,,,250.0,,,,70.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,4,15,,,,23.0,,,-30.0,,9757.0,,,270.0,,,,70.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,4,18,,,,-6.0,,,-12.0,,9749.0,,,280.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,4,21,,,-16.0,,,-21.0,,9714.0,,,190.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,,,
2007,4,5,0,,,,-9.0,,,-22.0,,9679.0,,,270.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,5,3,,,,-7.0,,,-17.0,,9665.0,,,180.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,5,6,,,,19.0,,,,,6.0,,9640.0,,,310.0,,,,70.0,,,,,8.0,-9999.0,-9999.0
2007,4,5,9,,,,10.0,,,,,4.0,,9665.0,,,190.0,,,,40.0,,,,,9.0,-9999.0,-9999.0
2007,4,5,12,,,,32.0,,,-13.0,,9747.0,,,360.0,,,,90.0,,,,,6.0,-9999.0,-9999.0,,
2007,4,5,15,,,,12.0,,,,,1.0,,9820.0,,,350.0,,,140.0,,,,,8.0,-9999.0,-9999.0,
2007,4,5,18,,,,,5.0,,,-27.0,,9869.0,,,340.0,,,,80.0,,,,,8.0,-9999.0,-9999.0,
2007,4,5,21,,,-14.0,,,-70.0,,9911.0,,,310.0,,,,60.0,,,,,8.0,-9999.0,-9999.0,,,
2007,4,6,0,,,-24.0,,-114.0,,9930.0,,,310.0,,,,70.0,,,,,6.0,-9999.0,-9999.0,,,,
2007,4,6,3,,,-31.0,,,-76.0,,9933.0,,,300.0,,,,70.0,,,,,8.0,-9999.0,-9999.0,,,
2007,4,6,6,,,-32.0,,,-93.0,,9944.0,,,300.0,,,,70.0,,,,,7.0,-9999.0,-9999.0,,,
2007,4,6,9,,,-36.0,,,-64.0,,9948.0,,,280.0,,,,40.0,,,,,8.0,-9999.0,-9999.0,,,
2007,4,6,12,,,-40.0,,,-67.0,,9944.0,,,230.0,,,,40.0,,,,,8.0,-9999.0,-9999.0,,,
2007,4,6,15,,,-24.0,,,-68.0,,9902.0,,,210.0,,,,60.0,,,,,8.0,-9999.0,-9999.0,,,
2007,4,6,18,,,-17.0,,,-19.0,-9999.0,,,130.0,,,,80.0,,,,,9.0,-9999.0,-9999.0,,,,
2007,4,6,21,,,-11.0,,,-38.0,,9904.0,,,,20.0,,,100.0,,,,,3.0,-9999.0,-9999.0,,,
2007,4,7,0,,,,,1.0,,,-13.0,,9948.0,,,,30.0,,,,30.0,,,,,8.0,-9999.0,-9999.0
2007,4,7,3,,,,-4.0,,,-15.0,,9968.0,,,320.0,,,,80.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,7,6,,,,,7.0,,,-68.0,,9984.0,,,350.0,,,130.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,7,9,,,,-2.0,,,-43.0,10023.0,,,,10.0,,,,90.0,,,,,6.0,-9999.0,-9999.0,,
2007,4,7,12,,,,,7.0,,,-68.0,10048.0,,,360.0,,,,70.0,,,,,3.0,-9999.0,-9999.0,,
2007,4,7,15,,,,10.0,,,-80.0,10063.0,,,,10.0,,,,80.0,,,,,4.0,-9999.0,-9999.0,,
2007,4,7,18,,,,-4.0,,,-64.0,10076.0,,,330.0,,,,50.0,,,,,6.0,-9999.0,-9999.0,,,
2007,4,7,21,,,-22.0,,,-35.0,10086.0,,,160.0,,,,10.0,,,,,9.0,-9999.0,-9999.0,,,,
2007,4,8,0,,,-22.0,,,-45.0,10090.0,,,270.0,,,,10.0,,,,,7.0,-9999.0,-9999.0,,,,
2007,4,8,3,,,-15.0,,,-93.0,10086.0,,,300.0,,,,30.0,,,,,7.0,-9999.0,-9999.0,,,,
2007,4,8,6,,,-19.0,,,-81.0,10082.0,,,320.0,,,,40.0,,,,,7.0,-9999.0,-9999.0,,,,
2007,4,8,9,,,-12.0,,,-45.0,10077.0,,,340.0,,,,10.0,,,,,8.0,-9999.0,-9999.0,,,,
2007,4,8,12,,,,-8.0,,,-54.0,10076.0,,,250.0,,,,20.0,,,,,6.0,-9999.0,-9999.0,,,
2007,4,8,15,,,-15.0,,,-52.0,10075.0,,,270.0,,,,30.0,,,,,6.0,-9999.0,-9999.0,,,,
2007,4,8,18,,,-23.0,,,-62.0,10073.0,,,120.0,,,,10.0,,,,,3.0,-9999.0,-9999.0,,,,
2007,4,8,21,,,-44.0,,,-71.0,10073.0,,,190.0,,,,10.0,,,,,5.0,-9999.0,-9999.0,,,,
2007,4,9,0,,,-37.0,,,-47.0,10074.0,,,240.0,,,,20.0,,,,,9.0,-9999.0,-9999.0,,,,
2007,4,9,3,,,-44.0,,,-53.0,10071.0,,,190.0,,,,30.0,,,,,6.0,-9999.0,-9999.0,,,,
2007,4,9,6,,,-31.0,,,-43.0,10070.0,,,180.0,,,,30.0,,,,,6.0,-9999.0,-9999.0,,,,
2007,4,9,9,,,-12.0,,,-40.0,10069.0,,,190.0,,,,20.0,,,,,4.0,-9999.0,-9999.0,,,,
2007,4,9,12,,,,,8.0,,,-81.0,10066.0,,,220.0,,,,30.0,,,,,5.0,-9999.0,-9999.0,,
2007,4,9,15,,,,11.0,,,-79.0,10055.0,,,170.0,,,,30.0,,,,,5.0,-9999.0,-9999.0,,,
2007,4,9,18,,,,,4.0,,,-60.0,10040.0,,,160.0,,,,30.0,,,,,6.0,-9999.0,-9999.0,,
2007,4,9,21,,,-24.0,,,-73.0,10023.0,,,210.0,,,,10.0,,,,,3.0,-9999.0,-9999.0,,,,
2007,4,10,0,,,-34.0,,,-82.0,,9996.0,,,160.0,,,,20.0,,,,,3.0,-9999.0,-9999.0,,,
2007,4,10,3,,,-31.0,,-111.0,,9975.0,,,190.0,,,,30.0,,,,,6.0,-9999.0,-9999.0,,,,
2007,4,10,6,,,-35.0,,-115.0,,9948.0,,,250.0,,,,10.0,,,,,5.0,-9999.0,-9999.0,,,,
2007,4,10,9,,,,19.0,,,-99.0,,9924.0,,,170.0,,,,50.0,,,,,7.0,-9999.0,-9999.0,,
2007,4,10,12,,,,29.0,,,-84.0,,9888.0,,,160.0,,,,70.0,,,,,7.0,-9999.0,-9999.0,,
2007,4,10,15,,,,25.0,,,-63.0,,9817.0,,,150.0,,,,90.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,10,18,,,,22.0,,,-35.0,,9759.0,,,150.0,,,,70.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,10,21,,,,22.0,,,,-5.0,,9723.0,,,190.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,
2007,4,11,0,,,,23.0,,,-18.0,,9731.0,,,220.0,,,,40.0,,,,,7.0,-9999.0,-9999.0,,
2007,4,11,3,,,,10.0,,,-22.0,,9750.0,,,220.0,,,,20.0,,,,,6.0,-9999.0,-9999.0,,
2007,4,11,6,,,,,9.0,,,-37.0,,9782.0,,,220.0,,,,20.0,,,,,3.0,-9999.0,-9999.0,
2007,4,11,9,,,,30.0,,,-25.0,,9840.0,,,210.0,,,,20.0,,,,,5.0,-9999.0,-9999.0,,
2007,4,11,12,,,,51.0,,,-27.0,,9881.0,,,250.0,,,,20.0,,,,,3.0,-9999.0,-9999.0,,
2007,4,11,18,,,,35.0,,,-12.0,,9986.0,,,310.0,,,,40.0,,,,,7.0,-9999.0,-9999.0,,
2007,4,11,21,,,,37.0,,,-47.0,10027.0,,,310.0,,,,50.0,,,,,6.0,-9999.0,-9999.0,,,
2007,4,12,0,,,,29.0,,,-47.0,10068.0,,,300.0,,,,20.0,,,,,5.0,-9999.0,-9999.0,,,
2007,4,12,3,,,,24.0,,,-35.0,10095.0,,,250.0,,,,30.0,,,,,5.0,-9999.0,-9999.0,,,
2007,4,12,6,,,,16.0,,,,10.0,10116.0,,,190.0,,,,40.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,12,9,,,,32.0,,,,-1.0,10124.0,,,180.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,12,12,,,,45.0,,,-50.0,10134.0,,,190.0,,,,40.0,,,,,6.0,-9999.0,-9999.0,,,
2007,4,12,15,,,,44.0,,,-41.0,10127.0,,,160.0,,,,60.0,,,,,8.0,-9999.0,-9999.0,,,
2007,4,12,18,,,,43.0,,,-30.0,10126.0,,,210.0,,,,60.0,,,,,8.0,-9999.0,-9999.0,,,
2007,4,12,21,,,,51.0,,,,,1.0,10117.0,,,210.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,
2007,4,13,0,,,,59.0,,,,41.0,10109.0,,,210.0,,,,70.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,13,3,,,,69.0,,,,18.0,10092.0,,,210.0,,,,40.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,13,6,,,,62.0,,,,47.0,10074.0,,,220.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,13,9,,,,72.0,,,,-2.0,10102.0,,,240.0,,,,50.0,,,,,5.0,-9999.0,-9999.0,,
2007,4,13,12,,,,81.0,,,-17.0,10124.0,,,230.0,,,,70.0,,,,,8.0,-9999.0,-9999.0,,,
2007,4,13,15,,,,64.0,,,,42.0,10142.0,,,200.0,,,,60.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,13,18,,,,77.0,,,,,2.0,10161.0,,,240.0,,,,60.0,,,,,7.0,-9999.0,-9999.0,
2007,4,13,21,,,,67.0,,,,10.0,10186.0,,,200.0,,,,40.0,,,,,7.0,-9999.0,-9999.0,,
2007,4,14,0,,,,57.0,,,,29.0,10193.0,,,200.0,,,,50.0,,,,,7.0,-9999.0,-9999.0,,
2007,4,14,3,,,,48.0,,,,38.0,10197.0,,,210.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,14,6,,,,64.0,,,,52.0,10182.0,,,210.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,14,9,,,,79.0,,,,59.0,10193.0,,,210.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,14,12,,,,95.0,,,,43.0,10184.0,,,210.0,,,,70.0,,,,,4.0,-9999.0,-9999.0,,
2007,4,14,15,,,,97.0,,,,39.0,10176.0,,,210.0,,,,70.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,14,18,,,,96.0,,,,42.0,10154.0,,,200.0,,,100.0,,,,,8.0,-9999.0,-9999.0,,,
2007,4,14,21,,,,87.0,,,,45.0,10150.0,,,210.0,,,,70.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,15,0,,,,72.0,,,,57.0,10156.0,,,240.0,,,,40.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,15,3,,,,81.0,,,,19.0,10170.0,,,230.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,15,6,,,,59.0,,,,49.0,10189.0,,,200.0,,,,40.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,15,9,,,,74.0,,,,40.0,10195.0,,,210.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,15,12,,,,75.0,,,,30.0,10200.0,,,220.0,,,,40.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,15,15,,,,71.0,,,,49.0,10180.0,,,210.0,,,,40.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,15,18,,,,77.0,,,,28.0,10146.0,,,200.0,,,,60.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,15,21,,,,99.0,,,,34.0,10090.0,,,190.0,,,,90.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,16,0,,,,88.0,,,,59.0,10059.0,,,210.0,,,,90.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,16,3,,,,83.0,,,,68.0,10045.0,,,220.0,,,,60.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,16,6,,,,70.0,,,,64.0,10046.0,,,220.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,16,9,,,,89.0,,,,,4.0,10052.0,,,240.0,,,,60.0,,,,,6.0,-9999.0,-9999.0,
2007,4,16,12,,,,90.0,,,-29.0,10052.0,,,240.0,,,,50.0,,,,,5.0,-9999.0,-9999.0,,,
2007,4,16,15,,,,56.0,,,,28.0,10036.0,,,220.0,,,,40.0,,,,,7.0,-9999.0,-9999.0,,
2007,4,16,18,,,,53.0,,,,20.0,10018.0,,,220.0,,,,40.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,16,21,,,,40.0,,,,22.0,,9994.0,,,190.0,,,,50.0,,,,,7.0,-9999.0,-9999.0,
2007,4,17,0,,,,32.0,,,,17.0,,9971.0,,,210.0,,,,60.0,,,,,7.0,-9999.0,-9999.0,
2007,4,17,3,,,,36.0,,,,-2.0,,9987.0,,,260.0,,,,60.0,,,,,8.0,-9999.0,-9999.0,
2007,4,17,6,,,,12.0,,,,,2.0,10017.0,,,290.0,,,,30.0,,,,,6.0,-9999.0,-9999.0,
2007,4,17,9,,,,,5.0,,,,-6.0,10033.0,,,280.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,
2007,4,17,12,,,,17.0,,,-66.0,10051.0,,,320.0,,,,40.0,,,,,7.0,-9999.0,-9999.0,,,
2007,4,17,15,,,,,4.0,,,-35.0,10089.0,,,,30.0,,,,20.0,,,,,7.0,-9999.0,-9999.0,
2007,4,17,18,,,,,3.0,,,-43.0,10079.0,,,290.0,,,,20.0,,,,,7.0,-9999.0,-9999.0,,
2007,4,17,21,,,,-3.0,,,-47.0,10077.0,,,300.0,,,,20.0,,,,,7.0,-9999.0,-9999.0,,,
2007,4,18,0,,,-10.0,,,-28.0,10079.0,,,270.0,,,,10.0,,,,,7.0,-9999.0,-9999.0,,,,
2007,4,18,3,,,-13.0,,,-23.0,10076.0,,,220.0,,,,20.0,,,,,7.0,-9999.0,-9999.0,,,,
2007,4,18,6,,,-10.0,,,-29.0,10071.0,,,200.0,,,,40.0,,,,,5.0,-9999.0,-9999.0,,,,
2007,4,18,9,,,,,8.0,,,-50.0,10064.0,,,200.0,,,,40.0,,,,,4.0,-9999.0,-9999.0,,
2007,4,18,12,,,,17.0,,,-37.0,10055.0,,,290.0,,,,40.0,,,,,8.0,-9999.0,-9999.0,,,
2007,4,18,15,,,,23.0,,,-70.0,10045.0,,,190.0,,,,40.0,,,,,6.0,-9999.0,-9999.0,,,
2007,4,18,18,,,,,4.0,,,-23.0,10029.0,,,290.0,,,,40.0,,,,,7.0,-9999.0,-9999.0,,
2007,4,18,21,,,-16.0,,,-25.0,10017.0,,,310.0,,,,20.0,,,,,4.0,-9999.0,-9999.0,,,,
2007,4,19,0,,,-16.0,,,-38.0,,9992.0,,,330.0,,,,10.0,,,,,3.0,-9999.0,-9999.0,,,
2007,4,19,3,,,-17.0,,,-56.0,,9965.0,,,310.0,,,,20.0,,,,,7.0,-9999.0,-9999.0,,,
2007,4,19,6,,,,-6.0,,,-54.0,,9947.0,,,,10.0,,,,10.0,,,,,7.0,-9999.0,-9999.0,
2007,4,19,9,,,,20.0,,,-92.0,,9929.0,,,,20.0,,,,10.0,,,,,1.0,-9999.0,-9999.0,
2007,4,19,12,,,,34.0,,,-82.0,,9933.0,,,170.0,,,,30.0,,,,,1.0,-9999.0,-9999.0,,
2007,4,19,15,,,,53.0,,-104.0,,9933.0,,,120.0,,,,10.0,,,,,1.0,-9999.0,-9999.0,,,
2007,4,19,18,,,,28.0,,,-85.0,,9934.0,,,330.0,,,,20.0,,,,,2.0,-9999.0,-9999.0,,
2007,4,19,21,,,,,4.0,,,-42.0,,9939.0,,,320.0,,,,20.0,,,,,6.0,-9999.0,-9999.0,
2007,4,20,0,,,-13.0,,,-41.0,,9959.0,,,190.0,,,,20.0,,,,,6.0,-9999.0,-9999.0,,,
2007,4,20,3,,,,-1.0,,,-11.0,,9983.0,,,290.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,20,6,,,-10.0,,,-37.0,10020.0,,,330.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,,,,
2007,4,20,9,,,,,0.0,,,-57.0,10056.0,,,300.0,,,,20.0,,,,,6.0,-9999.0,-9999.0,,
2007,4,20,12,,,,,7.0,,-107.0,10084.0,,,310.0,,,,50.0,,,,,3.0,-9999.0,-9999.0,,,
2007,4,20,15,,,,-4.0,,,-37.0,10115.0,,,280.0,,,,40.0,,,,,7.0,-9999.0,-9999.0,,,
2007,4,20,18,,,,-7.0,,,-31.0,10129.0,,,240.0,,,,10.0,,,,,6.0,-9999.0,-9999.0,,,
2007,4,20,21,,,-23.0,,,-60.0,10137.0,,,230.0,,,,20.0,,,,,2.0,-9999.0,-9999.0,,,,
2007,4,21,0,,,-18.0,,,-35.0,10147.0,,,170.0,,,,30.0,,,,,3.0,-9999.0,-9999.0,,,,
2007,4,21,3,,,-22.0,,,-31.0,10152.0,,,210.0,,,,40.0,,,,,5.0,-9999.0,-9999.0,,,,
2007,4,21,6,,,-10.0,,,-27.0,10158.0,,,160.0,,,,40.0,,,,,7.0,-9999.0,-9999.0,,,,
2007,4,21,9,,,,,8.0,,,-46.0,10160.0,,,200.0,,,,50.0,,,,,3.0,-9999.0,-9999.0,,
2007,4,21,12,,,,35.0,,,-56.0,10148.0,,,190.0,,,,90.0,,,,,7.0,-9999.0,-9999.0,,,
2007,4,21,15,,,,38.0,,,-46.0,10151.0,,,220.0,,,,70.0,,,,,8.0,-9999.0,-9999.0,,,
2007,4,21,18,,,,12.0,,,,,5.0,10161.0,,,210.0,,,,40.0,,,,,8.0,-9999.0,-9999.0,
2007,4,21,21,,,,10.0,,,,,4.0,10163.0,,,210.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,
2007,4,22,0,,,,13.0,,,,,7.0,10165.0,,,210.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,
2007,4,22,3,,,,22.0,,,,,3.0,10160.0,,,190.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,
2007,4,22,6,,,,27.0,,,-13.0,10148.0,,,220.0,,,,20.0,,,,,6.0,-9999.0,-9999.0,,,
2007,4,22,9,,,,38.0,,,-28.0,10132.0,,,,40.0,,,,20.0,,,,,7.0,-9999.0,-9999.0,,
2007,4,22,12,,,,45.0,,,-21.0,10120.0,,,360.0,,,,40.0,,,,,8.0,-9999.0,-9999.0,,,
2007,4,22,15,,,,59.0,,,-51.0,10106.0,,,310.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,,,
2007,4,22,18,,,,51.0,,,-42.0,10092.0,,,320.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,,,
2007,4,22,21,,,,39.0,,,-16.0,10078.0,,,300.0,,,,10.0,,,,,8.0,-9999.0,-9999.0,,,
2007,4,23,0,,,,39.0,,,-14.0,10061.0,,,100.0,,,,20.0,,,,,8.0,-9999.0,-9999.0,,,
2007,4,23,3,,,,22.0,,,,10.0,10048.0,,,360.0,,,,10.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,23,6,,,,16.0,,,,10.0,10046.0,,,320.0,,,,30.0,,,,,8.0,-9999.0,-9999.0,,
2007,4,23,9,,,,37.0,,,,,9.0,10056.0,,,,30.0,,,,40.0,,,,,6.0,-9999.0,-9999.0
2007,4,23,12,,,,50.0,,,,-2.0,10081.0,,,360.0,,,,50.0,,,,,1.0,-9999.0,-9999.0,,
2007,4,23,15,,,,55.0,,,,,5.0,10104.0,,,360.0,,,,60.0,,,,,1.0,-9999.0,-9999.0,
