,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
21,2008,1,1,22,,,,25.0,,,,13.0,,9987.0,,,180.0,,,130.0,-9999.0,-9999.0,-9999.0,,,,,,,
22,2008,1,1,23,,,,24.0,,,,15.0,,9984.0,,,190.0,,,130.0,-9999.0,-9999.0,-9999.0,,,,,,,
23,2008,1,2,0,,,,21.0,,,,12.0,,9986.0,,,190.0,,,120.0,,,,,8.0,-9999.0,,,,-1.0
24,2008,1,2,1,,,,16.0,,,,-9.0,,9996.0,,,270.0,,,,90.0,-9999.0,-9999.0,-9999.0,,,,,,
25,2008,1,2,2,,,,10.0,,,-12.0,10009.0,,,160.0,,,,40.0,-9999.0,-9999.0,-9999.0,,,,,,,,
26,2008,1,2,3,,,,,6.0,,,,-7.0,10020.0,,,180.0,,,,50.0,-9999.0,-9999.0,-9999.0,,,,,,
27,2008,1,2,4,,,,,7.0,,,,-4.0,10031.0,,,200.0,,,,50.0,-9999.0,-9999.0,-9999.0,,,,,,
28,2008,1,2,5,,,,10.0,,,,-3.0,10037.0,,,190.0,,,,60.0,-9999.0,-9999.0,-9999.0,,,,,,,
29,2008,1,2,6,,,,13.0,,,-10.0,10041.0,,,210.0,,,,50.0,,,,,5.0,-9999.0,-9999.0,,,,
30,2008,1,2,7,,,,13.0,,,-10.0,10047.0,,,190.0,,,,60.0,-9999.0,-9999.0,-9999.0,,,,,,,,
31,2008,1,2,8,,,,14.0,,,-13.0,10056.0,,,200.0,,,,50.0,-9999.0,-9999.0,-9999.0,,,,,,,,
32,2008,1,2,9,,,,15.0,,,-15.0,10063.0,,,210.0,,,,60.0,,,,,3.0,-9999.0,-9999.0,,,,
33,2008,1,2,10,,,,11.0,,,-17.0,10072.0,,,200.0,,,,50.0,-9999.0,-9999.0,-9999.0,,,,,,,,
34,2008,1,2,11,,,,11.0,,,-17.0,10081.0,,,210.0,,,,50.0,-9999.0,-9999.0,-9999.0,,,,,,,,
35,2008,1,2,13,,,,10.0,,,-19.0,10092.0,,,210.0,,,,70.0,-9999.0,-9999.0,-9999.0,,,,,,,,
36,2008,1,2,14,,,,,7.0,,,-23.0,10097.0,,,230.0,,,,30.0,-9999.0,-9999.0,-9999.0,,,,,,,
37,2008,1,2,15,,,,,7.0,,,-19.0,10105.0,,,210.0,,,,60.0,,,,,3.0,-9999.0,-9999.0,,,
38,2008,1,2,16,,,,,9.0,,,-13.0,10113.0,,,200.0,,,,60.0,-9999.0,-9999.0,-9999.0,,,,,,,
39,2008,1,2,17,,,,,7.0,,,-17.0,10118.0,,,210.0,,,,40.0,-9999.0,-9999.0,-9999.0,,,,,,,
40,2008,1,2,18,,,,,9.0,,,-15.0,10123.0,,,200.0,,,,60.0,,,,,7.0,-9999.0,-9999.0,,,
41,2008,1,2,19,,,,,5.0,,,-21.0,10130.0,,,200.0,,,,40.0,-9999.0,-9999.0,-9999.0,,,,,,,
42,2008,1,2,20,,,,-3.0,,,-27.0,10137.0,,,240.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,,,,,
43,2008,1,2,21,,,-14.0,,,-36.0,10140.0,,,300.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,,,,,,
44,2008,1,2,22,,,-16.0,,,-32.0,10144.0,,,260.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,,,,,,
45,2008,1,2,23,,,,-2.0,,,-15.0,10144.0,,,180.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,,,,
46,2008,1,3,1,,,,,7.0,,,,-5.0,10147.0,,,200.0,,,,30.0,-9999.0,-9999.0,-9999.0,,,,,,
47,2008,1,3,2,,,,,6.0,,,,-5.0,10151.0,,,190.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,,
48,2008,1,3,3,,,,10.0,,,,-2.0,10149.0,,,170.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,,,
49,2008,1,3,4,,,,12.0,,,,,2.0,10153.0,,,190.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,,
50,2008,1,3,5,,,,10.0,,,,-1.0,10156.0,,,180.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,,,,
51,2008,1,3,6,,,,20.0,,,,11.0,10157.0,,,180.0,,,,50.0,,,,,9.0,-9999.0,-9999.0,,,
52,2008,1,3,7,,,,21.0,,,,12.0,10161.0,,,190.0,,,,50.0,-9999.0,-9999.0,-9999.0,,,,,,,
53,2008,1,3,8,,,,20.0,,,,10.0,10166.0,,,180.0,,,,50.0,-9999.0,-9999.0,-9999.0,,,,,,,
54,2008,1,3,9,,,,20.0,,,,11.0,10169.0,,,190.0,,,,60.0,,,,,9.0,-9999.0,-9999.0,,,
55,2008,1,3,10,,,,20.0,,,,12.0,10172.0,,,200.0,,,,70.0,-9999.0,-9999.0,-9999.0,,,,,,,
56,2008,1,3,11,,,,20.0,,,,12.0,10176.0,,,210.0,,,,70.0,-9999.0,-9999.0,-9999.0,,,,,,,
57,2008,1,3,12,,,,23.0,,,,15.0,10179.0,,,210.0,,,,80.0,,,,,8.0,-9999.0,,,,41.0
58,2008,1,3,13,,,,24.0,,,,12.0,10184.0,,,210.0,,,,80.0,-9999.0,-9999.0,-9999.0,,,,,,,
59,2008,1,3,14,,,,22.0,,,,,7.0,10188.0,,,200.0,,,,70.0,-9999.0,-9999.0,-9999.0,,,,,,
60,2008,1,3,15,,,,20.0,,,,,5.0,10189.0,,,200.0,,,,80.0,,,,,7.0,-9999.0,-9999.0,,
61,2008,1,3,16,,,,17.0,,,,,2.0,10192.0,,,190.0,,,,80.0,-9999.0,-9999.0,-9999.0,,,,,,
62,2008,1,3,17,,,,17.0,,,,,2.0,10192.0,,,200.0,,,,80.0,-9999.0,-9999.0,-9999.0,,,,,,
63,2008,1,3,18,,,,17.0,,,,,3.0,10196.0,,,200.0,,,,80.0,,,,,8.0,-9999.0,-9999.0,,
64,2008,1,3,19,,,,18.0,,,,,3.0,10195.0,,,180.0,,,100.0,-9999.0,-9999.0,-9999.0,,,,,,,
65,2008,1,3,20,,,,18.0,,,,,4.0,10197.0,,,170.0,,,100.0,-9999.0,-9999.0,-9999.0,,,,,,,
66,2008,1,3,21,,,,17.0,,,,,3.0,10200.0,,,170.0,,,100.0,-9999.0,-9999.0,-9999.0,,,,,,,
67,2008,1,3,22,,,,16.0,,,,,2.0,10200.0,,,160.0,,,,90.0,-9999.0,-9999.0,-9999.0,,,,,,
68,2008,1,3,23,,,,16.0,,,,,2.0,10196.0,,,150.0,,,,90.0,-9999.0,-9999.0,-9999.0,,,,,,
69,2008,1,4,1,,,,16.0,,,,,0.0,10191.0,,,160.0,,,,80.0,-9999.0,-9999.0,-9999.0,,,,,,
70,2008,1,4,2,,,,15.0,,,,,0.0,10189.0,,,150.0,,,,80.0,-9999.0,-9999.0,-9999.0,,,,,,
71,2008,1,4,3,,,,16.0,,,,,3.0,10186.0,,,140.0,,,,80.0,-9999.0,-9999.0,-9999.0,,,,,,
72,2008,1,4,4,,,,16.0,,,,,4.0,10180.0,,,140.0,,,,70.0,-9999.0,-9999.0,-9999.0,,,,,,
73,2008,1,4,5,,,,16.0,,,,,4.0,10173.0,,,140.0,,,,80.0,-9999.0,-9999.0,-9999.0,,,,,,
74,2008,1,4,6,,,,16.0,,,,,3.0,10167.0,,,140.0,,,,80.0,,,,,7.0,-9999.0,-9999.0,,
75,2008,1,4,7,,,,15.0,,,,,1.0,10161.0,,,130.0,,,,70.0,-9999.0,-9999.0,-9999.0,,,,,,
76,2008,1,4,8,,,,15.0,,,,,2.0,10159.0,,,130.0,,,,80.0,-9999.0,-9999.0,-9999.0,,,,,,
77,2008,1,4,9,,,,13.0,,,,-1.0,10156.0,,,130.0,,,,50.0,,,,,7.0,-9999.0,-9999.0,,,
78,2008,1,4,10,,,,10.0,,,,-4.0,10152.0,,,180.0,,,,30.0,-9999.0,-9999.0,-9999.0,,,,,,,
79,2008,1,4,11,,,,11.0,,,,-3.0,10148.0,,,260.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,,,
80,2008,1,4,13,,,,13.0,,,,,0.0,10139.0,,,310.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,,
81,2008,1,4,14,,,,13.0,,,,-1.0,10137.0,,,160.0,,,,30.0,-9999.0,-9999.0,-9999.0,,,,,,,
82,2008,1,4,15,,,,10.0,,,,-3.0,10131.0,,,190.0,,,,50.0,,,,,8.0,-9999.0,-9999.0,,,
83,2008,1,4,16,,,,,7.0,,,,-5.0,10127.0,,,170.0,,,,30.0,-9999.0,-9999.0,-9999.0,,,,,,
84,2008,1,4,17,,,,,7.0,,,,-5.0,10125.0,,,100.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,,
85,2008,1,4,18,,,,,5.0,,,,-7.0,10121.0,,,,60.0,,,,10.0,,,,,8.0,-9999.0,-9999.0,
86,2008,1,4,19,,,,,5.0,,,,-7.0,10118.0,,,220.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,,
87,2008,1,4,20,,,,,8.0,,,,-6.0,10116.0,,,230.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,,
88,2008,1,4,22,,,,,8.0,,,,-6.0,10114.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0,,,
89,2008,1,4,23,,,,,6.0,,,,-8.0,10109.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0,,,
90,2008,1,5,1,,,,,9.0,,,,-5.0,10099.0,,,,80.0,,,,40.0,-9999.0,-9999.0,-9999.0,,,,,
91,2008,1,5,2,,,,,9.0,,,,-7.0,10093.0,,,,80.0,,,,30.0,-9999.0,-9999.0,-9999.0,,,,,
92,2008,1,5,3,,,,,9.0,,,,-7.0,10090.0,,,,80.0,,,,40.0,-9999.0,-9999.0,-9999.0,,,,,
93,2008,1,5,4,,,,,5.0,,,-10.0,10086.0,,,,20.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,,,
94,2008,1,5,5,,,,,3.0,,,-12.0,10079.0,,,,30.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,,,
95,2008,1,5,6,,,,,6.0,,,-11.0,10071.0,,,,80.0,,,,50.0,,,,,1.0,-9999.0,-9999.0,,
96,2008,1,5,7,,,,,5.0,,,-13.0,10068.0,,,,70.0,,,,40.0,-9999.0,-9999.0,-9999.0,,,,,,
97,2008,1,5,8,,,,,6.0,,,-14.0,10065.0,,,,80.0,,,,50.0,-9999.0,-9999.0,-9999.0,,,,,,
98,2008,1,5,9,,,,,7.0,,,-15.0,10064.0,,,,70.0,,,,50.0,,,,,2.0,-9999.0,-9999.0,,
99,2008,1,5,10,,,,10.0,,,-14.0,10060.0,,,,70.0,,,,60.0,-9999.0,-9999.0,-9999.0,,,,,,,
100,2008,1,5,11,,,,12.0,,,-10.0,10054.0,,,,80.0,,,,70.0,-9999.0,-9999.0,-9999.0,,,,,,,
101,2008,1,5,13,,,,13.0,,,,-9.0,10046.0,,,,70.0,,,,60.0,-9999.0,-9999.0,-9999.0,,,,,,
102,2008,1,5,14,,,,14.0,,,,-8.0,10042.0,,,,70.0,,,,60.0,-9999.0,-9999.0,-9999.0,,,,,,
103,2008,1,5,15,,,,13.0,,,,-9.0,10038.0,,,,80.0,,,,60.0,,,,,5.0,-9999.0,-9999.0,,
104,2008,1,5,16,,,,12.0,,,,-7.0,10034.0,,,,70.0,,,,60.0,-9999.0,-9999.0,-9999.0,,,,,,
105,2008,1,5,17,,,,13.0,,,,-5.0,10032.0,,,,90.0,,,,70.0,-9999.0,-9999.0,-9999.0,,,,,,
106,2008,1,5,18,,,,13.0,,,,-4.0,10028.0,,,,80.0,,,,60.0,,,,,3.0,-9999.0,-9999.0,,
107,2008,1,5,19,,,,14.0,,,,-4.0,10025.0,,,,80.0,,,,60.0,-9999.0,-9999.0,-9999.0,,,,,,
108,2008,1,5,20,,,,16.0,,,,,1.0,10024.0,,,,80.0,,,,60.0,-9999.0,-9999.0,-9999.0,,,,,
109,2008,1,5,21,,,,17.0,,,,-6.0,10021.0,,,,80.0,,,,80.0,-9999.0,-9999.0,-9999.0,,,,,,
110,2008,1,5,22,,,,17.0,,,,-8.0,10020.0,,,,90.0,,,,70.0,-9999.0,-9999.0,-9999.0,,,,,,
111,2008,1,5,23,,,,17.0,,,,-3.0,10016.0,,,,80.0,,,,80.0,-9999.0,-9999.0,-9999.0,,,,,,
112,2008,1,6,1,,,,21.0,,,-12.0,10007.0,,,,80.0,,,,60.0,-9999.0,-9999.0,-9999.0,,,,,,,
113,2008,1,6,2,,,,22.0,,,-14.0,10002.0,,,,70.0,,,,80.0,-9999.0,-9999.0,-9999.0,,,,,,,
114,2008,1,6,3,,,,23.0,,,-19.0,,9998.0,,,,70.0,,,,90.0,-9999.0,-9999.0,-9999.0,,,,,,
115,2008,1,6,4,,,,22.0,,,,-8.0,,9994.0,,,,80.0,,,100.0,-9999.0,-9999.0,-9999.0,,,,,,
116,2008,1,6,5,,,,20.0,,,,-4.0,,9988.0,,,,80.0,,,110.0,-9999.0,-9999.0,-9999.0,,,,,,
117,2008,1,6,6,,,,20.0,,,,-1.0,,9983.0,,,,80.0,,,,90.0,,,,,8.0,-9999.0,-9999.0,
118,2008,1,6,7,,,,23.0,,,,-5.0,,9978.0,,,,70.0,,,100.0,-9999.0,-9999.0,-9999.0,,,,,,
119,2008,1,6,8,,,,25.0,,,,-1.0,,9973.0,,,,70.0,,,,90.0,-9999.0,-9999.0,-9999.0,,,,,
120,2008,1,6,9,,,,21.0,,,,,1.0,,9970.0,,,,70.0,,,,80.0,,,,,8.0,-9999.0,-9999.0
121,2008,1,6,10,,,,19.0,,,,-1.0,,9967.0,,,,70.0,,,,80.0,-9999.0,-9999.0,-9999.0,,,,,
122,2008,1,6,11,,,,20.0,,,,,2.0,,9963.0,,,,80.0,,,100.0,-9999.0,-9999.0,-9999.0,,,,,
123,2008,1,6,13,,,,22.0,,,,,5.0,,9957.0,,,,80.0,,,,90.0,-9999.0,-9999.0,-9999.0,,,,
124,2008,1,6,14,,,,20.0,,,,,4.0,,9953.0,,,,80.0,,,,90.0,-9999.0,-9999.0,-9999.0,,,,
125,2008,1,6,15,,,,19.0,,,,,5.0,,9951.0,,,,80.0,,,,80.0,,,,,8.0,-9999.0,-9999.0
126,2008,1,6,16,,,,19.0,,,,,5.0,,9946.0,,,,70.0,,,,80.0,-9999.0,-9999.0,-9999.0,,,,
127,2008,1,6,17,,,,22.0,,,,,9.0,,9946.0,,,,80.0,,,,80.0,-9999.0,-9999.0,-9999.0,,,,
128,2008,1,6,18,,,,20.0,,,,,8.0,,9944.0,,,,80.0,,,,70.0,,,,,8.0,-9999.0,-9999.0
129,2008,1,6,19,,,,21.0,,,,10.0,,9943.0,,,,80.0,,,,50.0,-9999.0,-9999.0,-9999.0,,,,,
130,2008,1,6,20,,,,20.0,,,,,9.0,,9942.0,,,220.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,
131,2008,1,6,21,,,,20.0,,,,,9.0,,9941.0,,,200.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,
132,2008,1,6,22,,,,20.0,,,,,9.0,,9938.0,,,,70.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,
133,2008,1,6,23,,,,20.0,,,,,9.0,,9933.0,,,,70.0,,,,40.0,-9999.0,-9999.0,-9999.0,,,,
134,2008,1,7,1,,,,18.0,,,,,7.0,,9927.0,,,,60.0,,,,30.0,-9999.0,-9999.0,-9999.0,,,,
135,2008,1,7,2,,,,15.0,,,,,3.0,,9925.0,,,,70.0,,,,70.0,-9999.0,-9999.0,-9999.0,,,,
136,2008,1,7,3,,,,13.0,,,,,1.0,,9923.0,,,,80.0,,,,80.0,-9999.0,-9999.0,-9999.0,,,,
137,2008,1,7,4,,,,17.0,,,,,4.0,,9922.0,,,,80.0,,,,60.0,-9999.0,-9999.0,-9999.0,,,,
138,2008,1,7,5,,,,20.0,,,,,8.0,,9919.0,,,,70.0,,,,60.0,-9999.0,-9999.0,-9999.0,,,,
139,2008,1,7,6,,,,21.0,,,,,7.0,,9918.0,,,,80.0,,,,80.0,,,,,6.0,-9999.0,-9999.0
140,2008,1,7,7,,,,25.0,,,,10.0,,9916.0,,,,70.0,,,,90.0,-9999.0,-9999.0,-9999.0,,,,,
141,2008,1,7,8,,,,27.0,,,,11.0,,9916.0,,,,60.0,,,,70.0,-9999.0,-9999.0,-9999.0,,,,,
142,2008,1,7,9,,,,30.0,,,,15.0,,9919.0,,,,80.0,,,,90.0,,,,,8.0,-9999.0,-9999.0,
143,2008,1,7,10,,,,28.0,,,,13.0,,9925.0,,,,80.0,,,,80.0,-9999.0,-9999.0,-9999.0,,,,,
144,2008,1,7,11,,,,24.0,,,,12.0,,9929.0,,,,70.0,,,,60.0,-9999.0,-9999.0,-9999.0,,,,,
145,2008,1,7,13,,,,29.0,,,,14.0,,9932.0,,,,90.0,,,100.0,-9999.0,-9999.0,-9999.0,,,,,,
146,2008,1,7,14,,,,28.0,,,,13.0,,9930.0,,,,80.0,,,100.0,-9999.0,-9999.0,-9999.0,,,,,,
147,2008,1,7,15,,,,27.0,,,,13.0,,9932.0,,,,80.0,,,,90.0,,,,,7.0,-9999.0,-9999.0,
148,2008,1,7,16,,,,31.0,,,,14.0,,9930.0,,,,70.0,,,,80.0,-9999.0,-9999.0,-9999.0,,,,,
149,2008,1,7,17,,,,30.0,,,,13.0,,9930.0,,,,70.0,,,,70.0,-9999.0,-9999.0,-9999.0,,,,,
150,2008,1,7,18,,,,29.0,,,,13.0,,9934.0,,,,70.0,,,,80.0,,,,,7.0,-9999.0,-9999.0,
151,2008,1,7,19,,,,33.0,,,,15.0,,9932.0,,,,80.0,,,,80.0,-9999.0,-9999.0,-9999.0,,,,,
152,2008,1,7,20,,,,34.0,,,,15.0,,9933.0,,,,70.0,,,,70.0,-9999.0,-9999.0,-9999.0,,,,,
153,2008,1,7,21,,,,35.0,,,,17.0,,9933.0,,,,70.0,,,,90.0,-9999.0,-9999.0,-9999.0,,,,,
154,2008,1,7,22,,,,28.0,,,,13.0,,9936.0,,,,70.0,,,100.0,-9999.0,-9999.0,-9999.0,,,,,,
155,2008,1,7,23,,,,24.0,,,,11.0,,9937.0,,,,80.0,,,,70.0,-9999.0,-9999.0,-9999.0,,,,,
156,2008,1,8,1,,,,20.0,,,,,9.0,,9944.0,,,100.0,,,,60.0,-9999.0,-9999.0,-9999.0,,,,,
157,2008,1,8,2,,,,18.0,,,,,7.0,,9950.0,,,110.0,,,,40.0,-9999.0,-9999.0,-9999.0,,,,,
158,2008,1,8,3,,,,23.0,,,,13.0,,9952.0,,,,40.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,
159,2008,1,8,4,,,,20.0,,,,,9.0,,9954.0,,,,30.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,
160,2008,1,8,5,,,,18.0,,,,,7.0,,9956.0,,,,60.0,,,,30.0,-9999.0,-9999.0,-9999.0,,,,
161,2008,1,8,6,,,,18.0,,,,,7.0,,9960.0,,,,90.0,,,,40.0,,,,,8.0,-9999.0,-9999.0
162,2008,1,8,7,,,,16.0,,,,,5.0,,9963.0,,,,60.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,
163,2008,1,8,8,,,,14.0,,,,,3.0,,9968.0,,,,80.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,
164,2008,1,8,9,,,,12.0,,,,,0.0,,9973.0,,,,90.0,,,,10.0,,,,,5.0,-9999.0,-9999.0
165,2008,1,8,10,,,,12.0,,,,,1.0,,9977.0,,,200.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,
166,2008,1,8,11,,,,13.0,,,,,2.0,,9981.0,,,220.0,,,,20.0,-9999.0,-9999.0,-9999.0,,,,,
167,2008,1,8,13,,,,15.0,,,,,2.0,,9984.0,,,,20.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,
168,2008,1,8,14,,,,13.0,,,,,0.0,,9984.0,,,,40.0,,,,10.0,-9999.0,-9999.0,-9999.0,,,,
169,2008,1,8,15,,,,11.0,,,,-2.0,,9984.0,,,,60.0,,,,50.0,,,,,7.0,-9999.0,-9999.0,
170,2008,1,8,16,,,,13.0,,,,,1.0,,9986.0,,,,90.0,,,,60.0,-9999.0,-9999.0,-9999.0,,,,
171,2008,1,8,17,,,,12.0,,,,,0.0,,9991.0,,,130.0,,,,40.0,-9999.0,-9999.0,-9999.0,,,,,
172,2008,1,8,18,,,,,7.0,,,,-5.0,,9999.0,,,130.0,,,,40.0,,,,,7.0,-9999.0,-9999.0,
173,2008,1,8,19,,,,,8.0,,,,-4.0,10001.0,,,100.0,,,,30.0,-9999.0,-9999.0,-9999.0,,,,,,
174,2008,1,8,20,,,,11.0,,,,-3.0,10002.0,,,,80.0,,,,30.0,-9999.0,-9999.0,-9999.0,,,,,,
175,2008,1,8,21,,,,15.0,,,,-3.0,10005.0,,,,80.0,,,,60.0,,,,,7.0,-9999.0,-9999.0,,
176,2008,1,8,22,,,,17.0,,,,-1.0,10005.0,,,,80.0,,,,50.0,-9999.0,-9999.0,-9999.0,,,,,,
177,2008,1,8,23,,,,19.0,,,,,0.0,10006.0,,,,70.0,,,,50.0,-9999.0,-9999.0,-9999.0,,,,,
178,2008,1,9,1,,,,20.0,,,,,1.0,10004.0,,,,60.0,,,,50.0,-9999.0,-9999.0,-9999.0,,,,,
179,2008,1,9,2,,,,21.0,,,,-1.0,10001.0,,,,60.0,,,,50.0,-9999.0,-9999.0,-9999.0,,,,,,
180,2008,1,9,3,,,,25.0,,,,,1.0,10000.0,,,,70.0,,,,70.0,-9999.0,-9999.0,-9999.0,,,,,
181,2008,1,9,4,,,,25.0,,,,,2.0,,9996.0,,,,60.0,,,,70.0,-9999.0,-9999.0,-9999.0,,,,
182,2008,1,9,5,,,,27.0,,,,,7.0,,9993.0,,,,70.0,,,,90.0,-9999.0,-9999.0,-9999.0,,,,
183,2008,1,9,6,,,,28.0,,,,,6.0,,9991.0,,,,70.0,,,,80.0,,,,,5.0,-9999.0,-9999.0
184,2008,1,9,7,,,,29.0,,,,,8.0,,9993.0,,,,70.0,,,,80.0,-9999.0,-9999.0,-9999.0,,,,
185,2008,1,9,8,,,,28.0,,,,,8.0,,9992.0,,,,70.0,,,,80.0,-9999.0,-9999.0,-9999.0,,,,
186,2008,1,9,9,,,,30.0,,,,10.0,,9993.0,,,,70.0,,,100.0,,,,,7.0,-9999.0,-9999.0,,
187,2008,1,9,10,,,,30.0,,,,,8.0,,9996.0,,,,70.0,,,100.0,-9999.0,-9999.0,-9999.0,,,,,
188,2008,1,9,11,,,,32.0,,,,10.0,,9998.0,,,,70.0,,,110.0,-9999.0,-9999.0,-9999.0,,,,,,
189,2008,1,9,13,,,,32.0,,,,,6.0,10002.0,,,,70.0,,,110.0,-9999.0,-9999.0,-9999.0,,,,,,
190,2008,1,9,14,,,,32.0,,,,,5.0,10003.0,,,,70.0,,,110.0,-9999.0,-9999.0,-9999.0,,,,,,
191,2008,1,9,15,,,,30.0,,,,,5.0,10004.0,,,,70.0,,,110.0,,,,,8.0,-9999.0,-9999.0,,
192,2008,1,9,16,,,,30.0,,,,,0.0,10006.0,,,,80.0,,,120.0,-9999.0,-9999.0,-9999.0,,,,,,
193,2008,1,9,17,,,,26.0,,,,,4.0,10006.0,,,,80.0,,,130.0,-9999.0,-9999.0,-9999.0,,,,,,
194,2008,1,9,18,,,,26.0,,,,,3.0,10011.0,,,,70.0,,,110.0,,,,,6.0,-9999.0,-9999.0,,
195,2008,1,9,19,,,,21.0,,,,,3.0,10013.0,,,,70.0,,,100.0,-9999.0,-9999.0,-9999.0,,,,,,
196,2008,1,9,20,,,,19.0,,,,,1.0,10019.0,,,,70.0,,,110.0,-9999.0,-9999.0,-9999.0,,,,,,
197,2008,1,9,21,,,,18.0,,,,-5.0,10028.0,,,,70.0,,,110.0,-9999.0,-9999.0,-9999.0,,,,,,,
198,2008,1,9,22,,,,18.0,,,,-7.0,10033.0,,,,70.0,,,130.0,-9999.0,-9999.0,-9999.0,,,,,,,
199,2008,1,9,23,,,,19.0,,,-12.0,10037.0,,,,70.0,,,160.0,-9999.0,-9999.0,-9999.0,,,,,,,,
200,2008,1,10,0,,,,17.0,,,-16.0,10040.0,,,,70.0,,,160.0,,,,,8.0,-9999.0,,,,,0.0
201,2008,1,10,1,,,,14.0,,,-18.0,10047.0,,,,70.0,,,120.0,-9999.0,-9999.0,-9999.0,,,,,,,,
202,2008,1,10,2,,,,12.0,,,-23.0,10047.0,,,,70.0,,,120.0,-9999.0,-9999.0,-9999.0,,,,,,,,
203,2008,1,10,3,,,,,4.0,,,-26.0,10046.0,,,,70.0,,,130.0,-9999.0,-9999.0,-9999.0,,,,,,,
