,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
49,2000,3,16,17,,,170.0,,,120.0,-9999.0,,,160.0,,,,21.0,,,,,7.0,-9999.0,-9999.0
50,2000,3,17,8,,,140.0,,,130.0,-9999.0,,,220.0,,,,26.0,,,,,8.0,-9999.0,-9999.0
51,2000,3,17,20,,,120.0,,,-30.0,-9999.0,,,320.0,,,,87.0,,,,,0.0,-9999.0,-9999.0
52,2000,4,7,19,,,280.0,,,100.0,-9999.0,,,180.0,,,,31.0,,,,,0.0,-9999.0,-9999.0
53,2000,4,7,21,,,280.0,,,110.0,-9999.0,,,210.0,,,,41.0,,,,,0.0,-9999.0,-9999.0
54,2000,4,8,14,,,190.0,,,110.0,-9999.0,,,210.0,,,,46.0,,,,,4.0,-9999.0,-9999.0
55,2000,4,8,15,,,190.0,,,120.0,-9999.0,,,210.0,,,,36.0,,,,,8.0,-9999.0,-9999.0
56,2000,4,8,16,,,190.0,,,120.0,-9999.0,,,200.0,,,,46.0,,,,,8.0,-9999.0,-9999.0
57,2000,4,9,7,,,,40.0,,,-50.0,-9999.0,,,310.0,,,103.0,,,,,0.0,-9999.0,-9999.0
58,2000,4,9,18,,,140.0,,,-60.0,-9999.0,,,330.0,,,,62.0,,,,,0.0,-9999.0,-9999.0
59,2000,4,9,20,,,160.0,,,-50.0,-9999.0,,,260.0,,,,51.0,,,,,0.0,-9999.0,-9999.0
60,2000,4,10,0,,,130.0,,,-40.0,-9999.0,,,260.0,,,,15.0,,,,,0.0,-9999.0,-9999.0
61,2000,4,10,14,,,160.0,,,-10.0,-9999.0,,,190.0,,,,36.0,,,,,0.0,-9999.0,-9999.0
62,2000,4,12,8,,,140.0,,,120.0,-9999.0,,,140.0,,,,15.0,,,,,8.0,-9999.0,-9999.0
63,2000,4,12,13,,,180.0,,,120.0,-9999.0,,,300.0,,,,15.0,,,,,0.0,-9999.0,-9999.0
64,2000,4,12,14,,,200.0,,,110.0,-9999.0,,,350.0,,,,31.0,,,,,0.0,-9999.0,-9999.0
65,2000,4,12,16,,,200.0,,,110.0,-9999.0,,,350.0,,,,41.0,,,,,4.0,-9999.0,-9999.0
66,2000,4,13,2,,,120.0,,,-10.0,-9999.0,,,360.0,,,,31.0,,,,,4.0,-9999.0,-9999.0
67,2000,4,15,14,,,110.0,,,100.0,-9999.0,,,360.0,,,,21.0,,,,,8.0,-9999.0,-9999.0
68,2000,4,15,21,,,150.0,,,140.0,-9999.0,,,360.0,,,,21.0,,,,,8.0,-9999.0,-9999.0
69,2000,4,15,22,,,150.0,,,140.0,-9999.0,,,360.0,,,,15.0,,,,,8.0,-9999.0,-9999.0
70,2000,4,16,0,,,150.0,-9999.0,-9999.0,,,360.0,,,,15.0,,,,,8.0,-9999.0,-9999.0,,
71,2000,4,16,22,,,250.0,,,140.0,-9999.0,,,220.0,,,,21.0,,,,,4.0,-9999.0,-9999.0
72,2000,4,16,23,,,250.0,,,140.0,-9999.0,,,250.0,,,,15.0,,,,,0.0,-9999.0,-9999.0
73,2000,4,17,19,,,240.0,,,130.0,-9999.0,,,260.0,,,,31.0,,,,,4.0,-9999.0,-9999.0
74,2000,4,21,16,,,220.0,,,100.0,-9999.0,,,320.0,,,,26.0,,,,,7.0,-9999.0,-9999.0
75,2000,4,24,7,,,110.0,,,,60.0,-9999.0,,,,50.0,,,,15.0,-9999.0,-9999.0,-9999.0,,
76,2000,5,2,15,,,230.0,,,150.0,-9999.0,,,100.0,,,,26.0,,,,,4.0,-9999.0,-9999.0
77,2000,5,2,17,,,230.0,,,140.0,-9999.0,,,320.0,,,,51.0,,,,,7.0,-9999.0,-9999.0
78,2000,5,3,15,,,200.0,,,120.0,-9999.0,,,110.0,,,,21.0,,,,,8.0,-9999.0,-9999.0
79,2000,5,3,21,,,250.0,,,130.0,-9999.0,,,190.0,,,,15.0,,,,,0.0,-9999.0,-9999.0
80,2000,5,3,22,,,240.0,,,130.0,-9999.0,,,150.0,,,,36.0,,,,,4.0,-9999.0,-9999.0
81,2000,5,3,23,,,230.0,,,130.0,-9999.0,,,150.0,,,,15.0,,,,,0.0,-9999.0,-9999.0
82,2000,5,4,16,,,230.0,,,170.0,-9999.0,,,200.0,,,,31.0,,,,,4.0,-9999.0,-9999.0
83,2000,5,4,20,,,260.0,,,150.0,-9999.0,,,240.0,,,,26.0,,,,,4.0,-9999.0,-9999.0
84,2000,5,5,16,,,260.0,,,170.0,-9999.0,,,180.0,,,,15.0,,,,,0.0,-9999.0,-9999.0
85,2000,5,5,21,,,290.0,,,160.0,-9999.0,,,200.0,,,,26.0,,,,,0.0,-9999.0,-9999.0
86,2000,5,6,19,,,320.0,,,170.0,-9999.0,,,170.0,,,,15.0,,,,,0.0,-9999.0,-9999.0
87,2000,5,6,20,,,320.0,,,170.0,-9999.0,,,110.0,,,,21.0,,,,,0.0,-9999.0,-9999.0
88,2000,5,6,22,,,310.0,,,170.0,-9999.0,,,200.0,,,,15.0,,,,,0.0,-9999.0,-9999.0
89,2000,5,7,18,,,310.0,,,170.0,-9999.0,,,170.0,,,,36.0,,,,,0.0,-9999.0,-9999.0
90,2000,5,7,19,,,310.0,,,160.0,-9999.0,,,190.0,,,,26.0,,,,,0.0,-9999.0,-9999.0
91,2000,5,7,23,,,290.0,,,140.0,-9999.0,,,220.0,,,,26.0,,,,,0.0,-9999.0,-9999.0
92,2000,5,8,15,,,270.0,,,180.0,-9999.0,,,220.0,,,,26.0,,,,,0.0,-9999.0,-9999.0
93,2000,5,8,19,,,310.0,,,170.0,-9999.0,,,220.0,,,,41.0,,,,,4.0,-9999.0,-9999.0
94,2000,5,8,22,,,280.0,,,170.0,-9999.0,,,220.0,,,,31.0,,,,,0.0,-9999.0,-9999.0
95,2000,5,8,23,,,280.0,,,170.0,-9999.0,,,210.0,,,,36.0,,,,,0.0,-9999.0,-9999.0
96,2000,5,9,3,,,220.0,,,160.0,-9999.0,,,210.0,,,,15.0,,,,,0.0,-9999.0,-9999.0
97,2000,5,9,4,,,220.0,,,160.0,-9999.0,,,220.0,,,,26.0,,,,,0.0,-9999.0,-9999.0
98,2000,5,9,14,,,230.0,,,170.0,-9999.0,,,210.0,,,,36.0,,,,,0.0,-9999.0,-9999.0
99,2000,5,9,15,,,250.0,,,180.0,-9999.0,,,220.0,,,,31.0,,,,,0.0,-9999.0,-9999.0
100,2000,5,9,16,,,270.0,,,180.0,-9999.0,,,240.0,,,,26.0,,,,,0.0,-9999.0,-9999.0
101,2000,5,9,20,,,300.0,,,170.0,-9999.0,,,210.0,,,,51.0,,,,,4.0,-9999.0,-9999.0
102,2000,5,9,23,,,280.0,,,170.0,-9999.0,,,210.0,,,,31.0,,,,,0.0,-9999.0,-9999.0
103,2000,5,10,10,,,140.0,,,140.0,-9999.0,,,260.0,,,,15.0,,,,,0.0,-9999.0,-9999.0
104,2000,5,10,11,,,150.0,,,140.0,-9999.0,,,110.0,,,,15.0,,,,,0.0,-9999.0,-9999.0
105,2000,5,10,12,,,190.0,,,160.0,-9999.0,,,200.0,,,,21.0,,,,,0.0,-9999.0,-9999.0
106,2000,5,16,6,-9999.0,-9999.0,-9999.0,,,,,0.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,
107,2000,5,31,18,,,240.0,,,160.0,-9999.0,,,150.0,,,,15.0,,,,,0.0,-9999.0,-9999.0
108,2000,7,14,19,,,280.0,,,210.0,-9999.0,,,150.0,,,,15.0,,,,,4.0,-9999.0,-9999.0
109,2000,9,23,7,,,160.0,,,140.0,-9999.0,,,350.0,,,,15.0,,,,,8.0,-9999.0,-9999.0
110,2000,9,30,14,,,130.0,,,100.0,-9999.0,,,360.0,,,,21.0,,,,,8.0,-9999.0,-9999.0
111,2000,9,30,16,,,160.0,,,110.0,-9999.0,,,360.0,,,,21.0,,,,,7.0,-9999.0,-9999.0
112,2000,10,4,19,,,300.0,,,200.0,-9999.0,,,180.0,,,,26.0,,,,,0.0,-9999.0,-9999.0
113,2000,10,4,22,,,280.0,,,190.0,-9999.0,,,180.0,,,,15.0,,,,,0.0,-9999.0,-9999.0
114,2000,10,5,12,-9999.0,-9999.0,-9999.0,,,,,0.0,,,,,0.0,,,,,8.0,-9999.0,-9999.0,
115,2000,10,5,17,,,280.0,,,190.0,-9999.0,,,210.0,,,,31.0,,,,,0.0,-9999.0,-9999.0
116,2000,10,5,22,,,270.0,,,180.0,-9999.0,,,200.0,,,,21.0,,,,,0.0,-9999.0,-9999.0
117,2000,10,6,11,,,130.0,,,120.0,-9999.0,,,230.0,,,,21.0,,,,,0.0,-9999.0,-9999.0
118,2000,10,6,15,,,260.0,,,170.0,-9999.0,,,250.0,,,,31.0,,,,,0.0,-9999.0,-9999.0
119,2000,10,6,17,,,260.0,,,180.0,-9999.0,,,340.0,,,,21.0,,,,,8.0,-9999.0,-9999.0
120,2000,10,7,2,,,160.0,,,100.0,-9999.0,,,340.0,,,,31.0,,,,,0.0,-9999.0,-9999.0
121,2000,10,10,16,,,160.0,,,-10.0,-9999.0,,,340.0,,,,57.0,,,,,0.0,-9999.0,-9999.0
122,2000,10,10,18,,,180.0,,,-30.0,-9999.0,,,330.0,,,,41.0,,,,,0.0,-9999.0,-9999.0
123,2000,10,10,20,,,190.0,,,-30.0,-9999.0,,,340.0,,,,41.0,,,,,0.0,-9999.0,-9999.0
124,2000,10,10,22,,,180.0,,,-20.0,-9999.0,,,330.0,,,,15.0,,,,,0.0,-9999.0,-9999.0
125,2000,10,12,22,,,220.0,,,,90.0,-9999.0,,,,,0.0,,,,,0.0,-9999.0,-9999.0,-9999.0
126,2000,10,20,21,,,230.0,,,110.0,-9999.0,,,240.0,,,,15.0,,,,,0.0,-9999.0,-9999.0
127,2000,11,5,21,,,180.0,,,-10.0,-9999.0,,,300.0,,,,31.0,,,,,0.0,-9999.0,-9999.0
128,2000,11,17,6,,,,60.0,-9999.0,-9999.0,,,230.0,,,,21.0,,,,,8.0,-9999.0,-9999.0,
129,2000,11,20,10,,,-20.0,,,-30.0,-9999.0,,,220.0,,,,21.0,,,,,0.0,-9999.0,-9999.0
130,2000,11,21,17,,,-10.0,,-110.0,-9999.0,,,320.0,,,,77.0,,,,,4.0,-9999.0,-9999.0,
131,2000,11,21,19,,,,20.0,,-110.0,-9999.0,,,320.0,,,,72.0,,,,,7.0,-9999.0,-9999.0
132,2000,12,13,2,,,-30.0,,,-90.0,-9999.0,,,340.0,,,,41.0,,,,,0.0,-9999.0,-9999.0
133,2000,12,20,9,,,-90.0,,-150.0,-9999.0,,,320.0,,,,57.0,,,,,0.0,-9999.0,-9999.0,
