,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
237,2006,2,3,5,,,307.0,,,222.0,10074.0,,,,90.0,,,,87,-9999.0,-9999.0,-9999.0
238,2006,2,3,8,,,293.0,,,225.0,10083.0,,,100.0,,,,82.0,-9999,-9999.0,-9999.0,
239,2006,2,3,11,,,280.0,,,221.0,10101.0,,,120.0,,,,51.0,-9999,-9999.0,-9999.0,
240,2006,2,3,14,,,272.0,,,225.0,10103.0,,,140.0,,,,31.0,-9999,-9999.0,-9999.0,
241,2006,2,3,20,,,260.0,,,223.0,10104.0,,,160.0,,,,31.0,-9999,-9999.0,-9999.0,
242,2006,2,3,23,,,296.0,,,216.0,10106.0,,,120.0,,,,36.0,-9999,-9999.0,-9999.0,
243,2006,2,4,2,,,319.0,,,228.0,10090.0,,,,60.0,,,,51,-9999.0,-9999.0,-9999.0
244,2006,2,4,5,,,308.0,,,231.0,10079.0,,,,70.0,,,,62,-9999.0,-9999.0,-9999.0
245,2006,2,4,8,,,287.0,,,240.0,10085.0,,,,70.0,,,,67,-9999.0,-9999.0,-9999.0
246,2006,2,4,11,,,282.0,,,243.0,10109.0,,,100.0,,,,51.0,-9999,-9999.0,-9999.0,
247,2006,2,4,14,,,279.0,,,234.0,10117.0,,,130.0,,,,46.0,-9999,-9999.0,-9999.0,
248,2006,2,4,17,,,264.0,,,232.0,10105.0,,,180.0,,,,15.0,-9999,-9999.0,-9999.0,
249,2006,2,4,20,,,259.0,,,231.0,10113.0,,,200.0,,,,15.0,-9999,-9999.0,-9999.0,
250,2006,2,4,23,,,307.0,,,225.0,10120.0,,,130.0,,,,67.0,-9999,-9999.0,-9999.0,
251,2006,2,5,2,,,314.0,,,228.0,10108.0,,,110.0,,,,62.0,-9999,-9999.0,-9999.0,
252,2006,2,5,5,,,321.0,,,238.0,10093.0,,,,80.0,,,,77,-9999.0,-9999.0,-9999.0
253,2006,2,5,8,,,292.0,,,242.0,10097.0,,,100.0,,,,82.0,-9999,-9999.0,-9999.0,
254,2006,2,5,11,,,284.0,,,233.0,10118.0,,,110.0,,,,77.0,-9999,-9999.0,-9999.0,
255,2006,2,5,14,,,275.0,,,230.0,10118.0,,,120.0,,,,46.0,-9999,-9999.0,-9999.0,
256,2006,2,5,17,,,271.0,,,233.0,10109.0,,,140.0,,,,31.0,-9999,-9999.0,-9999.0,
257,2006,2,5,20,,,256.0,,,234.0,10115.0,,,130.0,,,,15.0,-9999,-9999.0,-9999.0,
258,2006,2,5,23,,,286.0,,,221.0,10119.0,,,110.0,,,,62.0,-9999,-9999.0,-9999.0,
259,2006,2,6,2,,,308.0,,,216.0,10108.0,,,,90.0,,,,67,-9999.0,-9999.0,-9999.0
260,2006,2,6,5,,,302.0,,,221.0,10091.0,,,,70.0,,,,62,-9999.0,-9999.0,-9999.0
261,2006,2,6,8,,,278.0,,,219.0,10095.0,,,,80.0,,,,62,-9999.0,-9999.0,-9999.0
262,2006,2,6,11,,,274.0,,,213.0,10109.0,,,100.0,,,,51.0,-9999,-9999.0,-9999.0,
263,2006,2,6,14,,,267.0,,,208.0,10109.0,,,,90.0,,,,36,-9999.0,-9999.0,-9999.0
264,2006,2,6,17,,,249.0,,,211.0,10096.0,,,180.0,,,,15.0,-9999,-9999.0,-9999.0,
265,2006,2,6,20,,,235.0,,,207.0,10102.0,,,200.0,,,,21.0,-9999,-9999.0,-9999.0,
266,2006,2,6,23,,,287.0,,,205.0,10115.0,,,170.0,,,,15.0,-9999,-9999.0,-9999.0,
267,2006,2,7,2,,,317.0,,,206.0,10096.0,,,,50.0,,,,41,-9999.0,-9999.0,-9999.0
268,2006,2,7,5,,,312.0,,,221.0,10079.0,,,,70.0,,,,67,-9999.0,-9999.0,-9999.0
269,2006,2,7,8,,,285.0,,,218.0,10097.0,,,,80.0,,,,72,-9999.0,-9999.0,-9999.0
270,2006,2,7,11,,,277.0,,,211.0,10125.0,,,100.0,,,,67.0,-9999,-9999.0,-9999.0,
271,2006,2,7,14,,,271.0,,,207.0,10130.0,,,130.0,,,,46.0,-9999,-9999.0,-9999.0,
272,2006,2,7,17,,,240.0,,,220.0,10120.0,,,150.0,,,,41.0,-9999,-9999.0,-9999.0,
273,2006,2,7,20,,,240.0,,,216.0,10134.0,,,200.0,,,,26.0,-9999,-9999.0,-9999.0,
274,2006,2,7,23,,,261.0,,,206.0,10150.0,,,160.0,,,,41.0,-9999,-9999.0,-9999.0,
275,2006,2,8,2,,,308.0,,,190.0,10135.0,,,110.0,,,,82.0,-9999,-9999.0,-9999.0,
276,2006,2,8,5,,,307.0,,,172.0,10120.0,,,100.0,,,,93.0,-9999,-9999.0,-9999.0,
277,2006,2,8,8,,,286.0,,,189.0,10123.0,,,100.0,,,,67.0,-9999,-9999.0,-9999.0,
278,2006,2,8,11,,,263.0,,,222.0,10131.0,,,110.0,,,,57.0,-9999,-9999.0,-9999.0,
279,2006,2,8,14,,,253.0,,,207.0,10130.0,,,150.0,,,,41.0,-9999,-9999.0,-9999.0,
280,2006,2,8,20,,,226.0,,,208.0,10133.0,,,190.0,,,,31.0,-9999,-9999.0,-9999.0,
281,2006,2,8,23,,,267.0,,,211.0,10145.0,,,180.0,,,,36.0,-9999,-9999.0,-9999.0,
282,2006,2,9,2,,,297.0,,,188.0,10122.0,,,110.0,,,,46.0,-9999,-9999.0,-9999.0,
283,2006,2,9,5,,,293.0,,,202.0,10101.0,,,,60.0,,,,51,-9999.0,-9999.0,-9999.0
284,2006,2,9,8,,,276.0,,,212.0,10099.0,,,,80.0,,,,62,-9999.0,-9999.0,-9999.0
285,2006,2,9,11,,,268.0,,,199.0,10109.0,,,,70.0,,,,31,-9999.0,-9999.0,-9999.0
286,2006,2,9,14,,,261.0,,,213.0,10107.0,,,,60.0,,,,21,-9999.0,-9999.0,-9999.0
287,2006,2,9,17,,,239.0,,,211.0,10092.0,,,220.0,,,,26.0,-9999,-9999.0,-9999.0,
288,2006,2,9,20,,,227.0,,,211.0,10097.0,,,220.0,,,,26.0,-9999,-9999.0,-9999.0,
289,2006,2,9,23,,,280.0,,,189.0,10109.0,,,340.0,,,,31.0,-9999,-9999.0,-9999.0,
290,2006,2,10,2,,,306.0,,,204.0,10090.0,,,,40.0,,,,51,-9999.0,-9999.0,-9999.0
291,2006,2,10,5,,,302.0,,,208.0,10075.0,,,,40.0,,,,62,-9999.0,-9999.0,-9999.0
292,2006,2,10,8,,,285.0,,,213.0,10078.0,,,,50.0,,,,46,-9999.0,-9999.0,-9999.0
293,2006,2,10,11,,,275.0,,,212.0,10102.0,,,,20.0,,,,46,-9999.0,-9999.0,-9999.0
294,2006,2,10,14,,,268.0,,,209.0,10106.0,,,,20.0,,,,21,-9999.0,-9999.0,-9999.0
295,2006,2,10,23,,,291.0,,,206.0,10123.0,,,,40.0,,,,46,-9999.0,-9999.0,-9999.0
296,2006,2,11,2,,,305.0,,,197.0,10122.0,,,,70.0,,,,57,-9999.0,-9999.0,-9999.0
297,2006,2,11,5,,,306.0,,,182.0,10110.0,,,,60.0,,,,57,-9999.0,-9999.0,-9999.0
298,2006,2,11,8,,,283.0,,,199.0,10110.0,,,,70.0,,,,51,-9999.0,-9999.0,-9999.0
299,2006,2,11,11,,,273.0,,,198.0,10133.0,,,,90.0,,,,46,-9999.0,-9999.0,-9999.0
300,2006,2,11,14,,,270.0,,,195.0,10138.0,,,,80.0,,,,46,-9999.0,-9999.0,-9999.0
301,2006,2,11,17,,,268.0,,,209.0,10128.0,,,100.0,,,,26.0,-9999,-9999.0,-9999.0,
302,2006,2,11,20,,,241.0,,,206.0,10132.0,,,210.0,,,,21.0,-9999,-9999.0,-9999.0,
303,2006,2,11,23,,,292.0,,,187.0,10139.0,,,,80.0,,,,67,-9999.0,-9999.0,-9999.0
304,2006,2,12,2,,,306.0,,,191.0,10134.0,,,,90.0,,,,57,-9999.0,-9999.0,-9999.0
305,2006,2,12,5,,,302.0,,,180.0,10118.0,,,,70.0,,,,62,-9999.0,-9999.0,-9999.0
306,2006,2,12,8,,,282.0,,,191.0,10120.0,,,,80.0,,,,51,-9999.0,-9999.0,-9999.0
307,2006,2,12,11,,,272.0,,,201.0,10139.0,,,100.0,,,,46.0,-9999,-9999.0,-9999.0,
308,2006,2,12,14,,,269.0,,,205.0,10135.0,,,,90.0,,,,41,-9999.0,-9999.0,-9999.0
309,2006,2,12,17,,,249.0,,,208.0,10120.0,,,170.0,,,,21.0,-9999,-9999.0,-9999.0,
310,2006,2,12,20,,,233.0,,,209.0,10128.0,,,210.0,,,,21.0,-9999,-9999.0,-9999.0,
311,2006,2,12,23,,,287.0,,,221.0,10140.0,,,,70.0,,,,31,-9999.0,-9999.0,-9999.0
312,2006,2,13,2,,,307.0,,,218.0,10131.0,,,,70.0,,,,51,-9999.0,-9999.0,-9999.0
313,2006,2,13,5,,,311.0,,,217.0,10107.0,,,,60.0,,,,46,-9999.0,-9999.0,-9999.0
314,2006,2,13,8,,,290.0,,,219.0,10109.0,,,,70.0,,,,46,-9999.0,-9999.0,-9999.0
315,2006,2,13,11,,,275.0,,,226.0,10131.0,,,,60.0,,,,31,-9999.0,-9999.0,-9999.0
316,2006,2,13,14,,,271.0,,,222.0,10132.0,,,,70.0,,,,21,-9999.0,-9999.0,-9999.0
317,2006,2,13,17,,,266.0,,,212.0,10123.0,,,,50.0,,,,21,-9999.0,-9999.0,-9999.0
318,2006,2,13,20,,,240.0,,,219.0,10139.0,,,220.0,,,,21.0,-9999,-9999.0,-9999.0,
319,2006,2,13,23,,,301.0,,,211.0,10155.0,,,110.0,,,,41.0,-9999,-9999.0,-9999.0,
320,2006,2,14,2,,,320.0,,,190.0,10147.0,,,,90.0,,,,51,-9999.0,-9999.0,-9999.0
321,2006,2,14,5,,,310.0,,,214.0,10133.0,,,,70.0,,,,72,-9999.0,-9999.0,-9999.0
322,2006,2,14,8,,,289.0,,,216.0,10136.0,,,100.0,,,,67.0,-9999,-9999.0,-9999.0,
323,2006,2,14,11,,,280.0,,,224.0,10152.0,,,110.0,,,,62.0,-9999,-9999.0,-9999.0,
324,2006,2,14,14,,,279.0,,,223.0,10154.0,,,110.0,,,,62.0,-9999,-9999.0,-9999.0,
325,2006,2,14,20,,,254.0,,,224.0,10149.0,,,160.0,,,,31.0,-9999,-9999.0,-9999.0,
326,2006,2,14,23,,,275.0,,,228.0,10161.0,,,130.0,,,,51.0,-9999,-9999.0,-9999.0,
327,2006,2,15,2,,,302.0,,,205.0,10158.0,,,110.0,,,,77.0,-9999,-9999.0,-9999.0,
328,2006,2,15,5,,,297.0,,,200.0,10142.0,,,,90.0,,,,67,-9999.0,-9999.0,-9999.0
329,2006,2,15,8,,,281.0,,,208.0,10135.0,,,,80.0,,,,67,-9999.0,-9999.0,-9999.0
330,2006,2,15,11,,,273.0,,,212.0,10140.0,,,,90.0,,,,46,-9999.0,-9999.0,-9999.0
331,2006,2,15,14,,,270.0,,,208.0,10148.0,,,,80.0,,,,41,-9999.0,-9999.0,-9999.0
332,2006,2,15,17,,,252.0,,,218.0,10132.0,,,140.0,,,,21.0,-9999,-9999.0,-9999.0,
333,2006,2,15,23,,,295.0,,,208.0,10147.0,,,110.0,,,,51.0,-9999,-9999.0,-9999.0,
334,2006,2,16,2,,,283.0,,,214.0,10140.0,,,,80.0,,,,72,-9999.0,-9999.0,-9999.0
335,2006,2,16,8,,,279.0,,,193.0,10121.0,,,,80.0,,,,57,-9999.0,-9999.0,-9999.0
336,2006,2,16,11,,,268.0,,,194.0,10136.0,,,100.0,,,,26.0,-9999,-9999.0,-9999.0,
337,2006,2,16,14,,,253.0,,,203.0,10139.0,,,160.0,,,,26.0,-9999,-9999.0,-9999.0,
338,2006,2,16,17,,,236.0,,,201.0,10126.0,,,210.0,,,,,5,-9999.0,-9999.0,-9999.0
339,2006,2,16,20,,,228.0,,,202.0,10126.0,,,220.0,,,,31.0,-9999,-9999.0,-9999.0,
340,2006,2,16,23,,,280.0,,,202.0,10133.0,,,,70.0,,,,26,-9999.0,-9999.0,-9999.0
341,2006,2,17,2,,,308.0,,,198.0,10120.0,,,,40.0,,,,41,-9999.0,-9999.0,-9999.0
342,2006,2,17,5,,,307.0,,,205.0,10100.0,,,,60.0,,,,57,-9999.0,-9999.0,-9999.0
343,2006,2,17,8,,,278.0,,,209.0,10108.0,,,,60.0,,,,41,-9999.0,-9999.0,-9999.0
344,2006,2,17,11,,,274.0,,,211.0,10123.0,,,,70.0,,,,41,-9999.0,-9999.0,-9999.0
345,2006,2,17,14,,,269.0,,,212.0,10120.0,,,,50.0,,,,21,-9999.0,-9999.0,-9999.0
346,2006,2,17,17,,,248.0,,,214.0,10105.0,,,220.0,,,,21.0,-9999,-9999.0,-9999.0,
347,2006,2,17,20,,,235.0,,,215.0,10112.0,,,220.0,,,,26.0,-9999,-9999.0,-9999.0,
348,2006,2,17,23,,,284.0,,,209.0,10122.0,,,250.0,,,,15.0,-9999,-9999.0,-9999.0,
349,2006,2,18,2,,,303.0,,,200.0,10111.0,,,,60.0,,,,51,-9999.0,-9999.0,-9999.0
350,2006,2,18,5,,,296.0,,,200.0,10092.0,,,,60.0,,,,67,-9999.0,-9999.0,-9999.0
351,2006,2,18,8,,,282.0,,,200.0,10099.0,,,,60.0,,,,41,-9999.0,-9999.0,-9999.0
352,2006,2,18,11,,,271.0,,,199.0,10112.0,,,,70.0,,,,26,-9999.0,-9999.0,-9999.0
353,2006,2,18,17,,,240.0,,,208.0,10102.0,,,200.0,,,,26.0,-9999,-9999.0,-9999.0,
354,2006,2,18,20,,,225.0,,,205.0,10108.0,,,220.0,,,,26.0,-9999,-9999.0,-9999.0,
355,2006,2,18,23,,,291.0,,,205.0,10114.0,,,100.0,,,,36.0,-9999,-9999.0,-9999.0,
356,2006,2,19,2,,,308.0,,,201.0,10110.0,,,,70.0,,,,62,-9999.0,-9999.0,-9999.0
357,2006,2,19,5,,,311.0,,,203.0,10095.0,,,,70.0,,,,72,-9999.0,-9999.0,-9999.0
358,2006,2,19,8,,,281.0,,,212.0,10097.0,,,,90.0,,,,77,-9999.0,-9999.0,-9999.0
359,2006,2,19,11,,,275.0,,,212.0,10119.0,,,,90.0,,,,36,-9999.0,-9999.0,-9999.0
360,2006,2,19,14,,,271.0,,,219.0,10116.0,,,,80.0,,,,31,-9999.0,-9999.0,-9999.0
361,2006,2,19,17,,,247.0,,,214.0,10101.0,,,170.0,,,,21.0,-9999,-9999.0,-9999.0,
362,2006,2,19,20,,,231.0,,,208.0,10114.0,,,210.0,,,,31.0,-9999,-9999.0,-9999.0,
363,2006,2,19,23,,,283.0,,,199.0,10124.0,,,120.0,,,,51.0,-9999,-9999.0,-9999.0,
364,2006,2,20,2,,,317.0,,,186.0,10109.0,,,100.0,,,,67.0,-9999,-9999.0,-9999.0,
365,2006,2,20,5,,,304.0,,,198.0,10094.0,,,,60.0,,,,77,-9999.0,-9999.0,-9999.0
366,2006,2,20,8,,,283.0,,,210.0,10103.0,,,100.0,,,,67.0,-9999,-9999.0,-9999.0,
367,2006,2,20,11,,,276.0,,,208.0,10120.0,,,120.0,,,,51.0,-9999,-9999.0,-9999.0,
368,2006,2,20,14,,,264.0,,,214.0,10119.0,,,140.0,,,,41.0,-9999,-9999.0,-9999.0,
369,2006,2,20,17,,,246.0,,,221.0,10107.0,,,160.0,,,,31.0,-9999,-9999.0,-9999.0,
370,2006,2,20,20,,,234.0,,,223.0,10116.0,,,150.0,,,,41.0,-9999,-9999.0,-9999.0,
371,2006,2,20,23,,,275.0,,,219.0,10130.0,,,140.0,,,,51.0,-9999,-9999.0,-9999.0,
372,2006,2,21,2,,,301.0,,,202.0,10121.0,,,110.0,,,,72.0,-9999,-9999.0,-9999.0,
373,2006,2,21,5,,,293.0,,,205.0,10107.0,,,110.0,,,,77.0,-9999,-9999.0,-9999.0,
374,2006,2,21,8,,,282.0,,,200.0,10117.0,,,110.0,,,,72.0,-9999,-9999.0,-9999.0,
375,2006,2,21,11,,,271.0,,,199.0,10133.0,,,140.0,,,,46.0,-9999,-9999.0,-9999.0,
376,2006,2,21,14,,,250.0,,,196.0,10127.0,,,170.0,,,,26.0,-9999,-9999.0,-9999.0,
377,2006,2,21,17,,,242.0,,,196.0,10115.0,,,170.0,,,,31.0,-9999,-9999.0,-9999.0,
378,2006,2,21,20,,,242.0,,,189.0,10124.0,,,160.0,,,,41.0,-9999,-9999.0,-9999.0,
379,2006,2,21,23,,,285.0,,,184.0,10139.0,,,140.0,,,,57.0,-9999,-9999.0,-9999.0,
380,2006,2,22,2,,,311.0,,,177.0,10128.0,,,100.0,,,,72.0,-9999,-9999.0,-9999.0,
381,2006,2,22,5,,,305.0,,,208.0,10109.0,,,100.0,,,,87.0,-9999,-9999.0,-9999.0,
382,2006,2,22,8,,,285.0,,,189.0,10114.0,,,110.0,,,,77.0,-9999,-9999.0,-9999.0,
383,2006,2,22,11,,,265.0,,,204.0,10134.0,,,140.0,,,,57.0,-9999,-9999.0,-9999.0,
384,2006,2,22,14,,,251.0,,,198.0,10134.0,,,150.0,,,,36.0,-9999,-9999.0,-9999.0,
385,2006,2,22,20,,,234.0,,,203.0,10128.0,,,160.0,,,,36.0,-9999,-9999.0,-9999.0,
386,2006,2,22,23,,,281.0,,,198.0,10144.0,,,130.0,,,,72.0,-9999,-9999.0,-9999.0,
387,2006,2,23,2,,,305.0,,,184.0,10135.0,,,100.0,,,,98.0,-9999,-9999.0,-9999.0,
388,2006,2,23,5,,,309.0,,,188.0,10118.0,,,100.0,,,,98.0,-9999,-9999.0,-9999.0,
389,2006,2,23,8,,,285.0,,,191.0,10130.0,,,120.0,,,,82.0,-9999,-9999.0,-9999.0,
390,2006,2,23,11,,,258.0,,,196.0,10151.0,,,140.0,,,,41.0,-9999,-9999.0,-9999.0,
391,2006,2,23,14,,,243.0,,,193.0,10145.0,,,160.0,,,,36.0,-9999,-9999.0,-9999.0,
392,2006,2,23,17,,,237.0,,,193.0,10130.0,,,160.0,,,,31.0,-9999,-9999.0,-9999.0,
393,2006,2,23,20,,,233.0,,,191.0,10138.0,,,150.0,,,,46.0,-9999,-9999.0,-9999.0,
394,2006,2,23,23,,,277.0,,,183.0,10151.0,,,140.0,,,,72.0,-9999,-9999.0,-9999.0,
395,2006,2,24,2,,,312.0,,,191.0,10140.0,,,100.0,,,,98.0,-9999,-9999.0,-9999.0,
396,2006,2,24,5,,,300.0,,,198.0,10124.0,,,110.0,,,103.0,-9999.0,-9999,-9999.0,,
397,2006,2,24,8,,,279.0,,,180.0,10130.0,,,110.0,,,,93.0,-9999,-9999.0,-9999.0,
398,2006,2,24,11,,,261.0,,,188.0,10149.0,,,150.0,,,,36.0,-9999,-9999.0,-9999.0,
399,2006,2,24,14,,,245.0,,,176.0,10142.0,,,160.0,,,,31.0,-9999,-9999.0,-9999.0,
400,2006,2,24,17,,,233.0,,,186.0,10126.0,,,170.0,,,,31.0,-9999,-9999.0,-9999.0,
401,2006,2,24,20,,,233.0,,,191.0,10131.0,,,150.0,,,,31.0,-9999,-9999.0,-9999.0,
402,2006,2,24,23,,,285.0,,,183.0,10140.0,,,130.0,,,,57.0,-9999,-9999.0,-9999.0,
403,2006,2,25,2,,,295.0,,,192.0,10128.0,,,100.0,,,,72.0,-9999,-9999.0,-9999.0,
404,2006,2,25,5,,,298.0,,,185.0,10109.0,,,100.0,,,103.0,-9999.0,-9999,-9999.0,,
405,2006,2,25,8,,,278.0,,,207.0,10112.0,,,100.0,,,,72.0,-9999,-9999.0,-9999.0,
406,2006,2,25,11,,,267.0,,,208.0,10124.0,,,120.0,,,,57.0,-9999,-9999.0,-9999.0,
407,2006,2,25,14,,,247.0,,,198.0,10120.0,,,150.0,,,,31.0,-9999,-9999.0,-9999.0,
408,2006,2,25,17,,,238.0,,,200.0,10110.0,,,170.0,,,,26.0,-9999,-9999.0,-9999.0,
409,2006,2,25,20,,,232.0,,,198.0,10116.0,,,170.0,,,,21.0,-9999,-9999.0,-9999.0,
410,2006,2,25,23,,,277.0,,,197.0,10131.0,,,140.0,,,,57.0,-9999,-9999.0,-9999.0,
411,2006,2,26,2,,,313.0,,,205.0,10120.0,,,100.0,,,,62.0,-9999,-9999.0,-9999.0,
412,2006,2,26,5,,,303.0,,,193.0,10101.0,,,,90.0,,,,87,-9999.0,-9999.0,-9999.0
413,2006,2,26,8,,,282.0,,,198.0,10111.0,,,110.0,,,,82.0,-9999,-9999.0,-9999.0,
414,2006,2,26,11,,,270.0,,,213.0,10133.0,,,130.0,,,,46.0,-9999,-9999.0,-9999.0,
415,2006,2,26,14,,,254.0,,,209.0,10129.0,,,160.0,,,,31.0,-9999,-9999.0,-9999.0,
416,2006,2,26,17,,,247.0,,,204.0,10116.0,,,160.0,,,,31.0,-9999,-9999.0,-9999.0,
417,2006,2,26,20,,,239.0,,,204.0,10122.0,,,160.0,,,,31.0,-9999,-9999.0,-9999.0,
418,2006,2,26,23,,,275.0,,,200.0,10139.0,,,150.0,,,,51.0,-9999,-9999.0,-9999.0,
419,2006,2,27,2,,,241.0,,,213.0,10140.0,,,,90.0,,,,51,-9999.0,-9999.0,-9999.0
420,2006,2,27,8,,,257.0,,,203.0,10129.0,,,140.0,,,,46.0,-9999,-9999.0,-9999.0,
421,2006,2,27,14,,,239.0,,,224.0,10149.0,,,120.0,,,,26.0,-9999,-9999.0,-9999.0,
422,2006,2,27,20,,,233.0,,,215.0,10128.0,,,150.0,,,,31.0,-9999,-9999.0,-9999.0,
423,2006,2,27,23,,,260.0,,,218.0,10147.0,,,130.0,,,,51.0,-9999,-9999.0,-9999.0,
424,2006,2,28,2,,,285.0,,,201.0,10143.0,,,110.0,,,,67.0,-9999,-9999.0,-9999.0,
425,2006,2,28,5,,,268.0,,,208.0,10126.0,,,130.0,,,,93.0,-9999,-9999.0,-9999.0,
426,2006,2,28,8,,,240.0,,,203.0,10132.0,,,140.0,,,,51.0,-9999,-9999.0,-9999.0,
427,2006,2,28,14,,,244.0,,,209.0,10137.0,,,170.0,,,,31.0,-9999,-9999.0,-9999.0,
428,2006,2,28,20,,,226.0,,,214.0,10128.0,,,160.0,,,,36.0,-9999,-9999.0,-9999.0,
429,2006,2,28,23,,,233.0,,,209.0,10150.0,,,140.0,,,,51.0,-9999,-9999.0,-9999.0,
430,2006,3,1,2,,,256.0,,,209.0,10138.0,,,140.0,,,,72.0,-9999,-9999.0,-9999.0,
431,2006,3,1,5,,,258.0,,,210.0,10119.0,,,140.0,,,,51.0,-9999,-9999.0,-9999.0,
432,2006,3,1,8,,,224.0,,,204.0,10126.0,,,150.0,,,,67.0,-9999,-9999.0,-9999.0,
433,2006,3,1,14,,,237.0,,,195.0,10130.0,,,170.0,,,,41.0,-9999,-9999.0,-9999.0,
434,2006,3,1,17,,,236.0,,,194.0,10115.0,,,150.0,,,,51.0,-9999,-9999.0,-9999.0,
435,2006,3,1,20,,,239.0,,,189.0,10123.0,,,160.0,,,,46.0,-9999,-9999.0,-9999.0,
436,2006,3,1,23,,,241.0,,,193.0,10136.0,,,160.0,,,,46.0,-9999,-9999.0,-9999.0,
437,2006,3,2,2,,,224.0,,,206.0,10123.0,,,150.0,,,,67.0,-9999,-9999.0,-9999.0,
438,2006,3,2,8,,,240.0,,,184.0,10120.0,,,180.0,,,,31.0,-9999,-9999.0,-9999.0,
439,2006,3,2,11,,,231.0,,,184.0,10134.0,,,190.0,,,,26.0,-9999,-9999.0,-9999.0,
440,2006,3,2,14,,,234.0,,,178.0,10127.0,,,160.0,,,,36.0,-9999,-9999.0,-9999.0,
441,2006,3,2,17,,,241.0,,,177.0,10105.0,,,180.0,,,,46.0,-9999,-9999.0,-9999.0,
442,2006,3,2,20,,,232.0,,,181.0,10105.0,,,210.0,,,,36.0,-9999,-9999.0,-9999.0,
443,2006,3,2,23,,,254.0,,,207.0,10119.0,,,210.0,,,,36.0,-9999,-9999.0,-9999.0,
444,2006,3,3,2,,,285.0,,,225.0,10105.0,,,190.0,,,,62.0,-9999,-9999.0,-9999.0,
445,2006,3,3,5,,,296.0,,,226.0,10096.0,,,140.0,,,,57.0,-9999,-9999.0,-9999.0,
446,2006,3,3,8,,,286.0,,,218.0,10105.0,,,160.0,,,,46.0,-9999,-9999.0,-9999.0,
447,2006,3,3,11,,,255.0,,,196.0,10123.0,,,190.0,,,,26.0,-9999,-9999.0,-9999.0,
448,2006,3,3,14,,,240.0,,,192.0,10122.0,,,180.0,,,,26.0,-9999,-9999.0,-9999.0,
449,2006,3,3,17,,,223.0,,,180.0,10111.0,,,210.0,,,,15.0,-9999,-9999.0,-9999.0,
450,2006,3,3,23,,,255.0,,,198.0,10138.0,,,200.0,,,,31.0,-9999,-9999.0,-9999.0,
451,2006,3,4,2,,,282.0,,,215.0,10125.0,,,,10.0,,,,46,-9999.0,-9999.0,-9999.0
452,2006,3,4,5,,,286.0,,,223.0,10099.0,,,,70.0,,,,51,-9999.0,-9999.0,-9999.0
453,2006,3,4,8,,,258.0,,,220.0,10112.0,,,,50.0,,,,46,-9999.0,-9999.0,-9999.0
454,2006,3,4,11,,,252.0,,,218.0,10134.0,,,,50.0,,,,21,-9999.0,-9999.0,-9999.0
455,2006,3,4,17,,,234.0,,,216.0,10113.0,,,220.0,,,,26.0,-9999,-9999.0,-9999.0,
456,2006,3,4,20,,,225.0,,,211.0,10121.0,,,220.0,,,,26.0,-9999,-9999.0,-9999.0,
457,2006,3,4,23,,,263.0,,,215.0,10135.0,,,220.0,,,,26.0,-9999,-9999.0,-9999.0,
458,2006,3,5,2,,,288.0,,,231.0,10116.0,,,,40.0,,,,46,-9999.0,-9999.0,-9999.0
459,2006,3,5,5,,,294.0,,,230.0,10090.0,,,,30.0,,,,57,-9999.0,-9999.0,-9999.0
460,2006,3,5,8,,,269.0,,,225.0,10088.0,,,,30.0,,,,41,-9999.0,-9999.0,-9999.0
461,2006,3,5,11,,,258.0,,,227.0,10107.0,,,360.0,,,,26.0,-9999,-9999.0,-9999.0,
462,2006,3,5,23,,,278.0,,,219.0,10113.0,,,280.0,,,,15.0,-9999,-9999.0,-9999.0,
463,2006,3,6,2,,,307.0,,,206.0,10101.0,,,350.0,,,,41.0,-9999,-9999.0,-9999.0,
464,2006,3,6,5,,,286.0,,,234.0,10085.0,,,,40.0,,,,62,-9999.0,-9999.0,-9999.0
465,2006,3,6,8,,,272.0,,,237.0,10096.0,,,,20.0,,,,41,-9999.0,-9999.0,-9999.0
466,2006,3,6,11,,,268.0,,,242.0,10118.0,,,360.0,,,,26.0,-9999,-9999.0,-9999.0,
467,2006,3,6,17,,,259.0,,,242.0,10098.0,,,120.0,,,,10.0,-9999,-9999.0,-9999.0,
468,2006,3,6,23,,,274.0,,,242.0,10128.0,,,,60.0,,,,26,-9999.0,-9999.0,-9999.0
469,2006,3,7,2,,,261.0,,,247.0,10124.0,,,,40.0,,,,36,-9999.0,-9999.0,-9999.0
470,2006,3,7,8,,,256.0,,,235.0,10114.0,,,210.0,,,,26.0,-9999,-9999.0,-9999.0,
471,2006,3,7,14,,,236.0,,,228.0,10135.0,,,220.0,,,,15.0,-9999,-9999.0,-9999.0,
472,2006,3,7,20,,,233.0,,,227.0,10129.0,,,210.0,,,,21.0,-9999,-9999.0,-9999.0,
473,2006,3,7,23,,,236.0,,,232.0,10151.0,,,190.0,,,,41.0,-9999,-9999.0,-9999.0,
474,2006,3,8,2,,,231.0,,,215.0,10150.0,,,170.0,,,,21.0,-9999,-9999.0,-9999.0,
475,2006,3,8,8,,,254.0,,,212.0,10138.0,,,120.0,,,,31.0,-9999,-9999.0,-9999.0,
476,2006,3,8,11,,,248.0,,,213.0,10158.0,,,150.0,,,,21.0,-9999,-9999.0,-9999.0,
